"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"11","ingenol","5225086","A549","trt_cp","down",-0.591630522979486,1.77555357778615e-05,0.000120329764002986,-1.74376009018404,-0.9747005604083,47,49,"PRKCE",-99.5460096115969
"12","BMS-509744","23646672","A549","trt_cp","down",-0.580831467391962,1.82342389483431e-05,0.000120329764002986,-1.71193116754771,-1.26718035621645,47,49,"ITK",-99.1580004727015
"13","AT-7867",NA,"A549","trt_cp","down",-0.579398542435719,1.83212758884307e-05,0.000120329764002986,-1.70770779290108,-1.18348798586937,47,49,NA,-99.1786811628457
"14","BRD-K86899078","44506648","A549","trt_cp","down",-0.578898717869439,1.83212758884307e-05,0.000120329764002986,-1.70623461987007,-1.66415524010718,47,49,NA,-99.1973922634523
"15","BRD-K03829970","53338854","A549","trt_cp","down",-0.578332747895055,1.83647943584744e-05,0.000120329764002986,-1.70456649117279,-1.47975334242749,47,49,NA,-99.4741195934767
"16","KU-C104122","44602374","A549","trt_cp","up",0.528851140540147,2.04971993906196e-05,0.000120329764002986,1.70295722308012,0.965608434929831,47,49,NA,99.9458362877176
"17","BRD-K51556300","44506645","A549","trt_cp","down",-0.574004219673928,1.85388682386495e-05,0.000120329764002986,-1.69180867279109,-1.58361305992319,47,49,NA,-99.5863861971165
"18","VAMA-37","NotFound","A549","trt_cp","down",-0.571664449131357,1.86259051787371e-05,0.000120329764002986,-1.68491247941727,-1.39497719677947,47,49,"PRKDC",-99.7872843299456
"19","CHIR-99021","9956119","A549","trt_cp","up",0.522357100598018,2.0801828680926e-05,0.000120329764002986,1.68204572005277,1.23212078593535,47,49,NA,99.4869219254707
"20","BRD-K23841751","2815616","A549","trt_cp","down",-0.569918884777706,1.87129421188247e-05,0.000120329764002986,-1.67976763760043,-0.972763756077135,47,49,NA,-98.8615772473017
"21","GR-127935","107780","A549","trt_cp","down",-0.568291312899879,1.87999790589122e-05,0.000120329764002986,-1.67497056447079,-1.5263518857674,47,49,"HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR6",-98.8074135350193
"22","AZD-8055","25262965","A549","trt_cp","down",-0.567881918031956,1.87999790589122e-05,0.000120329764002986,-1.67376392214237,-1.29231062010039,47,49,"MTOR",-98.6793902150792
"23","BRD-K54263226",NA,"A549","trt_cp","down",-0.567375300145434,1.8843497528956e-05,0.000120329764002986,-1.67227072661378,-0.945480905404622,47,49,NA,-98.804459150713
"24","BMS-754807","24785538","A549","trt_cp","down",-0.567228418965874,1.8843497528956e-05,0.000120329764002986,-1.67183781193313,-1.42942796572674,47,49,"AKT1; IGF1R",-98.6035610178839
"25","TPCA-1","9903786","A549","trt_cp","down",-0.566388036520267,1.88870159989998e-05,0.000120329764002986,-1.66936088535105,-1.2992263012227,47,49,"CDC42BPB; EPHB1; IKBKB; MAP3K9; NTRK3; NUAK1; RET; TNK2; TYK2",-98.697116520917
"26","pitavastatin","11251522","A549","trt_cp","down",-0.565923754903003,1.88870159989998e-05,0.000120329764002986,-1.66799247090429,-1.39706263665815,47,49,"APOA1; CYP2C8; HMGCR",-98.9955093358544
"27","BRD-K18726304","53338848","A549","trt_cp","down",-0.565861287002421,1.88870159989998e-05,0.000120329764002986,-1.66780835425087,-1.47383762907588,47,49,NA,-98.9393760340345
"28","AMG-232",NA,"A549","trt_cp","down",-0.565666220264928,1.88870159989998e-05,0.000120329764002986,-1.66723341841076,-0.837245413885582,47,49,NA,-98.547427716064
"29","mibefradil","5230270","A549","trt_cp","down",-0.563754855563977,1.89740529390873e-05,0.000120329764002986,-1.66159989993284,-1.31733194298386,47,49,"ANO1; CACNA1C; CACNA1D; CACNA1F; CACNA1G; CACNA1H; CACNA1I; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; CATSPER1; CATSPER2; CATSPER3; CATSPER4; CYP3A5; CYP3A7; SCN2A; SCN4A; SCN5A; SCN9A",-98.9659654927913
"30","atenolol","175540","A549","trt_cp","up",0.515036439812866,2.11064579712325e-05,0.000120329764002986,1.65847240951957,0.563880619236652,47,49,"ADCY10; ADRB1; ADRB2; LTF; PLA2G2E; TF",99.562751122666
"31","BRD-K40075475",NA,"A549","trt_cp","down",-0.561923792051309,1.90610898791749e-05,0.000120329764002986,-1.65620305958745,-1.48731107535469,47,49,NA,-99.2870085874104
"32","HMN-214","9888590","A549","trt_cp","down",-0.561692618030389,1.90610898791749e-05,0.000120329764002986,-1.65552170185503,-0.987844839424914,47,49,"PLK1",-98.7089340581423
"33","IKK-16","9549298","A549","trt_cp","down",-0.561643101855933,1.90610898791749e-05,0.000120329764002986,-1.65537575886277,-1.38106709069088,47,49,"IKBKB",-98.9856613881667
"34","BRD-A32214171","4124546","A549","trt_cp","up",0.512170996234721,2.12370133813638e-05,0.000120329764002986,1.64924537479341,-0.60214799621947,47,49,NA,99.7853147404081
"35","wortmannin","312145","A549","trt_cp","down",-0.558998238502889,1.91916452893062e-05,0.000120329764002986,-1.64758034097966,-1.20339832922164,47,49,"ATM; ATR; MTOR; MYLK; PI4KA; PI4KB; PIK3C2B; PIK3C3; PIK3CA; PIK3CD; PIK3CG; PIK3R1; PIK3R4; PLK1; PLK2; PLK3; PRKDC",-98.5838651225085
"36","selamectin","9578507","A549","trt_cp","down",-0.558767935967235,1.91916452893062e-05,0.000120329764002986,-1.64690155184566,-1.19879025731205,47,49,NA,-99.0299771527614
"37","tacedinaline","2746","A549","trt_cp","down",-0.558737816471042,1.91916452893062e-05,0.000120329764002986,-1.64681277823889,-1.46232302492165,47,49,"HDAC1",-98.7089340581423
"38","BRD-K48853221",NA,"A549","trt_cp","down",-0.558693466577346,1.91916452893062e-05,0.000120329764002986,-1.64668206224026,-1.44154981563932,47,49,NA,-98.4676593397936
"39","triacsin-c","73707378","A549","trt_cp","up",0.510095848619058,2.13240503214514e-05,0.000120329764002986,1.64256317757352,1.0538667724701,47,49,"ACSL1",99.5775230441976
"40","SIB-1893","5311432","A549","trt_cp","down",-0.556645055060152,1.92786822293938e-05,0.000120329764002986,-1.64064461468944,0,47,49,"GRM4; GRM5",-98.5809107382021
"41","MLN-0128",NA,"A549","trt_cp","down",-0.556369391696751,1.93222006994376e-05,0.000120329764002986,-1.6398321299498,-1.21451061125165,47,49,NA,-98.5090207200819
"42","AVN-944",NA,"A549","trt_cp","down",-0.556318788935541,1.93222006994376e-05,0.000120329764002986,-1.63968298437325,-0.0400687441665385,47,49,NA,-99.4081383439691
"43","valrubicin",NA,"A549","trt_cp","down",-0.556037174832185,1.93222006994376e-05,0.000120329764002986,-1.63885296054049,-1.09669293213317,47,49,"TOP2A",-98.5543212794454
"44","AZD-9291",NA,"A549","trt_cp","down",-0.555674498038398,1.93222006994376e-05,0.000120329764002986,-1.63778401413884,-1.38414087167756,47,49,NA,-98.0166233356968
"45","mepacrine","237","A549","trt_cp","down",-0.55270682996858,1.94527561095689e-05,0.000120329764002986,-1.62903716802448,-1.31933037759779,47,49,"AKT1; MTOR; NFKB1; PLA2G1B; PLA2G2A; PLA2G2D; PLA2G4A; PLA2G6; PLCL1; TP53",-98.9521783660285
"46","SA-247714","44507332","A549","trt_cp","down",-0.551405433758866,1.95397930496564e-05,0.000120329764002986,-1.62520145860133,-1.59879187593849,47,49,NA,-98.5621996375955
"47","BRD-K56196992","44507063","A549","trt_cp","down",-0.551304587662566,1.95397930496564e-05,0.000120329764002986,-1.62490422681367,-1.59597094445465,47,49,NA,-98.2913810761837
"48","BRD-K18978393",NA,"A549","trt_cp","down",-0.549882690708394,1.95833115197002e-05,0.000120329764002986,-1.620713355882,-0.846654794896093,47,49,NA,-98.0835893799732
"49","XMD-1499","73265211","A549","trt_cp","down",-0.548170444037887,1.96703484597878e-05,0.000120329764002986,-1.61566671394483,-1.14498816299538,47,49,NA,-99.1274718348696
"50","BRD-K85818861","44506674","A549","trt_cp","down",-0.548169213059594,1.96703484597878e-05,0.000120329764002986,-1.61566308578378,-1.61640626552019,47,49,NA,-98.8704404002206
"51","BRD-K32389477","44619439","A549","trt_cp","down",-0.5469959376888,1.97138669298316e-05,0.000120329764002986,-1.6122049971847,-1.17448399817576,47,49,NA,-98.3918301425983
"52","clobetasol","5311051","A549","trt_cp","down",-0.545231631098342,1.98009038699191e-05,0.000120329764002986,-1.60700491487015,-0.766831065287356,47,49,"NR3C1; PLA2G1B",-98.5090207200819
"53","L-168049","5311276","A549","trt_cp","down",-0.545084519375295,1.98009038699191e-05,0.000120329764002986,-1.6065713206902,-0.996868874626394,47,49,"GCGR",-98.3130465610967
"54","clomifene","2800","A549","trt_cp","down",-0.544137587398754,1.98444223399629e-05,0.000120329764002986,-1.60378035213013,-0.91714714044175,47,49,"AR; ESR1; SHBG",-98.2963050500276
"55","amonafide","50515","A549","trt_cp","down",-0.543740006667514,1.98444223399629e-05,0.000120329764002986,-1.60260853055427,-1.3030624296396,47,49,"TOP2A; TOP2B",-98.6626487040101
"56","WT-171","44601455","A549","trt_cp","down",-0.543136869529119,1.98879408100067e-05,0.000120329764002986,-1.60083085609363,-1.3022093114716,47,49,"HDAC6",-98.6252265027968
"57","BRD-K09050080",NA,"A549","trt_cp","down",-0.542842886405655,1.98879408100067e-05,0.000120329764002986,-1.59996437605588,-1.32015068110057,47,49,NA,-99.0270227684551
"58","torin-2","51358113","A549","trt_cp","down",-0.540418558767766,2.0018496220138e-05,0.000120329764002986,-1.5928189607734,-1.42982150922578,47,49,"MTOR",-98.7365083116678
"59","TAK-733",NA,"A549","trt_cp","down",-0.540284863680109,2.0018496220138e-05,0.000120329764002986,-1.59242491051896,-1.47483917557203,47,49,"MAP2K1",-97.9270070117388
"60","BRD-K45759552",NA,"A549","trt_cp","down",-0.540270322329896,2.0018496220138e-05,0.000120329764002986,-1.59238205163124,-0.636994129083886,47,49,NA,-98.6262112975656
"61","PF-04691502",NA,"A549","trt_cp","down",-0.539953045752475,2.0018496220138e-05,0.000120329764002986,-1.59144691692847,-1.17419518253752,47,49,NA,-97.8236035610179
"62","latrunculin-b","6436219","A549","trt_cp","down",-0.539115262176463,2.00620146901818e-05,0.000120329764002986,-1.58897765020317,-1.31114400377288,47,49,"ACTA1; MKL1; SPIRE2",-97.6266446072638
"63","betamethasone-acetate","443967","A549","trt_cp","down",-0.538800159166652,2.00620146901818e-05,0.000120329764002986,-1.58804892183054,-0.026475265800723,47,49,NA,-99.0063420783109
"64","3-Cl-AHPC",NA,"A549","trt_cp","down",-0.538365415131311,2.01055331602256e-05,0.000120329764002986,-1.58676756586795,-1.37845321459542,47,49,NA,-98.037304025841
"65","naproxol","3032818","A549","trt_cp","down",-0.537500103053955,2.01055331602256e-05,0.000120329764002986,-1.58421716218281,0.974866200886353,47,49,NA,-97.9880642874025
"66","BRD-K81491172",NA,"A549","trt_cp","up",0.49150505069723,2.21073827822394e-05,0.000120329764002986,1.58269882033405,1.16222595884813,47,49,NA,99.4632868510202
"67","nifekalant","122188","A549","trt_cp","up",0.490097885687981,2.21944197223269e-05,0.000120329764002986,1.57816759853481,1.28680232523812,47,49,NA,99.5982037343418
"68","BRD-K63423329","54666687","A549","trt_cp","down",-0.534326149619375,2.02796070404007e-05,0.000120329764002986,-1.57486231466843,-1.23836633991779,47,49,NA,-97.8127708185614
"69","mometasone","441336","A549","trt_cp","down",-0.5336227103926,2.02796070404007e-05,0.000120329764002986,-1.5727890118183,-0.918530165045335,47,49,"NR3C1; PGR",-98.4548570077996
"70","BRD-K20197338","54657749","A549","trt_cp","down",-0.533509072595659,2.02796070404007e-05,0.000120329764002986,-1.57245407802543,-1.09483424558458,47,49,NA,-98.0176081304656
"71","BRD-K57954781","23581797","A549","trt_cp","up",0.48817141645377,2.22814566624145e-05,0.000120329764002986,1.57196416160152,1.16491640739014,47,49,NA,99.6937288269125
"72","BRD-K78385490","56643206","A549","trt_cp","down",-0.53246978643178,2.03666439804882e-05,0.000120329764002986,-1.56939090656205,-1.56952390742367,47,49,NA,-97.5301347199244
"73","BVD-523",NA,"A549","trt_cp","down",-0.531684160468583,2.03666439804882e-05,0.000120329764002986,-1.56707536815214,-1.41034852281639,47,49,NA,-97.6857322933901
"74","AZ-20",NA,"A549","trt_cp","down",-0.529673267230742,2.04536809205758e-05,0.000120329764002986,-1.56114850123508,-1.06836242036749,47,49,NA,-98.0983613015048
"75","KN-93","5312122","A549","trt_cp","down",-0.529276539736905,2.04971993906196e-05,0.000120329764002986,-1.55997919447425,-1.20214319803541,47,49,"CAMK2A",-99.0437642795242
"76","BRD-K74587389",NA,"A549","trt_cp","down",-0.527355628589137,2.05842363307071e-05,0.000120329764002986,-1.55431753898799,-1.45248162757623,47,49,NA,-98.3140313558654
"77","BRD-K25712227",NA,"A549","trt_cp","down",-0.526383749713719,2.06277548007509e-05,0.000120329764002986,-1.55145304243208,-1.19498674098324,47,49,NA,-97.6975498306153
"78","BRD-K75181824",NA,"A549","trt_cp","up",0.481246152912095,2.25860859527209e-05,0.000120329764002986,1.5496640724725,1.2878300794618,47,49,NA,99.0634601748995
"79","YM-201636","9956222","A549","trt_cp","down",-0.523740588411587,2.07147917408385e-05,0.000120329764002986,-1.54366264114013,-1.33369803439948,47,49,NA,-98.3908453478295
"80","fluocinolone-acetonide","6215","A549","trt_cp","down",-0.523527904689167,2.07147917408385e-05,0.000120329764002986,-1.54303578134743,0,47,49,NA,-99.352989836918
"81","BRD-K04676863","44142109","A549","trt_cp","up",0.478668076981868,2.26731228928085e-05,0.000120329764002986,1.54136239230113,0.549014731150806,47,49,NA,99.3086740723233
"82","CGK-733","6605258","A549","trt_cp","down",-0.522776663611532,2.07583102108822e-05,0.000120329764002986,-1.54082158826846,0,47,49,"ATM; ATR",-96.8309304340975
"83","PKI-179",NA,"A549","trt_cp","down",-0.522490802359471,2.0801828680926e-05,0.000120329764002986,-1.53997904647369,-1.51621211121575,47,49,NA,-97.7783030016545
"84","sulbutiamine",NA,"A549","trt_cp","up",0.476976610972083,2.2760159832896e-05,0.000120329764002986,1.5359156908796,0.895435677202391,47,49,NA,98.6301504766407
"85","LY-165163","121930","A549","trt_cp","down",-0.51956507344934,2.08888656210136e-05,0.000120329764002986,-1.53135581100827,-1.00359575599117,47,49,"HTR1D",-99.1875443157646
"86","BRD-K23282736","44506420","A549","trt_cp","down",-0.518591286045407,2.09323840910573e-05,0.000120329764002986,-1.52848568929319,-1.45905820744836,47,49,NA,-98.8359725833136
"87","BRD-K76064317",NA,"A549","trt_cp","up",0.474604902488477,2.28471967729836e-05,0.000120329764002986,1.52827853595341,-0.606162155813716,47,49,NA,99.1747419837706
"88","ISOX","24951314","A549","trt_cp","down",-0.51776322942018,2.09759025611011e-05,0.000120329764002986,-1.52604509159007,-1.42877883129024,47,49,"HDAC6",-98.7345387221303
"89","BRD-K85095987",NA,"A549","trt_cp","down",-0.517619077820745,2.09759025611011e-05,0.000120329764002986,-1.52562022201984,-1.48901332370026,47,49,NA,-97.6620972189396
"90","BRD-K18724229","53338856","A549","trt_cp","down",-0.515866029995906,2.10629395011887e-05,0.000120329764002986,-1.52045332356818,-1.52053122407461,47,49,NA,-97.7438351847475
"91","BRD-K81249836","44484589","A549","trt_cp","up",0.471420146919859,2.30212706531587e-05,0.000120329764002986,1.51802328247361,0.0151802328247364,47,49,NA,99.4475301347199
"92","BRD-K88114920","54638890","A549","trt_cp","up",0.471023997279512,2.30212706531587e-05,0.000120329764002986,1.51674763827104,1.14139111115957,47,49,NA,99.2210273379028
"93","berbamine","275182","A549","trt_cp","down",-0.514394540572674,2.11499764412762e-05,0.000120329764002986,-1.51611628477506,-1.23476953456886,47,49,"CALM1",-97.7999684865674
"94","cabozantinib",NA,"A549","trt_cp","down",-0.514221022431764,2.11499764412762e-05,0.000120329764002986,-1.51560486084189,-1.0559737660773,47,49,"KDR; MET; RET",-97.2386354683684
"95","BRD-K75081836","73707351","A549","trt_cp","down",-0.513439205751395,2.119349491132e-05,0.000120329764002986,-1.51330054983677,-1.12693011983901,47,49,NA,-98.6577247301662
"96","midostaurin","9829523","A549","trt_cp","down",-0.513227743112119,2.119349491132e-05,0.000120329764002986,-1.51267728904036,-1.10067410787432,47,49,"AAK1; AURKC; BCR; BRSK1; BRSK2; CAMK2A; CAMK2D; CAMKK1; CAMKK2; CCNB1; CLK4; CUX1; EIF2AK4; FER; FGFR1OP; FGFR1OP2; FGR; FLT1; FLT3; FLT4; GRK1; GRK7; GSK3A; HCK; IKBKE; KDR; KIT; LIMK1; LRRK2; MAP3K10; MAP3K11; MAP3K19; MAP3K2; MAP3K3; MAP3K7; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MARK1; MARK2; MARK3; MARK4; MELK; MINK1; MST4; MYLK; NTRK1; NTRK2; NTRK3; NUAK1; NUAK2; PDGFRA; PDGFRB; PHKG1; PKN1; PKN2; PLK4; PRKCA; PRKCB; PRKCE; PRKCG; PRKCH; PRKG1; PRKG2; PRPF4B; RET; ROS1; RPS6KA1; RPS6KA2; RPS6KA3; RPS6KA4; RPS6KA5; RPS6KA6; RPS6KB1; SIK2; SLK; SRPK1; SRPK3; STK10; STK3; STK4; TBK1; TNK1; TNK2; TSSK1B; TYK2; VEGFA; YES1; ZMYM2",-96.9559993697313
"97","BRD-K34685430",NA,"A549","trt_cp","up",0.469717411772447,2.30647891232025e-05,0.000120329764002986,1.5125402932239,-0.705226833040063,47,49,NA,99.3067044827858
"98","rhodomyrtoxin-b","3270699","A549","trt_cp","down",-0.512956404859193,2.119349491132e-05,0.000120329764002986,-1.5118775520457,-1.45609030282926,47,49,NA,-96.7964626171906
"99","BRD-K33926001","2726279","A549","trt_cp","down",-0.512862361639423,2.119349491132e-05,0.000120329764002986,-1.51160037092164,1.03472098748437,47,49,NA,-97.441503190735
"100","hydrocortisone-valerate","45006145","A549","trt_cp","down",-0.51181249385437,2.12370133813638e-05,0.000120329764002986,-1.50850601139752,-0.763928967304358,47,49,NA,-97.5458914362247
"101","BRD-K61484514",NA,"A549","trt_cp","up",0.468168322293159,2.315182606329e-05,0.000120329764002986,1.50755205945502,0.921080848762368,47,49,NA,99.0713385330497
"102","GSK-2110183",NA,"A549","trt_cp","down",-0.51129310180851,2.12805318514076e-05,0.000120329764002986,-1.5069751655646,-1.26324913534574,47,49,NA,-97.74186559521
"103","BRD-K49010888","44507260","A549","trt_cp","down",-0.510708921917196,2.12805318514076e-05,0.000120329764002986,-1.50525336531868,-1.7350198726234,47,49,NA,-96.7679035688962
"104","BRD-K90735586","5398113","A549","trt_cp","up",0.467244075799834,2.31953445333338e-05,0.000120329764002986,1.50457588691598,1.22002195655308,47,49,NA,98.380012605373
"105","merck-ketone","NotFound","A549","trt_cp","down",-0.509554492545157,2.13240503214514e-05,0.000120329764002986,-1.5018508230432,-1.63007253156742,47,49,NA,-96.22035767746
"106","KUC111774N","12387471","A549","trt_cp","down",-0.50837827759231,2.14110872615389e-05,0.000120329764002986,-1.49838407037818,-1.16311986768823,47,49,NA,-96.8397935870165
"107","loteprednol","444025","A549","trt_cp","down",-0.50767651158573,2.14110872615389e-05,0.000120329764002986,-1.49631569914412,-1.08854514648767,47,49,"NR3C1",-99.331324352005
"108","maprotiline","4011","A549","trt_cp","down",-0.507538561086333,2.14110872615389e-05,0.000120329764002986,-1.49590910657337,-1.02184974600574,47,49,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; HRH1; HTR7; SLC6A2",-96.4448908847396
"109","cyclosporin-a","16404350","A549","trt_cp","down",-0.507419729201309,2.14546057315827e-05,0.000120329764002986,-1.49555886382812,-1.23072599182456,47,49,"ABCB11; CAMLG; CYP3A5; CYP3A7; FPR1; PPIA; PPID; PPIF; PPP3CA; PPP3R2; SLC10A1; SLCO1B1; SLCO1B3",-96.7452532892145
"110","BRD-K78687850","44492218","A549","trt_cp","up",0.464352532087602,2.33258999434652e-05,0.000120329764002986,1.49526480696716,0.914035673079034,47,49,NA,98.6695422673915
"111","sulfinpyrazone","5342","A549","trt_cp","up",0.464231156550741,2.33258999434652e-05,0.000120329764002986,1.49487396475967,1.10963631139105,47,49,"ABCC1; ABCC2; ABCC5; FPR1; NR1I2; SLC22A12",99.1323958087135
"112","pyrvinium-pamoate","73707397","A549","trt_cp","down",-0.507045118067035,2.14546057315827e-05,0.000120329764002986,-1.4944547423876,-1.22454536156558,47,49,"AR",-96.2006617820846
"113","BRD-K13872703","5281951","A549","trt_cp","up",0.463717293995349,2.33258999434652e-05,0.000120329764002986,1.49321927238351,0.975714511250268,47,49,NA,98.7305995430552
"114","BRD-K12532266",NA,"A549","trt_cp","down",-0.506214818143247,2.14981242016265e-05,0.000120329764002986,-1.49200753283071,-0.991888885419467,47,49,NA,-97.3262822027889
"115","WYE-354","44219749","A549","trt_cp","down",-0.50544549471282,2.15416426716702e-05,0.000120329764002986,-1.48974004418312,-0.927171241595885,47,49,"MTOR",-97.5783896635941
"116","mycophenolate-mofetil","5281078","A549","trt_cp","down",-0.505420456283967,2.15416426716702e-05,0.000120329764002986,-1.48966624641363,-1.21939037187379,47,49,"HCAR2; IMPDH1; IMPDH2",-97.8807216576066
"117","EMF-sumo1-8","260972","A549","trt_cp","down",-0.505368267160457,2.15416426716702e-05,0.000120329764002986,-1.48951242522425,-0.263364676536962,47,49,NA,-97.2268179311431
"118","BRD-K47551852","54657605","A549","trt_cp","down",-0.505091105487699,2.15416426716702e-05,0.000120329764002986,-1.48869552439728,-0.983819268743097,47,49,NA,-96.9737256755692
"119","PI-103","9884685","A549","trt_cp","down",-0.504973937453232,2.15416426716702e-05,0.000120329764002986,-1.48835018565221,-1.25715917514006,47,49,"MLST8; MTOR; PIK3C2B; PIK3C2G; PIK3C3; PIK3CA; PIK3CB; PIK3CD; PIK3CG; PIK3R1; PRKDC",-95.3438903332545
"120","perhexiline","5284439","A549","trt_cp","down",-0.504866628519096,2.15416426716702e-05,0.000120329764002986,-1.48803390542427,-1.25316106438665,47,49,"CPT1A; CPT2; KCNH2",-96.6300323012684
"121","ST-208960","5466054","A549","trt_cp","up",0.461739363024224,2.34129368835527e-05,0.000120329764002986,1.4868501231545,0.615294999719839,47,49,NA,98.5080359253132
"122","BRD-K34624563",NA,"A549","trt_cp","down",-0.50425330417853,2.1585161141714e-05,0.000120329764002986,-1.48622620540563,-1.44944743092789,47,49,NA,-96.3946663515323
"123","torin-1","49836027","A549","trt_cp","down",-0.503917524815841,2.1585161141714e-05,0.000120329764002986,-1.48523653595988,-1.29942580328453,47,49,"MTOR; PIK3CA",-97.0810683053652
"124","NNC-55-0396","9957280","A549","trt_cp","down",-0.503714797022165,2.1585161141714e-05,0.000120329764002986,-1.48463902007446,-1.47988608696426,47,49,"CATSPER1; CATSPER2; CATSPER3; CATSPER4",-95.8707555345466
"125","bortezomib","73707406","A549","trt_cp","down",-0.503712454388461,2.1585161141714e-05,0.000120329764002986,-1.48463211544226,-1.12649668344395,47,49,"AIFM1; BAX; BCL2L11; CASP9; CYCS; DIABLO; IL6; JUN; MAPK8; NFKBIA; PSMA1; PSMA2; PSMA3; PSMA4; PSMA5; PSMA6; PSMA7; PSMA8; PSMB1; PSMB10; PSMB2; PSMB3; PSMB4; PSMB5; PSMB6; PSMB7; PSMB8; PSMD1; PSMD2; RELA; TP53; VEGFA",-96.8978964783739
"126","gossypol","227456","A549","trt_cp","down",-0.503647207543752,2.1585161141714e-05,0.000120329764002986,-1.48443980818394,-1.2138591062214,47,49,"BCL2; BCL2L1; BCL2L2; CTGF; EGF; MCL1",-97.2218939572993
"127","KPT-330",NA,"A549","trt_cp","down",-0.503624270007292,2.1585161141714e-05,0.000120329764002986,-1.4843722025431,-1.45125931526789,47,49,NA,-96.7728275427401
"128","BRD-K54331210","24178170","A549","trt_cp","up",0.460707320414211,2.34564553535965e-05,0.000120329764002986,1.48352683559299,0.746886450582926,47,49,NA,98.7118884424486
"129","ENMD-2076","16041424","A549","trt_cp","down",-0.503114960458009,2.16286796117578e-05,0.000120329764002986,-1.48287107366098,-1.269524505687,47,49,"AURKA; CSF1R; EPHA1; FGFR2; FGFR3; FLT3; FLT4; KDR; KIT; PDGFRA; PTK2; SRC",-97.0377373355393
"130","BRD-A94523291",NA,"A549","trt_cp","up",0.460007542903803,2.34999738236403e-05,0.000120329764002986,1.48127347718162,1.25525846988485,47,49,NA,98.890136295596
"131","BRD-K99999497",NA,"A549","trt_cp","down",-0.501892227480574,2.16721980818016e-05,0.000120329764002986,-1.47926721469125,-1.19888941901666,47,49,NA,-98.1564641928622
"132","dovitinib","9886808","A549","trt_cp","down",-0.501830865158587,2.16721980818016e-05,0.000120329764002986,-1.47908635659829,-1.140503885027,47,49,"ABL2; ANKK1; BLK; BMP2K; BTK; CSF1R; EGFR; FGFR2; FGFR3; FGR; FLT1; FLT3; FLT4; FYN; HCK; INSR; IRAK4; KDR; KIT; LRRK2; MAP2K5; MAP3K11; MAP3K19; MAP3K2; MAP3K7; MAP4K1; MAP4K4; MAP4K5; MARK4; MAST1; MELK; MINK1; MYLK2; MYLK3; MYLK4; NR1I2; NTRK1; NTRK2; NTRK3; NUAK1; PDGFRA; PDGFRB; PHKG1; PKN1; RET; RPS6KA1; RPS6KA2; RPS6KA6; SIK2; STK4; TNIK; TYK2; TYRO3; ULK1; ULK2; YES1",-96.571929409911
"133","BRD-K71456612",NA,"A549","trt_cp","down",-0.501464846895372,2.17157165518454e-05,0.000120329764002986,-1.47800756161581,-1.45137842254048,47,49,NA,-96.2538406995982
