LV	logFC	AveExpr	t	P.Value	adj.P.Val	B
37,KEGG_PPAR_SIGNALING_PATHWAY	-0.08390412085708487	-1.6697059294290321e-18	-24.72410793288101	2.907149319296831e-110	1.11925248792928e-107	240.70702000457138
38,REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS	-0.011391147745495881	-2.2734958713391213e-18	-3.709008155178578	2.1716540718641153e-4	4.222660695291335e-4	-1.4364165484889533
39,KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.010581437667869262	8.762670668373674e-20	-3.0182703112058724	0.0025935145070386132	0.004457603058972617	-3.7391930691100557
40,KEGG_DILATED_CARDIOMYOPATHY	-0.03287950518115581	-9.431002629562905e-19	-5.123753128077927	3.464816601285589e-7	1.0029732266879337e-6	4.7145608386610025
41,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	-4.977054390470138e-4	-5.58571621638166e-19	-0.15613710703592043	0.8759500721845355	0.899308740776123	-8.266256751477542
42,REACTOME_DEVELOPMENTAL_BIOLOGY	-0.05358721895366002	-1.3589488593767174e-18	-10.645653308798078	2.1347887420629804e-25	3.5734507204097715e-24	45.978699323102205
43,KEGG_BASAL_CELL_CARCINOMA	-0.007095562914578659	7.234931243507736e-19	-1.0993769572016105	0.27181461731089857	0.32499573808911786	-7.674324836334986
44,MIPS_55S_RIBOSOME_MITOCHONDRIAL	0.07327092093864612	6.771508305348063e-19	5.8979633231219815	4.726851539910594e-9	1.7498440796784412e-8	8.880424223470555
45,PID_MYC_REPRESSPATHWAY	0.0027932472414290577	2.0082381149447412e-18	1.0915768438512123	0.27522874505917444	0.3270465026166116	-7.682862914264763
46,REACTOME_AXON_GUIDANCE	0.005159993553231844	-3.0252180235460764e-19	1.210998533928745	0.2261240614815557	0.2763738529219014	-7.545497175175633
47,REACTOME_METABOLISM_OF_MRNA	0.0316773334944923	-1.529295695926922e-18	9.2094521367534945	1.335417436180649e-19	1.3529887182356576e-18	32.76236189154436
48,IRIS_Neutrophil-Resting	-0.02295494693121878	1.0591289165029848e-19	-8.392634864832816	1.267049992886244e-16	9.564985240415763e-16	25.99152737026905
LV 49	0.009829776616330783	-6.832894552753542e-19	4.245595463124096	2.3408668045219343e-5	5.239730928726422e-5	0.6713883477377962
50,IRIS_Bcell-Memory_IgM	0.014010897061660301	8.797254469728873e-19	2.2404578018149834	0.025235700722012106	0.03611801032704335	-5.773221306503525
51,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.004927490794392567	7.451728448253143e-19	2.451946013623212	0.01434412894609666	0.021422808452581276	-5.279119495404407
52,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.009258794057610629	-7.863491833138487e-20	2.545818568425648	0.011020977290772026	0.016705024633650513	-5.045667634765738
53,SVM T cells CD4 memory activated	0.005343058998008385	-6.576109827691186e-19	1.2317572136047268	0.21827063744994019	0.2684798575662204	-7.520168948880859
LV 54	-5.057769428747163e-4	-7.872786229752697e-19	-0.23362719719948397	0.8153125303041532	0.8483657409921594	-8.251153304545447
55,KEGG_INSULIN_SIGNALING_PATHWAY	0.005431582636024405	1.253662799125982e-19	2.085685437888195	0.037208811155174285	0.05190359527080471	-6.106813521369678
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.011099859219914361	1.186483764993507e-18	4.9120076451057715	1.0204228633579128e-6	2.7282139055055308e-6	3.6728050705406776
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.03460314713000155	-9.85638338623186e-19	6.677869017611972	3.632988334565938e-11	1.7267907516146742e-10	13.634714816748705
58,SVM Dendritic cells resting	-0.021114949079294766	-7.539268695433491e-19	-4.736934673517718	2.416913912140231e-6	6.287242271445872e-6	2.8434349113059714
59,REACTOME_HIV_INFECTION	0.015594399980631321	-1.9184931504279983e-18	5.6907280541758105	1.5732230175125662e-8	5.6082487198364626e-8	7.7107689542530995
60,IRIS_NKcell-control	-0.0036623028741333175	2.0049958835676911e-19	-0.8294284158599935	0.40701982811605475	0.46355060845937124	-7.934510002350025
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.004718096846264396	-8.758347693204274e-20	-2.181494957426374	0.02933196042188688	0.04182520282380166	-5.903101690860286
62,IRIS_DendriticCell-Control	-0.04948803062239986	5.472886564460321e-19	-7.489103639206839	1.3027320654495246e-13	7.375762429383338e-13	19.160185952796375
63,DMAP_ERY4	-0.0027122175169347652	-5.635430430829759e-19	-0.5785593859655755	0.5629903711661697	0.61056702225063475	-8.111077337262207
64,DMAP_DENDA2	-0.006388112404823647	4.16950955088624e-19	-3.100883145412791	0.0019724521737718905	0.0034517913041008084	-3.4882651715397603
65,SVM NK cells resting	-0.034135971597270026	3.5306602803523175e-18	-5.565314625069862	3.1965827258619015e-8	1.0701603038755062e-7	7.022222456021721
66,IRIS_Neutrophil-Resting	-0.01856760021835535	1.1317548993489038e-18	-6.939984593078496	6.270909296462954e-12	3.0952565117156894e-11	15.356053140891753
67,REACTOME_COLLAGEN_FORMATION	-0.013180562857630938	2.924060404582118e-19	-3.695263790370513	2.2912243784262005e-4	4.432770782382348e-4	-1.4867580580348863
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.005579836478898367	-1.6474426073066224e-18	2.4319334962323107	0.015157642757648214	0.022358974949021313	-5.327765511939926
69,PID_EPHBFWDPATHWAY	-0.013276249403203533	-1.1999282177703408e-18	-4.060981649861998	5.189527544668798e-5	1.1018579194749505e-4	-0.08507845422997917
70,KEGG_OXIDATIVE_PHOSPHORYLATION	-0.011889632857537491	-3.902025462279619e-19	-5.053347643402916	4.984470223517745e-7	1.3805906734203828e-6	4.363491555478468
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.017778766705010465	-5.749989272818857e-19	7.131870317319305	1.6683873243128005e-12	8.680123241357138e-12	16.655063509642744
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.024845046032356367	1.386248447571478e-18	6.34090020279335	3.1807177336598526e-10	1.3167487392032722e-9	11.512664859020056
73,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-4.703625905125011e-4	5.520223142565251e-19	-0.1868750833103029	0.8517887934516853	0.8791921862705063	-8.260984257697839
74,KEGG_NOTCH_SIGNALING_PATHWAY	0.022771192585750066	-5.5947944642374e-19	6.286891272714289	4.4616463361265206e-10	1.808140883588116e-9	11.182113701769552
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.02519712389434068	5.648831653854899e-19	5.7017495706742025	1.4771965849792444e-8	5.3151465908131694e-8	7.771976273931806
76,KEGG_CELL_CYCLE	0.017944873887915845	1.9301651833853785e-18	6.036598366375324	2.0696537138490984e-9	8.130782447264315e-9	9.684978813525841
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.05993604485774863	-2.158893799598329e-19	8.619918948294174	1.9873732803143678e-17	1.5940389852521492e-16	27.81965177772975
78,KEGG_TIGHT_JUNCTION	0.06286682289675508	-1.40064395488558e-19	9.025106220207048	6.579908240711881e-19	6.333161681685186e-18	31.185895981960538
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.003360270194840146	-4.321245979332178e-19	1.1493101732526847	0.25064718428241856	0.30441377270893105	-7.618230092826151
80,REACTOME_MEMBRANE_TRAFFICKING	0.0039832061115175855	3.587853241843479e-18	1.5448560761825985	0.12263330096779193	0.1568565477495013	-7.086095958331427
LV 81	0.007254144924813002	1.5097990779129283e-18	3.522267226979545	4.43235610716585e-4	8.243754112361605e-4	-2.104741453444526
82,REACTOME_METABOLISM_OF_RNA	0.014771389674025071	-2.6671676051405266e-18	7.920428354827334	5.180599095641691e-15	3.380560426817036e-14	22.333604326706958
83,SVM Monocytes	-0.10478571168437788	-1.4896972433752186e-18	-18.50358574879728	8.888713294915311e-68	1.1407182061807984e-65	143.0987666847068
84,REACTOME_RNA_POL_III_TRANSCRIPTION	-0.005560499783226737	-3.6844717368795673e-19	-1.8100381027541907	0.07052909525670034	0.09494301284555816	-6.642196429762832
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	-0.006095279087154931	-1.1481822049926234e-19	-2.422789564484149	0.015542696998450704	0.022839459329784432	-5.349860947083291
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	-0.009739136433782384	-3.7015042590470025e-18	-3.8777686079962246	1.1088321389449654e-4	2.2234394452802695e-4	-0.8034066903854713
87,REACTOME_L1CAM_INTERACTIONS	0.020668061423499695	-4.0086948745845623e-19	6.354271925696113	2.9239121603072877e-10	1.2235936757807671e-9	11.594913491609727
88,REACTOME_MUSCLE_CONTRACTION	-0.053146867020371295	-3.3044822194893126e-19	-8.234495864372953	4.482796570019924e-16	3.3189936143416747e-15	24.745325151011716
LV 89	0.0014004684470214062	1.11312287636879e-18	0.7250940038507098	0.46852959392618587	0.5234748936701187	-8.015579205742855
LV 90	0.0063290962091295975	7.473559472858612e-19	2.804979059943219	0.005109660734556211	0.008162736028232953	-4.356141842336232
91,KEGG_PYRUVATE_METABOLISM	7.145872111828525e-4	-8.203277681453322e-19	0.20928570926563386	0.8342591878186177	0.863413406747763	-8.256544560352792
92,REACTOME_METABOLISM_OF_PROTEINS	0.007439172940449242	-5.450190944820972e-19	2.8851839573661735	0.003978757896267809	0.006463383080435049	-4.1293792384155115
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.0181827007501953	-2.5821562984342767e-18	4.184307771173345	3.059566395763651e-5	6.654989052932235e-5	0.4166316098613585
LV 94	-3.644139695990786e-4	1.4397236504169554e-18	-0.1732329330535938	0.8624962855737269	0.8878638233847188	-8.263440922439663
95,PID_DELTANP63PATHWAY	0.010646660434426341	-1.6483504320921964e-18	2.833963888948469	0.004671120842842972	0.0074932563520606005	-4.274921522377252
96,REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	-0.03486628836843395	-1.471973045180679e-18	-12.173676902026896	2.6317732067136744e-32	7.237376318462604e-31	61.76952454802948
97,PID_DELTANP63PATHWAY	0.012213420560599387	-6.21989667373263e-19	2.152444898840677	0.0315525998614119	0.044660849068542584	-5.965827698571719
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.04222538051076558	3.8803025120533843e-19	-7.891387627120599	6.468907616884672e-15	4.150882387500998e-14	22.114878648539253
99,DMAP_ERY3	-0.010350162775412786	-2.7234743567219607e-20	-4.197941211413786	2.8835118866468125e-5	6.307682252039903e-5	0.4729907763524892
LV 100	-0.011353521032333419	2.1550031219458692e-19	-3.841392023252725	1.284539301242323e-4	2.5624229584367584e-4	-0.9421791589486928
101,IRIS_Neutrophil-Resting	-0.021598670631933076	3.3948324005297715e-19	-2.939163414487949	0.003351229419039006	0.005561307441077661	-3.9732123396679784
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	-0.006808680865027887	-1.3159622750359968e-18	-2.932807359980877	0.0034201184420716837	0.005651268670375958	-3.9917492364947167
103,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.0034809576489665886	8.732409842187874e-19	1.4600994123449098	0.14451314032101387	0.18301828626181033	-7.213232814320475
104,SVM Mast cells resting	0.001707162627126365	1.2050725582219267e-18	0.5386366569721751	0.59023315487543	0.6294730322078687	-8.133376210104982
105,PID_ECADHERIN_STABILIZATION_PATHWAY	0.006161122583027428	-8.799848254830513e-19	2.6383332464496685	0.008434587113620018	0.013041429874472718	-4.807102064391525
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.00944444430392473	-3.0843347089876208e-19	5.091909661568921	4.0865410603279967e-7	1.1484075242527583e-6	4.555199578812209
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.0020502695947411716	3.8571745948970945e-19	-0.7648160861801007	0.44452491850589604	0.5004154784349999	-7.985996271732037
108,REACTOME_MRNA_SPLICING	0.010882756731301102	5.432250597867962e-19	5.375425087113824	9.102429472860528e-8	2.8035482776410427e-7	6.007514255677771
109,PID_ERBB1_DOWNSTREAM_PATHWAY	0.018511497385251777	6.778857363136043e-19	7.28597243496499	5.629125435795705e-13	3.0100184621963145e-12	17.72192494093735
110,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-0.0018802433213215008	4.18399151770373e-18	-0.8609144209517989	0.38944969600974844	0.4475765163097109	-7.907909710073042
111,PID_ATM_PATHWAY	-0.0016617852391781424	-2.76670410841596e-20	-0.8419424540458507	0.3999806439985094	0.45695118082915764	-7.924056304412257
LV 112	-0.011368921544600126	-6.790529396093423e-19	-4.7933626976166765	1.8360545481428012e-6	4.808714292754955e-6	3.1075825272431903
113,REACTOME_METABOLISM_OF_RNA	0.00391163287351859	-4.451929518703138e-18	1.7605503002425642	0.07855819933897329	0.10393438744159696	-6.730337134139936
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.006332995833632551	-4.2417032362152193e-19	-2.019114916230798	0.043687646824523564	0.06028582088688736	-6.24300762930817
115,IRIS_Neutrophil-Resting	-0.05616126418701243	8.018254344203005e-19	-5.755620267506483	1.084091584629687e-8	3.937502453607825e-8	8.072761123408743
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.0047930512482395275	4.051492328761622e-19	1.997762373774512	0.0459580453249991	0.06274413989405905	-6.285762388266614
117,REACTOME_MRNA_PROCESSING	0.02070826771006136	-1.6133343332200569e-18	5.389034674695177	8.453861989071533e-8	2.624787794993984e-7	6.079121566952015
118,KEGG_CELL_CYCLE	0.029449732617706587	1.2649457643181158e-18	11.673864638823023	5.767956889989296e-30	1.3879146266536743e-28	56.4162831563753
LV 119	-0.008861119429796145	7.808373899728638e-19	-4.263593731309302	2.162442530107756e-5	4.9262744029082014e-5	0.7468861540665603
120,KEGG_PARKINSONS_DISEASE	0.020169671189366176	2.3463380029435104e-18	5.139870621198675	3.1860275237611247e-7	9.292580277636613e-7	4.795584305121459
LV 121	0.0024887332210456357	8.258611763621641e-19	1.1917142093875635	0.23359873262895278	0.28460605082957857	-7.568641689909924
122,REACTOME_DEVELOPMENTAL_BIOLOGY	0.0013049498647337452	-5.747395487717217e-19	0.6087216727287549	0.5428191489613512	0.5953999212254136	-8.093173868587526
LV 123	2.6662833642413647e-4	-7.769250974445569e-19	0.11819011128108024	0.9059359467818777	0.9227125383889496	-8.2714624759491
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.002703713881678993	1.8253762652791237e-18	1.1121351494904173	0.2662931320970961	0.31938584379246726	-7.66022881314757
125,REACTOME_PHOSPHOLIPID_METABOLISM	0.01454141502818329	1.4765986286119368e-18	5.622894002947902	2.3125394036098294e-8	8.020970003511571e-8	7.336534243835926
LV 126	0.00717728211932393	-1.5662139038735975e-18	3.371253971249581	7.710442887117709e-4	0.0014068817590238475	-2.620444314555148
127,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.01931115994828976	3.0998325749699194e-18	-5.479191926507904	5.1589140337163124e-8	1.6690604226729246e-7	6.557849621375242
128,KEGG_PURINE_METABOLISM	0.0015909494029587305	2.0546452533882493e-18	0.5829252407838746	0.5600483986759537	0.6090921850006841	-8.108542165111315
LV 129	0.007353861187446111	-2.0943950100708818e-18	4.641310434129078	3.825426970449285e-6	9.753572076973343e-6	2.402698305847899
LV 130	-0.009911279134224554	2.3131807833942127e-18	-4.200145935652778	2.8559630317225594e-5	6.283960277293564e-5	0.4821216117940388
131,REACTOME_OPIOID_SIGNALLING	-0.005099845006217102	2.869590917447679e-19	-1.6412958144202474	0.10098669385849798	0.13003303389806598	-6.932745557182902
132,REACTOME_SIGNALING_BY_SCF_KIT	-0.013336161287725246	-9.224796713982528e-19	-4.960357225909304	8.002498650041673e-7	2.1545188673189124e-6	3.906955604972314
133,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.003795861352481679	2.2689567474112516e-18	1.765252529148459	0.07776460135945201	0.10323921214961733	-6.722066705647313
134,REACTOME_DIABETES_PATHWAYS	0.027072941640898174	2.5890298289536227e-19	8.879234344780103	2.2791834726943237e-18	1.9499680821940325e-17	29.958295432117144
135,REACTOME_METABOLISM_OF_RNA	0.01108854293086163	1.2089632358743867e-18	4.2489047841323835	2.307041253485261e-5	5.213113747597511e-5	0.6852467612052955
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	0.021387080387502828	1.9267500330015525e-19	4.834023728680537	1.5034353548633627e-6	3.964538435769826e-6	3.2997917052872587
LV 137	-0.009942379691428117	-7.0256992453087795e-19	-3.9629973438742367	7.81870207257736e-5	1.6236827053551484e-4	-0.47327027726790316
LV 138	0.004183937892596988	7.646586554013845e-19	1.6999506657166055	0.08938809962799613	0.1166590452772153	-6.834957034777403
139,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.0018593242628188317	6.9254062213787e-20	0.5886298076358163	0.556215602619225	0.6071341917331933	-8.10520092229308
140,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	2.433038862012897e-4	-2.6775211306712394e-18	0.10095453965675126	0.9196026804210526	0.9341610342008054	-8.27335131043308
141,DMAP_ERY5	-0.02899406396389521	-1.4286568339832915e-18	-14.609374429705484	9.302084919777939e-45	5.116146705877866e-43	90.28499727586323
LV 142	0.004940138030859208	2.509919383353604e-18	1.8861519138806044	0.05950532346094353	0.08038438432443248	-6.5018901247790835
143,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.0050784388173611365	-3.676214854306013e-18	2.6345723346846923	0.008528073736462343	0.013080909914494033	-4.816964480901994
144,REACTOME_SIGNALING_BY_RHO_GTPASES	0.0024685983310351487	-8.747972552797715e-19	1.0586802674580271	0.28994922834038694	0.33827409973045147	-7.718204194199709
145,REACTOME_SIGNALING_BY_ILS	0.015519888813031475	-3.5201986804423694e-19	5.8832989328688114	5.153174830607926e-9	1.8894974378895727e-8	8.796354486992865
LV 146	2.022339438557271e-4	3.3156787251780583e-18	0.08570822144409314	0.9317120434994717	0.9439714124928857	-8.27477449475078
147,PID_AURORA_B_PATHWAY	0.090692335428717	1.835535256927214e-18	9.491596243620618	1.1029704518016968e-20	1.3270113248239165e-19	35.228924176831484
LV 148	-0.03154037944494552	1.3438400611596648e-18	-12.232888058078737	1.3736762593673965e-32	4.068195075818828e-31	62.41547554582654
LV 149	0.004534024929696592	-2.0961242001386418e-18	2.3010241761924917	0.021553606608443018	0.03107917057771746	-5.6362316500215215
150,REACTOME_IMMUNE_SYSTEM	0.017041575074694837	-3.646688933899011e-18	7.935599624779447	4.611788674318076e-15	3.0612735165732054e-14	22.448158633568486
151,IRIS_Monocyte-Day1	-0.011812643627085397	1.405745065585472e-18	-2.9885842776012828	0.002857264397530619	0.004889096857996837	-3.8277305087489646
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.014399839432198733	-2.5381916409614797e-18	-6.3084267363941935	3.8996636670275417e-10	1.597202672133621e-9	11.313599251793697
LV 153	-0.009892661944429053	-9.274078630913687e-19	-3.4422940096842973	5.957925928635687e-4	0.0011027891742907403	-2.3806077342864382
LV 154	0.010807953183454847	1.81711938270557e-18	4.553170537686394	5.7980529572791464e-6	1.4447816462056188e-5	2.004150875643772
155,KEGG_OOCYTE_MEIOSIS	-0.009535891599461775	-9.942842889619857e-21	-5.259737821032256	1.694736997574246e-7	5.116029286625423e-7	5.405810014806873
156,DMAP_MONO2	-0.050871490414652436	-5.498824415476721e-20	-13.664237670214012	9.954403039759756e-40	3.832445170307506e-38	78.76060066616225
157,PID_HES_HEYPATHWAY	-0.0013090361523664783	-2.1778284308403006e-18	-0.58795087923429	0.5566710900826422	0.6071341917331933	-8.10560028484393
LV 158	0.01623731822381698	-2.0980263092131778e-18	9.51472671773377	8.964945992673806e-21	1.1133884539288437e-19	35.4339991265897
159,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	-0.005980113779199013	-1.2999186334385614e-19	-2.363695929801132	0.018245395563787896	0.026507461479465432	-5.490666245030173
160,REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.00818390392197998	1.5204335968296522e-18	4.220042113737439	2.6184319330229023e-5	5.827146209328424e-5	0.5647321658967286
161,PID_ARF6_TRAFFICKINGPATHWAY	-0.004679658107690834	-9.900910030476678e-19	-1.4518915023795966	0.14678182404066328	0.18528197460870613	-7.225165284011049
162,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.037916769122216074	-1.9790580325512916e-18	8.656147056404697	1.473425780884135e-17	1.233193316609548e-16	28.11505980500686
163,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.011854418123374929	-1.1664683899591853e-18	-5.041469251611563	5.297522506741025e-7	1.4568186893537818e-6	4.304720928814506
LV 164	-6.578676081751e-4	8.600991397038116e-19	-0.3658345653571674	0.7145502072793717	0.7537036432946798	-8.211523125614637
