"","Var1","Var2","log_fold_change","Sensitive"
"12407","NCIH23","betamethasone",0.125567281316,TRUE
"12416","NCIH1573","betamethasone",1.03024494501,FALSE
"12430","NCIH650","betamethasone",0.201978537707,TRUE
"96565","HCC827","lenalidomide",0.267001057753,TRUE
"96571","NCIH1693","lenalidomide",-0.154260024502,TRUE
"96576","PC14","lenalidomide",0.0896860178539,TRUE
"96577","NCIH1650","lenalidomide",-0.200431915607,TRUE
"96589","RERFLCMS","lenalidomide",0.348627967691,FALSE
"96590","HCC4006","lenalidomide",0.12789689707,TRUE
"96626","CORL105","lenalidomide",-0.399094373514,TRUE
"96696","SKLU1","lenalidomide",0.77871053767,FALSE
"96697","NCIH2122","lenalidomide",0.302522849858,FALSE
"96713","NCIH522","lenalidomide",-0.438126381929,TRUE
"96748","NCIH1944","lenalidomide",0.124093214682,TRUE
"96750","NCIH838","lenalidomide",0.142794915705,TRUE
"96770","NCIH2228","lenalidomide",0.366622071175,FALSE
"96795","RERFLCKJ","lenalidomide",0.48891522074,FALSE
"96804","NCIH1792","lenalidomide",1.02489670704,FALSE
"96816","NCIH2030","lenalidomide",-0.167728630262,TRUE
"96819","ABC1","lenalidomide",-0.0661223004235,TRUE
"96837","HCC78","lenalidomide",0.0477183278847,TRUE
"96849","NCIH1975","lenalidomide",-0.0374658835254,TRUE
"96850","NCIH1437","lenalidomide",0.18838995166,TRUE
"96851","NCIH2073","lenalidomide",-0.216075929425,TRUE
"96879","NCIH441","lenalidomide",0.238174803994,TRUE
"96894","NCIH1355","lenalidomide",-0.103366109513,TRUE
"96895","HCC44","lenalidomide",0.0156722661181,TRUE
"96901","SW1573","lenalidomide",-0.320820367308,TRUE
"96905","A549","lenalidomide",0.0423573774683,TRUE
"96919","EKVX","lenalidomide",-0.0787695044648,TRUE
"96933","NCIH1838","lenalidomide",-0.101983121975,TRUE
"96941","NCIH1623","lenalidomide",-0.161666130192,TRUE
"96953","NCIH1648","lenalidomide",0.178025763867,TRUE
"96957","RERFLCAD2","lenalidomide",0.131526282073,TRUE
"96962","NCIH2023","lenalidomide",-0.59123584874,TRUE
"96965","NCIH2126","lenalidomide",0.120282565525,TRUE
"96966","LXF289","lenalidomide",-0.631935589461,TRUE
"96968","RERFLCAD1","lenalidomide",0.216417045772,TRUE
"96995","NCIH322","lenalidomide",-0.306314180063,TRUE
"96998","NCIH2087","lenalidomide",-0.466027028765,TRUE
"97001","NCIH1373","lenalidomide",-0.0685135865872,TRUE
"97006","NCIH1435","lenalidomide",0.0338078733489,TRUE
"97012","NCIH358","lenalidomide",-0.171577592266,TRUE
"97017","NCIH1568","lenalidomide",-0.0509701154143,TRUE
"97019","NCIH2347","lenalidomide",0.474359562144,FALSE
"97028","NCIH2009","lenalidomide",-0.244872357679,TRUE
"97029","NCIH1793","lenalidomide",-0.238016296608,TRUE
"97032","NCIH1563","lenalidomide",-0.417580578191,TRUE
"97033","NCIH1651","lenalidomide",0.575284243391,FALSE
"97039","NCIH23","lenalidomide",-0.320126060829,TRUE
"97048","NCIH1573","lenalidomide",-0.296759560048,TRUE
"97062","NCIH650","lenalidomide",-0.12802099055,TRUE
"114173","HCC827","amlodipine",-0.023979731807,TRUE
"114179","NCIH1693","amlodipine",-0.0624374387496,TRUE
"114184","PC14","amlodipine",0.571234294773,FALSE
"114185","NCIH1650","amlodipine",0.495980829349,FALSE
"114197","RERFLCMS","amlodipine",0.701567691279,FALSE
"114198","HCC4006","amlodipine",-0.870336663636,TRUE
"114234","CORL105","amlodipine",0.132495940341,TRUE
"114304","SKLU1","amlodipine",0.139194793723,TRUE
"114305","NCIH2122","amlodipine",-0.063618844081,TRUE
"114321","NCIH522","amlodipine",0.238893285771,TRUE
"114356","NCIH1944","amlodipine",0.690606523953,FALSE
"114358","NCIH838","amlodipine",0.118251463971,TRUE
"114378","NCIH2228","amlodipine",0.59537707285,FALSE
"114403","RERFLCKJ","amlodipine",0.0986010240704,TRUE
"114412","NCIH1792","amlodipine",0.231614249106,TRUE
"114424","NCIH2030","amlodipine",-0.139799398894,TRUE
"114427","ABC1","amlodipine",-0.380039550371,TRUE
"114445","HCC78","amlodipine",-0.333726489705,TRUE
"114457","NCIH1975","amlodipine",0.173870815258,TRUE
"114458","NCIH1437","amlodipine",0.186966564745,TRUE
"114459","NCIH2073","amlodipine",0.443386517244,FALSE
"114487","NCIH441","amlodipine",-0.375696812713,TRUE
"114502","NCIH1355","amlodipine",-0.0915294285488,TRUE
"114503","HCC44","amlodipine",0.0986041551214,TRUE
"114509","SW1573","amlodipine",0.651396425314,FALSE
"114513","A549","amlodipine",-0.082310696644,TRUE
"114527","EKVX","amlodipine",-0.153084288026,TRUE
"114541","NCIH1838","amlodipine",0.66260348111,FALSE
"114549","NCIH1623","amlodipine",0.358154389224,FALSE
"114561","NCIH1648","amlodipine",0.160616973078,TRUE
"114565","RERFLCAD2","amlodipine",-0.39098687408,TRUE
"114570","NCIH2023","amlodipine",-0.0966631734817,TRUE
"114573","NCIH2126","amlodipine",0.218453630052,TRUE
"114574","LXF289","amlodipine",0.552248436288,FALSE
"114576","RERFLCAD1","amlodipine",-0.251521518998,TRUE
"114603","NCIH322","amlodipine",-0.0583272699994,TRUE
"114606","NCIH2087","amlodipine",-0.233786689193,TRUE
"114609","NCIH1373","amlodipine",-0.336175054195,TRUE
"114614","NCIH1435","amlodipine",0.634688251078,FALSE
"114620","NCIH358","amlodipine",-0.137845760209,TRUE
"114625","NCIH1568","amlodipine",-0.630260155401,TRUE
"114627","NCIH2347","amlodipine",-0.323822149219,TRUE
"114636","NCIH2009","amlodipine",0.444314751673,FALSE
"114637","NCIH1793","amlodipine",0.0744924775835,TRUE
"114640","NCIH1563","amlodipine",0.0642719630331,TRUE
"114641","NCIH1651","amlodipine",0.0180489158496,TRUE
"114647","NCIH23","amlodipine",-0.00605133029147,TRUE
"114656","NCIH1573","amlodipine",0.458430035559,FALSE
"114670","NCIH650","amlodipine",-0.416970139766,TRUE
"121557","HCC827","itraconazole",0.0332111983691,TRUE
"121563","NCIH1693","itraconazole",0.466776407256,FALSE
"121568","PC14","itraconazole",0.0697841690883,TRUE
"121569","NCIH1650","itraconazole",0.806348467183,FALSE
"121581","RERFLCMS","itraconazole",-0.139862373079,TRUE
"121582","HCC4006","itraconazole",0.538722585312,FALSE
"121618","CORL105","itraconazole",0.671427083316,FALSE
"121688","SKLU1","itraconazole",-0.235377948141,TRUE
"121689","NCIH2122","itraconazole",0.324527768111,FALSE
"121705","NCIH522","itraconazole",0.806231968047,FALSE
"121740","NCIH1944","itraconazole",-0.0046653761568,TRUE
"121742","NCIH838","itraconazole",0.257463970954,TRUE
"121762","NCIH2228","itraconazole",0.240763650755,TRUE
"121787","RERFLCKJ","itraconazole",0.134664889263,TRUE
"121796","NCIH1792","itraconazole",0.287936122532,TRUE
"121808","NCIH2030","itraconazole",0.296637789481,TRUE
"121811","ABC1","itraconazole",0.146615952062,TRUE
"121829","HCC78","itraconazole",0.672835974572,FALSE
"121841","NCIH1975","itraconazole",0.164829846468,TRUE
"121842","NCIH1437","itraconazole",-0.0925242513562,TRUE
"121843","NCIH2073","itraconazole",0.285364330524,TRUE
"121871","NCIH441","itraconazole",0.123473953557,TRUE
"121886","NCIH1355","itraconazole",0.76264950145,FALSE
"121887","HCC44","itraconazole",0.253331170337,TRUE
"121893","SW1573","itraconazole",1.16700525435,FALSE
"121897","A549","itraconazole",0.555480651083,FALSE
"121911","EKVX","itraconazole",0.123944655977,TRUE
"121925","NCIH1838","itraconazole",0.176064462931,TRUE
"121933","NCIH1623","itraconazole",NA,NA
"121945","NCIH1648","itraconazole",0.0825958268154,TRUE
"121949","RERFLCAD2","itraconazole",0.432136224289,FALSE
"121954","NCIH2023","itraconazole",-0.0479425803186,TRUE
"121957","NCIH2126","itraconazole",-0.303448241449,TRUE
"121958","LXF289","itraconazole",0.42381020313,FALSE
"121960","RERFLCAD1","itraconazole",0.3757806474,FALSE
"121987","NCIH322","itraconazole",0.0597579516047,TRUE
"121990","NCIH2087","itraconazole",0.581460243502,FALSE
"121993","NCIH1373","itraconazole",0.662000466979,FALSE
"121998","NCIH1435","itraconazole",0.532319282418,FALSE
"122004","NCIH358","itraconazole",0.292685659491,TRUE
"122009","NCIH1568","itraconazole",-1.36583001086,TRUE
"122011","NCIH2347","itraconazole",-1.01680686937,TRUE
"122020","NCIH2009","itraconazole",-0.116079682554,TRUE
"122021","NCIH1793","itraconazole",0.566643372389,FALSE
"122024","NCIH1563","itraconazole",0.218988898766,TRUE
"122025","NCIH1651","itraconazole",0.355474378521,FALSE
"122031","NCIH23","itraconazole",0.234521911117,TRUE
"122040","NCIH1573","itraconazole",0.593050406652,FALSE
"122054","NCIH650","itraconazole",0.267808918217,TRUE
"122125","HCC827","pheniramine",NA,NA
"122131","NCIH1693","pheniramine",0.0391914174775,TRUE
"122136","PC14","pheniramine",-0.205773405965,TRUE
"122137","NCIH1650","pheniramine",0.112958789404,TRUE
"122149","RERFLCMS","pheniramine",0.482700250301,FALSE
"122150","HCC4006","pheniramine",-0.667973907009,TRUE
"122186","CORL105","pheniramine",-0.511364710409,TRUE
"122256","SKLU1","pheniramine",-0.6371704957,TRUE
"122257","NCIH2122","pheniramine",0.536176220946,FALSE
"122273","NCIH522","pheniramine",-0.478691315597,TRUE
"122308","NCIH1944","pheniramine",-0.509525715131,TRUE
"122310","NCIH838","pheniramine",0.406348379663,FALSE
"122330","NCIH2228","pheniramine",-0.394332594253,TRUE
"122355","RERFLCKJ","pheniramine",-0.139870498432,TRUE
"122364","NCIH1792","pheniramine",-0.158941579218,TRUE
"122376","NCIH2030","pheniramine",-0.430339599217,TRUE
"122379","ABC1","pheniramine",-0.519145896324,TRUE
"122397","HCC78","pheniramine",-0.176472638746,TRUE
"122409","NCIH1975","pheniramine",0.042262344298,TRUE
"122410","NCIH1437","pheniramine",0.43746960034,FALSE
"122411","NCIH2073","pheniramine",-0.674540784852,TRUE
"122439","NCIH441","pheniramine",-1.00361894174,TRUE
"122454","NCIH1355","pheniramine",-0.870400127184,TRUE
"122455","HCC44","pheniramine",0.199516825167,TRUE
"122461","SW1573","pheniramine",-0.0795800468124,TRUE
"122465","A549","pheniramine",-0.159248193946,TRUE
"122479","EKVX","pheniramine",-0.775004550294,TRUE
"122493","NCIH1838","pheniramine",-0.537033741309,TRUE
"122501","NCIH1623","pheniramine",0.19472219282,TRUE
"122513","NCIH1648","pheniramine",-0.175120771446,TRUE
"122517","RERFLCAD2","pheniramine",0.425822487498,FALSE
"122522","NCIH2023","pheniramine",0.18676356535,TRUE
"122525","NCIH2126","pheniramine",-0.433693442714,TRUE
"122526","LXF289","pheniramine",-0.37126334006,TRUE
"122528","RERFLCAD1","pheniramine",-0.393358674797,TRUE
"122555","NCIH322","pheniramine",NA,NA
"122558","NCIH2087","pheniramine",0.0720829209389,TRUE
"122561","NCIH1373","pheniramine",-0.317751537733,TRUE
"122566","NCIH1435","pheniramine",-0.153475264663,TRUE
"122572","NCIH358","pheniramine",NA,NA
"122577","NCIH1568","pheniramine",-0.305892642057,TRUE
"122579","NCIH2347","pheniramine",-0.483127578554,TRUE
"122588","NCIH2009","pheniramine",-0.232331979987,TRUE
"122589","NCIH1793","pheniramine",-0.27134716342,TRUE
"122592","NCIH1563","pheniramine",-0.565549755855,TRUE
"122593","NCIH1651","pheniramine",-0.355056035415,TRUE
"122599","NCIH23","pheniramine",-0.45707995915,TRUE
"122608","NCIH1573","pheniramine",NA,NA
"122622","NCIH650","pheniramine",-0.637743789949,TRUE
"143141","HCC827","prednisolone",NA,NA
"143147","NCIH1693","prednisolone",0.222409427379,TRUE
"143152","PC14","prednisolone",-0.403329157752,TRUE
"143153","NCIH1650","prednisolone",0.217357934104,TRUE
"143165","RERFLCMS","prednisolone",-0.0555705790517,TRUE
"143166","HCC4006","prednisolone",0.139370412065,TRUE
"143202","CORL105","prednisolone",-1.21783018744,TRUE
"143272","SKLU1","prednisolone",-0.612982597827,TRUE
"143273","NCIH2122","prednisolone",-1.70775407828,TRUE
"143289","NCIH522","prednisolone",0.0658307811787,TRUE
"143324","NCIH1944","prednisolone",0.0398610525971,TRUE
"143326","NCIH838","prednisolone",-0.0410562000876,TRUE
"143346","NCIH2228","prednisolone",-0.76088676414,TRUE
"143371","RERFLCKJ","prednisolone",0.7488018423,FALSE
"143380","NCIH1792","prednisolone",0.196654977472,TRUE
"143392","NCIH2030","prednisolone",-0.0319697735761,TRUE
"143395","ABC1","prednisolone",0.222342960134,TRUE
"143413","HCC78","prednisolone",-0.339940166548,TRUE
"143425","NCIH1975","prednisolone",-0.485544991799,TRUE
"143426","NCIH1437","prednisolone",0.123915212697,TRUE
"143427","NCIH2073","prednisolone",-0.154753332217,TRUE
"143455","NCIH441","prednisolone",-0.338403107657,TRUE
"143470","NCIH1355","prednisolone",0.334925512685,FALSE
"143471","HCC44","prednisolone",0.220388729403,TRUE
"143477","SW1573","prednisolone",-0.0485587529524,TRUE
"143481","A549","prednisolone",0.0346864444147,TRUE
"143495","EKVX","prednisolone",-0.252412763191,TRUE
"143509","NCIH1838","prednisolone",0.593302703681,FALSE
"143517","NCIH1623","prednisolone",-0.0742858985667,TRUE
"143529","NCIH1648","prednisolone",0.30466042598,FALSE
"143533","RERFLCAD2","prednisolone",-0.138497763281,TRUE
"143538","NCIH2023","prednisolone",-0.813015818472,TRUE
"143541","NCIH2126","prednisolone",-0.954304185541,TRUE
"143542","LXF289","prednisolone",0.907588383546,FALSE
"143544","RERFLCAD1","prednisolone",-0.509068287463,TRUE
"143571","NCIH322","prednisolone",NA,NA
"143574","NCIH2087","prednisolone",0.459894500671,FALSE
"143577","NCIH1373","prednisolone",-0.936073690315,TRUE
"143582","NCIH1435","prednisolone",0.34662870658,FALSE
"143588","NCIH358","prednisolone",NA,NA
"143593","NCIH1568","prednisolone",-0.679154035939,TRUE
"143595","NCIH2347","prednisolone",-0.842129073383,TRUE
"143604","NCIH2009","prednisolone",-0.0509860667924,TRUE
"143605","NCIH1793","prednisolone",-1.01366591673,TRUE
"143608","NCIH1563","prednisolone",-0.247020877786,TRUE
"143609","NCIH1651","prednisolone",-0.321830195923,TRUE
"143615","NCIH23","prednisolone",-0.424227755663,TRUE
"143624","NCIH1573","prednisolone",NA,NA
"143638","NCIH650","prednisolone",0.451888236776,FALSE
"185741","HCC827","amcinonide",-0.239604565047,TRUE
"185747","NCIH1693","amcinonide",0.461849797975,FALSE
"185752","PC14","amcinonide",0.374683315308,FALSE
"185753","NCIH1650","amcinonide",0.645669821088,FALSE
"185765","RERFLCMS","amcinonide",0.224700901372,TRUE
"185766","HCC4006","amcinonide",0.344932653447,FALSE
"185802","CORL105","amcinonide",-0.0208869866663,TRUE
"185872","SKLU1","amcinonide",0.330806946776,FALSE
"185873","NCIH2122","amcinonide",-1.95275551158,TRUE
"185889","NCIH522","amcinonide",0.73888901584,FALSE
"185924","NCIH1944","amcinonide",-0.767015255189,TRUE
"185926","NCIH838","amcinonide",0.120447888762,TRUE
"185946","NCIH2228","amcinonide",-0.0555695811796,TRUE
"185971","RERFLCKJ","amcinonide",0.891025005016,FALSE
"185980","NCIH1792","amcinonide",0.53108465712,FALSE
"185992","NCIH2030","amcinonide",0.554104129992,FALSE
"185995","ABC1","amcinonide",0.489405188889,FALSE
"186013","HCC78","amcinonide",-0.341107251979,TRUE
"186025","NCIH1975","amcinonide",-0.0735692671466,TRUE
"186026","NCIH1437","amcinonide",0.222384436489,TRUE
"186027","NCIH2073","amcinonide",0.0433784708898,TRUE
"186055","NCIH441","amcinonide",0.160528384998,TRUE
"186070","NCIH1355","amcinonide",0.56393719585,FALSE
"186071","HCC44","amcinonide",0.845301556151,FALSE
"186077","SW1573","amcinonide",0.701696905248,FALSE
"186081","A549","amcinonide",0.0411408990328,TRUE
"186095","EKVX","amcinonide",-0.183021778469,TRUE
"186109","NCIH1838","amcinonide",0.834758461929,FALSE
"186117","NCIH1623","amcinonide",0.524562802928,FALSE
"186129","NCIH1648","amcinonide",0.738660747808,FALSE
"186133","RERFLCAD2","amcinonide",1.13583299057,FALSE
"186138","NCIH2023","amcinonide",-0.517992123237,TRUE
"186141","NCIH2126","amcinonide",0.608441759378,FALSE
"186142","LXF289","amcinonide",0.923774918209,FALSE
"186144","RERFLCAD1","amcinonide",0.34625143332,FALSE
"186171","NCIH322","amcinonide",1.0417867591,FALSE
"186174","NCIH2087","amcinonide",-0.503859466827,TRUE
"186177","NCIH1373","amcinonide",-0.313454505569,TRUE
"186182","NCIH1435","amcinonide",0.808189278724,FALSE
"186188","NCIH358","amcinonide",0.790638518,FALSE
"186193","NCIH1568","amcinonide",0.120802655335,TRUE
"186195","NCIH2347","amcinonide",-0.362464608703,TRUE
"186204","NCIH2009","amcinonide",-0.23385975792,TRUE
"186205","NCIH1793","amcinonide",-0.0563225620375,TRUE
"186208","NCIH1563","amcinonide",0.156310859309,TRUE
"186209","NCIH1651","amcinonide",0.78898773122,FALSE
"186215","NCIH23","amcinonide",-0.448739046143,TRUE
"186224","NCIH1573","amcinonide",0.38891984771,FALSE
"186238","NCIH650","amcinonide",0.0713302493495,TRUE
"244245","HCC827","donepezil",0.470328203604,FALSE
"244251","NCIH1693","donepezil",0.0731569930679,TRUE
"244256","PC14","donepezil",0.177286298556,TRUE
"244257","NCIH1650","donepezil",0.499368232052,FALSE
"244269","RERFLCMS","donepezil",0.188055690834,TRUE
"244270","HCC4006","donepezil",0.318008773313,FALSE
"244306","CORL105","donepezil",-0.459453298298,TRUE
"244376","SKLU1","donepezil",0.196019386097,TRUE
"244377","NCIH2122","donepezil",-0.125640445671,TRUE
"244393","NCIH522","donepezil",0.557830116581,FALSE
"244428","NCIH1944","donepezil",0.352313797581,FALSE
"244430","NCIH838","donepezil",0.198864636133,TRUE
"244450","NCIH2228","donepezil",-0.352010204023,TRUE
"244475","RERFLCKJ","donepezil",-0.278204862623,TRUE
"244484","NCIH1792","donepezil",0.594619350059,FALSE
"244496","NCIH2030","donepezil",0.17400361974,TRUE
"244499","ABC1","donepezil",-0.149765757053,TRUE
"244517","HCC78","donepezil",-0.413100748843,TRUE
"244529","NCIH1975","donepezil",0.0844248709678,TRUE
"244530","NCIH1437","donepezil",0.0790157603123,TRUE
"244531","NCIH2073","donepezil",0.121146065684,TRUE
"244559","NCIH441","donepezil",0.701228923679,FALSE
"244574","NCIH1355","donepezil",0.163838712005,TRUE
"244575","HCC44","donepezil",-0.14143682554,TRUE
"244581","SW1573","donepezil",-0.0544890767394,TRUE
"244585","A549","donepezil",-0.0687399968906,TRUE
"244599","EKVX","donepezil",-0.00272509344198,TRUE
"244613","NCIH1838","donepezil",0.285287835791,TRUE
"244621","NCIH1623","donepezil",NA,NA
"244633","NCIH1648","donepezil",-0.209990829472,TRUE
"244637","RERFLCAD2","donepezil",0.540852205717,FALSE
"244642","NCIH2023","donepezil",0.317601805666,FALSE
"244645","NCIH2126","donepezil",-0.192366773748,TRUE
"244646","LXF289","donepezil",0.170676337007,TRUE
"244648","RERFLCAD1","donepezil",0.112594038534,TRUE
"244675","NCIH322","donepezil",0.250901754377,TRUE
"244678","NCIH2087","donepezil",0.0758033160093,TRUE
"244681","NCIH1373","donepezil",0.229295026001,TRUE
"244686","NCIH1435","donepezil",-0.318554047628,TRUE
"244692","NCIH358","donepezil",-0.294371656042,TRUE
"244697","NCIH1568","donepezil",0.236325646614,TRUE
"244699","NCIH2347","donepezil",-0.0948329640455,TRUE
"244708","NCIH2009","donepezil",0.118588884164,TRUE
"244709","NCIH1793","donepezil",0.43499435258,FALSE
"244712","NCIH1563","donepezil",0.0338797709926,TRUE
"244713","NCIH1651","donepezil",-0.00798300455182,TRUE
"244719","NCIH23","donepezil",0.144920947012,TRUE
"244728","NCIH1573","donepezil",0.476370007381,FALSE
"244742","NCIH650","donepezil",0.305131021571,FALSE
"321493","HCC827","flunisolide",0.515597679481,FALSE
"321499","NCIH1693","flunisolide",0.174104935615,TRUE
"321504","PC14","flunisolide",0.110670403271,TRUE
"321505","NCIH1650","flunisolide",0.389726295655,FALSE
"321517","RERFLCMS","flunisolide",0.459592957296,FALSE
"321518","HCC4006","flunisolide",0.365345618587,FALSE
"321554","CORL105","flunisolide",0.418762185122,FALSE
"321624","SKLU1","flunisolide",0.536866204889,FALSE
"321625","NCIH2122","flunisolide",-1.46690647308,TRUE
"321641","NCIH522","flunisolide",0.194498938049,TRUE
"321676","NCIH1944","flunisolide",0.291920814352,TRUE
"321678","NCIH838","flunisolide",0.123611484085,TRUE
"321698","NCIH2228","flunisolide",0.0659859585127,TRUE
"321723","RERFLCKJ","flunisolide",0.638100384643,FALSE
"321732","NCIH1792","flunisolide",0.886271157299,FALSE
"321744","NCIH2030","flunisolide",0.248590902304,TRUE
"321747","ABC1","flunisolide",0.459677039805,FALSE
"321765","HCC78","flunisolide",0.0557543139784,TRUE
"321777","NCIH1975","flunisolide",NA,NA
"321778","NCIH1437","flunisolide",0.83001268173,FALSE
"321779","NCIH2073","flunisolide",0.177744413511,TRUE
"321807","NCIH441","flunisolide",-0.103340691732,TRUE
"321822","NCIH1355","flunisolide",0.482428863949,FALSE
"321823","HCC44","flunisolide",0.859114456773,FALSE
"321829","SW1573","flunisolide",0.520460974172,FALSE
"321833","A549","flunisolide",-0.00573907745177,TRUE
"321847","EKVX","flunisolide",-0.0955947455053,TRUE
"321861","NCIH1838","flunisolide",0.813745821241,FALSE
"321869","NCIH1623","flunisolide",0.617422204292,FALSE
"321881","NCIH1648","flunisolide",0.742527738152,FALSE
"321885","RERFLCAD2","flunisolide",0.608487713575,FALSE
"321890","NCIH2023","flunisolide",-0.376516823695,TRUE
"321893","NCIH2126","flunisolide",-0.237592076957,TRUE
"321894","LXF289","flunisolide",0.951738599009,FALSE
"321896","RERFLCAD1","flunisolide",-0.0678897738825,TRUE
"321923","NCIH322","flunisolide",0.0480143666835,TRUE
"321926","NCIH2087","flunisolide",-0.353266840413,TRUE
"321929","NCIH1373","flunisolide",-0.177670442419,TRUE
"321934","NCIH1435","flunisolide",0.0702488795452,TRUE
"321940","NCIH358","flunisolide",0.386505429464,FALSE
"321945","NCIH1568","flunisolide",-1.07763689961,TRUE
"321947","NCIH2347","flunisolide",0.329721927801,FALSE
"321956","NCIH2009","flunisolide",0.548519269029,FALSE
"321957","NCIH1793","flunisolide",-0.186333787664,TRUE
"321960","NCIH1563","flunisolide",0.465298762599,FALSE
"321961","NCIH1651","flunisolide",-0.113670772514,TRUE
"321967","NCIH23","flunisolide",0.0346448496248,TRUE
"321976","NCIH1573","flunisolide",-0.0086428128547,TRUE
"321990","NCIH650","flunisolide",0.128682119178,TRUE
"397605","HCC827","thioridazine",-0.634745981858,TRUE
"397611","NCIH1693","thioridazine",-0.729226566012,TRUE
"397616","PC14","thioridazine",-0.0037462318841,TRUE
"397617","NCIH1650","thioridazine",-0.710282417005,TRUE
"397629","RERFLCMS","thioridazine",0.650657641365,FALSE
"397630","HCC4006","thioridazine",0.415051843263,FALSE
"397666","CORL105","thioridazine",-0.177219645857,TRUE
"397736","SKLU1","thioridazine",-0.162619843114,TRUE
"397737","NCIH2122","thioridazine",-0.212743308707,TRUE
"397753","NCIH522","thioridazine",0.174854025565,TRUE
"397788","NCIH1944","thioridazine",-0.360273672497,TRUE
"397790","NCIH838","thioridazine",-0.123487516853,TRUE
"397810","NCIH2228","thioridazine",0.520838382624,FALSE
"397835","RERFLCKJ","thioridazine",-0.116946197926,TRUE
"397844","NCIH1792","thioridazine",-0.562113722718,TRUE
"397856","NCIH2030","thioridazine",-0.215205891122,TRUE
"397859","ABC1","thioridazine",-0.260464423095,TRUE
"397877","HCC78","thioridazine",0.506664918501,FALSE
"397889","NCIH1975","thioridazine",0.0639738695183,TRUE
"397890","NCIH1437","thioridazine",-0.205314392098,TRUE
"397891","NCIH2073","thioridazine",0.0540133600135,TRUE
"397919","NCIH441","thioridazine",-1.03953047131,TRUE
"397934","NCIH1355","thioridazine",-0.343697068518,TRUE
"397935","HCC44","thioridazine",-0.0147275101302,TRUE
"397941","SW1573","thioridazine",-0.591602019274,TRUE
"397945","A549","thioridazine",-0.166042128092,TRUE
"397959","EKVX","thioridazine",0.0776692448087,TRUE
"397973","NCIH1838","thioridazine",0.468680226502,FALSE
"397981","NCIH1623","thioridazine",0.749827106031,FALSE
"397993","NCIH1648","thioridazine",-0.0208490726474,TRUE
"397997","RERFLCAD2","thioridazine",-0.352803212483,TRUE
"398002","NCIH2023","thioridazine",-0.321804542827,TRUE
"398005","NCIH2126","thioridazine",-0.204786817026,TRUE
"398006","LXF289","thioridazine",-0.00563882834565,TRUE
"398008","RERFLCAD1","thioridazine",0.329871898233,FALSE
"398035","NCIH322","thioridazine",-0.494206123403,TRUE
"398038","NCIH2087","thioridazine",-0.183762844267,TRUE
"398041","NCIH1373","thioridazine",-0.354263623256,TRUE
"398046","NCIH1435","thioridazine",-0.241739105327,TRUE
"398052","NCIH358","thioridazine",-0.788723144825,TRUE
"398057","NCIH1568","thioridazine",-0.674568215572,TRUE
