"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"66","altretamine","2123","A549","trt_cp","up",0.491384288106939,2.21509012522831e-05,0.000151137697748057,1.48283639515821,0.0381123747384858,16,92,NA,99.3933664224376
"67","BRD-K98624380","44494414","A549","trt_cp","down",-0.508361260451221,2.14110872615389e-05,0.000151137697748057,-1.48104989282154,-0.617709990318198,16,92,NA,-98.3465295832349
"68","BRD-K80346834","5938151","A549","trt_cp","down",-0.507846490668454,2.14110872615389e-05,0.000151137697748057,-1.47955017246339,-0.488371519821409,16,92,NA,-98.9196801386591
"69","carmofur","2577","A549","trt_cp","down",-0.507719612079382,2.14110872615389e-05,0.000151137697748057,-1.47918052682875,-1.36587147536785,16,92,"TYMS",-97.9201134483574
"70","BRD-K38698447","44202744","A549","trt_cp","up",0.490167373807667,2.21944197223269e-05,0.000151137697748057,1.47916414747667,0.014791641474767,16,92,NA,97.6128574805011
"71","BRD-K34596778","646090","A549","trt_cp","down",-0.507644937960581,2.14110872615389e-05,0.000151137697748057,-1.47896297269107,-1.31958077095757,16,92,NA,-99.1826203419208
"72","cabazitaxel",NA,"A549","trt_cp","down",-0.507151343895847,2.14546057315827e-05,0.000151137697748057,-1.47752494526147,-0.840550373964745,16,92,"TUBA4A; TUBB1",-96.5423855668479
"73","BRD-A94381689","23815298","A549","trt_cp","down",-0.506807466838009,2.14546057315827e-05,0.000151137697748057,-1.47652310047259,-1.06863104745507,16,92,NA,-99.2968565350981
"74","taurodeoxycholic-acid","2733768","A549","trt_cp","down",-0.506543587917741,2.14546057315827e-05,0.000151137697748057,-1.47575432071499,-0.767019502251994,16,92,NA,-98.4292523438115
"75","ANLE-138B",NA,"A549","trt_cp","up",0.48804480147735,2.22814566624145e-05,0.000151137697748057,1.47275892130455,1.35654335660762,16,92,NA,98.4853856456315
"76","cycloheximide","6197","A549","trt_cp","down",-0.504459025167746,2.1585161141714e-05,0.000151137697748057,-1.46968119579843,-0.65884931834057,16,92,"GSK3B; RPL3",-98.6094697864965
"77","AS-604850","5287855","A549","trt_cp","up",0.487015670893043,2.23249751324583e-05,0.000151137697748057,1.46965334320058,0.417954146763077,16,92,"PIK3CA; PIK3CG",98.2736547703459
"78","vorinostat","5311","A549","trt_cp","down",-0.504058369803801,2.1585161141714e-05,0.000151137697748057,-1.46851393418746,-1.32415711267349,16,92,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-97.2731032852754
"79","BRD-K60067222","54613883","A549","trt_cp","down",-0.503512412336427,2.1585161141714e-05,0.000151137697748057,-1.46692335223041,-1.03633199136829,16,92,NA,-98.2667612069645
"80","BRD-K49967178","24747246","A549","trt_cp","down",-0.503323388616057,2.16286796117578e-05,0.000151137697748057,-1.46637265416867,0.804410322187858,16,92,NA,-99.0723233278185
"81","naftifine","47641","A549","trt_cp","down",-0.503029666512688,2.16286796117578e-05,0.000151137697748057,-1.46551692985693,0,16,92,"SQLE",-99.0949736075002
"82","pantoprazole","4679","A549","trt_cp","up",0.485316346303892,2.24120120725458e-05,0.000151137697748057,1.46452533970318,0,16,92,"ATP12A; ATP1A1; ATP4A; CYP2C9; CYP3A4",98.1623729614748
"83","MR-16728","378811","A549","trt_cp","down",-0.502586731754971,2.16286796117578e-05,0.000151137697748057,-1.46422649227547,0,16,92,NA,-98.645907192941
"84","L-655708","5311203","A549","trt_cp","down",-0.502465156530322,2.16721980818016e-05,0.000151137697748057,-1.46387229736047,0,16,92,"GABRA2; GABRA3; GABRA5; GABRG2",-98.6449223981722
"85","PSH-023","24747272","A549","trt_cp","down",-0.501846031000182,2.16721980818016e-05,0.000151137697748057,-1.46206854898034,0.782996742352705,16,92,NA,-98.7827936658001
"86","BRD-K26822808","44490354","A549","trt_cp","up",0.484484049705369,2.24555305425896e-05,0.000151137697748057,1.46201374192171,0.706460860607264,16,92,NA,97.4602142913417
"87","cyclopiazonic-acid","NotFound","A549","trt_cp","down",-0.501404901277218,2.17157165518454e-05,0.000151137697748057,-1.46078337015233,0.22142870540382,16,92,"ATP2A1",-97.0022847238636
"88","BRD-K87434936",NA,"A549","trt_cp","down",-0.501399162193255,2.17157165518454e-05,0.000151137697748057,-1.46076665001578,1.00842653553257,16,92,NA,-98.8310486094698
"89","BRD-K81249836","44484589","A549","trt_cp","up",0.483764414859003,2.24555305425896e-05,0.000151137697748057,1.45984212030653,-1.01494885354576,16,92,NA,98.9836917986292
"90","triacsin-c","73707378","A549","trt_cp","up",0.483674280025352,2.24555305425896e-05,0.000151137697748057,1.45957012298174,0,16,92,"ACSL1",97.3587804301583
"91","BRD-K44699604",NA,"A549","trt_cp","up",0.483571335060949,2.24555305425896e-05,0.000151137697748057,1.45925946888959,-0.497595215719677,16,92,NA,98.4489482391869
"92","BRD-K50204028","44486395","A549","trt_cp","up",0.483168399702297,2.24990490126334e-05,0.000151137697748057,1.45804354231407,0.014580435423141,16,92,NA,99.1067911447254
"93","erythromycin","3256","A549","trt_cp","down",-0.499815368758018,2.17592350218891e-05,0.000151137697748057,-1.45615245676387,-0.722797295468463,16,92,"ABCB1; ALB; CYP3A4; CYP51A1; KCNH2; MLNR; SLC47A1",-97.8698889151501
"94","PG-9","133002","A549","trt_cp","down",-0.498914638098056,2.18027534919329e-05,0.000151137697748057,-1.45352828542907,0,16,92,NA,-97.8462538406996
"95","heraclenol","328236","A549","trt_cp","down",-0.498887419992615,2.18027534919329e-05,0.000151137697748057,-1.45344898872556,-0.661408047404342,16,92,NA,-97.4671078547231
"96","BRD-A69429454","44143241","A549","trt_cp","down",-0.498521683547215,2.18027534919329e-05,0.000151137697748057,-1.45238345921849,-0.907122678775654,16,92,NA,-98.7483258488931
"97","BRD-K92033419","9906851","A549","trt_cp","down",-0.497671298309042,2.18462719619767e-05,0.000151137697748057,-1.44990596326466,-1.14459263330393,16,92,NA,-98.693177341842
"98","BRD-K32321439","2207955","A549","trt_cp","down",-0.497607267448587,2.18462719619767e-05,0.000151137697748057,-1.4497194169906,-1.13920748749769,16,92,NA,-97.9782163397148
"99","nifekalant","122188","A549","trt_cp","up",0.47967781304751,2.26296044227647e-05,0.000151137697748057,1.44751009821045,0.601763942107176,16,92,NA,98.4085716536674
"100","BRD-K04546108",NA,"A549","trt_cp","down",-0.496464168478929,2.19333089020643e-05,0.000151137697748057,-1.44638913449623,-1.0268830715738,16,92,NA,-97.50157567163
"101","resveratrol","445154","A549","trt_cp","down",-0.496274902176851,2.19333089020643e-05,0.000151137697748057,-1.44583772970162,0.283945895138504,16,92,"AHR; AKT1; ALOX15; ALOX5; APOA1; APP; ATP5A1; ATP5B; ATP5C1; BACE1; CBR1; CLEC14A; CSNK2A1; ITGA5; ITGB3; KHSRP; MAOA; MAT2B; MTNR1A; MTNR1B; NQO2; NR1I2; NR1I3; PI4K2B; PPARA; PPARG; SCN5A; SIRT1; SIRT5; SLC2A1; SNCA; SULT1B1; TXNRD1; TXNRD2; YARS",-98.7847632553376
"102","sappanone-a","9817274","A549","trt_cp","down",-0.4951162556677,2.1976827372108e-05,0.000151137697748057,-1.44246215130551,-0.0212838719063273,16,92,NA,-97.9683683920271
"103","BRD-K63750851",NA,"A549","trt_cp","down",-0.494777292528757,2.1976827372108e-05,0.000151137697748057,-1.44147462263317,-0.733908373663616,16,92,NA,-98.0018514141653
"104","BRD-K97926541","24747178","A549","trt_cp","up",0.477540937311776,2.27166413628523e-05,0.000151137697748057,1.44106170905848,0.854975106271055,16,92,NA,99.2702670763413
"105","hydrocortisone-valerate","45006145","A549","trt_cp","down",-0.494430223113576,2.20203458421518e-05,0.000151137697748057,-1.44046347729196,-1.13323309675231,16,92,NA,-96.5876861262113
"106","BRD-K46692335","44483980","A549","trt_cp","up",0.477067887036387,2.2760159832896e-05,0.000151137697748057,1.43963419869223,0.0143963419869226,16,92,NA,97.6571732450957
"107","androstenol","101989","A549","trt_cp","up",0.477023037822765,2.2760159832896e-05,0.000151137697748057,1.43949885849543,0,16,92,"NR1I3",97.5990703537383
"108","PF-02545920",NA,"A549","trt_cp","up",0.47664816402964,2.2760159832896e-05,0.000151137697748057,1.43836761250835,0.815127592064026,16,92,NA,96.0450642086189
"109","quetiapine","5002","A549","trt_cp","up",0.476635126187889,2.2760159832896e-05,0.000151137697748057,1.43832826858399,-0.74333524097152,16,92,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; CHRM1; CHRM4; CHRM5; DRD1; DRD3; DRD4; HRH1; HTR1B; HTR1D; HTR1E; HTR1F; HTR3A; HTR6; HTR7; SLC6A2",96.4330733475144
"110","BRD-K68144790",NA,"A549","trt_cp","down",-0.493653111831165,2.20203458421518e-05,0.000151137697748057,-1.43819945626782,-0.410606683347781,16,92,NA,-98.157448987631
"111","BRD-K11413513",NA,"A549","trt_cp","down",-0.49315750917755,2.20638643121956e-05,0.000151137697748057,-1.43675557705411,-0.923778767203684,16,92,NA,-97.5508154100685
"112","dexamethasone-acetate","236702","A549","trt_cp","down",-0.493074869860375,2.20638643121956e-05,0.000151137697748057,-1.43651481726109,-0.819665905368157,16,92,NA,-96.8368392027102
"113","BRD-K90735586","5398113","A549","trt_cp","up",0.475824666782149,2.28036783029398e-05,0.000151137697748057,1.43588256827831,0.926206170272572,16,92,NA,96.5748837942173
"114","BRD-K67778494","7694069","A549","trt_cp","up",0.475369693542571,2.28471967729836e-05,0.000151137697748057,1.43450960846906,0.0273388913411375,16,92,NA,98.1279051445679
"115","SB-408124","4331799","A549","trt_cp","down",-0.492374876486808,2.21073827822394e-05,0.000151137697748057,-1.4344754700654,-0.509304296645395,16,92,"HCRTR1; HCRTR2",-97.9880642874025
"116","BRD-K80926963",NA,"A549","trt_cp","up",0.475160756713299,2.28471967729836e-05,0.000151137697748057,1.43387910573986,0,16,92,NA,98.5503821003703
"117","MBCQ","6610310","A549","trt_cp","down",-0.492127463553964,2.21073827822394e-05,0.000151137697748057,-1.43375466199804,-0.688873934128191,16,92,"PDE5A",-98.3425904041598
"118","EMD-84",NA,"A549","trt_cp","down",-0.491861588117449,2.21073827822394e-05,0.000151137697748057,-1.43298006562851,0.841574998029969,16,92,NA,-99.3411722996927
"119","narciclasine","72376","A549","trt_cp","down",-0.491668623663724,2.21073827822394e-05,0.000151137697748057,-1.4324178867102,-1.1385763606594,16,92,"RHOA",-97.2740880800441
"120","BRD-K67506692",NA,"A549","trt_cp","down",-0.491382110547096,2.21509012522831e-05,0.000151137697748057,-1.43158316492142,-0.0235624867315052,16,92,NA,-97.7261088789096
"121","tacedinaline","2746","A549","trt_cp","down",-0.491072500289623,2.21509012522831e-05,0.000151137697748057,-1.4306811523679,-1.20781056574068,16,92,"HDAC1",-96.1750571180966
"122","BRD-K47503321",NA,"A549","trt_cp","down",-0.49063861639242,2.21509012522831e-05,0.000151137697748057,-1.42941708338893,0,16,92,NA,-99.4248798550382
"123","RG-2833",NA,"A549","trt_cp","down",-0.490539063753893,2.21509012522831e-05,0.000151137697748057,-1.42912704865164,-1.14764248728135,16,92,NA,-97.9506420861892
"124","rhapontin","637213","A549","trt_cp","up",0.47302624014872,2.29342337130712e-05,0.000151137697748057,1.42743783579162,-0.940006435371775,16,92,NA,98.8113527140944
"125","ibuprofen","3672","A549","trt_cp","down",-0.489819580718237,2.21944197223269e-05,0.000151137697748057,-1.42703092065027,-0.810132435965341,16,92,"ACSM2A; AKR1C2; AKR1C3; APP; ASIC1; BCL2; CFTR; CYP2C8; CYP2C9; FABP2; FABP4; GP1BA; LTF; PLAT; PPARA; PPARG; S100A7; SLC5A8; TF; THBD",-97.8738280942252
"126","BRD-K36490574","44484296","A549","trt_cp","down",-0.489804007179714,2.21944197223269e-05,0.000151137697748057,-1.42698554900346,-1.41738214519366,16,92,NA,-96.9116836051367
"127","BRD-K94352392","44490907","A549","trt_cp","up",0.472482892406427,2.29777521831149e-05,0.000151137697748057,1.42579819075819,0,16,92,NA,97.2534073898999
"128","tamoxifen","2733526","A549","trt_cp","down",-0.489296493271172,2.22379381923707e-05,0.000151137697748057,-1.42550696776935,0.43980314881889,16,92,"ABCB1; ABCG2; AR; BGLAP; CCND1; CTSD; CYP2C9; CYP3A5; EBP; EBPL; ERBB2; ESR1; ESR2; ESRRG; FMO1; FMO2; FMO3; FMO4; FMO5; GPER1; IGFBP5; KCNH2; NCOR1; NCOR2; NR1I2; ODC1; PRKCA; PRKCB; PRKCE; PRKCG; PRKCI; PRKCZ; SHBG; TGFA; UGT1A4",-96.7147246513827
"129","spiperone","5265","A549","trt_cp","down",-0.489243001268709,2.22379381923707e-05,0.000151137697748057,-1.42535112520093,0,16,92,"ADRA1A; ADRA1B; ADRA1D; DRD1; DRD3; DRD4; HTR1D; HTR1F; HTR2B; HTR6; HTR7",-97.9949578507839
"130","vemurafenib","42611257","A549","trt_cp","up",0.471996448655308,2.29777521831149e-05,0.000151137697748057,1.42433026328103,0.98782670960332,16,92,"BRAF; CYP3A4; CYP3A5; RAF1",96.7029071141574
"131","metrizamide","443944","A549","trt_cp","up",0.471769474759441,2.29777521831149e-05,0.000151137697748057,1.4236453306088,0.79467371179473,16,92,NA,98.3376664303159
"132","BRD-K42006476","44493914","A549","trt_cp","up",0.471504342133691,2.29777521831149e-05,0.000151137697748057,1.42284524742234,-0.605406283383713,16,92,NA,96.8821397620736
"133","nadolol","39147","A549","trt_cp","down",-0.488069624422217,2.22814566624145e-05,0.000151137697748057,-1.42193263172408,-0.603548337742578,16,92,"ADRB1; ADRB2; ADRB3",-97.8462538406996
"134","dexketoprofen","667550","A549","trt_cp","up",0.47100380833807,2.30212706531587e-05,0.000151137697748057,1.4213348008185,0,16,92,"CXCR1; SLC5A8",98.7138580319861
"135","BRD-K02174945","1434960","A549","trt_cp","up",0.470933686516601,2.30212706531587e-05,0.000151137697748057,1.42112319619155,0.0142112319619159,16,92,NA,96.8063105648783
"136","BRD-K93127801","44506841","A549","trt_cp","up",0.470654520956806,2.30212706531587e-05,0.000151137697748057,1.42028076621901,-0.70267565237537,16,92,NA,96.6999527298511
"137","cinobufagin","23947601","A549","trt_cp","down",-0.487265511015242,2.23249751324583e-05,0.000151137697748057,-1.41958994323094,-1.08299592484726,16,92,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2",-96.7807059008903
"138","BRD-A94297859","46948705","A549","trt_cp","down",-0.486812326599539,2.23249751324583e-05,0.000151137697748057,-1.41826964449356,-0.855791015596351,16,92,NA,-98.5336405893012
"139","dihydroobliquin","NotFound","A549","trt_cp","down",-0.486809535712242,2.23249751324583e-05,0.000151137697748057,-1.41826151357633,-1.04150149606058,16,92,NA,-96.9776648546443
"140","BRD-K99750259","16016502","A549","trt_cp","down",-0.486755837190186,2.23249751324583e-05,0.000151137697748057,-1.41810506933771,-0.0141810506933771,16,92,NA,-98.8861971165209
