"","X","Var1","Var2","log_fold_change","Sensitive"
"10513",121911,"EKVX","itraconazole",0.123944655977,TRUE
"10514",121925,"NCIH1838","itraconazole",0.176064462931,TRUE
"10515",121933,"NCIH1623","itraconazole",NA,NA
"10516",121945,"NCIH1648","itraconazole",0.0825958268154,TRUE
"10517",121949,"RERFLCAD2","itraconazole",0.432136224289,FALSE
"10518",121954,"NCIH2023","itraconazole",-0.0479425803186,TRUE
"10519",121957,"NCIH2126","itraconazole",-0.303448241449,TRUE
"10520",121958,"LXF289","itraconazole",0.42381020313,FALSE
"10521",121960,"RERFLCAD1","itraconazole",0.3757806474,FALSE
"10522",121987,"NCIH322","itraconazole",0.0597579516047,TRUE
"10523",121990,"NCIH2087","itraconazole",0.581460243502,FALSE
"10524",121993,"NCIH1373","itraconazole",0.662000466979,FALSE
"10525",121998,"NCIH1435","itraconazole",0.532319282418,FALSE
"10526",122004,"NCIH358","itraconazole",0.292685659491,TRUE
"10527",122009,"NCIH1568","itraconazole",-1.36583001086,TRUE
"10528",122011,"NCIH2347","itraconazole",-1.01680686937,TRUE
"10529",122020,"NCIH2009","itraconazole",-0.116079682554,TRUE
"10530",122021,"NCIH1793","itraconazole",0.566643372389,FALSE
"10531",122024,"NCIH1563","itraconazole",0.218988898766,TRUE
"10532",122025,"NCIH1651","itraconazole",0.355474378521,FALSE
"10533",122031,"NCIH23","itraconazole",0.234521911117,TRUE
"10534",122040,"NCIH1573","itraconazole",0.593050406652,FALSE
"10535",122054,"NCIH650","itraconazole",0.267808918217,TRUE
"10536",122125,"HCC827","pheniramine",NA,NA
"10537",122131,"NCIH1693","pheniramine",0.0391914174775,TRUE
"10538",122136,"PC14","pheniramine",-0.205773405965,TRUE
"10539",122137,"NCIH1650","pheniramine",0.112958789404,TRUE
"10540",122149,"RERFLCMS","pheniramine",0.482700250301,FALSE
"10541",122150,"HCC4006","pheniramine",-0.667973907009,TRUE
"10542",122186,"CORL105","pheniramine",-0.511364710409,TRUE
"10543",122256,"SKLU1","pheniramine",-0.6371704957,TRUE
"10544",122257,"NCIH2122","pheniramine",0.536176220946,FALSE
"10545",122273,"NCIH522","pheniramine",-0.478691315597,TRUE
"10546",122308,"NCIH1944","pheniramine",-0.509525715131,TRUE
"10547",122310,"NCIH838","pheniramine",0.406348379663,FALSE
"10548",122330,"NCIH2228","pheniramine",-0.394332594253,TRUE
"10549",122355,"RERFLCKJ","pheniramine",-0.139870498432,TRUE
"10550",122364,"NCIH1792","pheniramine",-0.158941579218,TRUE
"10551",122376,"NCIH2030","pheniramine",-0.430339599217,TRUE
"10552",122379,"ABC1","pheniramine",-0.519145896324,TRUE
"10553",122397,"HCC78","pheniramine",-0.176472638746,TRUE
"10554",122409,"NCIH1975","pheniramine",0.042262344298,TRUE
"10555",122410,"NCIH1437","pheniramine",0.43746960034,FALSE
"10556",122411,"NCIH2073","pheniramine",-0.674540784852,TRUE
"10557",122439,"NCIH441","pheniramine",-1.00361894174,TRUE
"10558",122454,"NCIH1355","pheniramine",-0.870400127184,TRUE
"10559",122455,"HCC44","pheniramine",0.199516825167,TRUE
"10560",122461,"SW1573","pheniramine",-0.0795800468124,TRUE
"10561",122465,"A549","pheniramine",-0.159248193946,TRUE
"10562",122479,"EKVX","pheniramine",-0.775004550294,TRUE
"10563",122493,"NCIH1838","pheniramine",-0.537033741309,TRUE
"10564",122501,"NCIH1623","pheniramine",0.19472219282,TRUE
"10565",122513,"NCIH1648","pheniramine",-0.175120771446,TRUE
"10566",122517,"RERFLCAD2","pheniramine",0.425822487498,FALSE
"10567",122522,"NCIH2023","pheniramine",0.18676356535,TRUE
"10568",122525,"NCIH2126","pheniramine",-0.433693442714,TRUE
"10569",122526,"LXF289","pheniramine",-0.37126334006,TRUE
"10570",122528,"RERFLCAD1","pheniramine",-0.393358674797,TRUE
"10571",122555,"NCIH322","pheniramine",NA,NA
"10572",122558,"NCIH2087","pheniramine",0.0720829209389,TRUE
"10573",122561,"NCIH1373","pheniramine",-0.317751537733,TRUE
"10574",122566,"NCIH1435","pheniramine",-0.153475264663,TRUE
"10575",122572,"NCIH358","pheniramine",NA,NA
"10576",122577,"NCIH1568","pheniramine",-0.305892642057,TRUE
"10577",122579,"NCIH2347","pheniramine",-0.483127578554,TRUE
"10578",122588,"NCIH2009","pheniramine",-0.232331979987,TRUE
"10579",122589,"NCIH1793","pheniramine",-0.27134716342,TRUE
"10580",122592,"NCIH1563","pheniramine",-0.565549755855,TRUE
"10581",122593,"NCIH1651","pheniramine",-0.355056035415,TRUE
"10582",122599,"NCIH23","pheniramine",-0.45707995915,TRUE
"10583",122608,"NCIH1573","pheniramine",NA,NA
"10584",122622,"NCIH650","pheniramine",-0.637743789949,TRUE
"11320",131213,"HCC827","hydrocortisone-valerate",-0.159992942651,TRUE
"11321",131219,"NCIH1693","hydrocortisone-valerate",0.856586016481,FALSE
"11322",131224,"PC14","hydrocortisone-valerate",0.234169257642,TRUE
"11323",131225,"NCIH1650","hydrocortisone-valerate",0.430335577538,FALSE
"11324",131237,"RERFLCMS","hydrocortisone-valerate",0.560060715603,FALSE
"11325",131238,"HCC4006","hydrocortisone-valerate",0.767997380934,FALSE
"11326",131274,"CORL105","hydrocortisone-valerate",0.247266201228,TRUE
"11327",131344,"SKLU1","hydrocortisone-valerate",0.487261162534,FALSE
"11328",131345,"NCIH2122","hydrocortisone-valerate",-1.53269046292,TRUE
"11329",131361,"NCIH522","hydrocortisone-valerate",0.0281332434229,TRUE
"11330",131396,"NCIH1944","hydrocortisone-valerate",-0.0424836922084,TRUE
"11331",131398,"NCIH838","hydrocortisone-valerate",0.232857834054,TRUE
"11332",131418,"NCIH2228","hydrocortisone-valerate",0.0848617283691,TRUE
"11333",131443,"RERFLCKJ","hydrocortisone-valerate",1.06975848358,FALSE
"11334",131452,"NCIH1792","hydrocortisone-valerate",0.435276137608,FALSE
"11335",131464,"NCIH2030","hydrocortisone-valerate",0.277209143938,TRUE
"11336",131467,"ABC1","hydrocortisone-valerate",0.163490306948,TRUE
"11337",131485,"HCC78","hydrocortisone-valerate",0.313655279788,FALSE
"11338",131497,"NCIH1975","hydrocortisone-valerate",0.137972813084,TRUE
"11339",131498,"NCIH1437","hydrocortisone-valerate",0.491283652485,FALSE
"11340",131499,"NCIH2073","hydrocortisone-valerate",0.0713235238843,TRUE
"11341",131527,"NCIH441","hydrocortisone-valerate",0.0752861808082,TRUE
"11342",131542,"NCIH1355","hydrocortisone-valerate",1.34007907466,FALSE
"11343",131543,"HCC44","hydrocortisone-valerate",0.783706740797,FALSE
"11344",131549,"SW1573","hydrocortisone-valerate",0.10010205075,TRUE
"11345",131553,"A549","hydrocortisone-valerate",0.261608898862,TRUE
"11346",131567,"EKVX","hydrocortisone-valerate",-0.362703239613,TRUE
"11347",131581,"NCIH1838","hydrocortisone-valerate",0.77103812961,FALSE
"11348",131589,"NCIH1623","hydrocortisone-valerate",0.497535615657,FALSE
"11349",131601,"NCIH1648","hydrocortisone-valerate",0.955308011589,FALSE
"11350",131605,"RERFLCAD2","hydrocortisone-valerate",0.40917919128,FALSE
"11351",131610,"NCIH2023","hydrocortisone-valerate",-0.21982412167,TRUE
"11352",131613,"NCIH2126","hydrocortisone-valerate",-0.109165575571,TRUE
"11353",131614,"LXF289","hydrocortisone-valerate",0.583482455022,FALSE
"11354",131616,"RERFLCAD1","hydrocortisone-valerate",0.292996463584,TRUE
"11355",131643,"NCIH322","hydrocortisone-valerate",0.745745152476,FALSE
"11356",131646,"NCIH2087","hydrocortisone-valerate",0.501391977271,FALSE
"11357",131649,"NCIH1373","hydrocortisone-valerate",-0.0360210719465,TRUE
"11358",131654,"NCIH1435","hydrocortisone-valerate",0.150742574723,TRUE
"11359",131660,"NCIH358","hydrocortisone-valerate",0.702666186215,FALSE
"11360",131665,"NCIH1568","hydrocortisone-valerate",0.187123977229,TRUE
"11361",131667,"NCIH2347","hydrocortisone-valerate",-0.00661532534886,TRUE
"11362",131676,"NCIH2009","hydrocortisone-valerate",0.146511843501,TRUE
"11363",131677,"NCIH1793","hydrocortisone-valerate",-0.400245440159,TRUE
"11364",131680,"NCIH1563","hydrocortisone-valerate",0.140579607665,TRUE
"11365",131681,"NCIH1651","hydrocortisone-valerate",0.647341425613,FALSE
"11366",131687,"NCIH23","hydrocortisone-valerate",0.178370848611,TRUE
"11367",131696,"NCIH1573","hydrocortisone-valerate",0.844252631985,FALSE
"11368",131710,"NCIH650","hydrocortisone-valerate",0.296175552139,TRUE
"20826",241405,"HCC827","pioglitazone",0.696978398372,FALSE
"20827",241411,"NCIH1693","pioglitazone",-0.115851615639,TRUE
"20828",241416,"PC14","pioglitazone",0.00859597056162,TRUE
"20829",241417,"NCIH1650","pioglitazone",0.292915234484,TRUE
"20830",241429,"RERFLCMS","pioglitazone",0.134575025779,TRUE
"20831",241430,"HCC4006","pioglitazone",0.305867745221,FALSE
"20832",241466,"CORL105","pioglitazone",-0.0874392070712,TRUE
"20833",241536,"SKLU1","pioglitazone",0.146245450214,TRUE
"20834",241537,"NCIH2122","pioglitazone",0.166315312258,TRUE
"20835",241553,"NCIH522","pioglitazone",0.732878936059,FALSE
"20836",241588,"NCIH1944","pioglitazone",-0.084596771296,TRUE
"20837",241590,"NCIH838","pioglitazone",0.381748916465,FALSE
"20838",241610,"NCIH2228","pioglitazone",0.383835397748,FALSE
"20839",241635,"RERFLCKJ","pioglitazone",0.0814852865687,TRUE
"20840",241644,"NCIH1792","pioglitazone",0.73410969398,FALSE
"20841",241656,"NCIH2030","pioglitazone",0.329743292608,FALSE
"20842",241659,"ABC1","pioglitazone",-0.255065886079,TRUE
"20843",241677,"HCC78","pioglitazone",0.368579906761,FALSE
"20844",241689,"NCIH1975","pioglitazone",NA,NA
"20845",241690,"NCIH1437","pioglitazone",0.161530735946,TRUE
"20846",241691,"NCIH2073","pioglitazone",-0.159918095916,TRUE
"20847",241719,"NCIH441","pioglitazone",0.394164994591,FALSE
"20848",241734,"NCIH1355","pioglitazone",0.535085343077,FALSE
"20849",241735,"HCC44","pioglitazone",0.179095755244,TRUE
"20850",241741,"SW1573","pioglitazone",0.275711504156,TRUE
"20851",241745,"A549","pioglitazone",0.335380363274,FALSE
"20852",241759,"EKVX","pioglitazone",0.200072518852,TRUE
"20853",241773,"NCIH1838","pioglitazone",0.351921680594,FALSE
"20854",241781,"NCIH1623","pioglitazone",0.313961445422,FALSE
"20855",241793,"NCIH1648","pioglitazone",0.00581454082725,TRUE
"20856",241797,"RERFLCAD2","pioglitazone",0.335775168997,FALSE
"20857",241802,"NCIH2023","pioglitazone",1.06750943495,FALSE
"20858",241805,"NCIH2126","pioglitazone",0.843577200462,FALSE
"20859",241806,"LXF289","pioglitazone",0.238621238117,TRUE
"20860",241808,"RERFLCAD1","pioglitazone",0.362118687621,FALSE
"20861",241835,"NCIH322","pioglitazone",0.413037467525,FALSE
"20862",241838,"NCIH2087","pioglitazone",0.495402576818,FALSE
"20863",241841,"NCIH1373","pioglitazone",0.262541508986,TRUE
"20864",241846,"NCIH1435","pioglitazone",0.904849264528,FALSE
"20865",241852,"NCIH358","pioglitazone",0.562563530548,FALSE
"20866",241857,"NCIH1568","pioglitazone",0.362293819923,FALSE
"20867",241859,"NCIH2347","pioglitazone",0.113434221527,TRUE
"20868",241868,"NCIH2009","pioglitazone",0.469584235753,FALSE
"20869",241869,"NCIH1793","pioglitazone",0.883672695177,FALSE
"20870",241872,"NCIH1563","pioglitazone",-0.0293777825021,TRUE
"20871",241873,"NCIH1651","pioglitazone",-0.115614216046,TRUE
"20872",241879,"NCIH23","pioglitazone",-0.195227019116,TRUE
"20873",241888,"NCIH1573","pioglitazone",0.868640385217,FALSE
"20874",241902,"NCIH650","pioglitazone",-0.0921603692251,TRUE
"25628",297069,"HCC827","amisulpride",-2.20420486079,TRUE
"25629",297075,"NCIH1693","amisulpride",-1.99270950252,TRUE
"25630",297080,"PC14","amisulpride",-0.790779325647,TRUE
"25631",297081,"NCIH1650","amisulpride",-1.55532436594,TRUE
"25632",297093,"RERFLCMS","amisulpride",-2.11266946804,TRUE
"25633",297094,"HCC4006","amisulpride",-1.49599370835,TRUE
"25634",297130,"CORL105","amisulpride",-0.638309371133,TRUE
"25635",297200,"SKLU1","amisulpride",-0.733935619317,TRUE
"25636",297201,"NCIH2122","amisulpride",-0.866532426545,TRUE
"25637",297217,"NCIH522","amisulpride",-1.09554828255,TRUE
"25638",297252,"NCIH1944","amisulpride",-0.170324329087,TRUE
"25639",297254,"NCIH838","amisulpride",-1.41662063464,TRUE
"25640",297274,"NCIH2228","amisulpride",-1.22040892459,TRUE
"25641",297299,"RERFLCKJ","amisulpride",-0.733596399821,TRUE
"25642",297308,"NCIH1792","amisulpride",-1.23030200302,TRUE
"25643",297320,"NCIH2030","amisulpride",-1.17561731814,TRUE
"25644",297323,"ABC1","amisulpride",-1.37575717035,TRUE
"25645",297341,"HCC78","amisulpride",-1.43367847625,TRUE
"25646",297353,"NCIH1975","amisulpride",-0.893133472365,TRUE
"25647",297354,"NCIH1437","amisulpride",-1.25347461695,TRUE
"25648",297355,"NCIH2073","amisulpride",-0.861821915288,TRUE
"25649",297383,"NCIH441","amisulpride",-0.704179740249,TRUE
"25650",297398,"NCIH1355","amisulpride",-1.1792525616,TRUE
"25651",297399,"HCC44","amisulpride",-1.71302068693,TRUE
"25652",297405,"SW1573","amisulpride",-1.00068342562,TRUE
"25653",297409,"A549","amisulpride",-1.02689455805,TRUE
"25654",297423,"EKVX","amisulpride",-1.32197960475,TRUE
"25655",297437,"NCIH1838","amisulpride",-0.867044788114,TRUE
"25656",297445,"NCIH1623","amisulpride",NA,NA
"25657",297457,"NCIH1648","amisulpride",-1.05283396431,TRUE
"25658",297461,"RERFLCAD2","amisulpride",-0.745881417203,TRUE
"25659",297466,"NCIH2023","amisulpride",-1.15231556446,TRUE
"25660",297469,"NCIH2126","amisulpride",-1.29731658025,TRUE
"25661",297470,"LXF289","amisulpride",-2.27783455094,TRUE
"25662",297472,"RERFLCAD1","amisulpride",-1.38729683951,TRUE
"25663",297499,"NCIH322","amisulpride",-1.90577512682,TRUE
"25664",297502,"NCIH2087","amisulpride",-1.44583418066,TRUE
"25665",297505,"NCIH1373","amisulpride",-0.869032280694,TRUE
"25666",297510,"NCIH1435","amisulpride",-1.67389550917,TRUE
"25667",297516,"NCIH358","amisulpride",-2.12007555158,TRUE
"25668",297521,"NCIH1568","amisulpride",-1.1708537899,TRUE
"25669",297523,"NCIH2347","amisulpride",-1.17711333636,TRUE
"25670",297532,"NCIH2009","amisulpride",-1.40631513779,TRUE
"25671",297533,"NCIH1793","amisulpride",-1.40391542303,TRUE
"25672",297536,"NCIH1563","amisulpride",-1.39840103952,TRUE
"25673",297537,"NCIH1651","amisulpride",-0.872084007589,TRUE
"25674",297543,"NCIH23","amisulpride",-1.10872892831,TRUE
"25675",297552,"NCIH1573","amisulpride",-1.14370489758,TRUE
"25676",297566,"NCIH650","amisulpride",-0.981733379083,TRUE
"25922",300477,"HCC827","medroxyprogesterone-acetate",0.283196890982,TRUE
"25923",300483,"NCIH1693","medroxyprogesterone-acetate",-0.226825411463,TRUE
"25924",300488,"PC14","medroxyprogesterone-acetate",-0.0230549123266,TRUE
"25925",300489,"NCIH1650","medroxyprogesterone-acetate",0.325721729549,FALSE
"25926",300501,"RERFLCMS","medroxyprogesterone-acetate",0.295567892466,TRUE
"25927",300502,"HCC4006","medroxyprogesterone-acetate",-0.234716440844,TRUE
"25928",300538,"CORL105","medroxyprogesterone-acetate",-0.00612816856507,TRUE
"25929",300608,"SKLU1","medroxyprogesterone-acetate",0.0477481945536,TRUE
"25930",300609,"NCIH2122","medroxyprogesterone-acetate",-0.541451555847,TRUE
"25931",300625,"NCIH522","medroxyprogesterone-acetate",0.473444554162,FALSE
"25932",300660,"NCIH1944","medroxyprogesterone-acetate",0.25915712326,TRUE
"25933",300662,"NCIH838","medroxyprogesterone-acetate",0.249624100518,TRUE
"25934",300682,"NCIH2228","medroxyprogesterone-acetate",0.0609057477991,TRUE
"25935",300707,"RERFLCKJ","medroxyprogesterone-acetate",0.693341084731,FALSE
"25936",300716,"NCIH1792","medroxyprogesterone-acetate",0.173264904767,TRUE
"25937",300728,"NCIH2030","medroxyprogesterone-acetate",-0.0690806479898,TRUE
"25938",300731,"ABC1","medroxyprogesterone-acetate",0.272684727263,TRUE
"25939",300749,"HCC78","medroxyprogesterone-acetate",0.504327873689,FALSE
"25940",300761,"NCIH1975","medroxyprogesterone-acetate",-0.0756133901342,TRUE
"25941",300762,"NCIH1437","medroxyprogesterone-acetate",-0.546431506081,TRUE
"25942",300763,"NCIH2073","medroxyprogesterone-acetate",0.302259373748,FALSE
"25943",300791,"NCIH441","medroxyprogesterone-acetate",0.353527580494,FALSE
"25944",300806,"NCIH1355","medroxyprogesterone-acetate",0.404698281224,FALSE
"25945",300807,"HCC44","medroxyprogesterone-acetate",0.476040628752,FALSE
"25946",300813,"SW1573","medroxyprogesterone-acetate",-0.345513182906,TRUE
"25947",300817,"A549","medroxyprogesterone-acetate",-0.212961681602,TRUE
"25948",300831,"EKVX","medroxyprogesterone-acetate",-0.241512733521,TRUE
"25949",300845,"NCIH1838","medroxyprogesterone-acetate",0.517813468692,FALSE
"25950",300853,"NCIH1623","medroxyprogesterone-acetate",-0.0651695431191,TRUE
"25951",300865,"NCIH1648","medroxyprogesterone-acetate",0.593109394126,FALSE
"25952",300869,"RERFLCAD2","medroxyprogesterone-acetate",0.00574451316281,TRUE
"25953",300874,"NCIH2023","medroxyprogesterone-acetate",-0.330567681863,TRUE
"25954",300877,"NCIH2126","medroxyprogesterone-acetate",0.437494574259,FALSE
"25955",300878,"LXF289","medroxyprogesterone-acetate",-0.183826311758,TRUE
"25956",300880,"RERFLCAD1","medroxyprogesterone-acetate",0.566299350549,FALSE
"25957",300907,"NCIH322","medroxyprogesterone-acetate",-0.195014186386,TRUE
"25958",300910,"NCIH2087","medroxyprogesterone-acetate",0.373026849915,FALSE
"25959",300913,"NCIH1373","medroxyprogesterone-acetate",-0.0784002436432,TRUE
"25960",300918,"NCIH1435","medroxyprogesterone-acetate",-0.211906817808,TRUE
"25961",300924,"NCIH358","medroxyprogesterone-acetate",0.235046992976,TRUE
"25962",300929,"NCIH1568","medroxyprogesterone-acetate",0.0647991097902,TRUE
"25963",300931,"NCIH2347","medroxyprogesterone-acetate",-1.06115830542,TRUE
"25964",300940,"NCIH2009","medroxyprogesterone-acetate",-0.331637141415,TRUE
"25965",300941,"NCIH1793","medroxyprogesterone-acetate",-0.608392136172,TRUE
"25966",300944,"NCIH1563","medroxyprogesterone-acetate",0.537626089538,FALSE
"25967",300945,"NCIH1651","medroxyprogesterone-acetate",0.00987364979876,TRUE
"25968",300951,"NCIH23","medroxyprogesterone-acetate",-0.230516979536,TRUE
"25969",300960,"NCIH1573","medroxyprogesterone-acetate",0.36293234081,FALSE
"25970",300974,"NCIH650","medroxyprogesterone-acetate",-0.592088939018,TRUE
"27637",320357,"HCC827","molindone",-0.0958512919534,TRUE
"27638",320363,"NCIH1693","molindone",-0.0671174160153,TRUE
"27639",320368,"PC14","molindone",-0.117711375984,TRUE
"27640",320369,"NCIH1650","molindone",0.343123173985,FALSE
"27641",320381,"RERFLCMS","molindone",0.610738723011,FALSE
"27642",320382,"HCC4006","molindone",0.0383131978417,TRUE
"27643",320418,"CORL105","molindone",-0.157842900741,TRUE
"27644",320488,"SKLU1","molindone",-0.248228269262,TRUE
"27645",320489,"NCIH2122","molindone",0.111058948272,TRUE
