"","Var1","Var2","log_fold_change","Sensitive"
"122011","NCIH2347","itraconazole",-1.01680686937,TRUE
"122020","NCIH2009","itraconazole",-0.116079682554,TRUE
"122021","NCIH1793","itraconazole",0.566643372389,FALSE
"122024","NCIH1563","itraconazole",0.218988898766,TRUE
"122025","NCIH1651","itraconazole",0.355474378521,FALSE
"122031","NCIH23","itraconazole",0.234521911117,TRUE
"122040","NCIH1573","itraconazole",0.593050406652,FALSE
"122054","NCIH650","itraconazole",0.267808918217,TRUE
"122125","HCC827","pheniramine",NA,NA
"122131","NCIH1693","pheniramine",0.0391914174775,TRUE
"122136","PC14","pheniramine",-0.205773405965,TRUE
"122137","NCIH1650","pheniramine",0.112958789404,TRUE
"122149","RERFLCMS","pheniramine",0.482700250301,FALSE
"122150","HCC4006","pheniramine",-0.667973907009,TRUE
"122186","CORL105","pheniramine",-0.511364710409,TRUE
"122256","SKLU1","pheniramine",-0.6371704957,TRUE
"122257","NCIH2122","pheniramine",0.536176220946,FALSE
"122273","NCIH522","pheniramine",-0.478691315597,TRUE
"122308","NCIH1944","pheniramine",-0.509525715131,TRUE
"122310","NCIH838","pheniramine",0.406348379663,FALSE
"122330","NCIH2228","pheniramine",-0.394332594253,TRUE
"122355","RERFLCKJ","pheniramine",-0.139870498432,TRUE
"122364","NCIH1792","pheniramine",-0.158941579218,TRUE
"122376","NCIH2030","pheniramine",-0.430339599217,TRUE
"122379","ABC1","pheniramine",-0.519145896324,TRUE
"122397","HCC78","pheniramine",-0.176472638746,TRUE
"122409","NCIH1975","pheniramine",0.042262344298,TRUE
"122410","NCIH1437","pheniramine",0.43746960034,FALSE
"122411","NCIH2073","pheniramine",-0.674540784852,TRUE
"122439","NCIH441","pheniramine",-1.00361894174,TRUE
"122454","NCIH1355","pheniramine",-0.870400127184,TRUE
"122455","HCC44","pheniramine",0.199516825167,TRUE
"122461","SW1573","pheniramine",-0.0795800468124,TRUE
"122465","A549","pheniramine",-0.159248193946,TRUE
"122479","EKVX","pheniramine",-0.775004550294,TRUE
"122493","NCIH1838","pheniramine",-0.537033741309,TRUE
"122501","NCIH1623","pheniramine",0.19472219282,TRUE
"122513","NCIH1648","pheniramine",-0.175120771446,TRUE
"122517","RERFLCAD2","pheniramine",0.425822487498,FALSE
"122522","NCIH2023","pheniramine",0.18676356535,TRUE
"122525","NCIH2126","pheniramine",-0.433693442714,TRUE
"122526","LXF289","pheniramine",-0.37126334006,TRUE
"122528","RERFLCAD1","pheniramine",-0.393358674797,TRUE
"122555","NCIH322","pheniramine",NA,NA
"122558","NCIH2087","pheniramine",0.0720829209389,TRUE
"122561","NCIH1373","pheniramine",-0.317751537733,TRUE
"122566","NCIH1435","pheniramine",-0.153475264663,TRUE
"122572","NCIH358","pheniramine",NA,NA
"122577","NCIH1568","pheniramine",-0.305892642057,TRUE
"122579","NCIH2347","pheniramine",-0.483127578554,TRUE
"122588","NCIH2009","pheniramine",-0.232331979987,TRUE
"122589","NCIH1793","pheniramine",-0.27134716342,TRUE
"122592","NCIH1563","pheniramine",-0.565549755855,TRUE
"122593","NCIH1651","pheniramine",-0.355056035415,TRUE
"122599","NCIH23","pheniramine",-0.45707995915,TRUE
"122608","NCIH1573","pheniramine",NA,NA
"122622","NCIH650","pheniramine",-0.637743789949,TRUE
"241405","HCC827","pioglitazone",0.696978398372,FALSE
"241411","NCIH1693","pioglitazone",-0.115851615639,TRUE
"241416","PC14","pioglitazone",0.00859597056162,TRUE
"241417","NCIH1650","pioglitazone",0.292915234484,TRUE
"241429","RERFLCMS","pioglitazone",0.134575025779,TRUE
"241430","HCC4006","pioglitazone",0.305867745221,FALSE
"241466","CORL105","pioglitazone",-0.0874392070712,TRUE
"241536","SKLU1","pioglitazone",0.146245450214,TRUE
"241537","NCIH2122","pioglitazone",0.166315312258,TRUE
"241553","NCIH522","pioglitazone",0.732878936059,FALSE
"241588","NCIH1944","pioglitazone",-0.084596771296,TRUE
"241590","NCIH838","pioglitazone",0.381748916465,FALSE
"241610","NCIH2228","pioglitazone",0.383835397748,FALSE
"241635","RERFLCKJ","pioglitazone",0.0814852865687,TRUE
"241644","NCIH1792","pioglitazone",0.73410969398,FALSE
"241656","NCIH2030","pioglitazone",0.329743292608,FALSE
"241659","ABC1","pioglitazone",-0.255065886079,TRUE
"241677","HCC78","pioglitazone",0.368579906761,FALSE
"241689","NCIH1975","pioglitazone",NA,NA
"241690","NCIH1437","pioglitazone",0.161530735946,TRUE
"241691","NCIH2073","pioglitazone",-0.159918095916,TRUE
"241719","NCIH441","pioglitazone",0.394164994591,FALSE
"241734","NCIH1355","pioglitazone",0.535085343077,FALSE
"241735","HCC44","pioglitazone",0.179095755244,TRUE
"241741","SW1573","pioglitazone",0.275711504156,TRUE
"241745","A549","pioglitazone",0.335380363274,FALSE
"241759","EKVX","pioglitazone",0.200072518852,TRUE
"241773","NCIH1838","pioglitazone",0.351921680594,FALSE
"241781","NCIH1623","pioglitazone",0.313961445422,FALSE
"241793","NCIH1648","pioglitazone",0.00581454082725,TRUE
"241797","RERFLCAD2","pioglitazone",0.335775168997,FALSE
"241802","NCIH2023","pioglitazone",1.06750943495,FALSE
"241805","NCIH2126","pioglitazone",0.843577200462,FALSE
"241806","LXF289","pioglitazone",0.238621238117,TRUE
"241808","RERFLCAD1","pioglitazone",0.362118687621,FALSE
"241835","NCIH322","pioglitazone",0.413037467525,FALSE
"241838","NCIH2087","pioglitazone",0.495402576818,FALSE
"241841","NCIH1373","pioglitazone",0.262541508986,TRUE
"241846","NCIH1435","pioglitazone",0.904849264528,FALSE
"241852","NCIH358","pioglitazone",0.562563530548,FALSE
"241857","NCIH1568","pioglitazone",0.362293819923,FALSE
"241859","NCIH2347","pioglitazone",0.113434221527,TRUE
"241868","NCIH2009","pioglitazone",0.469584235753,FALSE
"241869","NCIH1793","pioglitazone",0.883672695177,FALSE
"241872","NCIH1563","pioglitazone",-0.0293777825021,TRUE
"241873","NCIH1651","pioglitazone",-0.115614216046,TRUE
"241879","NCIH23","pioglitazone",-0.195227019116,TRUE
"241888","NCIH1573","pioglitazone",0.868640385217,FALSE
"241902","NCIH650","pioglitazone",-0.0921603692251,TRUE
"297069","HCC827","amisulpride",-2.20420486079,TRUE
"297075","NCIH1693","amisulpride",-1.99270950252,TRUE
"297080","PC14","amisulpride",-0.790779325647,TRUE
"297081","NCIH1650","amisulpride",-1.55532436594,TRUE
"297093","RERFLCMS","amisulpride",-2.11266946804,TRUE
"297094","HCC4006","amisulpride",-1.49599370835,TRUE
"297130","CORL105","amisulpride",-0.638309371133,TRUE
"297200","SKLU1","amisulpride",-0.733935619317,TRUE
"297201","NCIH2122","amisulpride",-0.866532426545,TRUE
"297217","NCIH522","amisulpride",-1.09554828255,TRUE
"297252","NCIH1944","amisulpride",-0.170324329087,TRUE
"297254","NCIH838","amisulpride",-1.41662063464,TRUE
"297274","NCIH2228","amisulpride",-1.22040892459,TRUE
"297299","RERFLCKJ","amisulpride",-0.733596399821,TRUE
"297308","NCIH1792","amisulpride",-1.23030200302,TRUE
"297320","NCIH2030","amisulpride",-1.17561731814,TRUE
"297323","ABC1","amisulpride",-1.37575717035,TRUE
"297341","HCC78","amisulpride",-1.43367847625,TRUE
"297353","NCIH1975","amisulpride",-0.893133472365,TRUE
"297354","NCIH1437","amisulpride",-1.25347461695,TRUE
"297355","NCIH2073","amisulpride",-0.861821915288,TRUE
"297383","NCIH441","amisulpride",-0.704179740249,TRUE
"297398","NCIH1355","amisulpride",-1.1792525616,TRUE
"297399","HCC44","amisulpride",-1.71302068693,TRUE
"297405","SW1573","amisulpride",-1.00068342562,TRUE
"297409","A549","amisulpride",-1.02689455805,TRUE
"297423","EKVX","amisulpride",-1.32197960475,TRUE
"297437","NCIH1838","amisulpride",-0.867044788114,TRUE
"297445","NCIH1623","amisulpride",NA,NA
"297457","NCIH1648","amisulpride",-1.05283396431,TRUE
"297461","RERFLCAD2","amisulpride",-0.745881417203,TRUE
"297466","NCIH2023","amisulpride",-1.15231556446,TRUE
"297469","NCIH2126","amisulpride",-1.29731658025,TRUE
"297470","LXF289","amisulpride",-2.27783455094,TRUE
"297472","RERFLCAD1","amisulpride",-1.38729683951,TRUE
"297499","NCIH322","amisulpride",-1.90577512682,TRUE
"297502","NCIH2087","amisulpride",-1.44583418066,TRUE
"297505","NCIH1373","amisulpride",-0.869032280694,TRUE
"297510","NCIH1435","amisulpride",-1.67389550917,TRUE
"297516","NCIH358","amisulpride",-2.12007555158,TRUE
"297521","NCIH1568","amisulpride",-1.1708537899,TRUE
"297523","NCIH2347","amisulpride",-1.17711333636,TRUE
"297532","NCIH2009","amisulpride",-1.40631513779,TRUE
"297533","NCIH1793","amisulpride",-1.40391542303,TRUE
"297536","NCIH1563","amisulpride",-1.39840103952,TRUE
"297537","NCIH1651","amisulpride",-0.872084007589,TRUE
"297543","NCIH23","amisulpride",-1.10872892831,TRUE
"297552","NCIH1573","amisulpride",-1.14370489758,TRUE
"297566","NCIH650","amisulpride",-0.981733379083,TRUE
"320357","HCC827","molindone",-0.0958512919534,TRUE
"320363","NCIH1693","molindone",-0.0671174160153,TRUE
"320368","PC14","molindone",-0.117711375984,TRUE
"320369","NCIH1650","molindone",0.343123173985,FALSE
"320381","RERFLCMS","molindone",0.610738723011,FALSE
"320382","HCC4006","molindone",0.0383131978417,TRUE
"320418","CORL105","molindone",-0.157842900741,TRUE
"320488","SKLU1","molindone",-0.248228269262,TRUE
"320489","NCIH2122","molindone",0.111058948272,TRUE
"320505","NCIH522","molindone",-0.0501112223524,TRUE
"320540","NCIH1944","molindone",0.153652065927,TRUE
"320542","NCIH838","molindone",-0.232879531603,TRUE
"320562","NCIH2228","molindone",0.132558436909,TRUE
"320587","RERFLCKJ","molindone",-0.0790522825303,TRUE
"320596","NCIH1792","molindone",0.422799016753,FALSE
"320608","NCIH2030","molindone",0.212407081811,TRUE
"320611","ABC1","molindone",-0.0993011475788,TRUE
"320629","HCC78","molindone",0.2671136129,TRUE
"320641","NCIH1975","molindone",-0.10926897746,TRUE
"320642","NCIH1437","molindone",-0.0855995284086,TRUE
"320643","NCIH2073","molindone",-0.215265254388,TRUE
"320671","NCIH441","molindone",-0.098896413529,TRUE
"320686","NCIH1355","molindone",0.0809600745463,TRUE
"320687","HCC44","molindone",-0.043764812226,TRUE
"320693","SW1573","molindone",0.231632683093,TRUE
"320697","A549","molindone",0.0735488621234,TRUE
"320711","EKVX","molindone",-0.115437341623,TRUE
"320725","NCIH1838","molindone",-0.366021418136,TRUE
"320733","NCIH1623","molindone",0.608183372651,FALSE
"320745","NCIH1648","molindone",0.177732615511,TRUE
"320749","RERFLCAD2","molindone",0.317500168335,FALSE
"320754","NCIH2023","molindone",0.0858451614777,TRUE
"320757","NCIH2126","molindone",0.302751829059,FALSE
"320758","LXF289","molindone",0.267232816254,TRUE
"320760","RERFLCAD1","molindone",0.0719114699233,TRUE
"320787","NCIH322","molindone",-0.0222265901231,TRUE
"320790","NCIH2087","molindone",0.355493368442,FALSE
"320793","NCIH1373","molindone",-0.102979317905,TRUE
"320798","NCIH1435","molindone",0.0879709078593,TRUE
"320804","NCIH358","molindone",-0.0678571942212,TRUE
"320809","NCIH1568","molindone",0.000833426352474,TRUE
"320811","NCIH2347","molindone",0.170402525806,TRUE
"320820","NCIH2009","molindone",-0.0261270310673,TRUE
"320821","NCIH1793","molindone",0.535400158709,FALSE
"320824","NCIH1563","molindone",0.145799048505,TRUE
"320825","NCIH1651","molindone",-0.0575271806329,TRUE
"320831","NCIH23","molindone",0.254406720315,TRUE
"320840","NCIH1573","molindone",-0.466354143923,TRUE
"320854","NCIH650","molindone",-0.119410107966,TRUE
"330013","HCC827","ifosfamide",0.0162784001442,TRUE
"330019","NCIH1693","ifosfamide",-0.320782269079,TRUE
"330024","PC14","ifosfamide",0.0584991024407,TRUE
"330025","NCIH1650","ifosfamide",0.694220010623,FALSE
"330037","RERFLCMS","ifosfamide",0.172995926351,TRUE
"330038","HCC4006","ifosfamide",0.135200058434,TRUE
"330074","CORL105","ifosfamide",-0.333621845647,TRUE
"330144","SKLU1","ifosfamide",-0.30319276029,TRUE
"330145","NCIH2122","ifosfamide",-0.0196286465525,TRUE
"330161","NCIH522","ifosfamide",0.451166829428,FALSE
"330196","NCIH1944","ifosfamide",0.100305858423,TRUE
"330198","NCIH838","ifosfamide",0.101024429411,TRUE
"330218","NCIH2228","ifosfamide",0.398025309312,FALSE
"330243","RERFLCKJ","ifosfamide",0.132110175081,TRUE
"330252","NCIH1792","ifosfamide",0.523555186789,FALSE
"330264","NCIH2030","ifosfamide",-0.158131670896,TRUE
"330267","ABC1","ifosfamide",0.039912772204,TRUE
"330285","HCC78","ifosfamide",0.0937373991455,TRUE
"330297","NCIH1975","ifosfamide",0.00926678500297,TRUE
"330298","NCIH1437","ifosfamide",-0.271727187692,TRUE
"330299","NCIH2073","ifosfamide",0.498597871086,FALSE
"330327","NCIH441","ifosfamide",0.622874035674,FALSE
"330342","NCIH1355","ifosfamide",0.488487252388,FALSE
"330343","HCC44","ifosfamide",0.532181721109,FALSE
"330349","SW1573","ifosfamide",0.214242428322,TRUE
"330353","A549","ifosfamide",0.210336222365,TRUE
"330367","EKVX","ifosfamide",0.219024098714,TRUE
"330381","NCIH1838","ifosfamide",0.0838536931404,TRUE
"330389","NCIH1623","ifosfamide",NA,NA
"330401","NCIH1648","ifosfamide",0.165130090204,TRUE
"330405","RERFLCAD2","ifosfamide",0.0808925638037,TRUE
"330410","NCIH2023","ifosfamide",0.830643556484,FALSE
"330413","NCIH2126","ifosfamide",0.244385357333,TRUE
"330414","LXF289","ifosfamide",0.126877731936,TRUE
"330416","RERFLCAD1","ifosfamide",-0.0747340596404,TRUE
"330443","NCIH322","ifosfamide",0.493971972935,FALSE
"330446","NCIH2087","ifosfamide",0.0750040637024,TRUE
"330449","NCIH1373","ifosfamide",0.113763209636,TRUE
"330454","NCIH1435","ifosfamide",-0.280430419328,TRUE
"330460","NCIH358","ifosfamide",0.35673058715,FALSE
"330465","NCIH1568","ifosfamide",0.496648315253,FALSE
"330467","NCIH2347","ifosfamide",0.112478456926,TRUE
"330476","NCIH2009","ifosfamide",-0.222143991102,TRUE
"330477","NCIH1793","ifosfamide",0.560831469554,FALSE
"330480","NCIH1563","ifosfamide",-0.094348458756,TRUE
"330481","NCIH1651","ifosfamide",0.233873401599,TRUE
"330487","NCIH23","ifosfamide",-0.0763918142493,TRUE
"330496","NCIH1573","ifosfamide",0.0138555387032,TRUE
"330510","NCIH650","ifosfamide",0.368146465809,FALSE
"376021","HCC827","cyclopentolate",-0.401240580355,TRUE
"376027","NCIH1693","cyclopentolate",-0.338033338597,TRUE
"376032","PC14","cyclopentolate",-0.5988478515,TRUE
"376033","NCIH1650","cyclopentolate",-1.23572124628,TRUE
"376045","RERFLCMS","cyclopentolate",-1.33077659618,TRUE
"376046","HCC4006","cyclopentolate",-0.225442223951,TRUE
"376082","CORL105","cyclopentolate",-0.460706041851,TRUE
"376152","SKLU1","cyclopentolate",-0.681324453155,TRUE
"376153","NCIH2122","cyclopentolate",-0.225869537097,TRUE
"376169","NCIH522","cyclopentolate",0.047066423093,TRUE
"376204","NCIH1944","cyclopentolate",-0.526075209826,TRUE
"376206","NCIH838","cyclopentolate",-0.399522734351,TRUE
"376226","NCIH2228","cyclopentolate",-1.11729329252,TRUE
"376251","RERFLCKJ","cyclopentolate",-0.580608826587,TRUE
"376260","NCIH1792","cyclopentolate",0.491464401549,FALSE
"376272","NCIH2030","cyclopentolate",-0.290344166304,TRUE
"376275","ABC1","cyclopentolate",-0.541722941992,TRUE
"376293","HCC78","cyclopentolate",-1.10391200258,TRUE
"376305","NCIH1975","cyclopentolate",-0.585317112483,TRUE
"376306","NCIH1437","cyclopentolate",-0.816203372772,TRUE
"376307","NCIH2073","cyclopentolate",-0.339635243376,TRUE
"376335","NCIH441","cyclopentolate",-0.0639260122683,TRUE
"376350","NCIH1355","cyclopentolate",-0.473411299145,TRUE
"376351","HCC44","cyclopentolate",-0.64834819693,TRUE
"376357","SW1573","cyclopentolate",-0.965021346566,TRUE
"376361","A549","cyclopentolate",-0.724116081015,TRUE
"376375","EKVX","cyclopentolate",-1.4854416066,TRUE
"376389","NCIH1838","cyclopentolate",0.0150851551273,TRUE
"376397","NCIH1623","cyclopentolate",0.753560780898,FALSE
"376409","NCIH1648","cyclopentolate",-0.0942645385059,TRUE
"376413","RERFLCAD2","cyclopentolate",-0.611878903782,TRUE
"376418","NCIH2023","cyclopentolate",-0.325398042242,TRUE
"376421","NCIH2126","cyclopentolate",-1.21486739991,TRUE
"376422","LXF289","cyclopentolate",-0.374498953045,TRUE
"376424","RERFLCAD1","cyclopentolate",-0.982866041817,TRUE
"376451","NCIH322","cyclopentolate",-0.575160960194,TRUE
"376454","NCIH2087","cyclopentolate",-0.295092489874,TRUE
"376457","NCIH1373","cyclopentolate",-0.460770135945,TRUE
"376462","NCIH1435","cyclopentolate",-0.617131402839,TRUE
"376468","NCIH358","cyclopentolate",-0.639275306309,TRUE
"376473","NCIH1568","cyclopentolate",-1.04934098533,TRUE
"376475","NCIH2347","cyclopentolate",-1.15116429044,TRUE
"376484","NCIH2009","cyclopentolate",-0.534046502651,TRUE
"376485","NCIH1793","cyclopentolate",-0.584153966302,TRUE
"376488","NCIH1563","cyclopentolate",-0.704708766269,TRUE
"376489","NCIH1651","cyclopentolate",-0.60656830025,TRUE
"376495","NCIH23","cyclopentolate",-0.850720091793,TRUE
"376504","NCIH1573","cyclopentolate",0.162017944347,TRUE
"376518","NCIH650","cyclopentolate",-1.10615467286,TRUE
"378861","HCC827","regadenoson",-0.106283782606,TRUE
"378867","NCIH1693","regadenoson",-0.486682533007,TRUE
"378872","PC14","regadenoson",-0.877688580356,TRUE
"378873","NCIH1650","regadenoson",-0.493440954229,TRUE
"378885","RERFLCMS","regadenoson",-1.72969189786,TRUE
"378886","HCC4006","regadenoson",-0.706936973052,TRUE
"378922","CORL105","regadenoson",-0.408364079221,TRUE
"378992","SKLU1","regadenoson",-0.344362063059,TRUE
"378993","NCIH2122","regadenoson",-0.388989351527,TRUE
"379009","NCIH522","regadenoson",0.32248898803,FALSE
"379044","NCIH1944","regadenoson",0.149014569015,TRUE
"379046","NCIH838","regadenoson",-0.245612985251,TRUE
"379066","NCIH2228","regadenoson",-0.424508825652,TRUE
"379091","RERFLCKJ","regadenoson",-0.129680419196,TRUE
"379100","NCIH1792","regadenoson",-0.647169963964,TRUE
"379112","NCIH2030","regadenoson",0.0050448018215,TRUE
"379115","ABC1","regadenoson",-0.312015105091,TRUE
"379133","HCC78","regadenoson",-0.81879992259,TRUE
"379145","NCIH1975","regadenoson",-0.297095151824,TRUE
"379146","NCIH1437","regadenoson",0.311411120236,FALSE
"379147","NCIH2073","regadenoson",-0.829386436519,TRUE
"379175","NCIH441","regadenoson",-0.049355568157,TRUE
"379190","NCIH1355","regadenoson",0.0751021146912,TRUE
"379191","HCC44","regadenoson",-0.0546722145114,TRUE
"379197","SW1573","regadenoson",0.322463416695,FALSE
"379201","A549","regadenoson",0.163000485955,TRUE
"379215","EKVX","regadenoson",0.0456809375198,TRUE
"379229","NCIH1838","regadenoson",-0.722677277293,TRUE
"379237","NCIH1623","regadenoson",0.157759537315,TRUE
"379249","NCIH1648","regadenoson",-0.277521152041,TRUE
"379253","RERFLCAD2","regadenoson",-0.772732713083,TRUE
"379258","NCIH2023","regadenoson",0.135883478271,TRUE
"379261","NCIH2126","regadenoson",-0.0880667215493,TRUE
"379262","LXF289","regadenoson",0.172007073201,TRUE
"379264","RERFLCAD1","regadenoson",-0.0970573622633,TRUE
"379291","NCIH322","regadenoson",0.350692677626,FALSE
