"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"19","hsa05133","Pertussis","12/82","757/20540",4.47079060970739e-05,0.000651794209941552,0.000356672491854773,"miconazole/hydrocortisone/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/bortezomib/nilotinib/pioglitazone/perphenazine/pimozide",12,7.9386925870067
"20","hsa00140","Steroid hormone biosynthesis","13/82","906/20540",5.82390747974827e-05,0.000806611185945135,0.000441390882675658,"erythromycin/ibuprofen/tamoxifen/itraconazole/hydrocortisone/phenylbutyrate/vardenafil/rifabutin/loratadine/granisetron/letrozole/dacarbazine/anastrozole",13,7.7255797198247
"21","hsa04933","AGE-RAGE signaling pathway in diabetic complications","15/82","1208/20540",7.69794184538996e-05,0.00100836157621042,0.00055179200826259,"miconazole/ibuprofen/tamoxifen/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/loratadine/palbociclib/bortezomib/nilotinib/candesartan/pioglitazone/olopatadine",15,7.50233937931861
"22","hsa04022","cGMP-PKG signaling pathway","17/82","1509/20540",8.00864789770009e-05,0.00100836157621042,0.00055179200826259,"diphenoxylate/miconazole/tamoxifen/nadolol/selumetinib/vardenafil/pseudoephedrine/olanzapine/ephedrine/asenapine/escitalopram/riociguat/candesartan/pioglitazone/icosapent/perphenazine/pimozide",17,7.50233937931861
"23","hsa04261","Adrenergic signaling in cardiomyocytes","14/82","1089/20540",9.56403207744289e-05,0.00115184212410943,0.000630306919520263,"ibuprofen/tamoxifen/nadolol/riluzole/pseudoephedrine/olanzapine/ephedrine/asenapine/escitalopram/nilotinib/candesartan/icosapent/perphenazine/pimozide",14,7.36930368336766
"24","hsa04540","Gap junction","13/82","994/20540",0.000147760474377581,0.00170540214177458,0.000933224048700513,"cabazitaxel/tamoxifen/nadolol/selumetinib/pseudoephedrine/olanzapine/asenapine/mebendazole/clomipramine/nilotinib/colchicine/riociguat/perphenazine",13,6.97686524800276
"25","hsa05143","African trypanosomiasis","8/82","388/20540",0.000158961347022924,0.001761291725014,0.000963807746160047,"tamoxifen/pseudoephedrine/methylprednisolone/ephedrine/loratadine/bortezomib/pioglitazone/olopatadine",8,6.94461871668716
"26","hsa04970","Salivary secretion","12/82","884/20540",0.000193702845109025,0.00206368031135385,0.00112927974476517,"miconazole/tamoxifen/nadolol/riluzole/pseudoephedrine/olanzapine/ephedrine/asenapine/escitalopram/riociguat/perphenazine/pimozide",12,6.78617524349294
"27","hsa04728","Dopaminergic synapse","15/82","1323/20540",0.000210419917853949,0.0021587524905757,0.00118130480198708,"duloxetine/tamoxifen/phenelzine/pseudoephedrine/olanzapine/ephedrine/asenapine/escitalopram/amisulpride/bortezomib/clomipramine/nilotinib/pioglitazone/perphenazine/pimozide",15,6.74113568701588
"28","hsa04725","Cholinergic synapse","13/82","1042/20540",0.000234731410757746,0.00219587624665538,0.00120161953075575,"ibuprofen/tamoxifen/selumetinib/primidone/varenicline/molindone/pseudoephedrine/olanzapine/ephedrine/escitalopram/colchicine/solifenacin/cyclopentolate",13,6.72408502312865
"29","hsa00590","Arachidonic acid metabolism","11/82","773/20540",0.0002449491499612,0.00219587624665538,0.00120161953075575,"ibuprofen/tamoxifen/diflorasone/clobetasol/vardenafil/ifosfamide/olanzapine/brinzolamide/celecoxib/nilotinib/dacarbazine",11,6.72408502312865
"30","hsa05146","Amoebiasis","11/82","773/20540",0.0002449491499612,0.00219587624665538,0.00120161953075575,"miconazole/tamoxifen/hydrocortisone/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/bortezomib/colchicine/pioglitazone",11,6.72408502312865
"31","hsa05206","MicroRNAs in cancer","16/82","1500/20540",0.000251900927884172,0.00219587624665538,0.00120161953075575,"vorinostat/erythromycin/ibuprofen/tamoxifen/selumetinib/itraconazole/phenylbutyrate/celecoxib/auranofin/belinostat/palbociclib/bortezomib/nilotinib/colchicine/pioglitazone/daunorubicin",16,6.72408502312865
"32","hsa05323","Rheumatoid arthritis","9/82","528/20540",0.000253675234270658,0.00219587624665538,0.00120161953075575,"pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/loratadine/bortezomib/pioglitazone/olopatadine",9,6.72408502312865
"33","hsa04330","Notch signaling pathway","5/82","146/20540",0.00029777634197076,0.00248116341633241,0.0013577333534177,"vorinostat/tamoxifen/phenylbutyrate/belinostat/pioglitazone",5,6.60193862154231
"34","hsa03030","DNA replication","4/82","81/20540",0.000310745818903021,0.00248116341633241,0.0013577333534177,"cladribine/celecoxib/nelarabine/dacarbazine",4,6.60193862154231
"35","hsa04061","Viral protein interaction with cytokine and cytokine receptor","8/82","429/20540",0.000313504402785683,0.00248116341633241,0.0013577333534177,"pseudoephedrine/methylprednisolone/levocetirizine/ephedrine/bortezomib/ketoprofen/pioglitazone/olopatadine",8,6.60193862154231
"36","hsa05144","Malaria","8/82","437/20540",0.000354671070732402,0.00272899684980209,0.00149335187676801,"pseudoephedrine/methylprednisolone/levocetirizine/ephedrine/loratadine/bortezomib/pioglitazone/olopatadine",8,6.50673210382187
"37","hsa05167","Kaposi sarcoma-associated herpesvirus infection","16/82","1557/20540",0.000382754412983187,0.00275761353941075,0.00150901139910754,"tamoxifen/selumetinib/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/loratadine/auranofin/palbociclib/bortezomib/nilotinib/pioglitazone/olopatadine/perphenazine/pimozide",16,6.49630054514442
"38","hsa04657","IL-17 signaling pathway","12/82","954/20540",0.000388121026497049,0.00275761353941075,0.00150901139910754,"ibuprofen/pseudoephedrine/methylprednisolone/levocetirizine/rifabutin/celecoxib/ephedrine/auranofin/bortezomib/nilotinib/pioglitazone/olopatadine",12,6.49630054514442
"39","hsa05418","Fluid shear stress and atherosclerosis","16/82","1559/20540",0.000388256057895377,0.00275761353941075,0.00150901139910754,"miconazole/ibuprofen/tamoxifen/itraconazole/pseudoephedrine/rifabutin/celecoxib/ephedrine/loratadine/auranofin/bortezomib/nilotinib/pioglitazone/olopatadine/perphenazine/pimozide",16,6.49630054514442
"40","hsa04270","Vascular smooth muscle contraction","14/82","1253/20540",0.000407942093700343,0.00275936623096465,0.00150997050069888,"miconazole/tamoxifen/selumetinib/diflorasone/clobetasol/pseudoephedrine/olanzapine/ephedrine/escitalopram/regadenoson/riociguat/candesartan/perphenazine/pimozide",14,6.49566516430714
"41","hsa05332","Graft-versus-host disease","5/82","157/20540",0.000415830167845464,0.00275936623096465,0.00150997050069888,"pseudoephedrine/methylprednisolone/ephedrine/bortezomib/pioglitazone",5,6.49566516430714
"42","hsa05134","Legionellosis","8/82","448/20540",0.000418387659568647,0.00275936623096465,0.00150997050069888,"cladribine/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/bortezomib/pioglitazone",8,6.49566516430714
"43","hsa05222","Small cell lung cancer","10/82","720/20540",0.000577728181260148,0.00365277705617795,0.0019988595709277,"cladribine/miconazole/ibuprofen/tamoxifen/hydrocortisone/celecoxib/auranofin/palbociclib/bortezomib/pioglitazone",10,6.21517847559248
"44","hsa05152","Tuberculosis","14/82","1298/20540",0.000580224514338736,0.00365277705617795,0.0019988595709277,"cladribine/miconazole/ibuprofen/tamoxifen/hydrocortisone/pseudoephedrine/methylprednisolone/celecoxib/ephedrine/bortezomib/nilotinib/pioglitazone/perphenazine/pimozide",14,6.21517847559248
"45","hsa05164","Influenza A","14/82","1317/20540",0.000669777448086134,0.00412285229155243,0.00225609245671119,"cladribine/tamoxifen/selumetinib/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/loratadine/auranofin/palbociclib/bortezomib/pioglitazone/olopatadine",14,6.09412096360134
"46","hsa04064","NF-kappa B signaling pathway","10/82","747/20540",0.000767074119698694,0.00461912024253344,0.00252765842646709,"ibuprofen/tamoxifen/pseudoephedrine/levocetirizine/ephedrine/loratadine/auranofin/bortezomib/pioglitazone/olopatadine",10,5.98046192793923
"47","hsa04672","Intestinal immune network for IgA production","5/82","183/20540",0.000833009789403282,0.00490944067371722,0.00268652653245404,"pseudoephedrine/methylprednisolone/ephedrine/bortezomib/pioglitazone",5,5.91950617162826
"48","hsa05140","Leishmaniasis","9/82","630/20540",0.000905874725371426,0.00522765206099761,0.00286065702748871,"miconazole/tamoxifen/hydrocortisone/pseudoephedrine/methylprednisolone/ephedrine/bortezomib/nilotinib/pioglitazone",9,5.85670395064309
"49","hsa04640","Hematopoietic cell lineage","8/82","509/20540",0.000962750787856663,0.0054424891476795,0.00297821940819247,"ibuprofen/pseudoephedrine/methylprednisolone/ephedrine/bortezomib/nilotinib/pioglitazone/sacubitril",8,5.81642967107685
"50","hsa04115","p53 signaling pathway","8/82","512/20540",0.000999770485195615,0.00553872848798371,0.00303088315511934,"cladribine/ibuprofen/tamoxifen/celecoxib/palbociclib/bortezomib/candesartan/pioglitazone",8,5.79890123159367
"51","hsa05132","Salmonella infection","15/82","1549/20540",0.00110098540636111,0.00597986191298092,0.00327227860714137,"cabazitaxel/ibuprofen/selumetinib/pseudoephedrine/methylprednisolone/levocetirizine/rifabutin/celecoxib/ephedrine/auranofin/mebendazole/bortezomib/nilotinib/colchicine/pioglitazone",15,5.72226871498476
"52","hsa04218","Cellular senescence","13/82","1248/20540",0.00127946387411398,0.00681560563710718,0.00372961129296384,"tamoxifen/selumetinib/pseudoephedrine/methylprednisolone/levocetirizine/ephedrine/palbociclib/bortezomib/nilotinib/candesartan/pioglitazone/perphenazine/pimozide",13,5.59145126175841
"53","hsa04976","Bile secretion","10/82","810/20540",0.00141391174975008,0.00732276282919992,0.00400713603421922,"miconazole/erythromycin/ibuprofen/tamoxifen/itraconazole/rifabutin/celecoxib/colchicine/pioglitazone/daunorubicin",10,5.51967849876058
"54","hsa05410","Hypertrophic cardiomyopathy","7/82","419/20540",0.0014275422121906,0.00732276282919992,0.00400713603421922,"ramipril/pseudoephedrine/methylprednisolone/ephedrine/bortezomib/pioglitazone/icosapent",7,5.51967849876058
"55","hsa05220","Chronic myeloid leukemia","10/82","822/20540",0.00157710663782188,0.00794288252139385,0.00434647570997801,"vorinostat/tamoxifen/selumetinib/phenylbutyrate/auranofin/belinostat/palbociclib/bortezomib/nilotinib/pioglitazone",10,5.43838994387029
"56","hsa05142","Chagas disease","12/82","1129/20540",0.00168535628412159,0.00819232406110649,0.00448297421546393,"miconazole/hydrocortisone/ramipril/pseudoephedrine/methylprednisolone/levocetirizine/ephedrine/auranofin/bortezomib/nilotinib/candesartan/pioglitazone",12,5.40746856545064
"57","hsa00100","Steroid biosynthesis","6/82","318/20540",0.00171536027272266,0.00819232406110649,0.00448297421546393,"miconazole/naftifine/erythromycin/tamoxifen/itraconazole/sertaconazole",6,5.40746856545064
"58","hsa05416","Viral myocarditis","6/82","318/20540",0.00171536027272266,0.00819232406110649,0.00448297421546393,"tamoxifen/celecoxib/loratadine/bortezomib/nilotinib/olopatadine",6,5.40746856545064
"59","hsa05130","Pathogenic Escherichia coli infection","12/82","1155/20540",0.00203949350474793,0.00957524916635894,0.00523973353583769,"cabazitaxel/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/auranofin/mebendazole/bortezomib/nilotinib/colchicine/pioglitazone",12,5.25148463388156
"60","hsa04014","Ras signaling pathway","16/82","1836/20540",0.00221964880279905,0.0100923349842747,0.00552269138413664,"tamoxifen/selumetinib/riluzole/itraconazole/diflorasone/clobetasol/olanzapine/celecoxib/asenapine/auranofin/amisulpride/bortezomib/nilotinib/pioglitazone/perphenazine/pimozide",16,5.19888996792659
"61","hsa04371","Apelin signaling pathway","12/82","1167/20540",0.00222249976187999,0.0100923349842747,0.00552269138413664,"miconazole/vorinostat/ibuprofen/tamoxifen/selumetinib/hydrocortisone/belinostat/candesartan/pioglitazone/icosapent/perphenazine/pimozide",12,5.19888996792659
"62","hsa04060","Cytokine-cytokine receptor interaction","9/82","720/20540",0.00227254943317695,0.0101531644030648,0.00555597824070426,"riluzole/pseudoephedrine/methylprednisolone/levocetirizine/ephedrine/bortezomib/ketoprofen/pioglitazone/olopatadine",9,5.19288077045763
"63","hsa04110","Cell cycle","9/82","730/20540",0.00249329634359942,0.0109625886853498,0.0059989084958783,"vorinostat/tamoxifen/phenylbutyrate/celecoxib/belinostat/palbociclib/bortezomib/nilotinib/pioglitazone",9,5.11617774365667
"64","hsa04630","JAK-STAT signaling pathway","10/82","880/20540",0.00259670598747765,0.0110811705347013,0.00606379843054144,"ibuprofen/tamoxifen/pseudoephedrine/methylprednisolone/ephedrine/palbociclib/bortezomib/nilotinib/pioglitazone/perphenazine",10,5.10541887154061
"65","hsa04668","TNF signaling pathway","11/82","1032/20540",0.00260027467420788,0.0110811705347013,0.00606379843054144,"selumetinib/pseudoephedrine/methylprednisolone/celecoxib/ephedrine/loratadine/auranofin/bortezomib/nilotinib/pioglitazone/olopatadine",11,5.10541887154061
"66","hsa04915","Estrogen signaling pathway","13/82","1374/20540",0.00299420299265182,0.0125665792267357,0.00687663845202331,"diphenoxylate/miconazole/ibuprofen/tamoxifen/selumetinib/pseudoephedrine/rifabutin/mometasone/bortezomib/pioglitazone/perphenazine/dienogest/pimozide",13,4.97962534352897
"67","hsa04721","Synaptic vesicle cycle","6/82","357/20540",0.00305373728537648,0.012625152657452,0.00690869079488159,"duloxetine/phenelzine/pseudoephedrine/ephedrine/escitalopram/clomipramine",6,4.97497512443824
"68","hsa05020","Prion disease","13/82","1382/20540",0.00314773683077411,0.0128223985606533,0.00701662699119924,"cladribine/cabazitaxel/pseudoephedrine/methylprednisolone/celecoxib/ephedrine/mebendazole/bortezomib/nilotinib/ixazomib/colchicine/pioglitazone/carfilzomib",13,4.95947266199876
"69","hsa04932","Non-alcoholic fatty liver disease","12/82","1260/20540",0.00414921948095121,0.0163871985730424,0.0089673440794912,"ibuprofen/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/auranofin/bortezomib/nilotinib/dacarbazine/pioglitazone/icosapent",12,4.71416573599741
"70","hsa05160","Hepatitis C","12/82","1262/20540",0.00420208822061233,0.0163871985730424,0.0089673440794912,"cladribine/ibuprofen/tamoxifen/selumetinib/pseudoephedrine/celecoxib/ephedrine/auranofin/palbociclib/bortezomib/pioglitazone/icosapent",12,4.71416573599741
"71","hsa05330","Allograft rejection","4/82","164/20540",0.00422660079563571,0.0163871985730424,0.0089673440794912,"pseudoephedrine/methylprednisolone/ephedrine/pioglitazone",4,4.71416573599741
"72","hsa04934","Cushing syndrome","10/82","945/20540",0.00431061663677356,0.0163871985730424,0.0089673440794912,"tamoxifen/selumetinib/riluzole/hydrocortisone/pseudoephedrine/palbociclib/ketotifen/candesartan/pioglitazone/pimozide",10,4.71416573599741
"73","hsa05310","Asthma","4/82","165/20540",0.00431864799939385,0.0163871985730424,0.0089673440794912,"pseudoephedrine/methylprednisolone/ephedrine/pioglitazone",4,4.71416573599741
"74","hsa05215","Prostate cancer","12/82","1274/20540",0.00453086318497683,0.0169323293212425,0.00926564857404111,"ibuprofen/tamoxifen/selumetinib/pseudoephedrine/rifabutin/celecoxib/auranofin/bortezomib/nilotinib/nilutamide/pioglitazone/dienogest",12,4.68144141910005
"75","hsa05219","Bladder cancer","8/82","656/20540",0.00463632678751088,0.0169323293212425,0.00926564857404111,"tamoxifen/selumetinib/pseudoephedrine/levocetirizine/celecoxib/palbociclib/bortezomib/pioglitazone",8,4.68144141910005
"76","hsa04971","Gastric acid secretion","7/82","518/20540",0.00464569324337339,0.0169323293212425,0.00926564857404111,"ibuprofen/tamoxifen/riluzole/olanzapine/asenapine/perphenazine/pimozide",7,4.68144141910005
"77","hsa05414","Dilated cardiomyopathy","7/82","520/20540",0.00474328691809805,0.0169794253186238,0.00929142027695926,"nadolol/pseudoephedrine/olanzapine/ephedrine/asenapine/pioglitazone/icosapent",7,4.67866385549948
"78","hsa05162","Measles","11/82","1120/20540",0.00483627416772118,0.0169794253186238,0.00929142027695926,"cladribine/ibuprofen/tamoxifen/pseudoephedrine/methylprednisolone/celecoxib/ephedrine/auranofin/palbociclib/bortezomib/pioglitazone",11,4.67866385549948
"79","hsa04210","Apoptosis","13/82","1454/20540",0.00484250758184578,0.0169794253186238,0.00929142027695926,"cladribine/cabazitaxel/ibuprofen/tamoxifen/selumetinib/riluzole/pseudoephedrine/celecoxib/ephedrine/auranofin/mebendazole/bortezomib/pioglitazone",13,4.67866385549948
"80","hsa04936","Alcoholic liver disease","13/82","1482/20540",0.00567475706682039,0.0196488463438656,0.0107521712845018,"ibuprofen/tamoxifen/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/auranofin/bortezomib/nilotinib/dacarbazine/pioglitazone/icosapent",13,4.53264756485001
"81","hsa05145","Toxoplasmosis","11/82","1175/20540",0.00687827124893992,0.0235219893327946,0.0128716187114665,"miconazole/ibuprofen/hydrocortisone/pseudoephedrine/methylprednisolone/celecoxib/ephedrine/auranofin/bortezomib/nilotinib/pioglitazone",11,4.35273049127627
"82","hsa04650","Natural killer cell mediated cytotoxicity","8/82","707/20540",0.00719306190524013,0.0241765656872221,0.0132298136384571,"tamoxifen/selumetinib/pseudoephedrine/celecoxib/ephedrine/loratadine/pioglitazone/olopatadine",8,4.32528238723891
"83","hsa04625","C-type lectin receptor signaling pathway","10/82","1019/20540",0.00724424170411349,0.0241765656872221,0.0132298136384571,"pseudoephedrine/methylprednisolone/ephedrine/auranofin/bortezomib/nilotinib/pioglitazone/olopatadine/perphenazine/pimozide",10,4.32528238723891
"84","hsa04940","Type I diabetes mellitus","4/82","192/20540",0.00734141528186482,0.024209190869959,0.0132476666740418,"phenelzine/pseudoephedrine/ephedrine/pioglitazone",4,4.32393384212966
"85","hsa05226","Gastric cancer","10/82","1023/20540",0.00743858253522896,0.0242410277912755,0.0132650883600368,"erythromycin/ibuprofen/tamoxifen/selumetinib/itraconazole/celecoxib/bortezomib/colchicine/pioglitazone/daunorubicin",10,4.32261963027351
"86","hsa04530","Tight junction","9/82","869/20540",0.00772120547557371,0.0244762071177277,0.0133937823482911,"cabazitaxel/ibuprofen/tamoxifen/pseudoephedrine/celecoxib/palbociclib/mebendazole/bortezomib/pioglitazone",9,4.31296468356725
"87","hsa04927","Cortisol synthesis and secretion","6/82","434/20540",0.00780198477758928,0.0244762071177277,0.0133937823482911,"riluzole/hydrocortisone/pseudoephedrine/ketotifen/candesartan/pimozide",6,4.31296468356725
"88","hsa04114","Oocyte meiosis","9/82","871/20540",0.00783295376706896,0.0244762071177277,0.0133937823482911,"tamoxifen/selumetinib/mometasone/nilotinib/nilutamide/pioglitazone/perphenazine/dienogest/pimozide",9,4.31296468356725
"89","hsa05163","Human cytomegalovirus infection","15/82","1904/20540",0.00786419651075006,0.0244762071177277,0.0133937823482911,"tamoxifen/selumetinib/pseudoephedrine/methylprednisolone/levocetirizine/alprostadil/celecoxib/ephedrine/auranofin/palbociclib/bortezomib/nilotinib/pioglitazone/perphenazine/pimozide",15,4.31296468356725
"90","hsa05161","Hepatitis B","13/82","1566/20540",0.00888405540049544,0.0273431482881915,0.014962619621887,"cladribine/ibuprofen/tamoxifen/selumetinib/pseudoephedrine/methylprednisolone/levocetirizine/celecoxib/ephedrine/auranofin/bortezomib/nilotinib/pioglitazone",13,4.20220021335059
"91","hsa04216","Ferroptosis","5/82","320/20540",0.00913835369885964,0.0278167469734519,0.0152217805972908,"ibuprofen/riluzole/celecoxib/bortezomib/icosapent",5,4.18502794276789
"92","hsa01524","Platinum drug resistance","8/82","758/20540",0.0107009464914274,0.0322191541100585,0.0176308500545256,"cladribine/ibuprofen/tamoxifen/celecoxib/bortezomib/dactinomycin/razoxane/daunorubicin",8,4.03810506736912
"93","hsa05216","Thyroid cancer","6/82","475/20540",0.0118326284062641,0.0352434200917759,0.0192857780475612,"ibuprofen/tamoxifen/selumetinib/bortezomib/pioglitazone/icosapent",6,3.94838734343465
"94","hsa03050","Proteasome","3/82","120/20540",0.0123216082242292,0.0363094199799095,0.019869110686327,"bortezomib/ixazomib/carfilzomib",3,3.91858898002158
"95","hsa04622","RIG-I-like receptor signaling pathway","7/82","636/20540",0.0135527791422385,0.0395170507621059,0.0216243789083916,"pseudoephedrine/levocetirizine/ephedrine/auranofin/bortezomib/nilotinib/pioglitazone",7,3.83393394757588
"96","hsa05320","Autoimmune thyroid disease","3/82","125/20540",0.0137449239520769,0.0396598326533885,0.0217025115032793,"pseudoephedrine/methylprednisolone/ephedrine",3,3.83032728765448
"97","hsa05165","Human papillomavirus infection","12/82","1478/20540",0.0140354625441483,0.0400806507704029,0.021932790085267,"vorinostat/tamoxifen/selumetinib/phenylbutyrate/pseudoephedrine/celecoxib/ephedrine/auranofin/belinostat/palbociclib/bortezomib/pioglitazone",12,3.81977249777463
"98","hsa04923","Regulation of lipolysis in adipocytes","7/82","654/20540",0.015580695762534,0.0440393135328768,0.0240990353362503,"ibuprofen/nadolol/pseudoephedrine/olanzapine/ephedrine/asenapine/pioglitazone",7,3.72558346682813
"99","hsa05217","Basal cell carcinoma","4/82","242/20540",0.0160683119847107,0.0442412906845392,0.0242095605493963,"fluocinonide/halcinonide/bortezomib/pioglitazone",4,3.7210076598121
"100","hsa05214","Glioma","8/82","816/20540",0.0160875107211267,0.0442412906845392,0.0242095605493963,"tamoxifen/selumetinib/palbociclib/bortezomib/nilotinib/pioglitazone/perphenazine/pimozide",8,3.7210076598121
