"","Var1","Var2","log_fold_change","Sensitive"
"80790","PK1","norgestrel",-0.19121138526,TRUE
"80799","PSN1","norgestrel",-0.763229653099,TRUE
"80806","YAPC","norgestrel",0.0211502160681,TRUE
"80847","PANC0813","norgestrel",-0.130585950598,TRUE
"80879","PK45H","norgestrel",0.0246163589574,TRUE
"80903","TCCPAN2","norgestrel",-0.1025030817,TRUE
"80910","SNU410","norgestrel",-0.498174463628,TRUE
"80919","BXPC3","norgestrel",0.173631346078,TRUE
"80952","PATU8902","norgestrel",-0.0381584102564,TRUE
"80953","MIAPACA2","norgestrel",0.271337979415,TRUE
"80984","SUIT2","norgestrel",0.358181032558,FALSE
"106228","PATU8988S","atovaquone",-0.785684171125,TRUE
"106229","PATU8988T","atovaquone",-0.0559814545477,TRUE
"106237","PANC0203","atovaquone",0.0432066906171,TRUE
"106244","PANC1005","atovaquone",0.614077948563,FALSE
"106250","T3M4","atovaquone",0.625148036196,FALSE
"106256","PANC0504","atovaquone",NA,NA
"106262","CAPAN2","atovaquone",0.334679018458,FALSE
"106264","SU8686","atovaquone",0.216034947582,TRUE
"106267","HUPT3","atovaquone",0.167837059327,TRUE
"106273","CFPAC1","atovaquone",0.319442428006,FALSE
"106274","PANC0327","atovaquone",NA,NA
"106280","SW1990","atovaquone",-0.104375408056,TRUE
"106284","PANC1","atovaquone",0.0745259839463,TRUE
"106290","HS766T","atovaquone",0.932422147756,FALSE
"106299","PK59","atovaquone",0.769021559852,FALSE
"106305","HUPT4","atovaquone",-0.218098470844,TRUE
"106309","ASPC1","atovaquone",0.220743137036,TRUE
"106316","PANC0403","atovaquone",-0.352290065924,TRUE
"106319","DANG","atovaquone",0.1259007796,TRUE
"106330","KP4","atovaquone",0.159593772015,TRUE
"106331","SNU213","atovaquone",-0.121096073188,TRUE
"106334","HPAC","atovaquone",-0.952930438329,TRUE
"106342","KP2","atovaquone",0.264351830477,TRUE
"106350","PK1","atovaquone",0.875357604184,FALSE
"106359","PSN1","atovaquone",0.169328310545,TRUE
"106366","YAPC","atovaquone",0.22551563035,TRUE
"106407","PANC0813","atovaquone",-0.378438873099,TRUE
"106439","PK45H","atovaquone",-0.0178986153945,TRUE
"106463","TCCPAN2","atovaquone",0.276849231992,TRUE
"106470","SNU410","atovaquone",-0.00620561393687,TRUE
"106479","BXPC3","atovaquone",-0.418309858166,TRUE
"106512","PATU8902","atovaquone",0.211225348515,TRUE
"106513","MIAPACA2","atovaquone",0.146822968594,TRUE
"106544","SUIT2","atovaquone",0.333901246178,FALSE
"154508","PATU8988S","bicalutamide",-0.315078172109,TRUE
"154509","PATU8988T","bicalutamide",-0.14470724393,TRUE
"154517","PANC0203","bicalutamide",-0.770902135647,TRUE
"154524","PANC1005","bicalutamide",-0.189409236225,TRUE
"154530","T3M4","bicalutamide",-0.731907782549,TRUE
"154536","PANC0504","bicalutamide",NA,NA
"154542","CAPAN2","bicalutamide",0.0641742303642,TRUE
"154544","SU8686","bicalutamide",1.30763211628,FALSE
"154547","HUPT3","bicalutamide",-0.307835301521,TRUE
"154553","CFPAC1","bicalutamide",0.366758578526,FALSE
"154554","PANC0327","bicalutamide",NA,NA
"154560","SW1990","bicalutamide",-0.639487656539,TRUE
"154564","PANC1","bicalutamide",-0.620921727219,TRUE
"154570","HS766T","bicalutamide",-0.384503856573,TRUE
"154579","PK59","bicalutamide",-0.321110767155,TRUE
"154585","HUPT4","bicalutamide",-1.06070079791,TRUE
"154589","ASPC1","bicalutamide",-0.399308336769,TRUE
"154596","PANC0403","bicalutamide",-0.697938251974,TRUE
"154599","DANG","bicalutamide",-0.283747456726,TRUE
"154610","KP4","bicalutamide",0.217430338552,TRUE
"154611","SNU213","bicalutamide",0.897745205943,FALSE
"154614","HPAC","bicalutamide",0.303692258371,FALSE
"154622","KP2","bicalutamide",0.317666321225,FALSE
"154630","PK1","bicalutamide",-0.323995973753,TRUE
"154639","PSN1","bicalutamide",-1.33620260433,TRUE
"154646","YAPC","bicalutamide",-0.455544001059,TRUE
"154687","PANC0813","bicalutamide",-0.666623913945,TRUE
"154719","PK45H","bicalutamide",-0.176063728408,TRUE
"154743","TCCPAN2","bicalutamide",-0.0103927045117,TRUE
"154750","SNU410","bicalutamide",0.324807823794,FALSE
"154759","BXPC3","bicalutamide",-0.301766203875,TRUE
"154792","PATU8902","bicalutamide",-0.540812566509,TRUE
"154793","MIAPACA2","bicalutamide",-0.435817166513,TRUE
"154824","SUIT2","bicalutamide",-0.301910729533,TRUE
"168708","PATU8988S","methocarbamol",0.246082532378,TRUE
"168709","PATU8988T","methocarbamol",0.0610533743513,TRUE
"168717","PANC0203","methocarbamol",-0.178772106533,TRUE
"168724","PANC1005","methocarbamol",0.164653087425,TRUE
"168730","T3M4","methocarbamol",-0.173893629495,TRUE
"168736","PANC0504","methocarbamol",NA,NA
"168742","CAPAN2","methocarbamol",-0.515493365349,TRUE
"168744","SU8686","methocarbamol",NA,NA
"168747","HUPT3","methocarbamol",0.673114429321,FALSE
"168753","CFPAC1","methocarbamol",0.09230921373,TRUE
"168754","PANC0327","methocarbamol",-0.880115467108,TRUE
"168760","SW1990","methocarbamol",0.244627765183,TRUE
"168764","PANC1","methocarbamol",0.233452496513,TRUE
"168770","HS766T","methocarbamol",0.124956686091,TRUE
"168779","PK59","methocarbamol",0.176085878303,TRUE
"168785","HUPT4","methocarbamol",0.745257736887,FALSE
"168789","ASPC1","methocarbamol",0.107049854914,TRUE
"168796","PANC0403","methocarbamol",0.507578087206,FALSE
"168799","DANG","methocarbamol",0.226222845645,TRUE
"168810","KP4","methocarbamol",0.0587434329267,TRUE
"168811","SNU213","methocarbamol",0.181510603464,TRUE
"168814","HPAC","methocarbamol",0.170276336375,TRUE
"168822","KP2","methocarbamol",0.542984893953,FALSE
"168830","PK1","methocarbamol",0.197490311396,TRUE
"168839","PSN1","methocarbamol",-0.0699623788009,TRUE
"168846","YAPC","methocarbamol",0.0543405211726,TRUE
"168887","PANC0813","methocarbamol",-0.389203207401,TRUE
"168919","PK45H","methocarbamol",5.52839193932e-05,TRUE
"168943","TCCPAN2","methocarbamol",0.0776855468898,TRUE
"168950","SNU410","methocarbamol",-0.224605334802,TRUE
"168959","BXPC3","methocarbamol",0.241015229554,TRUE
"168992","PATU8902","methocarbamol",0.216975351524,TRUE
"168993","MIAPACA2","methocarbamol",-0.200876933747,TRUE
"169024","SUIT2","methocarbamol",-0.126046037278,TRUE
"307300","PATU8988S","miglitol",-0.230628558572,TRUE
"307301","PATU8988T","miglitol",-0.716451637674,TRUE
"307309","PANC0203","miglitol",-0.187827042518,TRUE
"307316","PANC1005","miglitol",0.0392240504701,TRUE
"307322","T3M4","miglitol",-0.582053629985,TRUE
"307328","PANC0504","miglitol",NA,NA
"307334","CAPAN2","miglitol",-0.777767746061,TRUE
"307336","SU8686","miglitol",NA,NA
"307339","HUPT3","miglitol",-0.476874318653,TRUE
"307345","CFPAC1","miglitol",0.61397202698,FALSE
"307346","PANC0327","miglitol",0.718648064195,FALSE
"307352","SW1990","miglitol",-0.664564926827,TRUE
"307356","PANC1","miglitol",-1.08860250326,TRUE
"307362","HS766T","miglitol",-0.159234015221,TRUE
"307371","PK59","miglitol",-0.63604945439,TRUE
"307377","HUPT4","miglitol",-1.50693901532,TRUE
"307381","ASPC1","miglitol",-0.29466297193,TRUE
"307388","PANC0403","miglitol",-0.184170542772,TRUE
"307391","DANG","miglitol",0.0529281088934,TRUE
"307402","KP4","miglitol",-0.24590153401,TRUE
"307403","SNU213","miglitol",-0.563630317285,TRUE
"307406","HPAC","miglitol",-1.11659884475,TRUE
"307414","KP2","miglitol",-0.113371774954,TRUE
"307422","PK1","miglitol",-0.395849833148,TRUE
"307431","PSN1","miglitol",0.02147884969,TRUE
"307438","YAPC","miglitol",-0.25089326952,TRUE
"307479","PANC0813","miglitol",0.166195804618,TRUE
"307511","PK45H","miglitol",-0.48105362019,TRUE
"307535","TCCPAN2","miglitol",-0.44241957672,TRUE
"307542","SNU410","miglitol",-0.934266000305,TRUE
"307551","BXPC3","miglitol",-0.373849145428,TRUE
"307584","PATU8902","miglitol",-0.563424791852,TRUE
"307585","MIAPACA2","miglitol",0.0650559410065,TRUE
"307616","SUIT2","miglitol",-0.615306857062,TRUE
"330020","PATU8988S","ifosfamide",0.381797644196,FALSE
"330021","PATU8988T","ifosfamide",0.045057917512,TRUE
"330029","PANC0203","ifosfamide",0.239126130619,TRUE
"330036","PANC1005","ifosfamide",0.677822497893,FALSE
"330042","T3M4","ifosfamide",0.12340922965,TRUE
"330048","PANC0504","ifosfamide",NA,NA
"330054","CAPAN2","ifosfamide",-0.337061526468,TRUE
"330056","SU8686","ifosfamide",NA,NA
"330059","HUPT3","ifosfamide",0.237033806698,TRUE
"330065","CFPAC1","ifosfamide",0.0706057203339,TRUE
"330066","PANC0327","ifosfamide",0.0525512984109,TRUE
"330072","SW1990","ifosfamide",0.0248123728163,TRUE
"330076","PANC1","ifosfamide",-0.0322908106091,TRUE
"330082","HS766T","ifosfamide",0.378826042363,FALSE
"330091","PK59","ifosfamide",-0.552593148763,TRUE
"330097","HUPT4","ifosfamide",0.465842258354,FALSE
"330101","ASPC1","ifosfamide",-0.0723961082851,TRUE
"330108","PANC0403","ifosfamide",0.103113877858,TRUE
"330111","DANG","ifosfamide",-0.452781422855,TRUE
"330122","KP4","ifosfamide",0.200175200283,TRUE
"330123","SNU213","ifosfamide",-0.18907750525,TRUE
"330126","HPAC","ifosfamide",0.228521613925,TRUE
"330134","KP2","ifosfamide",-0.279652898329,TRUE
"330142","PK1","ifosfamide",-0.122258234046,TRUE
"330151","PSN1","ifosfamide",0.147429390146,TRUE
"330158","YAPC","ifosfamide",0.303121382288,FALSE
"330199","PANC0813","ifosfamide",-0.083141637597,TRUE
"330231","PK45H","ifosfamide",0.373481018604,FALSE
"330255","TCCPAN2","ifosfamide",-0.13405346192,TRUE
"330262","SNU410","ifosfamide",-0.0582362276403,TRUE
"330271","BXPC3","ifosfamide",0.24933167178,TRUE
"330304","PATU8902","ifosfamide",0.172911538295,TRUE
"330305","MIAPACA2","ifosfamide",-0.28174879521,TRUE
"330336","SUIT2","ifosfamide",0.385256551235,FALSE
"383980","PATU8988S","sirolimus",-0.339964519442,TRUE
"383981","PATU8988T","sirolimus",-0.0337307958299,TRUE
"383989","PANC0203","sirolimus",0.481166379103,FALSE
"383996","PANC1005","sirolimus",0.19892829885,TRUE
"384002","T3M4","sirolimus",0.894668639179,FALSE
"384008","PANC0504","sirolimus",NA,NA
"384014","CAPAN2","sirolimus",0.835004508266,FALSE
"384016","SU8686","sirolimus",NA,NA
"384019","HUPT3","sirolimus",0.561024499026,FALSE
"384025","CFPAC1","sirolimus",-1.38182454839,TRUE
"384026","PANC0327","sirolimus",-0.829768096152,TRUE
"384032","SW1990","sirolimus",-0.108353025235,TRUE
"384036","PANC1","sirolimus",-0.273746841526,TRUE
"384042","HS766T","sirolimus",-0.0623425863905,TRUE
"384051","PK59","sirolimus",-0.254182818664,TRUE
"384057","HUPT4","sirolimus",-0.372863117623,TRUE
"384061","ASPC1","sirolimus",0.332269443099,FALSE
"384068","PANC0403","sirolimus",0.0239139646293,TRUE
"384071","DANG","sirolimus",-0.621435519818,TRUE
"384082","KP4","sirolimus",0.471993501998,FALSE
"384083","SNU213","sirolimus",0.521457140734,FALSE
"384086","HPAC","sirolimus",0.29980814082,TRUE
"384094","KP2","sirolimus",-0.261208105886,TRUE
"384102","PK1","sirolimus",-0.265670162442,TRUE
"384111","PSN1","sirolimus",0.598460262622,FALSE
"384118","YAPC","sirolimus",0.52626553877,FALSE
"384159","PANC0813","sirolimus",0.444775271963,FALSE
"384191","PK45H","sirolimus",0.28066484916,TRUE
"384215","TCCPAN2","sirolimus",0.379026458288,FALSE
"384222","SNU410","sirolimus",-0.785760722,TRUE
"384231","BXPC3","sirolimus",-0.352463055269,TRUE
"384264","PATU8902","sirolimus",0.131056565666,TRUE
"384265","MIAPACA2","sirolimus",0.592373597327,FALSE
"384296","SUIT2","sirolimus",0.147178667815,TRUE
"448164","PATU8988S","indapamide",0.353845481208,FALSE
"448165","PATU8988T","indapamide",-0.0604204270034,TRUE
"448173","PANC0203","indapamide",0.51587192169,FALSE
"448180","PANC1005","indapamide",0.370877132187,FALSE
"448186","T3M4","indapamide",0.618418138456,FALSE
"448192","PANC0504","indapamide",NA,NA
"448198","CAPAN2","indapamide",0.206162039519,TRUE
"448200","SU8686","indapamide",-0.627184622201,TRUE
"448203","HUPT3","indapamide",0.13063599275,TRUE
"448209","CFPAC1","indapamide",0.119509585382,TRUE
"448210","PANC0327","indapamide",0.598585385061,FALSE
"448216","SW1990","indapamide",-0.395369784953,TRUE
"448220","PANC1","indapamide",-0.218394379929,TRUE
"448226","HS766T","indapamide",0.618561013705,FALSE
"448235","PK59","indapamide",-0.152832493473,TRUE
"448241","HUPT4","indapamide",0.0693503573948,TRUE
"448245","ASPC1","indapamide",0.158319800522,TRUE
"448252","PANC0403","indapamide",-0.176270172439,TRUE
"448255","DANG","indapamide",-0.253195155298,TRUE
"448266","KP4","indapamide",-0.210541765028,TRUE
"448267","SNU213","indapamide",-0.324236274254,TRUE
"448270","HPAC","indapamide",-0.190361535909,TRUE
"448278","KP2","indapamide",-0.0730382631602,TRUE
"448286","PK1","indapamide",-0.286330039946,TRUE
"448295","PSN1","indapamide",0.0176422338599,TRUE
"448302","YAPC","indapamide",-0.282092257199,TRUE
"448343","PANC0813","indapamide",-0.112537294121,TRUE
"448375","PK45H","indapamide",-0.0637960460328,TRUE
"448399","TCCPAN2","indapamide",0.259852929126,TRUE
"448406","SNU410","indapamide",0.263459065466,TRUE
"448415","BXPC3","indapamide",-0.0533011292902,TRUE
"448448","PATU8902","indapamide",0.0297756852506,TRUE
"448449","MIAPACA2","indapamide",-0.110645737946,TRUE
"448480","SUIT2","indapamide",0.139075031078,TRUE
"592436","PATU8988S","quinine",0.55116588002,FALSE
"592437","PATU8988T","quinine",-0.384251924545,TRUE
"592445","PANC0203","quinine",-0.0131884736164,TRUE
"592452","PANC1005","quinine",0.127954415038,TRUE
"592458","T3M4","quinine",-0.236677340273,TRUE
"592464","PANC0504","quinine",NA,NA
"592470","CAPAN2","quinine",-0.0675240124023,TRUE
"592472","SU8686","quinine",-0.402404857548,TRUE
"592475","HUPT3","quinine",0.184906138357,TRUE
"592481","CFPAC1","quinine",0.354026984847,FALSE
"592482","PANC0327","quinine",0.470939535614,FALSE
"592488","SW1990","quinine",-0.100217353634,TRUE
"592492","PANC1","quinine",-0.0779527018085,TRUE
"592498","HS766T","quinine",0.147627429194,TRUE
"592507","PK59","quinine",-0.0613861389775,TRUE
"592513","HUPT4","quinine",-1.20948846411,TRUE
"592517","ASPC1","quinine",0.379502697544,FALSE
"592524","PANC0403","quinine",0.266604289136,TRUE
"592527","DANG","quinine",-0.389991092598,TRUE
"592538","KP4","quinine",-0.206291942662,TRUE
"592539","SNU213","quinine",-0.124728199657,TRUE
"592542","HPAC","quinine",-0.74537806768,TRUE
"592550","KP2","quinine",0.181505876215,TRUE
"592558","PK1","quinine",-0.264543283354,TRUE
"592567","PSN1","quinine",-0.120738923618,TRUE
"592574","YAPC","quinine",0.318726265034,FALSE
"592615","PANC0813","quinine",0.233245801978,TRUE
"592647","PK45H","quinine",-0.171590289515,TRUE
"592671","TCCPAN2","quinine",-0.219178605368,TRUE
"592678","SNU410","quinine",0.434451692487,FALSE
"592687","BXPC3","quinine",-0.144097981265,TRUE
"592720","PATU8902","quinine",0.110528410442,TRUE
"592721","MIAPACA2","quinine",-0.112509354223,TRUE
"592752","SUIT2","quinine",-0.137407843561,TRUE
"626516","PATU8988S","levofloxacin",-0.393077392992,TRUE
"626517","PATU8988T","levofloxacin",-0.542240107473,TRUE
"626525","PANC0203","levofloxacin",-0.475689476799,TRUE
"626532","PANC1005","levofloxacin",-1.15171481715,TRUE
"626538","T3M4","levofloxacin",-0.242900397577,TRUE
"626544","PANC0504","levofloxacin",NA,NA
"626550","CAPAN2","levofloxacin",-0.145424516276,TRUE
"626552","SU8686","levofloxacin",-0.0911450314162,TRUE
"626555","HUPT3","levofloxacin",-0.51981403723,TRUE
"626561","CFPAC1","levofloxacin",0.298056512447,TRUE
"626562","PANC0327","levofloxacin",-0.105916833524,TRUE
"626568","SW1990","levofloxacin",-0.453311275806,TRUE
"626572","PANC1","levofloxacin",-0.101658708585,TRUE
"626578","HS766T","levofloxacin",-0.628042425977,TRUE
"626587","PK59","levofloxacin",-0.26474703746,TRUE
"626593","HUPT4","levofloxacin",-0.866307035965,TRUE
"626597","ASPC1","levofloxacin",-0.634099044701,TRUE
"626604","PANC0403","levofloxacin",-0.175534028191,TRUE
"626607","DANG","levofloxacin",-0.612073507109,TRUE
"626618","KP4","levofloxacin",-0.520248056021,TRUE
"626619","SNU213","levofloxacin",0.0485056537645,TRUE
"626622","HPAC","levofloxacin",-0.217262698139,TRUE
"626630","KP2","levofloxacin",-0.527892836371,TRUE
"626638","PK1","levofloxacin",-0.613771668112,TRUE
"626647","PSN1","levofloxacin",NA,NA
"626654","YAPC","levofloxacin",-0.622747849522,TRUE
"626695","PANC0813","levofloxacin",-0.285812951581,TRUE
"626727","PK45H","levofloxacin",NA,NA
"626751","TCCPAN2","levofloxacin",-0.179760891428,TRUE
"626758","SNU410","levofloxacin",-0.673781071915,TRUE
"626767","BXPC3","levofloxacin",-0.530330098829,TRUE
"626800","PATU8902","levofloxacin",-0.167767006143,TRUE
"626801","MIAPACA2","levofloxacin",-0.198357040208,TRUE
"626832","SUIT2","levofloxacin",NA,NA
"712852","PATU8988S","midostaurin",-0.464838542878,TRUE
"712853","PATU8988T","midostaurin",-1.32451675116,TRUE
"712861","PANC0203","midostaurin",-0.462967407183,TRUE
"712868","PANC1005","midostaurin",-1.36809979644,TRUE
"712874","T3M4","midostaurin",-0.463688280787,TRUE
"712880","PANC0504","midostaurin",NA,NA
"712886","CAPAN2","midostaurin",-1.35764581531,TRUE
"712888","SU8686","midostaurin",-0.424337157721,TRUE
"712891","HUPT3","midostaurin",-1.40843968896,TRUE
"712897","CFPAC1","midostaurin",-2.15975715503,TRUE
"712898","PANC0327","midostaurin",NA,NA
"712904","SW1990","midostaurin",-1.58852146723,TRUE
"712908","PANC1","midostaurin",0.279863639764,TRUE
"712914","HS766T","midostaurin",-0.316231843499,TRUE
"712923","PK59","midostaurin",-1.3264888797,TRUE
"712929","HUPT4","midostaurin",-1.67559741916,TRUE
"712933","ASPC1","midostaurin",-0.887473172096,TRUE
"712940","PANC0403","midostaurin",-3.24984772587,TRUE
"712943","DANG","midostaurin",-3.27101981849,TRUE
"712954","KP4","midostaurin",-1.24412624755,TRUE
"712955","SNU213","midostaurin",0.117815454217,TRUE
"712958","HPAC","midostaurin",-0.179501542553,TRUE
"712966","KP2","midostaurin",-2.39013824653,TRUE
"712974","PK1","midostaurin",-2.57714040774,TRUE
"712983","PSN1","midostaurin",-1.46244458122,TRUE
"712990","YAPC","midostaurin",-1.33279311843,TRUE
"713031","PANC0813","midostaurin",-1.23587008425,TRUE
"713063","PK45H","midostaurin",-1.4069624596,TRUE
"713087","TCCPAN2","midostaurin",-0.640666513218,TRUE
"713094","SNU410","midostaurin",-0.834655702454,TRUE
"713103","BXPC3","midostaurin",-1.18798125531,TRUE
"713136","PATU8902","midostaurin",-0.744028527439,TRUE
"713137","MIAPACA2","midostaurin",-0.733914665651,TRUE
"713168","SUIT2","midostaurin",-1.28782288765,TRUE
"784420","PATU8988S","amiodarone",0.0658787591347,TRUE
"784421","PATU8988T","amiodarone",0.133745100053,TRUE
"784429","PANC0203","amiodarone",0.237860143222,TRUE
"784436","PANC1005","amiodarone",0.599316275983,FALSE
"784442","T3M4","amiodarone",-0.696921004329,TRUE
"784448","PANC0504","amiodarone",NA,NA
"784454","CAPAN2","amiodarone",-0.28344038659,TRUE
"784456","SU8686","amiodarone",0.31157329235,FALSE
"784459","HUPT3","amiodarone",-0.273203245223,TRUE
"784465","CFPAC1","amiodarone",0.4519078394,FALSE
"784466","PANC0327","amiodarone",0.174330605901,TRUE
"784472","SW1990","amiodarone",0.0987981542697,TRUE
"784476","PANC1","amiodarone",0.256473380661,TRUE
"784482","HS766T","amiodarone",0.075782766492,TRUE
"784491","PK59","amiodarone",0.604859662432,FALSE
"784497","HUPT4","amiodarone",-0.460687242602,TRUE
"784501","ASPC1","amiodarone",-0.0727298876582,TRUE
"784508","PANC0403","amiodarone",-0.381217045573,TRUE
"784511","DANG","amiodarone",0.132530969548,TRUE
"784522","KP4","amiodarone",-0.0104340074246,TRUE
"784523","SNU213","amiodarone",-0.00996525949573,TRUE
"784526","HPAC","amiodarone",0.530023956332,FALSE
"784534","KP2","amiodarone",0.590577879677,FALSE
"784542","PK1","amiodarone",-0.140571265763,TRUE
"784551","PSN1","amiodarone",0.127590703947,TRUE
"784558","YAPC","amiodarone",-0.354707142156,TRUE
"784599","PANC0813","amiodarone",0.267301150227,TRUE
"784631","PK45H","amiodarone",-0.23025958821,TRUE
"784655","TCCPAN2","amiodarone",-0.0722468142101,TRUE
"784662","SNU410","amiodarone",-0.223718713826,TRUE
"784671","BXPC3","amiodarone",-0.547104120034,TRUE
"784704","PATU8902","amiodarone",-0.431765819241,TRUE
"784705","MIAPACA2","amiodarone",-0.0726264248493,TRUE
"784736","SUIT2","amiodarone",-0.767085794716,TRUE
"786692","PATU8988S","belinostat",-0.0213733149727,TRUE
"786693","PATU8988T","belinostat",-0.353810054501,TRUE
"786701","PANC0203","belinostat",-0.994807468573,TRUE
"786708","PANC1005","belinostat",-2.95992045901,TRUE
"786714","T3M4","belinostat",-0.433700139958,TRUE
"786720","PANC0504","belinostat",NA,NA
"786726","CAPAN2","belinostat",-0.480574725444,TRUE
"786728","SU8686","belinostat",-2.54965497449,TRUE
"786731","HUPT3","belinostat",0.225272314095,TRUE
"786737","CFPAC1","belinostat",-2.06092071474,TRUE
"786738","PANC0327","belinostat",-1.92999924665,TRUE
"786744","SW1990","belinostat",-0.35452162604,TRUE
"786748","PANC1","belinostat",0.0910942182896,TRUE
"786754","HS766T","belinostat",-3.2203482048,TRUE
"786763","PK59","belinostat",-2.24486348811,TRUE
"786769","HUPT4","belinostat",-4.05444328015,TRUE
"786773","ASPC1","belinostat",-2.96839900051,TRUE
"786780","PANC0403","belinostat",-3.989143355,TRUE
"786783","DANG","belinostat",-4.09079734229,TRUE
"786794","KP4","belinostat",-3.72202907766,TRUE
"786795","SNU213","belinostat",-0.594347725011,TRUE
"786798","HPAC","belinostat",-2.89057832168,TRUE
"786806","KP2","belinostat",-1.8624979426,TRUE
"786814","PK1","belinostat",-2.67101739012,TRUE
"786823","PSN1","belinostat",-1.72745644806,TRUE
"786830","YAPC","belinostat",0.81251542204,FALSE
"786871","PANC0813","belinostat",1.05541382711,FALSE
"786903","PK45H","belinostat",-0.850953798869,TRUE
"786927","TCCPAN2","belinostat",-3.2099079487,TRUE
"786934","SNU410","belinostat",-1.58238707979,TRUE
"786943","BXPC3","belinostat",0.132197132827,TRUE
"786976","PATU8902","belinostat",-5.48199153764,TRUE
"786977","MIAPACA2","belinostat",-3.86842456584,TRUE
"787008","SUIT2","belinostat",0.741953490368,FALSE
"808844","PATU8988S","olanzapine",-0.229354772268,TRUE
"808845","PATU8988T","olanzapine",0.0468603163558,TRUE
"808853","PANC0203","olanzapine",0.0107372973497,TRUE
"808860","PANC1005","olanzapine",0.362434823848,FALSE
"808866","T3M4","olanzapine",0.594291150371,FALSE
"808872","PANC0504","olanzapine",NA,NA
"808878","CAPAN2","olanzapine",0.215740388991,TRUE
"808880","SU8686","olanzapine",0.645548991963,FALSE
"808883","HUPT3","olanzapine",0.552979065701,FALSE
"808889","CFPAC1","olanzapine",-0.24192649725,TRUE
"808890","PANC0327","olanzapine",NA,NA
"808896","SW1990","olanzapine",-0.212914381363,TRUE
"808900","PANC1","olanzapine",-0.0837173483062,TRUE
"808906","HS766T","olanzapine",0.235493213536,TRUE
"808915","PK59","olanzapine",-0.399678167359,TRUE
"808921","HUPT4","olanzapine",-0.466173272454,TRUE
"808925","ASPC1","olanzapine",-0.654251582566,TRUE
"808932","PANC0403","olanzapine",0.0531061186675,TRUE
"808935","DANG","olanzapine",-0.247661992813,TRUE
"808946","KP4","olanzapine",0.0885926235936,TRUE
"808947","SNU213","olanzapine",0.109554199646,TRUE
"808950","HPAC","olanzapine",-0.210265775327,TRUE
