"","X","Var1","Var2","log_fold_change","Sensitive"
"5715",95445,"PANC0203","ibuprofen",-0.616700176076,TRUE
"5716",95452,"PANC1005","ibuprofen",-0.15808668772,TRUE
"5717",95458,"T3M4","ibuprofen",0.715373325935,FALSE
"5718",95464,"PANC0504","ibuprofen",NA,NA
"5719",95470,"CAPAN2","ibuprofen",-0.299795850382,TRUE
"5720",95472,"SU8686","ibuprofen",-0.158973768451,TRUE
"5721",95475,"HUPT3","ibuprofen",0.201184485184,TRUE
"5722",95481,"CFPAC1","ibuprofen",-0.370329160259,TRUE
"5723",95482,"PANC0327","ibuprofen",0.469314138048,FALSE
"5724",95488,"SW1990","ibuprofen",-0.107446695584,TRUE
"5725",95492,"PANC1","ibuprofen",0.116617169111,TRUE
"5726",95498,"HS766T","ibuprofen",0.00980310466133,TRUE
"5727",95507,"PK59","ibuprofen",-0.523115663481,TRUE
"5728",95513,"HUPT4","ibuprofen",0.329367006755,FALSE
"5729",95517,"ASPC1","ibuprofen",-0.126491670532,TRUE
"5730",95524,"PANC0403","ibuprofen",0.137813440763,TRUE
"5731",95527,"DANG","ibuprofen",-0.261373439077,TRUE
"5732",95538,"KP4","ibuprofen",-0.301937595689,TRUE
"5733",95539,"SNU213","ibuprofen",-0.0120254904699,TRUE
"5734",95542,"HPAC","ibuprofen",-0.659687913855,TRUE
"5735",95550,"KP2","ibuprofen",0.382088507924,FALSE
"5736",95558,"PK1","ibuprofen",0.326827734803,FALSE
"5737",95567,"PSN1","ibuprofen",-0.326524428212,TRUE
"5738",95574,"YAPC","ibuprofen",-0.132759295453,TRUE
"5739",95615,"PANC0813","ibuprofen",-0.382612946695,TRUE
"5740",95647,"PK45H","ibuprofen",-0.127051505587,TRUE
"5741",95671,"TCCPAN2","ibuprofen",-0.238210394358,TRUE
"5742",95678,"SNU410","ibuprofen",0.144473492929,TRUE
"5743",95687,"BXPC3","ibuprofen",-0.269608778629,TRUE
"5744",95720,"PATU8902","ibuprofen",-0.653240627847,TRUE
"5745",95721,"MIAPACA2","ibuprofen",0.325307727046,FALSE
"5746",95752,"SUIT2","ibuprofen",-0.508129435243,TRUE
"10099",168708,"PATU8988S","methocarbamol",0.246082532378,TRUE
"10100",168709,"PATU8988T","methocarbamol",0.0610533743513,TRUE
"10101",168717,"PANC0203","methocarbamol",-0.178772106533,TRUE
"10102",168724,"PANC1005","methocarbamol",0.164653087425,TRUE
"10103",168730,"T3M4","methocarbamol",-0.173893629495,TRUE
"10104",168736,"PANC0504","methocarbamol",NA,NA
"10105",168742,"CAPAN2","methocarbamol",-0.515493365349,TRUE
"10106",168744,"SU8686","methocarbamol",NA,NA
"10107",168747,"HUPT3","methocarbamol",0.673114429321,FALSE
"10108",168753,"CFPAC1","methocarbamol",0.09230921373,TRUE
"10109",168754,"PANC0327","methocarbamol",-0.880115467108,TRUE
"10110",168760,"SW1990","methocarbamol",0.244627765183,TRUE
"10111",168764,"PANC1","methocarbamol",0.233452496513,TRUE
"10112",168770,"HS766T","methocarbamol",0.124956686091,TRUE
"10113",168779,"PK59","methocarbamol",0.176085878303,TRUE
"10114",168785,"HUPT4","methocarbamol",0.745257736887,FALSE
"10115",168789,"ASPC1","methocarbamol",0.107049854914,TRUE
"10116",168796,"PANC0403","methocarbamol",0.507578087206,FALSE
"10117",168799,"DANG","methocarbamol",0.226222845645,TRUE
"10118",168810,"KP4","methocarbamol",0.0587434329267,TRUE
"10119",168811,"SNU213","methocarbamol",0.181510603464,TRUE
"10120",168814,"HPAC","methocarbamol",0.170276336375,TRUE
"10121",168822,"KP2","methocarbamol",0.542984893953,FALSE
"10122",168830,"PK1","methocarbamol",0.197490311396,TRUE
"10123",168839,"PSN1","methocarbamol",-0.0699623788009,TRUE
"10124",168846,"YAPC","methocarbamol",0.0543405211726,TRUE
"10125",168887,"PANC0813","methocarbamol",-0.389203207401,TRUE
"10126",168919,"PK45H","methocarbamol",5.52839193932e-05,TRUE
"10127",168943,"TCCPAN2","methocarbamol",0.0776855468898,TRUE
"10128",168950,"SNU410","methocarbamol",-0.224605334802,TRUE
"10129",168959,"BXPC3","methocarbamol",0.241015229554,TRUE
"10130",168992,"PATU8902","methocarbamol",0.216975351524,TRUE
"10131",168993,"MIAPACA2","methocarbamol",-0.200876933747,TRUE
"10132",169024,"SUIT2","methocarbamol",-0.126046037278,TRUE
"18395",307300,"PATU8988S","miglitol",-0.230628558572,TRUE
"18396",307301,"PATU8988T","miglitol",-0.716451637674,TRUE
"18397",307309,"PANC0203","miglitol",-0.187827042518,TRUE
"18398",307316,"PANC1005","miglitol",0.0392240504701,TRUE
"18399",307322,"T3M4","miglitol",-0.582053629985,TRUE
"18400",307328,"PANC0504","miglitol",NA,NA
"18401",307334,"CAPAN2","miglitol",-0.777767746061,TRUE
"18402",307336,"SU8686","miglitol",NA,NA
"18403",307339,"HUPT3","miglitol",-0.476874318653,TRUE
"18404",307345,"CFPAC1","miglitol",0.61397202698,FALSE
"18405",307346,"PANC0327","miglitol",0.718648064195,FALSE
"18406",307352,"SW1990","miglitol",-0.664564926827,TRUE
"18407",307356,"PANC1","miglitol",-1.08860250326,TRUE
"18408",307362,"HS766T","miglitol",-0.159234015221,TRUE
"18409",307371,"PK59","miglitol",-0.63604945439,TRUE
"18410",307377,"HUPT4","miglitol",-1.50693901532,TRUE
"18411",307381,"ASPC1","miglitol",-0.29466297193,TRUE
"18412",307388,"PANC0403","miglitol",-0.184170542772,TRUE
"18413",307391,"DANG","miglitol",0.0529281088934,TRUE
"18414",307402,"KP4","miglitol",-0.24590153401,TRUE
"18415",307403,"SNU213","miglitol",-0.563630317285,TRUE
"18416",307406,"HPAC","miglitol",-1.11659884475,TRUE
"18417",307414,"KP2","miglitol",-0.113371774954,TRUE
"18418",307422,"PK1","miglitol",-0.395849833148,TRUE
"18419",307431,"PSN1","miglitol",0.02147884969,TRUE
"18420",307438,"YAPC","miglitol",-0.25089326952,TRUE
"18421",307479,"PANC0813","miglitol",0.166195804618,TRUE
"18422",307511,"PK45H","miglitol",-0.48105362019,TRUE
"18423",307535,"TCCPAN2","miglitol",-0.44241957672,TRUE
"18424",307542,"SNU410","miglitol",-0.934266000305,TRUE
"18425",307551,"BXPC3","miglitol",-0.373849145428,TRUE
"18426",307584,"PATU8902","miglitol",-0.563424791852,TRUE
"18427",307585,"MIAPACA2","miglitol",0.0650559410065,TRUE
"18428",307616,"SUIT2","miglitol",-0.615306857062,TRUE
"19755",330020,"PATU8988S","ifosfamide",0.381797644196,FALSE
"19756",330021,"PATU8988T","ifosfamide",0.045057917512,TRUE
"19757",330029,"PANC0203","ifosfamide",0.239126130619,TRUE
"19758",330036,"PANC1005","ifosfamide",0.677822497893,FALSE
"19759",330042,"T3M4","ifosfamide",0.12340922965,TRUE
"19760",330048,"PANC0504","ifosfamide",NA,NA
"19761",330054,"CAPAN2","ifosfamide",-0.337061526468,TRUE
"19762",330056,"SU8686","ifosfamide",NA,NA
"19763",330059,"HUPT3","ifosfamide",0.237033806698,TRUE
"19764",330065,"CFPAC1","ifosfamide",0.0706057203339,TRUE
"19765",330066,"PANC0327","ifosfamide",0.0525512984109,TRUE
"19766",330072,"SW1990","ifosfamide",0.0248123728163,TRUE
"19767",330076,"PANC1","ifosfamide",-0.0322908106091,TRUE
"19768",330082,"HS766T","ifosfamide",0.378826042363,FALSE
"19769",330091,"PK59","ifosfamide",-0.552593148763,TRUE
"19770",330097,"HUPT4","ifosfamide",0.465842258354,FALSE
"19771",330101,"ASPC1","ifosfamide",-0.0723961082851,TRUE
"19772",330108,"PANC0403","ifosfamide",0.103113877858,TRUE
"19773",330111,"DANG","ifosfamide",-0.452781422855,TRUE
"19774",330122,"KP4","ifosfamide",0.200175200283,TRUE
"19775",330123,"SNU213","ifosfamide",-0.18907750525,TRUE
"19776",330126,"HPAC","ifosfamide",0.228521613925,TRUE
"19777",330134,"KP2","ifosfamide",-0.279652898329,TRUE
"19778",330142,"PK1","ifosfamide",-0.122258234046,TRUE
"19779",330151,"PSN1","ifosfamide",0.147429390146,TRUE
"19780",330158,"YAPC","ifosfamide",0.303121382288,FALSE
"19781",330199,"PANC0813","ifosfamide",-0.083141637597,TRUE
"19782",330231,"PK45H","ifosfamide",0.373481018604,FALSE
"19783",330255,"TCCPAN2","ifosfamide",-0.13405346192,TRUE
"19784",330262,"SNU410","ifosfamide",-0.0582362276403,TRUE
"19785",330271,"BXPC3","ifosfamide",0.24933167178,TRUE
"19786",330304,"PATU8902","ifosfamide",0.172911538295,TRUE
"19787",330305,"MIAPACA2","ifosfamide",-0.28174879521,TRUE
"19788",330336,"SUIT2","ifosfamide",0.385256551235,FALSE
"22985",383980,"PATU8988S","sirolimus",-0.339964519442,TRUE
"22986",383981,"PATU8988T","sirolimus",-0.0337307958299,TRUE
"22987",383989,"PANC0203","sirolimus",0.481166379103,FALSE
"22988",383996,"PANC1005","sirolimus",0.19892829885,TRUE
"22989",384002,"T3M4","sirolimus",0.894668639179,FALSE
"22990",384008,"PANC0504","sirolimus",NA,NA
"22991",384014,"CAPAN2","sirolimus",0.835004508266,FALSE
"22992",384016,"SU8686","sirolimus",NA,NA
"22993",384019,"HUPT3","sirolimus",0.561024499026,FALSE
"22994",384025,"CFPAC1","sirolimus",-1.38182454839,TRUE
"22995",384026,"PANC0327","sirolimus",-0.829768096152,TRUE
"22996",384032,"SW1990","sirolimus",-0.108353025235,TRUE
"22997",384036,"PANC1","sirolimus",-0.273746841526,TRUE
"22998",384042,"HS766T","sirolimus",-0.0623425863905,TRUE
"22999",384051,"PK59","sirolimus",-0.254182818664,TRUE
"23000",384057,"HUPT4","sirolimus",-0.372863117623,TRUE
"23001",384061,"ASPC1","sirolimus",0.332269443099,FALSE
"23002",384068,"PANC0403","sirolimus",0.0239139646293,TRUE
"23003",384071,"DANG","sirolimus",-0.621435519818,TRUE
"23004",384082,"KP4","sirolimus",0.471993501998,FALSE
"23005",384083,"SNU213","sirolimus",0.521457140734,FALSE
"23006",384086,"HPAC","sirolimus",0.29980814082,TRUE
"23007",384094,"KP2","sirolimus",-0.261208105886,TRUE
"23008",384102,"PK1","sirolimus",-0.265670162442,TRUE
"23009",384111,"PSN1","sirolimus",0.598460262622,FALSE
"23010",384118,"YAPC","sirolimus",0.52626553877,FALSE
"23011",384159,"PANC0813","sirolimus",0.444775271963,FALSE
"23012",384191,"PK45H","sirolimus",0.28066484916,TRUE
"23013",384215,"TCCPAN2","sirolimus",0.379026458288,FALSE
"23014",384222,"SNU410","sirolimus",-0.785760722,TRUE
"23015",384231,"BXPC3","sirolimus",-0.352463055269,TRUE
"23016",384264,"PATU8902","sirolimus",0.131056565666,TRUE
"23017",384265,"MIAPACA2","sirolimus",0.592373597327,FALSE
"23018",384296,"SUIT2","sirolimus",0.147178667815,TRUE
"26827",448164,"PATU8988S","indapamide",0.353845481208,FALSE
"26828",448165,"PATU8988T","indapamide",-0.0604204270034,TRUE
"26829",448173,"PANC0203","indapamide",0.51587192169,FALSE
"26830",448180,"PANC1005","indapamide",0.370877132187,FALSE
"26831",448186,"T3M4","indapamide",0.618418138456,FALSE
"26832",448192,"PANC0504","indapamide",NA,NA
"26833",448198,"CAPAN2","indapamide",0.206162039519,TRUE
"26834",448200,"SU8686","indapamide",-0.627184622201,TRUE
"26835",448203,"HUPT3","indapamide",0.13063599275,TRUE
"26836",448209,"CFPAC1","indapamide",0.119509585382,TRUE
"26837",448210,"PANC0327","indapamide",0.598585385061,FALSE
"26838",448216,"SW1990","indapamide",-0.395369784953,TRUE
"26839",448220,"PANC1","indapamide",-0.218394379929,TRUE
"26840",448226,"HS766T","indapamide",0.618561013705,FALSE
"26841",448235,"PK59","indapamide",-0.152832493473,TRUE
"26842",448241,"HUPT4","indapamide",0.0693503573948,TRUE
"26843",448245,"ASPC1","indapamide",0.158319800522,TRUE
"26844",448252,"PANC0403","indapamide",-0.176270172439,TRUE
"26845",448255,"DANG","indapamide",-0.253195155298,TRUE
"26846",448266,"KP4","indapamide",-0.210541765028,TRUE
"26847",448267,"SNU213","indapamide",-0.324236274254,TRUE
"26848",448270,"HPAC","indapamide",-0.190361535909,TRUE
"26849",448278,"KP2","indapamide",-0.0730382631602,TRUE
"26850",448286,"PK1","indapamide",-0.286330039946,TRUE
"26851",448295,"PSN1","indapamide",0.0176422338599,TRUE
"26852",448302,"YAPC","indapamide",-0.282092257199,TRUE
"26853",448343,"PANC0813","indapamide",-0.112537294121,TRUE
"26854",448375,"PK45H","indapamide",-0.0637960460328,TRUE
"26855",448399,"TCCPAN2","indapamide",0.259852929126,TRUE
"26856",448406,"SNU410","indapamide",0.263459065466,TRUE
"26857",448415,"BXPC3","indapamide",-0.0533011292902,TRUE
"26858",448448,"PATU8902","indapamide",0.0297756852506,TRUE
"26859",448449,"MIAPACA2","indapamide",-0.110645737946,TRUE
"26860",448480,"SUIT2","indapamide",0.139075031078,TRUE
"35463",592436,"PATU8988S","quinine",0.55116588002,FALSE
"35464",592437,"PATU8988T","quinine",-0.384251924545,TRUE
"35465",592445,"PANC0203","quinine",-0.0131884736164,TRUE
"35466",592452,"PANC1005","quinine",0.127954415038,TRUE
"35467",592458,"T3M4","quinine",-0.236677340273,TRUE
"35468",592464,"PANC0504","quinine",NA,NA
"35469",592470,"CAPAN2","quinine",-0.0675240124023,TRUE
"35470",592472,"SU8686","quinine",-0.402404857548,TRUE
"35471",592475,"HUPT3","quinine",0.184906138357,TRUE
"35472",592481,"CFPAC1","quinine",0.354026984847,FALSE
"35473",592482,"PANC0327","quinine",0.470939535614,FALSE
"35474",592488,"SW1990","quinine",-0.100217353634,TRUE
"35475",592492,"PANC1","quinine",-0.0779527018085,TRUE
"35476",592498,"HS766T","quinine",0.147627429194,TRUE
"35477",592507,"PK59","quinine",-0.0613861389775,TRUE
"35478",592513,"HUPT4","quinine",-1.20948846411,TRUE
"35479",592517,"ASPC1","quinine",0.379502697544,FALSE
"35480",592524,"PANC0403","quinine",0.266604289136,TRUE
"35481",592527,"DANG","quinine",-0.389991092598,TRUE
"35482",592538,"KP4","quinine",-0.206291942662,TRUE
"35483",592539,"SNU213","quinine",-0.124728199657,TRUE
"35484",592542,"HPAC","quinine",-0.74537806768,TRUE
"35485",592550,"KP2","quinine",0.181505876215,TRUE
"35486",592558,"PK1","quinine",-0.264543283354,TRUE
"35487",592567,"PSN1","quinine",-0.120738923618,TRUE
"35488",592574,"YAPC","quinine",0.318726265034,FALSE
"35489",592615,"PANC0813","quinine",0.233245801978,TRUE
"35490",592647,"PK45H","quinine",-0.171590289515,TRUE
"35491",592671,"TCCPAN2","quinine",-0.219178605368,TRUE
"35492",592678,"SNU410","quinine",0.434451692487,FALSE
"35493",592687,"BXPC3","quinine",-0.144097981265,TRUE
"35494",592720,"PATU8902","quinine",0.110528410442,TRUE
"35495",592721,"MIAPACA2","quinine",-0.112509354223,TRUE
"35496",592752,"SUIT2","quinine",-0.137407843561,TRUE
"37503",626516,"PATU8988S","levofloxacin",-0.393077392992,TRUE
"37504",626517,"PATU8988T","levofloxacin",-0.542240107473,TRUE
"37505",626525,"PANC0203","levofloxacin",-0.475689476799,TRUE
"37506",626532,"PANC1005","levofloxacin",-1.15171481715,TRUE
"37507",626538,"T3M4","levofloxacin",-0.242900397577,TRUE
"37508",626544,"PANC0504","levofloxacin",NA,NA
"37509",626550,"CAPAN2","levofloxacin",-0.145424516276,TRUE
"37510",626552,"SU8686","levofloxacin",-0.0911450314162,TRUE
"37511",626555,"HUPT3","levofloxacin",-0.51981403723,TRUE
"37512",626561,"CFPAC1","levofloxacin",0.298056512447,TRUE
"37513",626562,"PANC0327","levofloxacin",-0.105916833524,TRUE
"37514",626568,"SW1990","levofloxacin",-0.453311275806,TRUE
"37515",626572,"PANC1","levofloxacin",-0.101658708585,TRUE
"37516",626578,"HS766T","levofloxacin",-0.628042425977,TRUE
"37517",626587,"PK59","levofloxacin",-0.26474703746,TRUE
"37518",626593,"HUPT4","levofloxacin",-0.866307035965,TRUE
"37519",626597,"ASPC1","levofloxacin",-0.634099044701,TRUE
"37520",626604,"PANC0403","levofloxacin",-0.175534028191,TRUE
"37521",626607,"DANG","levofloxacin",-0.612073507109,TRUE
"37522",626618,"KP4","levofloxacin",-0.520248056021,TRUE
"37523",626619,"SNU213","levofloxacin",0.0485056537645,TRUE
"37524",626622,"HPAC","levofloxacin",-0.217262698139,TRUE
"37525",626630,"KP2","levofloxacin",-0.527892836371,TRUE
"37526",626638,"PK1","levofloxacin",-0.613771668112,TRUE
"37527",626647,"PSN1","levofloxacin",NA,NA
"37528",626654,"YAPC","levofloxacin",-0.622747849522,TRUE
"37529",626695,"PANC0813","levofloxacin",-0.285812951581,TRUE
"37530",626727,"PK45H","levofloxacin",NA,NA
"37531",626751,"TCCPAN2","levofloxacin",-0.179760891428,TRUE
"37532",626758,"SNU410","levofloxacin",-0.673781071915,TRUE
"37533",626767,"BXPC3","levofloxacin",-0.530330098829,TRUE
"37534",626800,"PATU8902","levofloxacin",-0.167767006143,TRUE
"37535",626801,"MIAPACA2","levofloxacin",-0.198357040208,TRUE
"37536",626832,"SUIT2","levofloxacin",NA,NA
"46955",784420,"PATU8988S","amiodarone",0.0658787591347,TRUE
"46956",784421,"PATU8988T","amiodarone",0.133745100053,TRUE
"46957",784429,"PANC0203","amiodarone",0.237860143222,TRUE
"46958",784436,"PANC1005","amiodarone",0.599316275983,FALSE
"46959",784442,"T3M4","amiodarone",-0.696921004329,TRUE
"46960",784448,"PANC0504","amiodarone",NA,NA
"46961",784454,"CAPAN2","amiodarone",-0.28344038659,TRUE
"46962",784456,"SU8686","amiodarone",0.31157329235,FALSE
"46963",784459,"HUPT3","amiodarone",-0.273203245223,TRUE
"46964",784465,"CFPAC1","amiodarone",0.4519078394,FALSE
"46965",784466,"PANC0327","amiodarone",0.174330605901,TRUE
"46966",784472,"SW1990","amiodarone",0.0987981542697,TRUE
"46967",784476,"PANC1","amiodarone",0.256473380661,TRUE
"46968",784482,"HS766T","amiodarone",0.075782766492,TRUE
"46969",784491,"PK59","amiodarone",0.604859662432,FALSE
"46970",784497,"HUPT4","amiodarone",-0.460687242602,TRUE
"46971",784501,"ASPC1","amiodarone",-0.0727298876582,TRUE
"46972",784508,"PANC0403","amiodarone",-0.381217045573,TRUE
"46973",784511,"DANG","amiodarone",0.132530969548,TRUE
"46974",784522,"KP4","amiodarone",-0.0104340074246,TRUE
"46975",784523,"SNU213","amiodarone",-0.00996525949573,TRUE
"46976",784526,"HPAC","amiodarone",0.530023956332,FALSE
"46977",784534,"KP2","amiodarone",0.590577879677,FALSE
"46978",784542,"PK1","amiodarone",-0.140571265763,TRUE
"46979",784551,"PSN1","amiodarone",0.127590703947,TRUE
"46980",784558,"YAPC","amiodarone",-0.354707142156,TRUE
"46981",784599,"PANC0813","amiodarone",0.267301150227,TRUE
"46982",784631,"PK45H","amiodarone",-0.23025958821,TRUE
"46983",784655,"TCCPAN2","amiodarone",-0.0722468142101,TRUE
"46984",784662,"SNU410","amiodarone",-0.223718713826,TRUE
"46985",784671,"BXPC3","amiodarone",-0.547104120034,TRUE
"46986",784704,"PATU8902","amiodarone",-0.431765819241,TRUE
"46987",784705,"MIAPACA2","amiodarone",-0.0726264248493,TRUE
"46988",784736,"SUIT2","amiodarone",-0.767085794716,TRUE
"47091",786692,"PATU8988S","belinostat",-0.0213733149727,TRUE
"47092",786693,"PATU8988T","belinostat",-0.353810054501,TRUE
"47093",786701,"PANC0203","belinostat",-0.994807468573,TRUE
"47094",786708,"PANC1005","belinostat",-2.95992045901,TRUE
"47095",786714,"T3M4","belinostat",-0.433700139958,TRUE
"47096",786720,"PANC0504","belinostat",NA,NA
"47097",786726,"CAPAN2","belinostat",-0.480574725444,TRUE
"47098",786728,"SU8686","belinostat",-2.54965497449,TRUE
"47099",786731,"HUPT3","belinostat",0.225272314095,TRUE
"47100",786737,"CFPAC1","belinostat",-2.06092071474,TRUE
"47101",786738,"PANC0327","belinostat",-1.92999924665,TRUE
"47102",786744,"SW1990","belinostat",-0.35452162604,TRUE
"47103",786748,"PANC1","belinostat",0.0910942182896,TRUE
"47104",786754,"HS766T","belinostat",-3.2203482048,TRUE
"47105",786763,"PK59","belinostat",-2.24486348811,TRUE
"47106",786769,"HUPT4","belinostat",-4.05444328015,TRUE
"47107",786773,"ASPC1","belinostat",-2.96839900051,TRUE
"47108",786780,"PANC0403","belinostat",-3.989143355,TRUE
"47109",786783,"DANG","belinostat",-4.09079734229,TRUE
"47110",786794,"KP4","belinostat",-3.72202907766,TRUE
"47111",786795,"SNU213","belinostat",-0.594347725011,TRUE
"47112",786798,"HPAC","belinostat",-2.89057832168,TRUE
"47113",786806,"KP2","belinostat",-1.8624979426,TRUE
"47114",786814,"PK1","belinostat",-2.67101739012,TRUE
"47115",786823,"PSN1","belinostat",-1.72745644806,TRUE
"47116",786830,"YAPC","belinostat",0.81251542204,FALSE
"47117",786871,"PANC0813","belinostat",1.05541382711,FALSE
"47118",786903,"PK45H","belinostat",-0.850953798869,TRUE
"47119",786927,"TCCPAN2","belinostat",-3.2099079487,TRUE
"47120",786934,"SNU410","belinostat",-1.58238707979,TRUE
"47121",786943,"BXPC3","belinostat",0.132197132827,TRUE
"47122",786976,"PATU8902","belinostat",-5.48199153764,TRUE
"47123",786977,"MIAPACA2","belinostat",-3.86842456584,TRUE
"47124",787008,"SUIT2","belinostat",0.741953490368,FALSE
"57971",968452,"PATU8988S","levocetirizine",0.227301288595,TRUE
"57972",968453,"PATU8988T","levocetirizine",-0.437937368773,TRUE
"57973",968461,"PANC0203","levocetirizine",0.00961824144097,TRUE
"57974",968468,"PANC1005","levocetirizine",0.435162610207,FALSE
"57975",968474,"T3M4","levocetirizine",0.660462275298,FALSE
"57976",968480,"PANC0504","levocetirizine",0.805431591444,FALSE
"57977",968486,"CAPAN2","levocetirizine",-0.523346303346,TRUE
"57978",968488,"SU8686","levocetirizine",-0.0338519834442,TRUE
"57979",968491,"HUPT3","levocetirizine",-0.444837540745,TRUE
"57980",968497,"CFPAC1","levocetirizine",-1.04364736833,TRUE
"57981",968498,"PANC0327","levocetirizine",0.126680067221,TRUE
"57982",968504,"SW1990","levocetirizine",0.00198713515973,TRUE
"57983",968508,"PANC1","levocetirizine",-0.836517038806,TRUE
"57984",968514,"HS766T","levocetirizine",0.405200055118,FALSE
"57985",968523,"PK59","levocetirizine",0.455137154982,FALSE
"57986",968529,"HUPT4","levocetirizine",0.898403495419,FALSE
"57987",968533,"ASPC1","levocetirizine",-0.761320898702,TRUE
"57988",968540,"PANC0403","levocetirizine",-0.242008479871,TRUE
"57989",968543,"DANG","levocetirizine",-1.53677611356,TRUE
"57990",968554,"KP4","levocetirizine",-0.170878932738,TRUE
"57991",968555,"SNU213","levocetirizine",-0.294956408561,TRUE
"57992",968558,"HPAC","levocetirizine",1.56375465787,FALSE
"57993",968566,"KP2","levocetirizine",0.290154268809,TRUE
"57994",968574,"PK1","levocetirizine",-0.632003157026,TRUE
"57995",968583,"PSN1","levocetirizine",-0.393775802796,TRUE
"57996",968590,"YAPC","levocetirizine",-0.0450806333168,TRUE
"57997",968631,"PANC0813","levocetirizine",-0.971709057293,TRUE
