LV	logFC	AveExpr	t	P.Value	adj.P.Val	B
41,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.06468272349409929	-5.791079869641209e-19	2.931961038034023	0.0035104446419366255	0.027030423742912018	-2.8407955875479836
42,REACTOME_DEVELOPMENTAL_BIOLOGY	-0.012301289394435342	5.028937752082211e-19	-0.7399042579062988	0.45967820061218023	0.688622985352877	-6.811249846859658
43,KEGG_BASAL_CELL_CARCINOMA	-0.042423689544549927	-5.429012354475386e-19	-2.4157850522522506	0.01603071571910892	0.0781243740741384	-4.195842254087424
44,MIPS_55S_RIBOSOME_MITOCHONDRIAL	0.0769891036149606	-1.6195019904875727e-18	2.6007633700173858	0.009555398957003663	0.05410042056538839	-3.73955293725106
45,PID_MYC_REPRESSPATHWAY	-0.010504980038967639	-4.976928053771098e-19	-1.2457477224020543	0.2133948403955022	0.43700539123546994	-6.31255118225449
46,REACTOME_AXON_GUIDANCE	-0.02254336238789699	-7.200342656571168e-19	-1.304386092333378	0.19265516133942037	0.41206798397598243	-6.238386071127379
47,PID_A6B1_A6B4_INTEGRIN_PATHWAY	0.043934626225524645	6.973300319713042e-19	3.9979744207684593	7.273463370263048e-5	8.75088561734773e-4	0.7522633024949421
48,IRIS_Neutrophil-Resting	-0.015607182405693304	9.981861329709718e-20	-2.101546029339838	0.036053702415477576	0.150876906847379	-4.895350908585785
49,SVM Neutrophils	0.002562734300431029	7.321365223795103e-20	0.35738300731799777	0.7209441018880547	0.85472328865128	-7.019923716582442
50,IRIS_Bcell-Memory_IgM	-0.2400650241439153	1.845744178140913e-18	-6.66189062907937	6.649447847918054e-11	5.120074842896902e-9	14.131836328292465
51,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	-0.032528792030826516	-1.0169396299581519e-18	-3.9153884261830565	1.0176197999773975e-4	0.0011193817799751372	0.4363361873451659
52,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	-0.05713268321988631	-2.658695770203845e-18	-4.627316154407104	4.638724168403782e-6	8.929544024177281e-5	3.3620575862922184
53,PID_NFAT_TFPATHWAY	-0.007630854582931531	5.483022425798464e-19	-0.8246515642417862	0.40993192360131603	0.6415601243353929	-6.745364829180455
LV 54	0.012164978871658296	-7.055315613203643e-19	1.510930071549506	0.13138859025248456	0.32447626962917775	-5.9501815093210935
55,PID_ERA_GENOMIC_PATHWAY	0.040845134631906574	-2.80552314928214e-19	4.042928559342602	6.043290403867066e-5	7.50537679189942e-4	0.9268440417238626
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.01581683928135697	1.5922969175248369e-19	-2.3258551547985657	0.020393999301782453	0.09486039748191662	-4.405778350047143
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.04574267535736564	4.0847616904343172e-19	2.659150050243583	0.008065286117231889	0.04652764631848604	-3.5887135139687865
58,SVM Dendritic cells resting	-0.0654970154408329	-1.4290664797484213e-18	-4.067380373491168	5.459909732110272e-5	7.006884156208182e-4	1.0225747331894706
59,REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE	0.0033088913508906546	-1.5614911731405623e-18	0.2989204010174632	0.7651152676679145	0.8824654681598995	-7.039007283691107
60,IRIS_NKcell-control	-0.012716185880110711	6.1891540990224185e-19	-1.291177908996935	0.19719197472787167	0.4134539390667815	-6.255387417051042
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	0.015531934147088639	-2.5825315677732444e-18	2.0556678708958915	0.04029264336273886	0.1632912388910996	-4.989475405950934
62,KEGG_LYSOSOME	-0.11198741831878847	5.985116051801899e-19	-5.754659190420346	1.4530542131347506e-8	4.6618822671406587e-7	8.90406201002658
63,DMAP_ERY4	-0.034594089154012395	-1.203224366697474e-19	-2.3248075061540425	0.020450423353244363	0.09486039748191662	-4.408178050333712
64,DMAP_DENDA2	-0.0167387556833968	7.363373057046387e-19	-2.4261645807171455	0.015584346452067249	0.07792173226033625	-4.171110088307959
65,SVM NK cells resting	-0.21140807869249983	9.113699442516528e-19	-10.316852521109023	6.596140822879635e-23	2.5395142168086592e-20	41.23202931812444
66,IRIS_Neutrophil-Resting	-0.015361543671671295	4.1357712022394474e-19	-1.96756380620882	0.04962733338975929	0.19106523355057328	-5.164493684996303
67,REACTOME_COLLAGEN_FORMATION	0.03175172933239012	5.260981021470252e-19	2.8905431667636603	0.003999784003281982	0.030194447867912998	-2.95890411583379
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.00606356174551188	-8.875655054092588e-19	0.859758174070583	0.3903021759716553	0.6287294466489007	-6.715986361113408
69,PID_EPHBFWDPATHWAY	-0.009150015537889123	-4.465832749213817e-19	-0.8264395262764272	0.4089181825525664	0.6415601243353929	-6.743898118503535
70,KEGG_OXIDATIVE_PHOSPHORYLATION	0.003898649183983083	-4.636864641736899e-19	0.6443289941053829	0.5196344893444614	0.7360012050249353	-6.877005205557018
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	-0.005354055740055708	5.565037719289065e-19	-0.769087064723453	0.44217637475935934	0.6788845746962016	-6.789366227186251
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.00986328510042716	1.8553459685983493e-18	0.8434466872936927	0.3993504596549482	0.632715748836029	-6.729788307135974
73,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS	-0.005701290991042399	1.2394311182140563e-18	-0.7146352106098042	0.475141916932299	0.7010819149111739	-6.8295162175836275
74,KEGG_NOTCH_SIGNALING_PATHWAY	-0.015217457288638617	-1.908355853415445e-19	-1.4940890226969183	0.13573382688789734	0.33285046720917505	-5.975252084916619
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.03924381415657321	-7.812456798232726e-19	3.5152775344480953	4.760328002242267e-4	0.004363634002055411	-1.0056195856790069
76,KEGG_CELL_CYCLE	0.02708867192770506	-3.374629271186432e-19	2.8326981925577694	0.0047873272570359915	0.03413187025849735	-3.1211294064503536
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.0241005263801679	5.619047790612144e-19	2.0565473393749802	0.04020756359463374	0.1632912388910996	-4.987690294780778
78,KEGG_TIGHT_JUNCTION	0.14670548800086433	2.6190883845669205e-18	3.8538100052280098	1.302135017896349e-4	0.0013549242753786333	0.20482715291442766
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.011035632710127865	1.1998737419024312e-18	0.8810902075706443	0.3786592316372317	0.6233192459472794	-6.697538460031112
80,REACTOME_MEMBRANE_TRAFFICKING	0.013729009313707805	1.5782943064410756e-19	1.8115343875128411	0.07061111886081158	0.23038373526620728	-5.455890660879023
81,MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	3.667171863247316e-4	1.001686785741912e-18	0.041552950346299675	0.9668703713724944	0.9788890122092068	-7.082595013669713
82,REACTOME_METABOLISM_OF_RNA	0.0039826266183556995	7.49039674330622e-19	0.648843352228442	0.5167142408318921	0.7360012050249353	-6.8741033237715525
83,SVM Monocytes	-0.10701531674086735	-4.224787801271929e-19	-6.460712562081477	2.3209786535418411e-10	1.4892946360226814e-8	12.915787374645795
84,REACTOME_RNA_POL_III_TRANSCRIPTION	-0.017260683229559363	-1.3412501045231194e-18	-1.6766075407629997	0.09419543299485732	0.2696393788562428	-5.688703911405255
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	-0.040435347601557814	-2.3464375430359716e-19	-4.157242529699591	3.743077917614989e-5	4.969258614764727e-4	1.3790496223652795
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	-0.004621441488381749	-7.67743161992503e-19	-0.4957322457027619	0.6202841191691008	0.7984695193447102	-6.961229112113329
87,REACTOME_L1CAM_INTERACTIONS	0.02271045900897043	-2.440455074598368e-20	2.2470826605378735	0.025035978195993343	0.11207966983090044	-4.583253795208617
88,REACTOME_MUSCLE_CONTRACTION	-0.012525065097543073	-1.6493075483658642e-19	-0.3812966799367573	0.7031324219438029	0.8486080954494173	-7.0111384169418765
89,PID_BMPPATHWAY	-0.008433696599504704	-1.518783209335091e-18	-1.1646426683450872	0.24467561856893758	0.48307750332841526	-6.409541590463139
LV 90	-0.0074856883755933835	-7.302861773434419e-19	-0.9320874771322077	0.3517059997681198	0.6154854995942096	-6.65160926006698
91,KEGG_PYRUVATE_METABOLISM	-0.013977612912622242	9.761820298393472e-19	-1.1823499725018616	0.23758489126670176	0.4714957893694855	-6.388920124207321
92,REACTOME_METABOLISM_OF_PROTEINS	0.0032827782138526076	-3.3231196661283106e-19	0.3682520722801946	0.7128289531709336	0.8522954874869859	-7.016001166141144
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.02077895382814054	2.723507855791539e-19	1.6179167624334923	0.10626185567292253	0.28800765725802274	-5.784410973772156
94,REACTOME_MITOTIC_M_M_G1_PHASES	-5.620878648245238e-4	-7.025310018024154e-19	-0.07886482321480731	0.937169227935279	0.9621604073468865	-7.080359904936291
95,PID_DELTANP63PATHWAY	0.030158345530772384	-9.343742338892604e-19	2.417655913819865	0.015949436619033093	0.0781243740741384	-4.191392061909131
96,PID_AVB3_INTEGRIN_PATHWAY	-0.03189412170119911	-9.833833726824242e-19	-2.8001024413836784	0.005290729643300159	0.03637376629768859	-3.211141460453347
97,PID_DELTANP63PATHWAY	0.07435475671473188	1.204224553203457e-19	3.2680917567472063	0.0011513033332298506	0.009635908332467228	-1.8222843906526682
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.040714073105405	-1.1587160671812333e-18	-2.3908434769272957	0.01714969598388444	0.08253291192244386	-4.254848306171384
99,PID_AURORA_A_PATHWAY	-0.004054540929366935	-7.976987478466919e-19	-0.5216269927791273	0.6021429826708627	0.7962132252809963	-6.948130009789134
100,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.021849026665461214	9.215718466126788e-19	-1.8359870087818868	0.06690675038517224	0.2291619749182238	-5.411793151183058
101,IRIS_Neutrophil-Resting	-0.023672268805421892	-8.629609173620787e-19	-1.6545169594030436	0.09860100659538339	0.2731035074764216	-5.725123192642315
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	-0.011613586061472298	2.472461042789822e-19	-1.3745470478554527	0.16983950392555408	0.37549043530070164	-6.145194518051633
103,REACTOME_MRNA_PROCESSING	0.006514357523204638	-7.237349557292537e-19	0.7953755092525978	0.42674300638545526	0.6598235239293183	-6.76892998069883
104,SVM Mast cells resting	0.01467840257396193	-1.2770381308390149e-18	1.6738493237338763	0.09473670944321363	0.2696393788562428	-5.6932773201841975
105,PID_ECADHERIN_STABILIZATION_PATHWAY	0.012324158571931622	-1.0581973233299481e-18	2.015084770173509	0.044388601688508104	0.17618156340284144	-5.0710315395447605
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-0.011425596815327545	8.734628756748994e-19	-1.7365055213335556	0.08304224178100693	0.24766778436480505	-5.5875495222611535
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.011142804644867514	4.734882919323227e-19	-1.1220630929309574	0.2623320629504983	0.5030560849221478	-6.457861136175117
108,REACTOME_MRNA_SPLICING	-6.503266370481223e-4	8.397565904232745e-19	-0.08639745339277205	0.9311823536766352	0.9611399629101999	-7.0797406363108175
109,BIOCARTA_KERATINOCYTE_PATHWAY	8.945257741514497e-4	-5.738069984824113e-19	0.12011651087624108	0.9044353299281208	0.9573624594906864	-7.076276617496627
110,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-0.0028921255344976117	1.3815576207142319e-18	-0.3566137503518381	0.7215196592510805	0.85472328865128	-7.020196884165361
111,BIOCARTA_CARM_ER_PATHWAY	-0.004849606377746821	5.152960878824094e-19	-0.695009124668091	0.48734719050389985	0.7053709336240656	-6.84326635627341
112,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING	0.005555457883171269	-1.1398125422181558e-18	0.7114683573549658	0.4770999005369547	0.7010819149111739	-6.831760789449828
113,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.005852799348514988	-4.0507553492308975e-19	1.0090969587338379	0.31337805962443827	0.5657682129570497	-6.577373147733109
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.007072907459788034	-1.7443252664342433e-19	-0.7683772644426596	0.44259747597077037	0.6788845746962016	-6.789908514292304
115,IRIS_Neutrophil-Resting	0.07119414430377594	-1.9603655517265578e-20	4.381478277586256	1.4155100771131397e-5	2.2707140820356616e-4	2.3003426332957133
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.04683241315511568	1.1282103787487536e-19	-6.228911370653211	9.426061052684268e-10	4.874263063012553e-8	11.554325563139415
117,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-0.005326013454761471	-2.4730611546934115e-18	-0.432844033378908	0.6653001307052808	0.8296182221481684	-6.99026776773654
118,PID_FANCONI_PATHWAY	-0.03955740784049712	-2.7085050582017954e-19	-4.430704386182261	1.136818284951634e-5	1.9029349552451263e-4	2.508630321304068
119,REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	-0.003127547323736303	-7.481395064752374e-19	-0.409357335532102	0.6824390389359762	0.8340921586995266	-7.000104686296463
120,KEGG_PARKINSONS_DISEASE	0.009605757182993389	2.6985031931419658e-19	0.8667771670669091	0.38644736983316974	0.6286109011770327	-6.70996611691382
121,REACTOME_METABOLISM_OF_PROTEINS	0.009842942151782073	2.026127814494936e-18	1.2946888026094856	0.19597845241860345	0.4134539390667815	-6.25088503435593
122,REACTOME_DEVELOPMENTAL_BIOLOGY	2.3999000700901905e-4	-5.105952113042897e-19	0.03923340440421419	0.9687187367576825	0.9788890122092068	-7.082688232552002
123,KEGG_INOSITOL_PHOSPHATE_METABOLISM	1.774972537121177e-4	6.221160067213872e-19	0.025873187709017968	0.979368001613885	0.9845751567828123	-7.083120947394245
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	-0.014826715235506467	-1.7440252104824483e-18	-1.7993013832404763	0.07252668676468002	0.23268978670334842	-5.477732293235045
125,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.018887667175450814	2.7865196056684645e-19	2.440573776663205	0.014982872481969813	0.0759000777047155	-4.136604137727183
126,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	-0.022942214494620212	-3.655681679367637e-19	-3.5635621321922857	3.981063165546068e-4	0.0038317732968380907	-0.8394509170765847
127,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.013639207099484508	1.867548243971341e-18	-0.984433050078778	0.3253415296007851	0.5815767456705029	-6.601787686901533
128,KEGG_PURINE_METABOLISM	0.011536500684917865	6.39069167997798e-19	1.2825629897826458	0.20019303224413773	0.4143780506128657	-6.2663837325911125
129,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	0.006089499668939588	1.3188459267891017e-18	0.7414664664719491	0.45873155071912664	0.688622985352877	-6.810099775128753
130,REACTOME_AXON_GUIDANCE	0.015683813951685405	-8.721626332171217e-19	1.900617339334607	0.057882006133648446	0.20826703141546404	-5.2924295748941095
131,REACTOME_OPIOID_SIGNALLING	0.001968306743331674	3.374629271186432e-19	0.1510007362783248	0.8800312734116442	0.9461095038388816	-7.072111348348486
132,REACTOME_SIGNALING_BY_SCF_KIT	0.008168779615326052	-5.572039024830946e-19	0.8628599141239457	0.38859582981852925	0.6286109011770327	-6.713331994200878
133,REACTOME_IRON_UPTAKE_AND_TRANSPORT	0.00697700692710289	-3.672684849969347e-19	1.0113259664201157	0.3123113484543909	0.5657682129570497	-6.575137022567783
134,REACTOME_DIABETES_PATHWAYS	0.015342963472082341	-3.596670675514644e-19	1.4186387484957954	0.15657866674624737	0.36915663377787916	-6.084149408908991
LV 135	-0.04069225419141117	-7.968485893166064e-19	-4.835094391906716	1.735750583259692e-6	3.712577636416564e-5	4.301072164164584
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	0.007644826787380101	-1.0413941900294347e-18	0.5489610904268204	0.5832580499964815	0.7770046686804337	-6.933580101002272
137,REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS	0.010941611728729825	-2.4104494794188798e-19	1.6555232321818643	0.09839679874624514	0.2731035074764216	-5.723474610738045
138,IRIS_CD4Tcell-Th2-restimulated12hour	0.005030572871443175	2.5114183071978575e-18	0.608095257902825	0.5433788219663425	0.7498238224266733	-6.899563824912621
139,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	-0.016241964801278867	-4.3048027217505637e-19	-1.3738002825851594	0.17007115311123042	0.37549043530070164	-6.146211937933947
140,PID_FGF_PATHWAY	-0.005354462638615996	-1.6047992488496235e-18	-0.675608112511643	0.49957740659323835	0.7176764982775998	-6.8564831545081075
141,DMAP_ERY4	-0.011727094484054505	6.746257982854914e-19	-1.7332019282181532	0.08362808303227183	0.24766778436480505	-5.593220055689409
142,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.020407463582581633	-3.1181814510524064e-18	-1.9064905802627976	0.0571147273532568	0.20744500029248933	-5.281380506608086
143,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.0069594791450739366	1.4312668900615837e-19	-1.1273941287472535	0.2600743369985777	0.5030560849221478	-6.45190952020246
144,REACTOME_SIGNALING_BY_RHO_GTPASES	-0.04246074978899134	-5.381003402188205e-19	-4.334497221663679	1.7416079087146206e-5	2.6820761794205155e-4	2.1035758676799254
145,REACTOME_SIGNALING_BY_ILS	0.009106317136010749	1.8206394968407416e-18	0.9491221301666771	0.3429811706250889	0.6029577657107728	-6.635693698802769
LV 146	-0.008656936670307796	1.4434691654345757e-18	-1.1243548472941745	0.2613598329754067	0.5030560849221478	-6.455306041836326
147,PID_AURORA_B_PATHWAY	0.07298006297774351	-2.744511772417181e-19	2.6604178680496617	0.008035382949245358	0.04652764631848604	-3.5854019681539038
LV 148	-0.009461110179546072	-8.197528603036158e-19	-1.3757967158906805	0.16945238324787273	0.37549043530070164	-6.143490697208206
149,SIG_CD40PATHWAYMAP	-0.015287659657387742	-5.629299702298469e-19	-2.495852776332168	0.012861349294134676	0.06827310806762651	-4.0023732830311465
150,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	0.0032255479946716147	-2.1924088211145995e-19	0.5092002371936645	0.6108189514045101	0.7971704959008015	-6.954499339248077
151,IRIS_Monocyte-Day1	0.00237924623715933	1.53348595097304e-18	0.26651483717382635	0.7899440168531161	0.8935293261215247	-7.0481211368103205
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.009158863766008168	1.8418434507675798e-19	-0.9159279486444774	0.36011170080155164	0.6223356731331704	-6.666441634150279
LV 153	-0.01762524352184117	-1.5507391682012458e-18	-1.7883669944151714	0.07427481755986641	0.2343918422995784	-5.497131521560588
154,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.006943707026557169	1.8323416789607418e-19	0.8973133490544746	0.36994982338653837	0.6223356731331704	-6.6832069329397
155,KEGG_OOCYTE_MEIOSIS	-0.009343431156390651	1.043194525740204e-18	-1.7560722094311068	0.07964041204058542	0.2452924690850031	-5.55374491318703
156,DMAP_MONO2	-0.11578743059820684	5.555035854229236e-19	-8.237874895431501	1.3203463138549192e-15	1.694444436113813e-13	24.71178004498659
157,PID_HES_HEYPATHWAY	-0.006523931004625002	-1.878625309525102e-18	-0.7136503491181844	0.4757503571747135	0.7010819149111739	-6.830215324275011
LV 158	-0.0034483984863720486	5.785578843858303e-19	-0.5351318622245417	0.5927779875339899	0.7869638800020211	-6.941034143062954
159,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.0025789009356394967	1.7659292949634746e-18	-0.2827089669764254	0.7775077901844006	0.8856227787603379	-7.043697185480872
160,REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.0030787441078406787	1.6323043777641543e-19	0.44680111317671156	0.6551970024097453	0.8243491696985358	-6.984162421095847
161,PID_ARF6_TRAFFICKINGPATHWAY	-0.026844495854314608	-1.4822764018667137e-19	-2.456347859872828	0.014348021912949049	0.07365317915313846	-4.098600534994304
162,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.008143823370630746	2.1737053334527185e-18	0.513204299033137	0.6080173720327607	0.7962132252809963	-6.952463811014903
163,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.027240731344358428	-6.973300319713042e-19	-3.601096443898133	3.459669893711514e-4	0.003415315151484444	-0.7087851543691395
