"","Var1","Var2","log_fold_change","Sensitive"
"640970","SNU489","sulfasalazine",0.287345262729,TRUE
"640979","A172","sulfasalazine",NA,NA
"640986","YKG1","sulfasalazine",-0.628104687415,TRUE
"640987","T98G","sulfasalazine",-0.198703519226,TRUE
"640998","LN229","sulfasalazine",-0.373680905362,TRUE
"641013","KNS42","sulfasalazine",-0.499082128752,TRUE
"641014","SNU201","sulfasalazine",-0.779124014359,TRUE
"641081","GB1","sulfasalazine",-0.816956606809,TRUE
"641091","GI1","sulfasalazine",-1.035662332,TRUE
"641128","LN18","sulfasalazine",-0.484902553186,TRUE
"641158","DBTRG05MG","sulfasalazine",-0.529141414487,TRUE
"642991","GOS3","rivastigmine",-0.271019437404,TRUE
"643019","GAMG","rivastigmine",0.32377453146,FALSE
"643021","GMS10","rivastigmine",-0.271397075422,TRUE
"643057","NMCG1","rivastigmine",0.0995943437068,TRUE
"643073","KALS1","rivastigmine",-0.404951911364,TRUE
"643080","DKMG","rivastigmine",-0.128401796885,TRUE
"643093","AM38","rivastigmine",NA,NA
"643104","SNU466","rivastigmine",0.747533057365,FALSE
"643142","SNU1105","rivastigmine",0.0727280616608,TRUE
"643145","SF295","rivastigmine",0.337133611999,FALSE
"643184","KNS60","rivastigmine",-0.430211637866,TRUE
"643196","CAS1","rivastigmine",-0.234079872606,TRUE
"643200","YH13","rivastigmine",-0.337323231669,TRUE
"643208","KNS81","rivastigmine",-0.241381535262,TRUE
"643242","SNU489","rivastigmine",0.308603016959,FALSE
"643251","A172","rivastigmine",0.678036818683,FALSE
"643258","YKG1","rivastigmine",-0.0148301725711,TRUE
"643259","T98G","rivastigmine",-0.334928220583,TRUE
"643270","LN229","rivastigmine",0.215459888102,TRUE
"643285","KNS42","rivastigmine",-0.205464744621,TRUE
"643286","SNU201","rivastigmine",-0.0499514974247,TRUE
"643353","GB1","rivastigmine",-0.137968337129,TRUE
"643363","GI1","rivastigmine",-0.745038774185,TRUE
"643400","LN18","rivastigmine",0.711658523748,FALSE
"643430","DBTRG05MG","rivastigmine",0.0909568539751,TRUE
"784423","GOS3","amiodarone",-0.90373323035,TRUE
"784451","GAMG","amiodarone",-1.09642276661,TRUE
"784453","GMS10","amiodarone",0.180055268734,TRUE
"784489","NMCG1","amiodarone",-0.038270236369,TRUE
"784505","KALS1","amiodarone",-0.237676683261,TRUE
"784512","DKMG","amiodarone",-0.337721574181,TRUE
"784525","AM38","amiodarone",NA,NA
"784536","SNU466","amiodarone",0.0282068757626,TRUE
"784574","SNU1105","amiodarone",-0.160400617315,TRUE
"784577","SF295","amiodarone",0.604618176671,FALSE
"784616","KNS60","amiodarone",-0.213869829127,TRUE
"784628","CAS1","amiodarone",-0.20854396757,TRUE
"784632","YH13","amiodarone",-0.190177653106,TRUE
"784640","KNS81","amiodarone",0.158329533993,TRUE
"784674","SNU489","amiodarone",-0.377208787688,TRUE
"784683","A172","amiodarone",0.542321437255,FALSE
"784690","YKG1","amiodarone",-0.156336467766,TRUE
"784691","T98G","amiodarone",0.0343723875262,TRUE
"784702","LN229","amiodarone",-0.27941641224,TRUE
"784717","KNS42","amiodarone",-0.264251555866,TRUE
"784718","SNU201","amiodarone",-0.751400744909,TRUE
"784785","GB1","amiodarone",0.208945858672,TRUE
"784795","GI1","amiodarone",-0.04484376694,TRUE
"784832","LN18","amiodarone",0.20139840454,TRUE
"784862","DBTRG05MG","amiodarone",0.0267700401805,TRUE
"1232575","GOS3","lonafarnib",0.492036126534,FALSE
"1232603","GAMG","lonafarnib",0.255997511621,TRUE
"1232605","GMS10","lonafarnib",0.26956360539,TRUE
"1232641","NMCG1","lonafarnib",0.0136309935514,TRUE
"1232657","KALS1","lonafarnib",-0.52417748315,TRUE
"1232664","DKMG","lonafarnib",-0.173940293369,TRUE
"1232677","AM38","lonafarnib",NA,NA
"1232688","SNU466","lonafarnib",-0.201630074093,TRUE
"1232726","SNU1105","lonafarnib",-1.51107239256,TRUE
"1232729","SF295","lonafarnib",-0.427418965722,TRUE
"1232768","KNS60","lonafarnib",0.427111756983,FALSE
"1232780","CAS1","lonafarnib",-0.165403405524,TRUE
"1232784","YH13","lonafarnib",0.187504875568,TRUE
"1232792","KNS81","lonafarnib",0.168031307106,TRUE
"1232826","SNU489","lonafarnib",-1.06442486667,TRUE
"1232835","A172","lonafarnib",0.57980789106,FALSE
"1232842","YKG1","lonafarnib",-1.53296491945,TRUE
"1232843","T98G","lonafarnib",-0.722809225862,TRUE
"1232854","LN229","lonafarnib",0.0345846518745,TRUE
"1232869","KNS42","lonafarnib",-0.0345051527015,TRUE
"1232870","SNU201","lonafarnib",-0.642767233229,TRUE
"1232937","GB1","lonafarnib",-0.0232821764059,TRUE
"1232947","GI1","lonafarnib",-0.681690834868,TRUE
"1232984","LN18","lonafarnib",-0.0881148353657,TRUE
"1233014","DBTRG05MG","lonafarnib",-0.225787781191,TRUE
"1343335","GOS3","icosapent",-0.359432716554,TRUE
"1343363","GAMG","icosapent",-0.422206274857,TRUE
"1343365","GMS10","icosapent",-0.25003773291,TRUE
"1343401","NMCG1","icosapent",-0.0912186869564,TRUE
"1343417","KALS1","icosapent",0.0732877844561,TRUE
"1343424","DKMG","icosapent",-0.0980544095962,TRUE
"1343437","AM38","icosapent",-0.378047601484,TRUE
"1343448","SNU466","icosapent",0.72888509934,FALSE
"1343486","SNU1105","icosapent",-0.270799363162,TRUE
"1343489","SF295","icosapent",0.186125261307,TRUE
"1343528","KNS60","icosapent",-0.35780360525,TRUE
"1343540","CAS1","icosapent",-0.402991204826,TRUE
"1343544","YH13","icosapent",0.0198960126213,TRUE
"1343552","KNS81","icosapent",0.0725952544383,TRUE
"1343586","SNU489","icosapent",-0.504046326932,TRUE
"1343595","A172","icosapent",0.058646122498,TRUE
"1343602","YKG1","icosapent",0.279575751955,TRUE
"1343603","T98G","icosapent",0.117383937829,TRUE
"1343614","LN229","icosapent",0.0700642069287,TRUE
"1343629","KNS42","icosapent",-0.0644010375522,TRUE
"1343630","SNU201","icosapent",-0.383443663115,TRUE
"1343697","GB1","icosapent",-0.854084391287,TRUE
"1343707","GI1","icosapent",0.0102747517692,TRUE
"1343744","LN18","icosapent",-0.053260310101,TRUE
"1343774","DBTRG05MG","icosapent",0.122486175257,TRUE
"1557471","GOS3","pamidronate",-0.307555042515,TRUE
"1557499","GAMG","pamidronate",-0.210644287266,TRUE
"1557501","GMS10","pamidronate",-0.127846259388,TRUE
"1557537","NMCG1","pamidronate",-0.506537184518,TRUE
"1557553","KALS1","pamidronate",0.121716949946,TRUE
"1557560","DKMG","pamidronate",-0.131672269896,TRUE
"1557573","AM38","pamidronate",-1.24122746362,TRUE
"1557584","SNU466","pamidronate",-0.246912719432,TRUE
"1557622","SNU1105","pamidronate",-0.221772295427,TRUE
"1557625","SF295","pamidronate",0.50769034997,FALSE
"1557664","KNS60","pamidronate",0.0396865673009,TRUE
"1557676","CAS1","pamidronate",-0.0659611580199,TRUE
"1557680","YH13","pamidronate",-1.04940350425,TRUE
"1557688","KNS81","pamidronate",-0.647869408979,TRUE
"1557722","SNU489","pamidronate",-0.499034081075,TRUE
"1557731","A172","pamidronate",0.277500262336,TRUE
"1557738","YKG1","pamidronate",0.373904293841,FALSE
"1557739","T98G","pamidronate",0.114994312022,TRUE
"1557750","LN229","pamidronate",-0.291793814609,TRUE
"1557765","KNS42","pamidronate",-0.445683941809,TRUE
"1557766","SNU201","pamidronate",0.190906569015,TRUE
"1557833","GB1","pamidronate",-0.449294097122,TRUE
"1557843","GI1","pamidronate",-0.0683609893411,TRUE
"1557880","LN18","pamidronate",-0.392444580955,TRUE
"1557910","DBTRG05MG","pamidronate",-0.454336272025,TRUE
"1949391","GOS3","crizotinib",0.436781129365,FALSE
"1949419","GAMG","crizotinib",0.732145769737,FALSE
"1949421","GMS10","crizotinib",-0.197246591559,TRUE
"1949457","NMCG1","crizotinib",-1.77522075782,TRUE
"1949473","KALS1","crizotinib",-1.93861409748,TRUE
"1949480","DKMG","crizotinib",-0.480429234167,TRUE
"1949493","AM38","crizotinib",-1.63631514632,TRUE
"1949504","SNU466","crizotinib",-0.14619097958,TRUE
"1949542","SNU1105","crizotinib",-0.0117838016169,TRUE
"1949545","SF295","crizotinib",0.299620647058,TRUE
"1949584","KNS60","crizotinib",0.223410734753,TRUE
"1949596","CAS1","crizotinib",-0.170271203271,TRUE
"1949600","YH13","crizotinib",-0.455165381063,TRUE
"1949608","KNS81","crizotinib",0.170919089334,TRUE
"1949642","SNU489","crizotinib",0.744205313035,FALSE
"1949651","A172","crizotinib",0.176955783216,TRUE
"1949658","YKG1","crizotinib",-1.13628690386,TRUE
"1949659","T98G","crizotinib",-0.507688554269,TRUE
"1949670","LN229","crizotinib",1.2634290724,FALSE
"1949685","KNS42","crizotinib",0.313818794743,FALSE
"1949686","SNU201","crizotinib",-0.181379789939,TRUE
"1949753","GB1","crizotinib",-0.487392579021,TRUE
"1949763","GI1","crizotinib",-2.00529028068,TRUE
"1949800","LN18","crizotinib",0.121844168783,TRUE
"1949830","DBTRG05MG","crizotinib",-0.896708341191,TRUE
"1954503","GOS3","ixazomib",-3.05587750286,TRUE
"1954531","GAMG","ixazomib",-3.97781636631,TRUE
"1954533","GMS10","ixazomib",-2.79183368446,TRUE
"1954569","NMCG1","ixazomib",-3.51476641749,TRUE
"1954585","KALS1","ixazomib",-4.2230214359,TRUE
"1954592","DKMG","ixazomib",-3.55994701339,TRUE
"1954605","AM38","ixazomib",-2.63816710225,TRUE
"1954616","SNU466","ixazomib",-3.3183152613,TRUE
"1954654","SNU1105","ixazomib",-3.13645759665,TRUE
"1954657","SF295","ixazomib",-3.73072419771,TRUE
"1954696","KNS60","ixazomib",-5.58337006477,TRUE
"1954708","CAS1","ixazomib",-4.82277270413,TRUE
"1954712","YH13","ixazomib",-3.38528390365,TRUE
"1954720","KNS81","ixazomib",-5.05248997931,TRUE
"1954754","SNU489","ixazomib",-2.61852710007,TRUE
"1954763","A172","ixazomib",-4.31986923214,TRUE
"1954770","YKG1","ixazomib",-4.71232276939,TRUE
"1954771","T98G","ixazomib",-6.43743250498,TRUE
"1954782","LN229","ixazomib",-2.47625255119,TRUE
"1954797","KNS42","ixazomib",-6.88545448667,TRUE
"1954798","SNU201","ixazomib",-2.99359508144,TRUE
"1954865","GB1","ixazomib",-3.17910321764,TRUE
"1954875","GI1","ixazomib",-4.34100783334,TRUE
"1954912","LN18","ixazomib",-3.45178036241,TRUE
"1954942","DBTRG05MG","ixazomib",-6.05574831203,TRUE
"2006191","GOS3","vorinostat",0.99923804385,FALSE
"2006219","GAMG","vorinostat",-2.97723104839,TRUE
"2006221","GMS10","vorinostat",0.888107656647,FALSE
"2006257","NMCG1","vorinostat",-0.540238226211,TRUE
"2006273","KALS1","vorinostat",-1.29972618514,TRUE
"2006280","DKMG","vorinostat",-2.12671071351,TRUE
"2006293","AM38","vorinostat",-2.62695183559,TRUE
"2006304","SNU466","vorinostat",1.27413769283,FALSE
"2006342","SNU1105","vorinostat",-1.92090104842,TRUE
"2006345","SF295","vorinostat",-1.36524105069,TRUE
"2006384","KNS60","vorinostat",-3.83836131468,TRUE
"2006396","CAS1","vorinostat",-0.659276170668,TRUE
"2006400","YH13","vorinostat",-1.04655695088,TRUE
"2006408","KNS81","vorinostat",-2.28555603331,TRUE
"2006442","SNU489","vorinostat",0.161962467465,TRUE
"2006451","A172","vorinostat",-3.99964390579,TRUE
"2006458","YKG1","vorinostat",-0.299490125825,TRUE
"2006459","T98G","vorinostat",-0.857596205739,TRUE
"2006470","LN229","vorinostat",-1.00905353352,TRUE
"2006485","KNS42","vorinostat",-3.95863352705,TRUE
"2006486","SNU201","vorinostat",0.542335099418,FALSE
"2006553","GB1","vorinostat",-2.74607751548,TRUE
"2006563","GI1","vorinostat",-2.37107938058,TRUE
"2006600","LN18","vorinostat",-2.50541482013,TRUE
"2006630","DBTRG05MG","vorinostat",-1.4818917676,TRUE
"2207831","GOS3","imatinib",-0.0711178104081,TRUE
"2207859","GAMG","imatinib",-0.429759389068,TRUE
"2207861","GMS10","imatinib",-0.653984658576,TRUE
"2207897","NMCG1","imatinib",0.71222749375,FALSE
"2207913","KALS1","imatinib",-0.250031365506,TRUE
"2207920","DKMG","imatinib",-0.620825563595,TRUE
"2207933","AM38","imatinib",-0.0193460175897,TRUE
"2207944","SNU466","imatinib",-0.953583829698,TRUE
"2207982","SNU1105","imatinib",-1.03369389179,TRUE
"2207985","SF295","imatinib",-1.44731124387,TRUE
"2208024","KNS60","imatinib",-1.23684234272,TRUE
"2208036","CAS1","imatinib",-0.637906859254,TRUE
"2208040","YH13","imatinib",-1.05075386212,TRUE
"2208048","KNS81","imatinib",-0.93926695185,TRUE
"2208082","SNU489","imatinib",-0.825025700617,TRUE
"2208091","A172","imatinib",-1.3105792018,TRUE
"2208098","YKG1","imatinib",-1.06151104956,TRUE
"2208099","T98G","imatinib",-1.32794937976,TRUE
"2208110","LN229","imatinib",-0.74744067059,TRUE
"2208125","KNS42","imatinib",-1.23453893766,TRUE
"2208126","SNU201","imatinib",-0.3600046918,TRUE
"2208193","GB1","imatinib",-0.962044113123,TRUE
"2208203","GI1","imatinib",-0.760826188844,TRUE
"2208240","LN18","imatinib",-0.928122495533,TRUE
"2208270","DBTRG05MG","imatinib",-0.536136404015,TRUE
"2220327","GOS3","apremilast",0.418398008873,FALSE
"2220355","GAMG","apremilast",-0.061601384172,TRUE
"2220357","GMS10","apremilast",0.28019770967,TRUE
"2220393","NMCG1","apremilast",-0.619231226705,TRUE
"2220409","KALS1","apremilast",0.40239189353,FALSE
"2220416","DKMG","apremilast",0.366059134551,FALSE
"2220429","AM38","apremilast",1.33216077486,FALSE
"2220440","SNU466","apremilast",0.10571183587,TRUE
"2220478","SNU1105","apremilast",-0.157266955456,TRUE
"2220481","SF295","apremilast",-0.0434658264863,TRUE
"2220520","KNS60","apremilast",0.119276740173,TRUE
"2220532","CAS1","apremilast",0.0461897224026,TRUE
"2220536","YH13","apremilast",0.210862264876,TRUE
"2220544","KNS81","apremilast",0.210255870632,TRUE
"2220578","SNU489","apremilast",0.194402946015,TRUE
"2220587","A172","apremilast",0.393706122265,FALSE
"2220594","YKG1","apremilast",0.356678213584,FALSE
"2220595","T98G","apremilast",0.00388563873119,TRUE
"2220606","LN229","apremilast",1.05876840258,FALSE
"2220621","KNS42","apremilast",-0.322410291918,TRUE
"2220622","SNU201","apremilast",0.167162469693,TRUE
"2220689","GB1","apremilast",0.845348542398,FALSE
"2220699","GI1","apremilast",0.220221593121,TRUE
"2220736","LN18","apremilast",0.296060631457,TRUE
"2220766","DBTRG05MG","apremilast",-0.139420002519,TRUE
