"","Var1","Var2","log_fold_change","Sensitive"
"1428869","SNU878","toremifene",0.283966598777,TRUE
"1428894","JHH5","toremifene",0.296304503109,TRUE
"1428898","HEPG2","toremifene",0.960793941799,FALSE
"1428964","JHH7","toremifene",0.267263473008,TRUE
"1429087","PLCPRF5","toremifene",0.0217997622568,TRUE
"1535394","JHH6","selumetinib",0.91698167733,FALSE
"1535396","SNU398","selumetinib",-0.176325770162,TRUE
"1535444","SNU886","selumetinib",-0.596396735471,TRUE
"1535466","SKHEP1","selumetinib",-0.679675438021,TRUE
"1535480","HLF","selumetinib",-0.204116196224,TRUE
"1535497","SNU449","selumetinib",0.357976449098,FALSE
"1535534","JHH4","selumetinib",0.289485429511,TRUE
"1535537","HUH7","selumetinib",-0.841606525404,TRUE
"1535540","SNU182","selumetinib",-0.193506031186,TRUE
"1535546","SNU423","selumetinib",0.00587595533427,TRUE
"1535568","SNU761","selumetinib",-2.02728279393,TRUE
"1535612","JHH1","selumetinib",-1.42890794158,TRUE
"1535616","HEP3B217","selumetinib",0.0274820458322,TRUE
"1535653","SNU878","selumetinib",0.0524401532336,TRUE
"1535678","JHH5","selumetinib",-0.808955402366,TRUE
"1535682","HEPG2","selumetinib",-1.51931863797,TRUE
"1535748","JHH7","selumetinib",-0.0563591009677,TRUE
"1535871","PLCPRF5","selumetinib",-0.29915041078,TRUE
"1784746","JHH6","atorvastatin",0.516944283658,FALSE
"1784748","SNU398","atorvastatin",-0.443505345436,TRUE
"1784796","SNU886","atorvastatin",-1.35212406816,TRUE
"1784818","SKHEP1","atorvastatin",-2.27040712983,TRUE
"1784832","HLF","atorvastatin",0.566423788024,FALSE
"1784849","SNU449","atorvastatin",-1.03435476401,TRUE
"1784886","JHH4","atorvastatin",0.494561186604,FALSE
"1784889","HUH7","atorvastatin",0.250019616495,TRUE
"1784892","SNU182","atorvastatin",-1.21478375364,TRUE
"1784898","SNU423","atorvastatin",-1.6664541824,TRUE
"1784920","SNU761","atorvastatin",0.409773640104,FALSE
"1784964","JHH1","atorvastatin",0.534675819128,FALSE
"1784968","HEP3B217","atorvastatin",-0.103218341526,TRUE
"1785005","SNU878","atorvastatin",-1.31080045763,TRUE
"1785030","JHH5","atorvastatin",0.505858422204,FALSE
"1785034","HEPG2","atorvastatin",-0.275575824901,TRUE
"1785100","JHH7","atorvastatin",-0.0453799952961,TRUE
"1785223","PLCPRF5","atorvastatin",0.0908625079374,TRUE
"1796106","JHH6","erlotinib",0.329698447556,FALSE
"1796108","SNU398","erlotinib",-0.232181404507,TRUE
"1796156","SNU886","erlotinib",-1.50110793981,TRUE
"1796178","SKHEP1","erlotinib",-1.93981251071,TRUE
"1796192","HLF","erlotinib",-0.86587933964,TRUE
"1796209","SNU449","erlotinib",0.156240720741,TRUE
"1796246","JHH4","erlotinib",-0.92875329842,TRUE
"1796249","HUH7","erlotinib",0.263489809283,TRUE
"1796252","SNU182","erlotinib",0.428164119881,FALSE
"1796258","SNU423","erlotinib",-1.00199661649,TRUE
"1796280","SNU761","erlotinib",0.293940517187,TRUE
"1796324","JHH1","erlotinib",-2.07491075841,TRUE
"1796328","HEP3B217","erlotinib",-0.713893412325,TRUE
"1796365","SNU878","erlotinib",-1.17836955431,TRUE
"1796390","JHH5","erlotinib",-1.87597725579,TRUE
"1796394","HEPG2","erlotinib",1.09211753616,FALSE
"1796460","JHH7","erlotinib",-0.542091823271,TRUE
"1796583","PLCPRF5","erlotinib",-1.42790851264,TRUE
"2078402","JHH6","sirolimus",0.046680857394,TRUE
"2078404","SNU398","sirolimus",NA,NA
"2078452","SNU886","sirolimus",-1.96733260181,TRUE
"2078474","SKHEP1","sirolimus",-2.53891110709,TRUE
"2078488","HLF","sirolimus",-1.15688559901,TRUE
"2078505","SNU449","sirolimus",-1.04518411651,TRUE
"2078542","JHH4","sirolimus",-0.460489634365,TRUE
"2078545","HUH7","sirolimus",-1.44247354336,TRUE
"2078548","SNU182","sirolimus",-0.392972756072,TRUE
"2078554","SNU423","sirolimus",-1.28953194821,TRUE
"2078576","SNU761","sirolimus",-0.0784457516725,TRUE
"2078620","JHH1","sirolimus",-1.08536988404,TRUE
"2078624","HEP3B217","sirolimus",-1.29228230881,TRUE
"2078661","SNU878","sirolimus",-1.17979743604,TRUE
"2078686","JHH5","sirolimus",-1.24539504523,TRUE
"2078690","HEPG2","sirolimus",-1.2291150377,TRUE
"2078756","JHH7","sirolimus",-3.03222066707,TRUE
"2078879","PLCPRF5","sirolimus",-1.76181797083,TRUE
"2160762","JHH6","trifluoperazine",0.461738683021,FALSE
"2160764","SNU398","trifluoperazine",-0.0424195192297,TRUE
"2160812","SNU886","trifluoperazine",0.749869851023,FALSE
"2160834","SKHEP1","trifluoperazine",-0.0738023314894,TRUE
"2160848","HLF","trifluoperazine",0.676403012101,FALSE
"2160865","SNU449","trifluoperazine",0.194845950593,TRUE
"2160902","JHH4","trifluoperazine",-0.343086763446,TRUE
"2160905","HUH7","trifluoperazine",NA,NA
"2160908","SNU182","trifluoperazine",-0.150733986446,TRUE
"2160914","SNU423","trifluoperazine",0.564154141375,FALSE
"2160936","SNU761","trifluoperazine",-0.230362332838,TRUE
"2160980","JHH1","trifluoperazine",0.199767834107,TRUE
"2160984","HEP3B217","trifluoperazine",0.330288998301,FALSE
"2161021","SNU878","trifluoperazine",1.41463340926,FALSE
"2161046","JHH5","trifluoperazine",0.113048978204,TRUE
"2161050","HEPG2","trifluoperazine",0.32440469692,FALSE
"2161116","JHH7","trifluoperazine",0.226805060002,TRUE
"2161239","PLCPRF5","trifluoperazine",0.051818904253,TRUE
