LV	logFC	AveExpr	t	P.Value	adj.P.Val	B
42,REACTOME_DEVELOPMENTAL_BIOLOGY	0.24051855706596673	7.52493389522276e-19	8.446242037203461	4.571535955281778e-17	7.065478042176785e-16	27.773370432530808
43,KEGG_BASAL_CELL_CARCINOMA	0.21008333711339036	-1.2027526505266966e-18	13.415240718927503	6.373987203358848e-40	8.179950244310522e-38	79.76363927404465
44,MIPS_55S_RIBOSOME_MITOCHONDRIAL	0.18829515545064499	-2.360729548349917e-18	5.568148846002351	2.7960231054632127e-8	1.8245235518700626e-7	8.009354146654067
45,PID_MYC_REPRESSPATHWAY	0.022215797907347706	9.138376127205577e-19	2.3653133876174595	0.018076490311256917	0.03362052545813485	-4.573957032321376
46,REACTOME_AXON_GUIDANCE	-0.049077110072016206	-1.7626301422299277e-18	-2.780125646664561	0.0054668185001394	0.012603144446429156	-3.512967461791485
47,REACTOME_METABOLISM_OF_MRNA	-0.04054931306611963	6.604225323008062e-19	-4.837067956417334	1.3824291802739996e-6	6.823528646224229e-6	4.253055358712755
48,IRIS_Neutrophil-Resting	0.007109022080019173	-3.1113114017052335e-20	0.9325706667855411	0.35111483066268445	0.44032315897437624	-6.925353380265899
LV 49	-0.012568922171322374	3.840161643429727e-19	-1.5682849420704765	0.11691744201802848	0.17115290941802647	-6.133773687046748
50,IRIS_Bcell-Memory_IgM	-0.032061755182376146	5.146172482661941e-20	-2.9842641287078435	0.0028649677445533833	0.007606983321745191	-2.9283371347789817
51,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	0.006085912948732131	4.751180400973202e-19	0.7478079889073985	0.45463311224215686	0.5352714012637014	-7.079985605859097
52,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	0.07050871457437866	8.174680013540365e-21	6.249350939001177	4.689526438742722e-10	3.8414205934381875e-9	11.974390820314412
53,SVM T cells CD4 memory activated	0.00445443111979343	-5.589261280809657e-21	0.4471682605096707	0.6547850407122717	0.7161578903195714	-7.25893559459329
LV 54	-0.019052842978577945	-1.2049372632889356e-18	-2.620431354724991	0.00882502887539272	0.01870924803757281	-3.9415901319621454
55,KEGG_INSULIN_SIGNALING_PATHWAY	0.01521007586719311	-9.500951374357862e-19	1.436572011462573	0.1509412745411149	0.21603119218709751	-6.330794336712463
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.05203871517863044	4.882257166707556e-19	7.477336901880128	9.834466456596474e-14	1.0817913102256121e-12	20.24361388530011
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.051793050039513434	-1.2377593082570945e-18	2.958471000834135	0.003115248035714732	0.00810385468750116	-3.0044785962228016
58,SVM Dendritic cells resting	0.028786309773137984	6.4319228003088715e-19	2.619811361136697	0.008841051904742258	0.01870924803757281	-3.9432050369115217
59,REACTOME_HIV_INFECTION	0.0070532566708295125	-9.282490098133938e-19	0.584568405607608	0.5588808013657609	0.6328503191935821	-7.188320508805206
60,IRIS_NKcell-control	0.029053286388702252	-5.879427185600626e-19	2.07493977017862	0.03807501450341175	0.064012578968618	-5.215231608157701
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.01486109360430629	-3.0575769748920914e-19	-1.3870578956236412	0.1655245423331477	0.23089474202268792	-6.400398343846728
62,IRIS_DendriticCell-Control	0.0336632808797795	-2.0338040102653012e-18	1.9272883123632383	0.054035641088400636	0.08741059587829515	-5.509234561426166
63,DMAP_ERY4	-0.027385817404446008	8.478675926543897e-19	-2.657226971539412	0.007919345640421589	0.017323568588422225	-3.845066919186987
64,DMAP_DENDA2	0.027926761695330874	1.099882054408028e-19	5.362157485784572	8.831291750846804e-8	5.39690051440638e-7	6.898520974845816
65,SVM NK cells resting	0.006329266729085694	4.091039754190104e-19	0.45619102693084795	0.6482848033182973	0.7151565881878065	-7.254875360007353
66,IRIS_Neutrophil-Resting	0.01980903622123999	1.9772507282750758e-19	3.091325431437709	0.00201048438352569	0.005603781206966178	-2.60526834009449
67,REACTOME_COLLAGEN_FORMATION	0.021006855946961497	4.911414699945507e-19	1.791890212393132	0.07324874873204242	0.11417315085763696	-5.759816142442268
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	0.007512543396248839	-1.1974849149145229e-19	0.7754809915486703	0.43811506956048674	0.5205996968542821	-7.058989624048713
69,PID_EPHBFWDPATHWAY	-0.0516182668877917	-4.0385385765169353e-19	-5.157987372321043	2.6542631710403136e-7	1.5027813541919423e-6	5.838071132935678
70,KEGG_OXIDATIVE_PHOSPHORYLATION	-0.0019146760096256277	-1.0133696272388687e-18	-0.21540307415764753	0.8294673452799994	0.8561340038994821	-7.335432381692364
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	0.0302691534397784	8.95497436224662e-19	3.795570080114824	1.5014340046677e-4	5.303230199973068e-4	-0.1985075737464248
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	-0.012259642993738915	2.919849472724307e-19	-1.7891805974993222	0.07368403117873876	0.11438851614441299	-5.7646450216787315
73,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.01983142325360183	-1.0291728340753894e-18	2.38306040116427	0.017229709658972716	0.03235823521319266	-4.532053350685418
74,KEGG_NOTCH_SIGNALING_PATHWAY	0.02845702730336238	-5.953069777101917e-19	2.5812075162606916	0.009891401517292998	0.020313576350074015	-4.0430076187192325
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.0038424091260138666	-3.938204950057641e-19	0.3890082808868008	0.6972969299536709	0.7519868852441548	-7.283161339765453
76,KEGG_CELL_CYCLE	0.04637757263768671	-4.972636710822775e-19	5.285180491496068	1.3434341181071944e-7	7.836699022291966e-7	6.493959078381712
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.002026061531393569	7.966084730436232e-19	0.1583127459834645	0.8742207505408334	0.8975333038885889	-7.346061047732061
78,KEGG_TIGHT_JUNCTION	-0.020646640376489726	1.9592805265211724e-19	-2.095231385271974	0.036231950090891835	0.06150352819663998	-5.173136190044746
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.009370319624895138	1.123718998499235e-18	-0.7519306448764088	0.45215026230751354	0.5339811380012047	-7.076906016399981
80,REACTOME_MEMBRANE_TRAFFICKING	-0.015774930045360763	2.3278458409247594e-19	-1.8950074859149661	0.058185035862912564	0.09333849503008891	-5.57062936141352
LV 81	0.01720960272876626	8.836053909463436e-19	2.4803298294157035	0.013179177926961744	0.025887670927960568	-4.296842105403982
82,REACTOME_METABOLISM_OF_RNA	0.012350988135621114	-4.98397819844932e-19	2.1046739837462622	0.035400569179142014	0.06057430726208744	-5.153408030597692
83,SVM Monocytes	0.10439226817641277	-5.604588805835045e-19	6.383054151401693	1.9970915114436133e-10	1.7474550725131617e-9	12.804990420713615
84,REACTOME_RNA_POL_III_TRANSCRIPTION	0.04952283130550494	-2.53018678910474e-19	4.34726250034613	1.4231483475580071e-5	6.087912375664808e-5	2.0273619520270056
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.03622143412925962	3.280442712330207e-20	3.4505850111286227	5.669009652112144e-4	0.0017460549728505405	-1.4385254225158715
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	-2.822144132100452e-4	6.388230545064087e-20	-0.02599505612209474	0.9792629669363315	0.9818131309127283	-7.35821002187529
87,REACTOME_L1CAM_INTERACTIONS	0.02184255627082668	3.346906032052364e-19	1.9935677928691982	0.0462874215557197	0.07714570259286617	-5.379935450927409
88,REACTOME_MUSCLE_CONTRACTION	0.05138661975484211	1.0112466769336281e-18	2.861902905153057	0.004239490516107228	0.010462845183982583	-3.2837110569578885
LV 89	0.05466811175746944	1.5410857431560697e-18	8.599849036772168	1.2506905317410574e-17	2.5342939722121426e-16	29.047587006902543
LV 90	-0.03431760021494555	-8.256338724451485e-19	-4.021943775792215	5.910687940177182e-5	2.275614856968215e-4	0.6787226654301293
91,KEGG_PYRUVATE_METABOLISM	-0.0031274156092410206	1.3025401237954306e-18	-0.22677764340084097	0.8206117085923379	0.8520565578968285	-7.332926805402704
92,REACTOME_METABOLISM_OF_PROTEINS	0.0377532048431864	-8.303510504055482e-19	2.9912669434543804	0.002800261901454153	0.007539166657761182	-2.907551361390884
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.09762917359768478	5.913605804622756e-19	7.908253470490469	3.607031514172112e-15	4.629023776520877e-14	23.483850307335306
LV 94	0.002775337273932443	-5.00804857898488e-19	0.27970119687450595	0.7797255542400028	0.8179682244752073	-7.319573741741724
95,PID_DELTANP63PATHWAY	-0.029511931927728142	2.1151984535035693e-19	-2.133632509471831	0.03295172515757673	0.05764875106727967	-5.0923542075817565
96,REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	0.011273203693739525	-3.0232221774213934e-19	0.9971910424079822	0.31875017597509303	0.40635370116030073	-6.863249183501783
97,PID_DELTANP63PATHWAY	-0.012519462346221632	-1.0894875259425348e-18	-1.2026705499118482	0.229196342527989	0.3129099002598431	-6.638151604311125
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.05179426733644007	-9.043592121876164e-19	-3.7715569382744536	1.652842817485857e-4	5.732833195784279e-4	-0.2886100095005295
99,DMAP_ERY3	0.03416733080479477	-7.431206960584754e-19	3.4865230200242547	4.961893680994487e-4	0.001565843497690883	-1.3148135965245213
LV 100	0.0036429331224786844	-1.9043745130250548e-18	0.28499766424353246	0.7756651059779089	0.8159318737745763	-7.318083791656651
101,IRIS_Neutrophil-Resting	0.03464151414355943	9.51354813343045e-19	1.7803121635629735	0.07512350745691238	0.1161548207667119	-5.780398709396922
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	0.02455506331043606	2.8275649991339493e-19	2.7921490052991618	0.005268252668045895	0.012276091251609946	-3.479675466071869
103,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	0.04830422022468042	9.298698515402166e-19	5.568615974555211	2.788613516425696e-8	1.8245235518700626e-7	8.011919839458221
104,SVM Mast cells resting	0.07515814887284743	-2.378761412560819e-19	7.672280365933063	2.2520097655114098e-14	2.627344726429978e-13	21.68783983841921
105,PID_ECADHERIN_STABILIZATION_PATHWAY	0.043410141828986504	-1.3891142134215887e-18	6.7945501547907075	1.299196431953462e-11	1.2504765657552072e-10	15.468590391009247
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	0.007663150610251678	-9.07953252538397e-19	0.9198413688802898	0.35772774435539834	0.4471596804442479	-6.937096955397352
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.02697769675407884	3.6305973788584713e-19	2.487482475238863	0.012917643050794644	0.025504064484902247	-4.279176092436033
108,REACTOME_MRNA_SPLICING	0.030085459740905665	-1.260964212164065e-18	3.8852182992126645	1.0439107265833846e-4	3.827672664139077e-4	0.14287601144780737
109,PID_ERBB1_DOWNSTREAM_PATHWAY	0.016643119250011947	8.523293118643662e-19	1.8529426715278734	0.06398622840164957	0.10137735775569993	-5.649079789566882
110,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-0.024807937577591886	-9.57547485810199e-19	-3.282514838280229	0.0010403501026680824	0.00303435446611524	-2.000196289961271
111,PID_ATM_PATHWAY	-0.023127603455656093	7.829370254347712e-20	-2.85848263998921	0.0042853394507390745	0.01050863495881875	-3.2934319802090384
LV 112	-0.014739756257408488	-1.4599908032803665e-19	-1.9357600405307505	0.052988565407518784	0.08718204137561851	-5.492950836305667
113,REACTOME_METABOLISM_OF_RNA	0.06800025150294493	6.527059162535419e-19	15.609526334535245	6.3632163206841405e-53	1.224919141731697e-50	109.44152625649268
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	0.029876099835833163	-9.529668461474394e-19	3.300026815852535	9.777721560503398e-4	0.002873605191445655	-1.9429724848516967
115,IRIS_Neutrophil-Resting	-0.0035866706314511103	1.4504771670577116e-19	-0.22618483558929528	0.8210726830642167	0.8520565578968285	-7.33306057230833
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.002766826583881559	1.4887078903968984e-19	0.31527751905214885	0.7525723256798189	0.7959899598536546	-7.309029151727465
117,REACTOME_MRNA_PROCESSING	0.03466741071869446	-1.3141502835560407e-18	3.0728365315775683	0.0021389081622835075	0.0058402811523343996	-2.661868972689108
118,KEGG_CELL_CYCLE	0.06514548323492286	-1.3188718659776546e-18	12.553705045431316	2.736137398802033e-35	2.1068257970775654e-33	69.19962084272821
LV 119	-0.02431697340747573	7.329904352658338e-20	-2.886106661361349	0.0039275517457310555	0.009818879364327638	-3.2145898236295087
120,KEGG_PARKINSONS_DISEASE	0.004098965714777195	1.00289581847152e-18	0.38063192701209303	0.7035026541459666	0.7536571994179616	-7.286372792876458
LV 121	0.01276449878616362	5.493244026340272e-20	1.7512987928301966	0.07999405727838806	0.1231908482087176	-5.831391564007081
122,REACTOME_DEVELOPMENTAL_BIOLOGY	-0.006219437448003789	7.408568029943807e-19	-0.789713018146714	0.4297562190395684	0.512248124861405	-7.04789460725335
LV 123	0.008741001286089971	1.774997869319379e-18	0.9871696002236631	0.3236370961602213	0.40986934875554343	-6.873152740246054
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.012142854703443158	-2.7727184458642233e-18	1.2587438193895253	0.20821834129991146	0.28630021928737825	-6.5694280225581885
125,REACTOME_PHOSPHOLIPID_METABOLISM	-0.01822188868186892	-1.6491888391971984e-18	-1.506645532751837	0.13200416002519594	0.19105865266804675	-6.22812299148954
LV 126	0.005582077096939955	-9.044032567997583e-19	0.6705258000385677	0.5025729728376542	0.5775838643059609	-7.134582283332183
127,KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	-0.0395424019842349	1.0154044883198253e-18	-2.8511704059682383	0.004384872884286395	0.010617459499687183	-3.3141756967395732
128,KEGG_PURINE_METABOLISM	-0.0037386080918436837	-1.092658738016753e-18	-0.4446097253694941	0.656633078656646	0.7161578903195714	-7.260072173966231
LV 129	0.01614946127113621	6.377307481252891e-19	2.1880145107284847	0.028743488272169434	0.05076258249901482	-4.975451860468645
LV 130	-0.03733059568891919	-1.767105074823547e-18	-4.672450593007058	3.103956760989518e-6	1.4753374728160054e-5	3.478910864382005
131,REACTOME_OPIOID_SIGNALLING	-0.030453653278587983	-1.2038273390629594e-18	-2.437226774078111	0.014856668572593138	0.028456802987305265	-4.402227776350719
132,REACTOME_SIGNALING_BY_SCF_KIT	0.027423278596856657	6.764019175858949e-19	2.7957711838985753	0.005209723205138503	0.01223014289011173	-3.469617841841085
133,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	-0.00226299526878864	-3.79664556663351e-19	-0.31230104930331465	0.7548328978992754	0.7961936046334823	-7.309959692547606
134,REACTOME_DIABETES_PATHWAYS	0.028686674121106932	-4.946033765089056e-19	2.7972253035145767	0.005186392435120728	0.01223014289011173	-3.4655765703627184
135,REACTOME_METABOLISM_OF_RNA	0.06582335854912678	1.3240515123655443e-18	6.145554779573466	8.992948805745505e-10	7.213094354608374e-9	11.341401383217992
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	0.029151109851650314	-2.2726138972987917e-19	2.2596612451061953	0.023911920674227156	0.04301910962419372	-4.816959214598362
LV 137	0.03191014167323463	1.360449979839627e-19	3.405436627259373	6.69046394068534e-4	0.0020443084263205204	-1.592140048547571
LV 138	-0.023701651053950456	1.0380434189607722e-19	-2.4755973779877465	0.013354783580969282	0.026099450145549104	-4.308502732293539
139,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	-0.0031893006322169896	-4.1793051569225117e-19	-0.3812872721553809	0.703016414078428	0.7536571994179616	-7.286124057106454
140,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	0.018620006620209722	9.5508979645268e-19	2.5441272676314193	0.011003590478680292	0.02229674912785217	-4.137482266953575
141,DMAP_ERY5	0.03227617921913419	-3.3422813477774624e-19	3.7565575151440624	1.754590594996985e-4	5.978029903308313e-4	-0.34460356744292575
LV 142	0.026602009297266128	1.4917381597122624e-18	2.7775586169938444	0.005510078765675287	0.012627263838005866	-3.5200569031574003
143,KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.02623893856068085	-1.7367759549026205e-18	-3.3801251559802483	7.335555552122604e-4	0.0022237707776119704	-1.6773823841899276
144,REACTOME_SIGNALING_BY_RHO_GTPASES	0.032255832225101984	-1.2859264960954983e-18	4.08425818112291	4.534486097731167e-5	1.781405252680101e-4	0.929024787822442
145,REACTOME_SIGNALING_BY_ILS	0.0016035132281188333	2.5801333792736777e-20	0.14470885271735498	0.8849502237567959	0.9013381908634033	-7.348114635852164
LV 146	0.0460751031550221	1.5024498093851774e-18	5.84828838985877	5.487691713879525e-9	3.912520944154847e-8	9.585841109241429
147,PID_AURORA_B_PATHWAY	0.34107434630227174	2.240285151986622e-19	12.427507053788615	1.23824478917243e-34	7.945404063856426e-33	67.70516329144621
LV 148	0.0640713278127249	1.8931431369288652e-18	7.988438103427399	1.913205353020562e-15	2.6306573604032728e-14	24.1060331944612
LV 149	0.012322613107112584	2.301775834997957e-18	1.8078113962604487	0.07073343900564595	0.11070070738688492	-5.731295258374137
150,REACTOME_IMMUNE_SYSTEM	0.01159742022646541	-1.0844312044686423e-18	1.4706760086788597	0.1414809760692975	0.20400814901378103	-6.281435161452504
151,IRIS_Monocyte-Day1	0.032202253361076995	7.77933557495449e-19	3.1670366877225833	0.0015550768072555173	0.004402239491127751	-2.3699716539223994
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.009834809974151095	-6.764019175858949e-19	-1.4217521964018773	0.15519951892367423	0.21887111643082263	-6.351882794215279
LV 153	0.01354747230523327	1.6095839239591838e-18	1.1064918998545183	0.2686001400321684	0.35658984107718916	-6.748743635427235
LV 154	-0.011125269070882658	1.4621225625080353e-18	-1.1699765406767417	0.24210099537462865	0.3282002930254649	-6.676777784761512
155,KEGG_OOCYTE_MEIOSIS	-0.05128910369027526	9.486152384678177e-19	-8.494899480850979	3.039273626026269e-17	5.087479765304842e-16	28.174628291278363
156,DMAP_MONO2	0.049948659642832495	1.0500235534633744e-20	2.718523339733938	0.006594172846879499	0.014760212477026786	-3.681298094121779
157,PID_HES_HEYPATHWAY	-0.0029181110219290676	-4.754087345374568e-19	-0.40750739609637004	0.6836637032332	0.7414381006895269	-7.275821229139233
LV 158	0.05009004702453314	1.320827446756756e-18	8.316909523864746	1.3387806676423106e-16	1.9824252193934214e-15	26.717520525455537
159,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	0.010003553382126124	1.6582708382208622e-18	1.1486841828650203	0.2507754903364062	0.33758239083746994	-6.701361662472549
160,REACTOME_GPCR_DOWNSTREAM_SIGNALING	0.0226219513379732	-5.053502618715341e-19	3.0972955247356393	0.0019705532159615454	0.005537686044855438	-2.5869198421010156
161,PID_ARF6_TRAFFICKINGPATHWAY	0.0037524545558399566	4.95140720777037e-19	0.2624291302930515	0.7930081792783522	0.8296417092993631	-7.324238373746766
162,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.07448234425308906	-7.101400904866057e-19	6.588474003528488	5.207209231309014e-11	4.773275128699929e-10	14.1144529306961
163,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.011928898251715206	-1.5445212229031394e-18	1.1139329750164357	0.26539492026162587	0.35478140382196516	-6.74051596285234
LV 164	-0.016406092820926435	-6.419237952011998e-19	-2.0356144727238026	0.04187456618024596	0.07009438251910736	-5.295649771664271
165,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	0.02437843840904957	-3.2349005833754615e-19	4.603684560405488	4.318869962438703e-6	2.0277621165108546e-5	3.163349486699625
LV 166	-0.07086596514317099	1.2496689713802697e-18	-5.143377505247259	2.8673986499451607e-7	1.5999253336650534e-6	5.763738649663329
LV 167	-0.016753022930767462	-6.705175574037344e-19	-2.13192625344105	0.03309188048277612	0.05764875106727967	-5.095974603097113
