"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"79","galantamine","9651","GI1","trt_cp","down",-0.290755048295491,0.00112815105817989,0.0044654623470733,-1.03979167208808,0.720985200921445,57,52,"ACHE; BCHE; CHRNA1; CHRNA10; CHRNA2; CHRNA3; CHRNA4; CHRNA5; CHRNA6; CHRNA7; CHRNA9; CHRNB1; CHRNB2; CHRNB3; CHRNB4; CHRND; CHRNE; CHRNG",-70.0661782084614
"80","EMD-1214063",NA,"GI1","trt_cp","down",-0.290681746804428,0.00112815105817989,0.0044654623470733,-1.03952953294241,-0.937609644881323,57,52,NA,-70.5802410777594
"81","tetrandrine",NA,"GI1","trt_cp","down",-0.288741084918968,0.0013420878569151,0.00515922655092133,-1.03258938150336,-1.28367056296669,57,52,"ABCB1",-78.3945875679508
"82","amantadine","2130","GI1","trt_cp","down",-0.288612004498196,0.0013420878569151,0.00515922655092133,-1.0321277670023,0.714634786878838,57,52,"CHRNA3; CHRNA4; CHRNA7; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A",-72.8994327582132
"83","benzbromarone","2333","GI1","trt_cp","down",-0.286810103404446,0.00159862923782317,0.00598081229553888,-1.02568384878939,0.529692596406611,57,52,"ABCC1; CYP2C9; SLC22A12",-74.1717875994643
"84","alogliptin",NA,"GI1","trt_cp","down",-0.285811147891614,0.00174604805509647,0.00643699911801903,-1.0221114065253,-0.543496955635203,57,52,"DPP4",-67.2230757110218
"85","PAC-1","135421197","GI1","trt_cp","down",-0.285492537541951,0.00190314973195451,0.0069281363870936,-1.02097199935021,-1.15380330224441,57,52,"CASP3",-71.327700307256
"86","ZK-93423","121926","GI1","trt_cp","down",-0.284995370979798,0.00190314973195451,0.0069281363870936,-1.01919404345917,-0.895867067517905,57,52,"GABRA2; GABRA3; GABRA5; GABRB2; GABRG2",-74.8897029858977
"87","zibotentan","9910224","GI1","trt_cp","down",-0.284766046934315,0.00190314973195451,0.0069281363870936,-1.01837393995933,0.847082027939186,57,52,"EDNRA",-66.2254786102576
"88","vildagliptin",NA,"GI1","trt_cp","down",-0.28286226109005,0.00225214610247059,0.00798310202915746,-1.0115656637904,0.969286612216913,57,52,"DPP4; DPP9",-65.3362089340581
"89","physostigmine","16212981","GI1","trt_cp","down",-0.282390679709037,0.00244839264313301,0.00856688544689357,-1.0098792050494,0,57,52,"ACHE; BCHE; CHRNA4; CHRNB2",-66.6321988497597
"90","GSK-256066",NA,"GI1","trt_cp","down",-0.282373322927971,0.00244839264313301,0.00856688544689357,-1.00981713411886,0,57,52,NA,-63.8747734972032
"91","digoxin","30322","GI1","trt_cp","down",-0.28232066383864,0.00244839264313301,0.00856688544689357,-1.00962881586654,-0.69836219857054,57,52,"ABCB1; ABCG2; ATP1A1; RORC; SLCO1B3; SLCO4C1",-59.3053257701095
"92","perhexiline","5284439","GI1","trt_cp","down",-0.280636159351166,0.00266420073608011,0.00919650540655126,-1.00360472875975,-0.99477368385037,57,52,"CPT1A; CPT2; KCNH2",-76.8258095012999
"93","4-IBP",NA,"GI1","trt_cp","down",-0.280529910266473,0.00266420073608011,0.00919650540655126,-1.0032247631699,-0.659593456980382,57,52,NA,-64.2617978413299
"94","acemetacin","1981","GI1","trt_cp","down",-0.279983051946897,0.00289317316621545,0.00985357625323432,-1.00126910073225,0,57,52,NA,-68.927755455763
"95","BRD-K76674262",NA,"GI1","trt_cp","down",-0.278310428943828,0.00340555963251089,0.0113229477529775,-0.995287503923081,-0.987893879017625,57,52,NA,-78.2626250689356
"96","2-cyanopyrimidine",NA,"GI1","trt_cp","down",-0.27666155776236,0.00369260746091965,0.0121229269968194,-0.989390847844751,0.880811967518317,57,52,NA,-62.718624438667
"97","anandamide","5281969","GI1","trt_cp","down",-0.276505992093147,0.00369260746091965,0.0121229269968194,-0.988834517393193,0,57,52,"CACNA1G; CACNA1H; CACNA1I; CNR1; CNR2; FAAH2; GLRA1; GPR119; GPR18; GPR55; KCNA2; KCND3; KCNK3; KCNK9; PLD1; PLD2; PLD3; TRPM8; TRPV1",-62.9549751831718
"98","emetine","10219","GI1","trt_cp","down",-0.27595453026685,0.00400060943265449,0.0129639355447239,-0.98686239199823,-0.895801158132036,57,52,"MRPS7; RPS11; RPS12; RPS13; RPS14; RPS15; RPS15A; RPS16; RPS19; RPS2; RPS20; RPS21; RPS23; RPS24; RPS25; RPS27; RPS27L; RPS28; RPS29; RPS3; RPS3A; RPS5; RPS6; RPS7; RPS8; RPSA; RPSAP58; RSRC1",-77.9711258173797
"99","enflurane",NA,"GI1","trt_cp","down",-0.275666875035791,0.00400060943265449,0.0129639355447239,-0.985833685822905,-0.495610492601024,57,52,"ATP2C1; ATP5D; ATP5F1D; CYP2E1; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GLRA1; GLRB; GRIA1; KCNA1; KCNN4",-62.2754667927204
"100","dimemorfan",NA,"GI1","trt_cp","down",-0.274716475624241,0.00432997897318083,0.0138775805590592,-0.982434888797437,0,57,52,NA,-65.7882297329237
"101","dabrafenib","44462760","GI1","trt_cp","down",-0.274211508211334,0.00468130358184425,0.014813745860413,-0.98062903567917,0,57,52,"BRAF; LIMK1; NEK11; RAF1; SIK1; SIK1B",-61.7968565350981
"102","orciprenaline","9861452","GI1","trt_cp","down",-0.272375818420366,0.00547216473794983,0.0169245095075042,-0.974064283086307,0.888968425323783,57,52,"ADRB2",-63.5832742456472
"103","nandrolone","9904","GI1","trt_cp","down",-0.270317197365017,0.00637667437857474,0.0192643408038199,-0.966702288713773,0,57,52,NA,-64.2647522256362
"104","sitagliptin","4369359","GI1","trt_cp","down",-0.270258000053043,0.00637667437857474,0.0192643408038199,-0.966490588616522,0,57,52,"CYP2C8; DPP4; FASLG; HMGCR; SLC22A8",-61.0917434806586
"105","indoprofen","3718","GI1","trt_cp","down",-0.269640891675449,0.00637667437857474,0.0192643408038199,-0.964283699499513,0,57,52,"CXCR1; CXCR2",-60.0921767903569
"106","BRD-K63750851",NA,"GI1","trt_cp","down",-0.269015987325887,0.0068820108527231,0.0205368199726377,-0.962048930602689,-0.788631529709284,57,52,NA,-69.8002836208934
"107","mozavaptan",NA,"GI1","trt_cp","down",-0.268020547669985,0.007416722294151,0.0218963119243282,-0.958489061667166,0,57,52,NA,-56.5636571338533
"108","enalaprilat","5462501","GI1","trt_cp","down",-0.267094814216223,0.00798516054986283,0.0232927851218084,-0.955178474485833,-0.704110143092273,57,52,"ACE; ACE2; AGT; ATP6AP2; BDKRB1",-58.2683368785945
"109","BMS-927711",NA,"GI1","trt_cp","down",-0.266346907999806,0.0085973783864387,0.0247951430279909,-0.952503829075916,0,57,52,NA,-56.4031355865438
"110","AM-1241",NA,"GI1","trt_cp","down",-0.26618740371603,0.0085973783864387,0.0247951430279909,-0.951933413439439,0,57,52,NA,-63.5606239659655
"111","tromaril",NA,"GI1","trt_cp","down",-0.265251462783852,0.00925109108420132,0.0263785463622975,-0.948586322503098,0,57,52,NA,-62.4684865673994
"112","bepridil","2351","GI1","trt_cp","down",-0.263472098563623,0.0106730570928818,0.0297416275916462,-0.942223000150994,-0.932602886838194,57,52,"ATP1A1; CACNA1A; CACNA1C; CACNA1H; CACNA2D2; CALM1; CALM2; CALM3; KCNH2; KCNQ1; KCNQ4; MYLK3; PDE1A; PDE1B; SCN5A; TNNC1",-53.6555581816749
"113","ZM-241385","176407","GI1","trt_cp","down",-0.263421503736689,0.0106730570928818,0.0297416275916462,-0.942042064067495,0.732334514558774,57,52,"ADORA1; ADORA2A; ADORA2B; ADORA3",-71.4498148585835
"114","lumiracoxib",NA,"GI1","trt_cp","down",-0.263179412767034,0.0106730570928818,0.0297416275916462,-0.941176303780234,-0.612020072286978,57,52,"TTR",-53.3089104230678
"115","PRT-062607",NA,"GI1","trt_cp","down",-0.261349271755861,0.0122900293658284,0.0335532274539893,-0.934631394609022,-1.13425295482256,57,52,NA,-64.9462302056251
"116","quizartinib","24889392","GI1","trt_cp","down",-0.260978941425907,0.0122900293658284,0.0335532274539893,-0.933307027602277,-0.719499819034237,57,52,"CSF1R; DDR1; FLT3; FLT4; KIT; PDGFRA; PDGFRB; RET",-67.7883479082959
"117","crizotinib","11626560","GI1","trt_cp","down",-0.260507376420668,0.0122900293658284,0.0335532274539893,-0.931620627423948,-1.08922115395995,57,52,"ALK; AXL; CYP2B6; CYP3A5; EPHA2; EPHA6; EPHB6; IRAK1; IRAK3; LTK; MAP3K2; MAP4K1; MAP4K2; MAP4K3; MAP4K5; MERTK; MET; MST1R; NTRK2; NTRK3; NUDT1; PLK4; ROS1; SLK; STK10; TEK; TIE1",-50.4392184668715
"118","zaltoprofen",NA,"GI1","trt_cp","down",-0.259425808631832,0.0141064467869857,0.0376241078098779,-0.927752748994241,0,57,52,NA,-52.6047821633971
"119","SCH-900776",NA,"GI1","trt_cp","down",-0.259035966862523,0.0141064467869857,0.0376241078098779,-0.926358605616382,-1.27072470277461,57,52,NA,-66.2953990388403
"120","reparixin",NA,"GI1","trt_cp","down",-0.259015014146501,0.0141064467869857,0.0376241078098779,-0.926283674984035,0,57,52,"CXCR1; CXCR2",-53.3620893405814
"121","KBG",NA,"GI1","trt_cp","down",-0.258820548713521,0.0141064467869857,0.0376241078098779,-0.925588232071155,0,57,52,NA,-63.1489797526196
"122","oxypurinol",NA,"GI1","trt_cp","down",-0.258614310686618,0.0141064467869857,0.0376241078098779,-0.924850688272349,-0.693422519497136,57,52,"AOX1",-59.4776648546443
"123","lomerizine","13579832","GI1","trt_cp","down",-0.257980060862176,0.0150961655919563,0.0398431418326561,-0.922582498298195,0,57,52,"ABCB1; CACNA1B; SCN5A",-57.5208776490979
