"","X","Var1","Var2","log_fold_change","Sensitive"
"34526",784423,"GOS3","amiodarone",-0.90373323035,TRUE
"34527",784451,"GAMG","amiodarone",-1.09642276661,TRUE
"34528",784453,"GMS10","amiodarone",0.180055268734,TRUE
"34529",784489,"NMCG1","amiodarone",-0.038270236369,TRUE
"34530",784505,"KALS1","amiodarone",-0.237676683261,TRUE
"34531",784512,"DKMG","amiodarone",-0.337721574181,TRUE
"34532",784525,"AM38","amiodarone",NA,NA
"34533",784536,"SNU466","amiodarone",0.0282068757626,TRUE
"34534",784574,"SNU1105","amiodarone",-0.160400617315,TRUE
"34535",784577,"SF295","amiodarone",0.604618176671,FALSE
"34536",784616,"KNS60","amiodarone",-0.213869829127,TRUE
"34537",784628,"CAS1","amiodarone",-0.20854396757,TRUE
"34538",784632,"YH13","amiodarone",-0.190177653106,TRUE
"34539",784640,"KNS81","amiodarone",0.158329533993,TRUE
"34540",784674,"SNU489","amiodarone",-0.377208787688,TRUE
"34541",784683,"A172","amiodarone",0.542321437255,FALSE
"34542",784690,"YKG1","amiodarone",-0.156336467766,TRUE
"34543",784691,"T98G","amiodarone",0.0343723875262,TRUE
"34544",784702,"LN229","amiodarone",-0.27941641224,TRUE
"34545",784717,"KNS42","amiodarone",-0.264251555866,TRUE
"34546",784718,"SNU201","amiodarone",-0.751400744909,TRUE
"34547",784785,"GB1","amiodarone",0.208945858672,TRUE
"34548",784795,"GI1","amiodarone",-0.04484376694,TRUE
"34549",784832,"LN18","amiodarone",0.20139840454,TRUE
"34550",784862,"DBTRG05MG","amiodarone",0.0267700401805,TRUE
"59126",1343335,"GOS3","icosapent",-0.359432716554,TRUE
"59127",1343363,"GAMG","icosapent",-0.422206274857,TRUE
"59128",1343365,"GMS10","icosapent",-0.25003773291,TRUE
"59129",1343401,"NMCG1","icosapent",-0.0912186869564,TRUE
"59130",1343417,"KALS1","icosapent",0.0732877844561,TRUE
"59131",1343424,"DKMG","icosapent",-0.0980544095962,TRUE
"59132",1343437,"AM38","icosapent",-0.378047601484,TRUE
"59133",1343448,"SNU466","icosapent",0.72888509934,FALSE
"59134",1343486,"SNU1105","icosapent",-0.270799363162,TRUE
"59135",1343489,"SF295","icosapent",0.186125261307,TRUE
"59136",1343528,"KNS60","icosapent",-0.35780360525,TRUE
"59137",1343540,"CAS1","icosapent",-0.402991204826,TRUE
"59138",1343544,"YH13","icosapent",0.0198960126213,TRUE
"59139",1343552,"KNS81","icosapent",0.0725952544383,TRUE
"59140",1343586,"SNU489","icosapent",-0.504046326932,TRUE
"59141",1343595,"A172","icosapent",0.058646122498,TRUE
"59142",1343602,"YKG1","icosapent",0.279575751955,TRUE
"59143",1343603,"T98G","icosapent",0.117383937829,TRUE
"59144",1343614,"LN229","icosapent",0.0700642069287,TRUE
"59145",1343629,"KNS42","icosapent",-0.0644010375522,TRUE
"59146",1343630,"SNU201","icosapent",-0.383443663115,TRUE
"59147",1343697,"GB1","icosapent",-0.854084391287,TRUE
"59148",1343707,"GI1","icosapent",0.0102747517692,TRUE
"59149",1343744,"LN18","icosapent",-0.053260310101,TRUE
"59150",1343774,"DBTRG05MG","icosapent",0.122486175257,TRUE
"68551",1557471,"GOS3","pamidronate",-0.307555042515,TRUE
"68552",1557499,"GAMG","pamidronate",-0.210644287266,TRUE
"68553",1557501,"GMS10","pamidronate",-0.127846259388,TRUE
"68554",1557537,"NMCG1","pamidronate",-0.506537184518,TRUE
"68555",1557553,"KALS1","pamidronate",0.121716949946,TRUE
"68556",1557560,"DKMG","pamidronate",-0.131672269896,TRUE
"68557",1557573,"AM38","pamidronate",-1.24122746362,TRUE
"68558",1557584,"SNU466","pamidronate",-0.246912719432,TRUE
"68559",1557622,"SNU1105","pamidronate",-0.221772295427,TRUE
"68560",1557625,"SF295","pamidronate",0.50769034997,FALSE
"68561",1557664,"KNS60","pamidronate",0.0396865673009,TRUE
"68562",1557676,"CAS1","pamidronate",-0.0659611580199,TRUE
"68563",1557680,"YH13","pamidronate",-1.04940350425,TRUE
"68564",1557688,"KNS81","pamidronate",-0.647869408979,TRUE
"68565",1557722,"SNU489","pamidronate",-0.499034081075,TRUE
"68566",1557731,"A172","pamidronate",0.277500262336,TRUE
"68567",1557738,"YKG1","pamidronate",0.373904293841,FALSE
"68568",1557739,"T98G","pamidronate",0.114994312022,TRUE
"68569",1557750,"LN229","pamidronate",-0.291793814609,TRUE
"68570",1557765,"KNS42","pamidronate",-0.445683941809,TRUE
"68571",1557766,"SNU201","pamidronate",0.190906569015,TRUE
"68572",1557833,"GB1","pamidronate",-0.449294097122,TRUE
"68573",1557843,"GI1","pamidronate",-0.0683609893411,TRUE
"68574",1557880,"LN18","pamidronate",-0.392444580955,TRUE
"68575",1557910,"DBTRG05MG","pamidronate",-0.454336272025,TRUE
"78901",1792623,"GOS3","ibrutinib",0.420466243028,FALSE
"78902",1792651,"GAMG","ibrutinib",0.488438048603,FALSE
"78903",1792653,"GMS10","ibrutinib",-0.212014068939,TRUE
"78904",1792689,"NMCG1","ibrutinib",0.414009916858,FALSE
"78905",1792705,"KALS1","ibrutinib",0.478008714864,FALSE
"78906",1792712,"DKMG","ibrutinib",-0.14309777763,TRUE
"78907",1792725,"AM38","ibrutinib",NA,NA
"78908",1792736,"SNU466","ibrutinib",0.0860584181583,TRUE
"78909",1792774,"SNU1105","ibrutinib",0.117904346916,TRUE
"78910",1792777,"SF295","ibrutinib",-0.769787013314,TRUE
"78911",1792816,"KNS60","ibrutinib",0.123142700477,TRUE
"78912",1792828,"CAS1","ibrutinib",0.550317006217,FALSE
"78913",1792832,"YH13","ibrutinib",1.14360217724,FALSE
"78914",1792840,"KNS81","ibrutinib",0.0161095592393,TRUE
"78915",1792874,"SNU489","ibrutinib",1.32112160122,FALSE
"78916",1792883,"A172","ibrutinib",0.371235493305,FALSE
"78917",1792890,"YKG1","ibrutinib",0.539418455758,FALSE
"78918",1792891,"T98G","ibrutinib",0.53744618507,FALSE
"78919",1792902,"LN229","ibrutinib",0.360132374751,FALSE
"78920",1792917,"KNS42","ibrutinib",-0.489488683992,TRUE
"78921",1792918,"SNU201","ibrutinib",1.13932720518,FALSE
"78922",1792985,"GB1","ibrutinib",0.163583419923,TRUE
"78923",1792995,"GI1","ibrutinib",0.198237150818,TRUE
"78924",1793032,"LN18","ibrutinib",-0.230248298419,TRUE
"78925",1793062,"DBTRG05MG","ibrutinib",0.0842971257975,TRUE
"79051",1796031,"GOS3","erlotinib",0.309567400072,FALSE
"79052",1796059,"GAMG","erlotinib",-0.50954500623,TRUE
"79053",1796061,"GMS10","erlotinib",0.649562873566,FALSE
"79054",1796097,"NMCG1","erlotinib",-0.466750938827,TRUE
"79055",1796113,"KALS1","erlotinib",0.984652619961,FALSE
"79056",1796120,"DKMG","erlotinib",0.803167486791,FALSE
"79057",1796133,"AM38","erlotinib",NA,NA
"79058",1796144,"SNU466","erlotinib",0.776725166145,FALSE
"79059",1796182,"SNU1105","erlotinib",-0.609515363755,TRUE
"79060",1796185,"SF295","erlotinib",-0.493714036593,TRUE
"79061",1796224,"KNS60","erlotinib",0.407352095193,FALSE
"79062",1796236,"CAS1","erlotinib",0.811149750414,FALSE
"79063",1796240,"YH13","erlotinib",0.438693483736,FALSE
"79064",1796248,"KNS81","erlotinib",0.442644137637,FALSE
"79065",1796282,"SNU489","erlotinib",-0.668395997124,TRUE
"79066",1796291,"A172","erlotinib",0.978781214818,FALSE
"79067",1796298,"YKG1","erlotinib",-0.268194209421,TRUE
"79068",1796299,"T98G","erlotinib",-0.442177317967,TRUE
"79069",1796310,"LN229","erlotinib",0.208158570984,TRUE
"79070",1796325,"KNS42","erlotinib",0.066456339445,TRUE
"79071",1796326,"SNU201","erlotinib",1.21562430891,FALSE
"79072",1796393,"GB1","erlotinib",0.0935666938852,TRUE
"79073",1796403,"GI1","erlotinib",0.0172657008265,TRUE
"79074",1796440,"LN18","erlotinib",0.338810704029,FALSE
"79075",1796470,"DBTRG05MG","erlotinib",-0.272696626388,TRUE
"86026",1954503,"GOS3","ixazomib",-3.05587750286,TRUE
"86027",1954531,"GAMG","ixazomib",-3.97781636631,TRUE
"86028",1954533,"GMS10","ixazomib",-2.79183368446,TRUE
"86029",1954569,"NMCG1","ixazomib",-3.51476641749,TRUE
"86030",1954585,"KALS1","ixazomib",-4.2230214359,TRUE
"86031",1954592,"DKMG","ixazomib",-3.55994701339,TRUE
"86032",1954605,"AM38","ixazomib",-2.63816710225,TRUE
"86033",1954616,"SNU466","ixazomib",-3.3183152613,TRUE
"86034",1954654,"SNU1105","ixazomib",-3.13645759665,TRUE
"86035",1954657,"SF295","ixazomib",-3.73072419771,TRUE
"86036",1954696,"KNS60","ixazomib",-5.58337006477,TRUE
"86037",1954708,"CAS1","ixazomib",-4.82277270413,TRUE
"86038",1954712,"YH13","ixazomib",-3.38528390365,TRUE
"86039",1954720,"KNS81","ixazomib",-5.05248997931,TRUE
"86040",1954754,"SNU489","ixazomib",-2.61852710007,TRUE
"86041",1954763,"A172","ixazomib",-4.31986923214,TRUE
"86042",1954770,"YKG1","ixazomib",-4.71232276939,TRUE
"86043",1954771,"T98G","ixazomib",-6.43743250498,TRUE
"86044",1954782,"LN229","ixazomib",-2.47625255119,TRUE
"86045",1954797,"KNS42","ixazomib",-6.88545448667,TRUE
"86046",1954798,"SNU201","ixazomib",-2.99359508144,TRUE
"86047",1954865,"GB1","ixazomib",-3.17910321764,TRUE
"86048",1954875,"GI1","ixazomib",-4.34100783334,TRUE
"86049",1954912,"LN18","ixazomib",-3.45178036241,TRUE
"86050",1954942,"DBTRG05MG","ixazomib",-6.05574831203,TRUE
"97176",2207831,"GOS3","imatinib",-0.0711178104081,TRUE
"97177",2207859,"GAMG","imatinib",-0.429759389068,TRUE
"97178",2207861,"GMS10","imatinib",-0.653984658576,TRUE
"97179",2207897,"NMCG1","imatinib",0.71222749375,FALSE
"97180",2207913,"KALS1","imatinib",-0.250031365506,TRUE
"97181",2207920,"DKMG","imatinib",-0.620825563595,TRUE
"97182",2207933,"AM38","imatinib",-0.0193460175897,TRUE
"97183",2207944,"SNU466","imatinib",-0.953583829698,TRUE
"97184",2207982,"SNU1105","imatinib",-1.03369389179,TRUE
"97185",2207985,"SF295","imatinib",-1.44731124387,TRUE
"97186",2208024,"KNS60","imatinib",-1.23684234272,TRUE
"97187",2208036,"CAS1","imatinib",-0.637906859254,TRUE
"97188",2208040,"YH13","imatinib",-1.05075386212,TRUE
"97189",2208048,"KNS81","imatinib",-0.93926695185,TRUE
"97190",2208082,"SNU489","imatinib",-0.825025700617,TRUE
"97191",2208091,"A172","imatinib",-1.3105792018,TRUE
"97192",2208098,"YKG1","imatinib",-1.06151104956,TRUE
"97193",2208099,"T98G","imatinib",-1.32794937976,TRUE
"97194",2208110,"LN229","imatinib",-0.74744067059,TRUE
"97195",2208125,"KNS42","imatinib",-1.23453893766,TRUE
"97196",2208126,"SNU201","imatinib",-0.3600046918,TRUE
"97197",2208193,"GB1","imatinib",-0.962044113123,TRUE
"97198",2208203,"GI1","imatinib",-0.760826188844,TRUE
"97199",2208240,"LN18","imatinib",-0.928122495533,TRUE
"97200",2208270,"DBTRG05MG","imatinib",-0.536136404015,TRUE
"114151",2593503,"GOS3","bivalirudin",-0.000200784221094,TRUE
"114152",2593531,"GAMG","bivalirudin",0.244145563168,TRUE
"114153",2593533,"GMS10","bivalirudin",0.0415604748822,TRUE
"114154",2593569,"NMCG1","bivalirudin",0.148990826447,TRUE
"114155",2593585,"KALS1","bivalirudin",-0.897903724484,TRUE
"114156",2593592,"DKMG","bivalirudin",0.011858298939,TRUE
"114157",2593605,"AM38","bivalirudin",-0.509735972258,TRUE
"114158",2593616,"SNU466","bivalirudin",-0.0277484065837,TRUE
"114159",2593654,"SNU1105","bivalirudin",0.0540769840045,TRUE
"114160",2593657,"SF295","bivalirudin",-0.0495263995007,TRUE
"114161",2593696,"KNS60","bivalirudin",0.0634199416037,TRUE
"114162",2593708,"CAS1","bivalirudin",-0.00798136755369,TRUE
"114163",2593712,"YH13","bivalirudin",0.138207645866,TRUE
"114164",2593720,"KNS81","bivalirudin",0.212487824407,TRUE
"114165",2593754,"SNU489","bivalirudin",-0.301699052562,TRUE
"114166",2593763,"A172","bivalirudin",-0.294643250087,TRUE
"114167",2593770,"YKG1","bivalirudin",-0.158358356514,TRUE
"114168",2593771,"T98G","bivalirudin",-0.0784208176938,TRUE
"114169",2593782,"LN229","bivalirudin",0.122529289203,TRUE
"114170",2593797,"KNS42","bivalirudin",-0.139143589502,TRUE
"114171",2593798,"SNU201","bivalirudin",-0.230145636458,TRUE
"114172",2593865,"GB1","bivalirudin",0.0285871626816,TRUE
"114173",2593875,"GI1","bivalirudin",0.57244506674,FALSE
"114174",2593912,"LN18","bivalirudin",NA,NA
"114175",2593942,"DBTRG05MG","bivalirudin",0.340677852068,FALSE
