"","X","Var1","Var2","log_fold_change","Sensitive"
"15168",344491,"T98G","diltiazem",0.259121793711,TRUE
"15169",344502,"LN229","diltiazem",0.565793288046,FALSE
"15170",344517,"KNS42","diltiazem",-0.0555653905431,TRUE
"15171",344518,"SNU201","diltiazem",0.232149162296,TRUE
"15172",344585,"GB1","diltiazem",0.069997804066,TRUE
"15173",344595,"GI1","diltiazem",0.34469024353,FALSE
"15174",344632,"LN18","diltiazem",0.0176848445453,TRUE
"15175",344662,"DBTRG05MG","diltiazem",-0.300451218519,TRUE
"31576",717399,"GOS3","vardenafil",-0.180785274322,TRUE
"31577",717427,"GAMG","vardenafil",-0.0368812148146,TRUE
"31578",717429,"GMS10","vardenafil",-0.282361975581,TRUE
"31579",717465,"NMCG1","vardenafil",0.110856988821,TRUE
"31580",717481,"KALS1","vardenafil",-0.115597700711,TRUE
"31581",717488,"DKMG","vardenafil",-0.26490453045,TRUE
"31582",717501,"AM38","vardenafil",-0.258253171499,TRUE
"31583",717512,"SNU466","vardenafil",-0.303298920447,TRUE
"31584",717550,"SNU1105","vardenafil",-0.500266625857,TRUE
"31585",717553,"SF295","vardenafil",0.690824330945,FALSE
"31586",717592,"KNS60","vardenafil",-0.11849608055,TRUE
"31587",717604,"CAS1","vardenafil",0.166684789622,TRUE
"31588",717608,"YH13","vardenafil",-0.701194836062,TRUE
"31589",717616,"KNS81","vardenafil",0.104844245711,TRUE
"31590",717650,"SNU489","vardenafil",-0.616207411378,TRUE
"31591",717659,"A172","vardenafil",-0.353582185131,TRUE
"31592",717666,"YKG1","vardenafil",0.796980697938,FALSE
"31593",717667,"T98G","vardenafil",-0.239639709965,TRUE
"31594",717678,"LN229","vardenafil",-0.00890483042535,TRUE
"31595",717693,"KNS42","vardenafil",0.0313514821698,TRUE
"31596",717694,"SNU201","vardenafil",-0.386416593484,TRUE
"31597",717761,"GB1","vardenafil",-0.833131581856,TRUE
"31598",717771,"GI1","vardenafil",0.14868025602,TRUE
"31599",717808,"LN18","vardenafil",-0.261733169555,TRUE
"31600",717838,"DBTRG05MG","vardenafil",-0.329787842305,TRUE
"38551",875871,"GOS3","diflunisal",0.133485492264,TRUE
"38552",875899,"GAMG","diflunisal",0.245732190521,TRUE
"38553",875901,"GMS10","diflunisal",0.361188045221,FALSE
"38554",875937,"NMCG1","diflunisal",0.644876235541,FALSE
"38555",875953,"KALS1","diflunisal",-0.145220946923,TRUE
"38556",875960,"DKMG","diflunisal",-0.106028467479,TRUE
"38557",875973,"AM38","diflunisal",0.388462508702,FALSE
"38558",875984,"SNU466","diflunisal",-0.576269083059,TRUE
"38559",876022,"SNU1105","diflunisal",-0.391567622346,TRUE
"38560",876025,"SF295","diflunisal",0.399313649518,FALSE
"38561",876064,"KNS60","diflunisal",0.115322200751,TRUE
"38562",876076,"CAS1","diflunisal",0.2493662992,TRUE
"38563",876080,"YH13","diflunisal",0.142735232056,TRUE
"38564",876088,"KNS81","diflunisal",0.298860139393,TRUE
"38565",876122,"SNU489","diflunisal",0.0537379639908,TRUE
"38566",876131,"A172","diflunisal",0.291211384802,TRUE
"38567",876138,"YKG1","diflunisal",0.272422467329,TRUE
"38568",876139,"T98G","diflunisal",0.0964199173807,TRUE
"38569",876150,"LN229","diflunisal",-0.356413477349,TRUE
"38570",876165,"KNS42","diflunisal",-0.0753475401487,TRUE
"38571",876166,"SNU201","diflunisal",-0.0733470061366,TRUE
"38572",876233,"GB1","diflunisal",-0.00872811696428,TRUE
"38573",876243,"GI1","diflunisal",0.124006928023,TRUE
"38574",876280,"LN18","diflunisal",-0.23531828847,TRUE
"38575",876310,"DBTRG05MG","diflunisal",0.119608235797,TRUE
"59651",1355263,"GOS3","floxuridine",-0.289766688029,TRUE
"59652",1355291,"GAMG","floxuridine",-1.32296325944,TRUE
"59653",1355293,"GMS10","floxuridine",-1.41950945558,TRUE
"59654",1355329,"NMCG1","floxuridine",-1.26544257414,TRUE
"59655",1355345,"KALS1","floxuridine",-1.37161057008,TRUE
"59656",1355352,"DKMG","floxuridine",-0.143232784134,TRUE
"59657",1355365,"AM38","floxuridine",NA,NA
"59658",1355376,"SNU466","floxuridine",0.553780198042,FALSE
"59659",1355414,"SNU1105","floxuridine",-0.451955895117,TRUE
"59660",1355417,"SF295","floxuridine",-2.38039507684,TRUE
"59661",1355456,"KNS60","floxuridine",-0.622747535327,TRUE
"59662",1355468,"CAS1","floxuridine",-1.98770580558,TRUE
"59663",1355472,"YH13","floxuridine",-0.971714487259,TRUE
"59664",1355480,"KNS81","floxuridine",-2.04857995087,TRUE
"59665",1355514,"SNU489","floxuridine",-0.355985511602,TRUE
"59666",1355523,"A172","floxuridine",-0.704131363633,TRUE
"59667",1355530,"YKG1","floxuridine",-1.12539905228,TRUE
"59668",1355531,"T98G","floxuridine",-3.00368901094,TRUE
"59669",1355542,"LN229","floxuridine",-0.822358883133,TRUE
"59670",1355557,"KNS42","floxuridine",-1.65830653227,TRUE
"59671",1355558,"SNU201","floxuridine",-2.50623248593,TRUE
"59672",1355625,"GB1","floxuridine",-0.602201902555,TRUE
"59673",1355635,"GI1","floxuridine",-2.86632776801,TRUE
"59674",1355672,"LN18","floxuridine",-3.5683529613,TRUE
"59675",1355702,"DBTRG05MG","floxuridine",-1.87640584732,TRUE
"61826",1404679,"GOS3","abiraterone",-0.616780853278,TRUE
"61827",1404707,"GAMG","abiraterone",-0.255788413856,TRUE
"61828",1404709,"GMS10","abiraterone",-0.542838627556,TRUE
"61829",1404745,"NMCG1","abiraterone",-0.232667141458,TRUE
"61830",1404761,"KALS1","abiraterone",-0.595674786512,TRUE
"61831",1404768,"DKMG","abiraterone",-0.217662488855,TRUE
"61832",1404781,"AM38","abiraterone",NA,NA
"61833",1404792,"SNU466","abiraterone",-0.105212550279,TRUE
"61834",1404830,"SNU1105","abiraterone",-0.105270544724,TRUE
"61835",1404833,"SF295","abiraterone",-0.575965758304,TRUE
"61836",1404872,"KNS60","abiraterone",-0.354261262261,TRUE
"61837",1404884,"CAS1","abiraterone",-0.401029528921,TRUE
"61838",1404888,"YH13","abiraterone",-0.761876275591,TRUE
"61839",1404896,"KNS81","abiraterone",-0.916871466575,TRUE
"61840",1404930,"SNU489","abiraterone",-0.790696624683,TRUE
"61841",1404939,"A172","abiraterone",-0.421470814926,TRUE
"61842",1404946,"YKG1","abiraterone",-0.889793173947,TRUE
"61843",1404947,"T98G","abiraterone",-0.0214758676438,TRUE
"61844",1404958,"LN229","abiraterone",-0.499086958513,TRUE
"61845",1404973,"KNS42","abiraterone",-1.24713310283,TRUE
"61846",1404974,"SNU201","abiraterone",-0.157102071239,TRUE
"61847",1405041,"GB1","abiraterone",-0.455149124956,TRUE
"61848",1405051,"GI1","abiraterone",-0.401160984599,TRUE
"61849",1405088,"LN18","abiraterone",-0.809470717651,TRUE
"61850",1405118,"DBTRG05MG","abiraterone",-0.404253787816,TRUE
"68551",1557471,"GOS3","pamidronate",-0.307555042515,TRUE
"68552",1557499,"GAMG","pamidronate",-0.210644287266,TRUE
"68553",1557501,"GMS10","pamidronate",-0.127846259388,TRUE
"68554",1557537,"NMCG1","pamidronate",-0.506537184518,TRUE
"68555",1557553,"KALS1","pamidronate",0.121716949946,TRUE
"68556",1557560,"DKMG","pamidronate",-0.131672269896,TRUE
"68557",1557573,"AM38","pamidronate",-1.24122746362,TRUE
"68558",1557584,"SNU466","pamidronate",-0.246912719432,TRUE
"68559",1557622,"SNU1105","pamidronate",-0.221772295427,TRUE
"68560",1557625,"SF295","pamidronate",0.50769034997,FALSE
"68561",1557664,"KNS60","pamidronate",0.0396865673009,TRUE
"68562",1557676,"CAS1","pamidronate",-0.0659611580199,TRUE
"68563",1557680,"YH13","pamidronate",-1.04940350425,TRUE
"68564",1557688,"KNS81","pamidronate",-0.647869408979,TRUE
"68565",1557722,"SNU489","pamidronate",-0.499034081075,TRUE
"68566",1557731,"A172","pamidronate",0.277500262336,TRUE
"68567",1557738,"YKG1","pamidronate",0.373904293841,FALSE
"68568",1557739,"T98G","pamidronate",0.114994312022,TRUE
"68569",1557750,"LN229","pamidronate",-0.291793814609,TRUE
"68570",1557765,"KNS42","pamidronate",-0.445683941809,TRUE
"68571",1557766,"SNU201","pamidronate",0.190906569015,TRUE
"68572",1557833,"GB1","pamidronate",-0.449294097122,TRUE
"68573",1557843,"GI1","pamidronate",-0.0683609893411,TRUE
"68574",1557880,"LN18","pamidronate",-0.392444580955,TRUE
"68575",1557910,"DBTRG05MG","pamidronate",-0.454336272025,TRUE
"75626",1718215,"GOS3","moxifloxacin",0.152669749278,TRUE
"75627",1718243,"GAMG","moxifloxacin",0.10779177211,TRUE
"75628",1718245,"GMS10","moxifloxacin",-0.368785713282,TRUE
"75629",1718281,"NMCG1","moxifloxacin",0.139841078968,TRUE
"75630",1718297,"KALS1","moxifloxacin",0.255715612031,TRUE
"75631",1718304,"DKMG","moxifloxacin",-0.509740928518,TRUE
"75632",1718317,"AM38","moxifloxacin",NA,NA
"75633",1718328,"SNU466","moxifloxacin",0.374213365931,FALSE
"75634",1718366,"SNU1105","moxifloxacin",-0.248093956355,TRUE
"75635",1718369,"SF295","moxifloxacin",0.19855317218,TRUE
"75636",1718408,"KNS60","moxifloxacin",-0.0368169679774,TRUE
"75637",1718420,"CAS1","moxifloxacin",0.411814628043,FALSE
"75638",1718424,"YH13","moxifloxacin",0.0829614149373,TRUE
"75639",1718432,"KNS81","moxifloxacin",-0.302068334182,TRUE
"75640",1718466,"SNU489","moxifloxacin",-0.180779142825,TRUE
"75641",1718475,"A172","moxifloxacin",-0.142969605221,TRUE
"75642",1718482,"YKG1","moxifloxacin",0.71089188066,FALSE
"75643",1718483,"T98G","moxifloxacin",-0.278200248772,TRUE
"75644",1718494,"LN229","moxifloxacin",-0.023152143128,TRUE
"75645",1718509,"KNS42","moxifloxacin",-0.0700961238119,TRUE
"75646",1718510,"SNU201","moxifloxacin",0.25098522748,TRUE
"75647",1718577,"GB1","moxifloxacin",-0.683092183317,TRUE
"75648",1718587,"GI1","moxifloxacin",-0.22382909399,TRUE
"75649",1718624,"LN18","moxifloxacin",0.0642218956282,TRUE
"75650",1718654,"DBTRG05MG","moxifloxacin",0.0798503526807,TRUE
"94026",2136263,"GOS3","rucaparib",0.537671994179,FALSE
"94027",2136291,"GAMG","rucaparib",0.631628948432,FALSE
"94028",2136293,"GMS10","rucaparib",0.398222790519,FALSE
"94029",2136329,"NMCG1","rucaparib",0.604253137464,FALSE
"94030",2136345,"KALS1","rucaparib",-0.12699589242,TRUE
"94031",2136352,"DKMG","rucaparib",0.259429423623,TRUE
"94032",2136365,"AM38","rucaparib",NA,NA
"94033",2136376,"SNU466","rucaparib",-0.47106639367,TRUE
"94034",2136414,"SNU1105","rucaparib",0.360878231456,FALSE
"94035",2136417,"SF295","rucaparib",-0.898026367681,TRUE
"94036",2136456,"KNS60","rucaparib",-0.132001163544,TRUE
"94037",2136468,"CAS1","rucaparib",0.597181563033,FALSE
"94038",2136472,"YH13","rucaparib",-0.407730795755,TRUE
"94039",2136480,"KNS81","rucaparib",-0.29898636095,TRUE
"94040",2136514,"SNU489","rucaparib",-0.192647782085,TRUE
"94041",2136523,"A172","rucaparib",-0.163255594783,TRUE
"94042",2136530,"YKG1","rucaparib",0.287651109261,TRUE
"94043",2136531,"T98G","rucaparib",-0.203080859668,TRUE
"94044",2136542,"LN229","rucaparib",-0.0759186772396,TRUE
"94045",2136557,"KNS42","rucaparib",0.161108438497,TRUE
"94046",2136558,"SNU201","rucaparib",-0.392908077225,TRUE
"94047",2136625,"GB1","rucaparib",0.217612720017,TRUE
"94048",2136635,"GI1","rucaparib",0.16161330586,TRUE
"94049",2136672,"LN18","rucaparib",0.431946889876,FALSE
"94050",2136702,"DBTRG05MG","rucaparib",-0.0123136567285,TRUE
"102426",2327111,"GOS3","felbamate",0.39543025723,FALSE
"102427",2327139,"GAMG","felbamate",0.977423768249,FALSE
"102428",2327141,"GMS10","felbamate",0.215737594481,TRUE
"102429",2327177,"NMCG1","felbamate",0.495432169841,FALSE
"102430",2327193,"KALS1","felbamate",-0.364887749291,TRUE
"102431",2327200,"DKMG","felbamate",0.195328522089,TRUE
"102432",2327213,"AM38","felbamate",-0.841343423129,TRUE
"102433",2327224,"SNU466","felbamate",0.801248916095,FALSE
"102434",2327262,"SNU1105","felbamate",-0.736340249686,TRUE
"102435",2327265,"SF295","felbamate",0.49486687742,FALSE
"102436",2327304,"KNS60","felbamate",0.569605945811,FALSE
"102437",2327316,"CAS1","felbamate",-0.224631811963,TRUE
"102438",2327320,"YH13","felbamate",0.110822437918,TRUE
"102439",2327328,"KNS81","felbamate",0.069121556904,TRUE
"102440",2327362,"SNU489","felbamate",-0.395802964929,TRUE
"102441",2327371,"A172","felbamate",0.230582387191,TRUE
"102442",2327378,"YKG1","felbamate",0.02026338731,TRUE
"102443",2327379,"T98G","felbamate",0.125395470568,TRUE
"102444",2327390,"LN229","felbamate",0.228304705571,TRUE
"102445",2327405,"KNS42","felbamate",-0.0856566438604,TRUE
"102446",2327406,"SNU201","felbamate",0.617867359513,FALSE
"102447",2327473,"GB1","felbamate",0.313849840865,FALSE
"102448",2327483,"GI1","felbamate",0.503431414024,FALSE
"102449",2327520,"LN18","felbamate",0.475081361998,FALSE
"102450",2327550,"DBTRG05MG","felbamate",-0.171866710047,TRUE
"115451",2623039,"GOS3","pralidoxime",0.192675121963,TRUE
"115452",2623067,"GAMG","pralidoxime",-0.688698291807,TRUE
"115453",2623069,"GMS10","pralidoxime",-0.0607183668954,TRUE
"115454",2623105,"NMCG1","pralidoxime",0.219174368258,TRUE
"115455",2623121,"KALS1","pralidoxime",0.376968864075,FALSE
"115456",2623128,"DKMG","pralidoxime",-0.508640261136,TRUE
"115457",2623141,"AM38","pralidoxime",0.484184673355,FALSE
"115458",2623152,"SNU466","pralidoxime",0.0852237019292,TRUE
"115459",2623190,"SNU1105","pralidoxime",-0.32568966917,TRUE
"115460",2623193,"SF295","pralidoxime",0.115153305917,TRUE
"115461",2623232,"KNS60","pralidoxime",-0.0569838629098,TRUE
"115462",2623244,"CAS1","pralidoxime",0.10475668861,TRUE
"115463",2623248,"YH13","pralidoxime",0.385822849879,FALSE
"115464",2623256,"KNS81","pralidoxime",0.0778500077718,TRUE
"115465",2623290,"SNU489","pralidoxime",-0.465406831591,TRUE
"115466",2623299,"A172","pralidoxime",0.0216478708721,TRUE
"115467",2623306,"YKG1","pralidoxime",0.0369922871213,TRUE
"115468",2623307,"T98G","pralidoxime",0.400867818461,FALSE
"115469",2623318,"LN229","pralidoxime",0.142609112899,TRUE
"115470",2623333,"KNS42","pralidoxime",0.50854527783,FALSE
"115471",2623334,"SNU201","pralidoxime",-0.816591156504,TRUE
"115472",2623401,"GB1","pralidoxime",0.0486599597925,TRUE
"115473",2623411,"GI1","pralidoxime",0.300836434019,FALSE
"115474",2623448,"LN18","pralidoxime",NA,NA
"115475",2623478,"DBTRG05MG","pralidoxime",0.664009632628,FALSE
