"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"44","androstenol","101989","1HAE","trt_cp","up",0.264373663498174,0.00993996670575931,0.0522515907837461,1.08360520603306,0,128,100,"NR1I3",79.1115181596155
"45","GSK-429286A","11373846","1HAE","trt_cp","up",0.26362315254284,0.00993996670575931,0.0522515907837461,1.0805290388853,0,128,100,"ROCK1",79.4542267391476
"46","ketoconazole","3823","1HAE","trt_cp","down",-0.283366368144533,0.00225214610247059,0.0149082088545811,-1.07460371061362,0,128,100,"AR; CYP19A1; CYP21A2; CYP3A5; CYP3A7; CYP51A1; KCNA10; KCNH2; NR1I2; NR1I3",-79.5970219806192
"47","H-7","9862218","1HAE","trt_cp","down",-0.281508623189535,0.00244839264313301,0.0160100188392233,-1.06755862747589,0,128,100,"PKIA; PRKACA; PRKAR1A",-76.049791223509
"48","tyrphostin-1","2063","1HAE","trt_cp","down",-0.28123238020919,0.00266420073608011,0.0171821911428719,-1.06651103762374,0,128,100,"EGFR",-76.0291105333649
"49","alfuzosin","2092","1HAE","trt_cp","down",-0.278582777641024,0.00313813863409187,0.0197202270846108,-1.05646301121169,-0.2596192478005,128,100,"ADRA1A; ADRA1B; ADRA1D; KCNH2",-74.9409123138738
"50","tenofovir","464205","1HAE","trt_cp","down",-0.276330455758553,0.00400060943265449,0.0241678793639995,-1.04792158313662,0,128,100,NA,-76.169936185299
"51","lavendustin-c","3896","1HAE","trt_cp","down",-0.275521969477417,0.00400060943265449,0.0241678793639995,-1.04485557935015,0,128,100,"CAMK2A; EGFR; SRC",-73.2716851808083
"52","neurodazine","16112820","1HAE","trt_cp","down",-0.275395117971939,0.00432997897318083,0.0258378906301154,-1.04437452332584,0,128,100,NA,-75.0029543843063
"53","tamibarotene","108143","1HAE","trt_cp","up",0.254397967341023,0.019688430384091,0.0923565378538427,1.0427171835778,0,128,100,"CRABP1; CRABP2; RARA; RARB",74.2554951548097
"54","ABT-737","11228183","1HAE","trt_cp","down",-0.272664364637768,0.00506602861626627,0.0295544530512549,-1.03401875074462,0,128,100,"BAD; BCL2; BCL2L1; BCL2L2",-71.4458756795084
"55","somatostatin","16129706","1HAE","trt_cp","up",0.249442638198389,0.0269838449429949,0.120135371400012,1.02240645978816,0.61906308526513,128,100,"GH1; GHR; OPRD1; OPRM1; SSTR1; SSTR2; SSTR3; SSTR4; SSTR5",69.8967935082329
"56","celastrol","73707365","1HAE","trt_cp","up",0.247947690045797,0.0286771268531633,0.126333629899246,1.01627902039248,0,128,100,"IL1B; TNF",66.2589616323958
"57","BRD-K19136521",NA,"1HAE","trt_cp","down",-0.266415572600643,0.0085973783864387,0.0462082353714355,-1.01032160152428,0,128,100,NA,-81.0899708500748
"58","BRD-K51781482",NA,"1HAE","trt_cp","up",0.246118308094413,0.0323253672338734,0.139613248708963,1.00878081584324,0,128,100,NA,63.7861419680139
"59","deguelin","107935","1HAE","trt_cp","down",-0.262390803051462,0.0114617205662501,0.0588466454231623,-0.995058561241006,-0.302583287252042,128,100,"AKT1",-68.1290868982904
"60","amonafide","50515","1HAE","trt_cp","down",-0.261076794937118,0.0122900293658284,0.0624051776139454,-0.99007547872244,0,128,100,"TOP2A; TOP2B",-77.2059402820452
"61","alitretinoin","449171","1HAE","trt_cp","down",-0.260278246230603,0.0131762177305649,0.0661409784582767,-0.987047160969896,0.77375703813426,128,100,"ABCA1; ALDH1A1; ALDH1A2; AOX1; CYP26C1; CYP2C8; CYP3A7; IGFBP3; PSG5; RARA; RARB; RARG; RXRA; RXRB; RXRG; VKORC1",-64.6547309540692
"62","taurodeoxycholic-acid","2733768","1HAE","trt_cp","down",-0.259579416821514,0.0131762177305649,0.0661409784582767,-0.984397006397881,0,128,100,NA,-61.9544236981013
"63","rivaroxaban","9875401","1HAE","trt_cp","up",0.237049909390213,0.0532625383566355,0.210849136286546,0.971611591359111,0.0518379158497471,128,100,"CYP2J2; CYP3A5; F10",63.1017096037186
"64","gefitinib","123631","1HAE","trt_cp","up",0.233487926518169,0.0651635561187426,0.248421990633789,0.957011864847495,0,128,100,"ABCG2; EGFR; EPHA6; ERBB3; ERBB4; GAK; IFI27L2; IRAK1; MAPK3; VEGFA",61.2493106436619
"65","droxinostat","568416","1HAE","trt_cp","down",-0.250818679524449,0.0238390479829864,0.108372309996166,-0.951173865385128,-0.884930313204974,128,100,"HDAC6; HDAC8",-68.3969510753959
"66","ZM-447439","9914412","1HAE","trt_cp","down",-0.250746089144127,0.0238390479829864,0.108372309996166,-0.950898582568189,0,128,100,"AURKA; AURKB",-66.7070432521863
"67","BRD-A01317026",NA,"1HAE","trt_cp","down",-0.246006332855039,0.0323253672338734,0.139613248708963,-0.932924114641706,0,128,100,NA,-58.8601985346254
"68","GANT-58","253078","1HAE","trt_cp","up",0.22705990931036,0.0861386100696779,0.310844700270634,0.930664940503044,0,128,100,"DHH; GLI1; IHH",55.4833372725124
"69","BRD-K57926513",NA,"1HAE","trt_cp","up",0.226345168278259,0.0899925622582848,0.314451408995329,0.927735385822362,0,128,100,NA,52.2177578192705
"70","BRD-K82206012","10357822","1HAE","trt_cp","up",0.223257367506026,0.102095114055165,0.314451408995329,0.915079219743973,-0.812925556629881,128,100,NA,57.8507838966359
"71","PD-0325901","10206158","1HAE","trt_cp","down",-0.238868437099266,0.0479388803977101,0.19323220352116,-0.905855237995007,0,128,100,"MAP2K1; MAP2K2",-53.6496494130623
"72","arctigenin","64981","1HAE","trt_cp","up",0.220498807470836,0.115029325573816,0.314451408995329,0.903772533685559,0,128,100,"ADIPOR1; AHR; CHUK; MAP2K1",55.7393839123927
"73","CAY-10585","35028748","1HAE","trt_cp","down",-0.238184805351908,0.0505539052626407,0.20184192804583,-0.903262717163356,0,128,100,"HIF1A",-55.0194989364216
"74","antimycin-a","16218979","1HAE","trt_cp","down",-0.23695686434559,0.0532625383566355,0.210849136286546,-0.898606024943868,-0.34147028947867,128,100,"CYCS",-66.5307649885764
"75","thiostrepton","16129995","1HAE","trt_cp","up",0.219033287180523,0.119505026143938,0.314451408995329,0.897765712146995,0,128,100,"FOXM1",56.6276687938234
"76","BRD-K04877770",NA,"1HAE","trt_cp","up",0.21883694337732,0.119505026143938,0.314451408995329,0.896960945270796,0,128,100,NA,52.98688253368
"77","chromomycin-a3","73707419","1HAE","trt_cp","down",-0.236111928803697,0.0560728741151226,0.219823331370011,-0.895401795470578,0,128,100,NA,-61.355668478689
"78","SU-11274","9549297","1HAE","trt_cp","down",-0.236048838590181,0.0560728741151226,0.219823331370011,-0.89516253991604,-0.32563869652097,128,100,"MET",-58.8641377137005
"79","CGP-53353","6711154","1HAE","trt_cp","up",0.21785248986004,0.124057253943633,0.314451408995329,0.892925902814951,0,128,100,"EGFR; PRKCB",51.7292996139605
"80","sitagliptin","4369359","1HAE","trt_cp","down",-0.235259124929732,0.0589969453950692,0.229075627990093,-0.89216772710393,0,128,100,"CYP2C8; DPP4; FASLG; HMGCR; SLC22A8",-51.9745135113842
"81","ZSTK-474","11647372","1HAE","trt_cp","up",0.216519994799199,0.128673606208937,0.314451408995329,0.887464320273652,-0.919476492388469,128,100,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",61.8618529898369
"82","HNHA","16126782","1HAE","trt_cp","up",0.214991690650615,0.138118354484833,0.314451408995329,0.881200162528534,0,128,100,"HDAC1",48.7020404947609
"83","BL-077","23902994","1HAE","trt_cp","up",0.214791345458982,0.138118354484833,0.314451408995329,0.88037899490622,0.625069086383417,128,100,NA,52.7003072559679
"84","NVP-BEZ235","11977753","1HAE","trt_cp","down",-0.231071058488296,0.0717489885981173,0.268556868967055,-0.876285419800728,-1.14931311481393,128,100,NA,-56.852202001103
"85","floxuridine","3363","1HAE","trt_cp","down",-0.230242206394021,0.0751865778245804,0.278599688316275,-0.873142183213092,0,128,100,"TYMS",-62.6142361931773
"86","fasudil","3547","1HAE","trt_cp","down",-0.227822023479689,0.0823824874017293,0.299890564643169,-0.863964179637245,0,128,100,"CDC42BPB; MYLK3; PKIA; PRKACA; PRKG1; PRKX; ROCK1; ROCK2",-47.3469628929331
"87","TTNPB","5289501","1HAE","trt_cp","up",0.210524271068249,0.157560361532301,0.314451408995329,0.862889264790342,0.84321346905567,128,100,"RARA; RARB; RARG",49.0053572835421
"88","ruxolitinib","25126798","1HAE","trt_cp","down",-0.227128189348667,0.0861386100696779,0.310844700270634,-0.861332968542475,0,128,100,"JAK2; TYK2",-48.1436618608682
"89","cyclophosphamide","22420","1HAE","trt_cp","down",-0.226000336213057,0.0899925622582848,0.314451408995329,-0.857055837235433,0,128,100,"BCL2; CYP2B6; CYP2C9; CYP3A5; LGALS1; NR1I2",-42.2624675017726
"90","gossypol","227456","1HAE","trt_cp","down",-0.222940968320602,0.102095114055165,0.314451408995329,-0.845453867280805,0,128,100,"BCL2; BCL2L1; BCL2L2; CTGF; EGF; MCL1",-60.9174348065863
"91","mitoxantrone","4212","1HAE","trt_cp","up",0.205339614330937,0.187423279657217,0.314451408995329,0.841638581353472,0,128,100,"ABCB1; ABCC1; ABCG2; PIM1; TOP2A; TOP2B",48.1495706294808
"92","lestaurtinib","126565","1HAE","trt_cp","up",0.205123760320611,0.187423279657217,0.314451408995329,0.840753846746257,0,128,100,"FLT3; JAK2; NTRK1; NTRK2; NTRK3",64.2174820767352
"93","tenovins",NA,"1HAE","trt_cp","up",0.20474995623502,0.187423279657217,0.314451408995329,0.839221712085705,-0.897712601343182,128,100,"SIRT1; SIRT2",40.8305759079808
"94","entecavir","153941","1HAE","trt_cp","up",0.204677924947277,0.187423279657217,0.314451408995329,0.838926472849835,1.07557001913272,128,100,NA,43.1418892302844
"95","KI-8751","11317348","1HAE","trt_cp","down",-0.219312105282296,0.119505026143938,0.314451408995329,-0.831692214083195,0.0430820381179025,128,100,"KDR",-49.2229969274403
"96","BRD-K12244279",NA,"1HAE","trt_cp","down",-0.218856767347144,0.119505026143938,0.314451408995329,-0.829965446584632,0,128,100,NA,-39.3002048373119
"97","PP-1","1400","1HAE","trt_cp","up",0.199040612116314,0.216603675857202,0.314451408995329,0.815820458994901,-0.649768062701992,128,100,"HCK; RET; SRC",48.3652406838415
"98","NPI-2358",NA,"1HAE","trt_cp","down",-0.214224855058455,0.14291145701622,0.314451408995329,-0.812399952961468,0.982807000831267,128,100,NA,-52.768258095013
"99","navitoclax","24978538","1HAE","trt_cp","down",-0.212595174018969,0.147753561344876,0.314451408995329,-0.806219751324925,0,128,100,"BAD; BCL2; BCL2L1; BCL2L2",-51.9075474671079
"100","tienilic-acid","38409","1HAE","trt_cp","up",0.194234261637519,0.239193591435287,0.314451408995329,0.796120363562067,-0.196846733598941,128,100,"CYP2C9; SLC12A1; SLC22A12",39.329748680375
"101","paxilline","105008","1HAE","trt_cp","down",-0.207921230261183,0.172464501875189,0.314451408995329,-0.788494862735626,0,128,100,"ABCA1; KCNMA1; NR1H3",-47.3440085086268
"102","nelfinavir","73707414","1HAE","trt_cp","down",-0.207783433207576,0.172464501875189,0.314451408995329,-0.787972298162816,-0.648633704520307,128,100,"CYP3A5; CYP3A7",-35.7677460017332
"103","tozasertib","5494449","1HAE","trt_cp","down",-0.207740199981072,0.172464501875189,0.314451408995329,-0.787808345799917,-0.788599501305586,128,100,"ABL1; ABL2; AURKA; AURKAIP1; AURKB; AURKC; BCR; BMP2K; CDKL2; DDR1; DDR2; EPHA2; EPHB6; FLT3; INCENP; JAK2; LCK; LIMK1; MAP3K19; MAP4K1; MAP4K5; MYLK2; MYLK3; NTRK1; NTRK2; NTRK3; NUAK1; PLK4; RET; RIPK1; ROS1; SLK; SRPK1; TAOK2; TAOK3; TEK; TNK1; TPX2; YES1",-50.3358150161506
"104","ER-27319","9799509","1HAE","trt_cp","down",-0.206190702399009,0.182443918074043,0.314451408995329,-0.781932222030629,0,128,100,NA,-36.6451981407075
"105","WZ-4002","44607530","1HAE","trt_cp","down",-0.205417549679543,0.187423279657217,0.314451408995329,-0.779000212891191,-0.862941420078754,128,100,"EGFR; ERBB2",-39.218466871504
"106","cholic-acid","221493","1HAE","trt_cp","up",0.189370925857955,0.259216548298604,0.314451408995329,0.776186698840362,-0.048901690400995,128,100,"ADH1C; CES1; COX4I1; COX5A; COX5B; COX6A2; COX6B1; COX6C; COX7A1; COX7B; COX7C; COX8A; ESRRG; FABP6; FECH; GPBAR1; MT-CO1; MT-CO2; MT-CO3; PLA2G1B",39.9245647207122
"107","TGX-221","9907093","1HAE","trt_cp","up",0.18931919363816,0.259216548298604,0.314451408995329,0.775974660689707,-0.275577832143148,128,100,"PIK3CB; PIK3CD",33.3953754037659
"108","BRD-K71726959","6610355","1HAE","trt_cp","up",0.186783752992516,0.266346135727406,0.314451408995329,0.765582488311967,0,128,100,NA,36.1399984243284
"109","pemetrexed",NA,"1HAE","trt_cp","up",0.186708990059919,0.266346135727406,0.314451408995329,0.76527605270901,0.528040476369217,128,100,"ATIC; DHFR; FOLR2; GART; TYMS",49.8729614748286
"110","HA-1004","3546","1HAE","trt_cp","up",0.180856963756169,0.28437205175965,0.314451408995329,0.741289979040861,0.600258303049468,128,100,NA,32.6902623493264
"111","ebelactone-b","73707410","1HAE","trt_cp","up",0.18055097739379,0.28437205175965,0.314451408995329,0.740035813210339,0.734815360758636,128,100,"PNLIP",36.9829827463956
"112","BRD-K65411918","92859","1HAE","trt_cp","up",0.180336071320871,0.286861482320034,0.314451408995329,0.73915496397467,-0.565418824069545,128,100,NA,27.9484755376979
"113","RG-14620","5926218","1HAE","trt_cp","up",0.179826045915979,0.286861482320034,0.314451408995329,0.737064490299504,0,128,100,"EGFR",37.3020562514772
"114","roscovitine","160355","1HAE","trt_cp","up",0.178453594744179,0.29140998929054,0.314451408995329,0.731439137096351,0,128,100,"CCNA1; CDK1; CDK2; CDK5; CDK5R1; CDK7; CDK9",35.4476877018829
"115","gestrinone","73707430","1HAE","trt_cp","up",0.177458003099983,0.293479118467241,0.314451408995329,0.727358442088917,0,128,100,"AR; ESR1; GNRHR; NR3C1; PGR; SHBG",27.5122114551327
"116","olomoucine","4592","1HAE","trt_cp","down",-0.191037580515802,0.25156297673124,0.314451408995329,-0.724467389101798,0,128,100,"CDK1; CDK2; CDK5; MAPK3",-29.0287953990388
"117","AG-370","5328748","1HAE","trt_cp","up",0.175350727996324,0.297223578185218,0.314451408995329,0.718721219142223,0.273114063274045,128,100,"PDGFRB",37.6989285432916
"118","farnesol","445070","1HAE","trt_cp","down",-0.188040568987666,0.262838438245703,0.314451408995329,-0.71310189174241,0,128,100,"MAOB; MVK; NR1H4",-32.8369967698732
"119","pioglitazone","4829","1HAE","trt_cp","down",-0.187542709309114,0.262838438245703,0.314451408995329,-0.711213870021835,0,128,100,"ADIPOQ; ANGPTL4; CARM1; CCL2; CCNC; CCND3; CD36; CDK19; CDK4; CDK8; CEBPA; CEBPB; CEBPD; CHD9; CREBBP; CRP; EBF1; EGR2; EP300; EPCAM; FABP4; HDAC3; HELZ2; INS; INSR; IRS1; KLF4; LEP; LPL; MAOB; MED1; MED10; MED11; MED12; MED13; MED13L; MED14; MED15; MED16; MED17; MED18; MED19; MED20; MED21; MED22; MED23; MED24; MED25; MED26; MED27; MED29; MED30; MED31; MED4; MED6; MED7; MED8; MED9; NCOA1; NCOA2; NCOA3; NCOA6; NCOR1; NCOR2; PCK1; PLIN1; PPARA; PPARD; PPARG; PPARGC1A; RETN; SERPINE1; SLC2A1; SLC2A4; SMARCD3; TBL1X; TBL1XR1; TGFB1; TGS1; TNF; TRPM3; WNT1; WNT10B",-34.1418498384937
"120","BML-259",NA,"1HAE","trt_cp","down",-0.184764824557944,0.272951869573056,0.314451408995329,-0.70067936206025,0,128,100,NA,-33.9980698022532
"121","CP-724714","9874913","1HAE","trt_cp","up",0.162918951944303,0.31026234282815,0.314451408995329,0.667766305282961,0,128,100,"ERBB2",28.4103442842512
"122","genipin","23340","1HAE","trt_cp","down",-0.173523937000772,0.298898060116327,0.314451408995329,-0.658050804696074,0,128,100,NA,-29.0061451193571
"123","KU-55933","5278396","1HAE","trt_cp","up",0.152928941164325,0.313524139194871,0.314451408995329,0.626819610569607,0,128,100,"ATM; PRKDC",29.4630898920665
"124","ON-01910","73707390","1HAE","trt_cp","down",-0.164940678196232,0.308992212761452,0.314451408995329,-0.625500711257279,0.802443567239242,128,100,"CDK1; FLT1; FYN; MCL1; PDGFRA; PLK1; PLK2; SRC",-45.329118411723
"125","SB-239063","5166","1HAE","trt_cp","down",-0.161123330424964,0.311275953273174,0.314451408995329,-0.611024271775178,0,128,100,"MAPK11; MAPK14; TNF",-28.985464429213
"126","pyrrolidine-dithiocarbamate","517348","1HAE","trt_cp","down",-0.153935182067146,0.313358856045645,0.314451408995329,-0.583764823350401,0,128,100,"HSD11B1; RELA",-27.4324430788624
"127","GW-5074","5924208","1HAE","trt_cp","down",-0.152710980839469,0.313524139194871,0.314451408995329,-0.579122313406779,0,128,100,"LRRK1; LRRK2; NTRK1; RAF1",-28.2606554793981
"128","panobinostat","6918837","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,128,100,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",0
"129","PU-H71","9549213","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.759627445426868,128,100,"HSP90AA1",0
"130","BRD-K75430629","9908783","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.250041081187102,128,100,NA,0
"131","GDC-0941","17755052","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.805219767336207,128,100,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",0
"132","guggulsterone","73707425","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,128,100,"AR; ESR1; IKBKB; NR1H4; NR1I2; NR3C1; NR3C2; PGR",0
"133","olaparib","23725625","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,128,100,"PARP1; PARP2; PARP3; TNKS2",0
"134","NVP-AUY922","10096043","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,-0.991105844854884,128,100,"HSP90AA1; HSP90AA2; HSP90AB1; HSP90B1; TRAP1",0
"135","voriconazole","71616","1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,128,100,"CYP2C9; CYP46A1; CYP51A1",0
"136","ZM-336372",NA,"1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0.940688850469566,128,100,NA,0
"137","BRD-K87919739",NA,"1HAE","trt_cp","down",0,0.314451408995329,0.314451408995329,0,0,128,100,NA,0
