LV	logFC	AveExpr	t	P.Value	adj.P.Val	B
14,KEGG_BASAL_CELL_CARCINOMA	-0.028400743699438066	-6.13348657577514e-19	-2.3352059348686662	0.024993053506268015	0.08651900360686285	-4.693641937726676
15,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	-0.005231298064709662	-7.000848313763543e-19	-0.8079459331779533	0.4242219412643615	0.5251622102468785	-6.96376851334728
16,KEGG_CALCIUM_SIGNALING_PATHWAY	-0.00986512106918161	-1.1647429052987132e-18	-1.1489163624731265	0.25787250946441337	0.3623391100138655	-6.631574853695743
17,BIOCARTA_CHREBP2_PATHWAY	-0.015322150568615866	-3.085329610844464e-18	-1.2396398069420846	0.22281726866572057	0.32494185013750915	-6.524921810899839
18,REACTOME_COLLAGEN_FORMATION	0.0019221281844142024	4.020841199674814e-18	0.18550439096337396	0.8538340642687432	0.8981587834520932	-7.276889891809914
19,REACTOME_PEPTIDE_CHAIN_ELONGATION	0.07569730664775473	-1.6851599480917554e-18	3.712647207980832	6.645803403124608e-4	0.021354323315142688	-1.3011686811969172
20,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.010563306993044393	-1.8663765969214756e-18	-1.7773754374220911	0.08362520937847406	0.1690622525624714	-5.744861923676518
21,SVM Macrophages M1	-2.405000963053713e-4	2.5958897729795792e-18	-0.03711040834332036	0.970593999808768	0.9811406444685274	-7.293763303688031
22,MIPS_SPLICEOSOME	-0.018373814136283202	6.2573953954877686e-18	-0.5450445561107798	0.5889529085685031	0.6788828437092027	-7.143256888170948
23,DMAP_ERY4	-0.03898373716290711	2.3790493384824783e-18	-3.4318389922630397	0.0014758705587635805	0.025955623979901407	-2.064553426682582
24,REACTOME_PLATELET_HOMEOSTASIS	-0.006196442248990842	-1.1151793774136616e-19	-0.6730444458154566	0.5050494966992642	0.6057447234555039	-7.0643736155335475
25,REACTOME_COLLAGEN_FORMATION	-0.029749902472087468	-6.963675667849754e-18	-1.1591256404114063	0.25373931521165305	0.3578374958113056	-6.6199485804129425
26,IRIS_Neutrophil-Resting	-0.026190742249622395	-2.1931861089135346e-18	-2.170315784368726	0.03639180840309303	0.10813754124588333	-5.027750601096499
LV 27	-0.00853982514650155	1.201915551212502e-18	-1.497673641081809	0.14259630648169136	0.23973614845175184	-6.18137723517921
28,REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.006375701494398764	-1.078006731499873e-18	0.508683562995301	0.6139565643028074	0.6993292226526061	-7.1626917337172715
29,REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	-0.025179237653514944	8.704594584812193e-19	-3.3531586262998543	0.0018373900317393832	0.025955623979901407	-2.272959153041837
30,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.03349871543397181	9.20022986366271e-19	-3.7194125771076685	6.517421673559038e-4	0.021354323315142688	-1.2824250414624343
31,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.008256923326867022	-6.311605504112043e-19	1.227396040079813	0.22733004421897654	0.32779800383635194	-6.539752552362115
32,PID_ANGIOPOIETINRECEPTOR_PATHWAY	-0.008768943154060467	1.7533097989337014e-18	-1.3808317531186254	0.17551250338980723	0.2702892552203031	-6.344191386519109
33,IRIS_Monocyte-Day7	-0.021493035004768735	1.5054921595084433e-18	-1.8361199474494716	0.07428502234571918	0.1597750480620217	-5.645120276624798
34,REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION	-0.02764251188900741	-1.3831322000422222e-18	-2.8005819425720517	0.008021929846721199	0.049775052872726745	-3.6568997248206028
35,DMAP_MEGA2	-0.010985000407233065	-2.5896943319939478e-18	-1.4817678658942601	0.14676434831754476	0.24209930539372204	-6.204234393941466
36,DMAP_HSC3	0.009064142957333177	-2.0723750096937213e-18	1.4850014524606125	0.14590923788278268	0.24209930539372204	-6.199605165506664
37,KEGG_PPAR_SIGNALING_PATHWAY	-0.0011671839672043698	-3.3517335732266166e-18	-0.17070710235884945	0.8653726252019328	0.9053490779965874	-7.279581185529887
38,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.03066680498137243	2.998593437045624e-18	-3.3237788774025123	0.0019929595557136273	0.025955623979901407	-2.3501175247104173
39,KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.007980907813573667	-1.4032673832455243e-18	-1.421999842577193	0.16329813113048464	0.25766303477555974	-6.28817659196963
40,KEGG_DILATED_CARDIOMYOPATHY	-0.0034945857318609747	-1.5178830414797062e-18	-0.501542467343562	0.6189238375116872	0.700840227770587	-7.166353270123421
41,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	-0.006735460969429789	-3.085329610844464e-18	-1.2328222343129993	0.22532177392426597	0.3273542753239336	-6.533196602202724
42,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	-0.014752684797843998	-2.849902853390469e-19	-2.3537671422988744	0.023935740242245932	0.08607557920966727	-4.65488190867464
43,KEGG_BASAL_CELL_CARCINOMA	0.023502085717288314	-2.441003748338793e-18	2.1219837333785403	0.040512063483527795	0.11467688741370534	-5.122105700714945
44,KEGG_PROTEASOME	0.0014252854153552533	-3.5314013618099285e-18	0.1461302650420893	0.8846019675153839	0.9229586923940998	-7.283557762391777
45,PID_MYC_REPRESSPATHWAY	-0.023099081804493493	-2.6020852139652105e-19	-2.8061138649526862	0.007909369669014362	0.049775052872726745	-3.643810441298885
46,REACTOME_AXON_GUIDANCE	-0.020627554386770157	1.5891306128144679e-18	-2.8684466007521094	0.00673882133697025	0.04553672721445971	-3.4951709975667606
LV 47	-0.005258150905994457	-7.155734338404329e-19	-0.7881066159788883	0.4355924475189866	0.5344527589915639	-6.979678154771349
48,IRIS_Neutrophil-Resting	-0.016957449374492062	-8.27865801705003e-18	-2.6084435688599514	0.012990807164141163	0.06330962985056136	-4.100785934200072
LV 49	-0.011428249042413328	-4.621798975281064e-18	-2.2600807723374325	0.029714893798959037	0.09533528427166024	-4.8481680688681035
50,IRIS_Bcell-Memory_IgM	-0.003142199534609674	-1.74711435794807e-18	-0.5087039325170154	0.61394242164921	0.6993292226526061	-7.162681216391107
51,REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY	-0.014064316676259975	5.761760116637252e-19	-3.329018127058382	0.0019643256257991007	0.025955623979901407	-2.3363848277920187
52,REACTOME_RIG_I_MDA5_MEDIATED_INDUCTION_OF_IFN_ALPHA_BETA_PATHWAYS	-0.02613460516337389	3.4632515109679828e-18	-2.3615786503463396	0.023502960444465322	0.08607557920966727	-4.6385016937376164
53,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.0011795337537101962	3.1596749026720414e-18	0.17690609818155065	0.8605350124613182	0.9027410893667781	-7.27848089656876
54,REACTOME_TRANSCRIPTION	-0.02524018487286034	-2.279922282712375e-18	-2.0997033326023335	0.04254629144553363	0.11467688741370534	-5.165041082624628
55,KEGG_INSULIN_SIGNALING_PATHWAY	-0.010803160300325338	-5.451988067355679e-19	-1.3772749724491158	0.17660022929136165	0.2708808297895388	-6.348961252305372
56,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	-0.026421429796569914	6.071532165918824e-19	-4.252769536250205	1.3517220854591464e-4	0.008589795980162004	0.23923897767507718
57,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.01959984329621596	4.3491995719132806e-18	-1.255258526397075	0.21715782609151071	0.31910596582149475	-6.505806395383229
58,SVM Dendritic cells resting	0.006779377042116635	1.7347234759768072e-19	1.0932094548698448	0.2812810966760069	0.3827477052028909	-6.693320564985587
59,REACTOME_HIV_INFECTION	-0.027886980280110243	4.412702842016003e-18	-2.6303698155756265	0.012306290074721655	0.061631005582226915	-4.051212901064121
60,IRIS_NKcell-control	-0.0017555127156132235	5.513942477211994e-19	-0.3072842715532319	0.7603285668565741	0.8176717827926845	-7.246275348564521
61,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS	-0.014373512590386602	-2.859196014868916e-18	-1.755641651271273	0.08732304362080597	0.17152740711229741	-5.781070656873688
62,IRIS_DendriticCell-Control	-0.03727532801938022	-8.673617379884036e-20	-5.333493119440958	4.846600905882978e-6	0.0018659413487649467	3.5041733014202787
63,DMAP_ERY4	0.0039961998004021245	-1.3877787807814458e-18	0.7496584978048041	0.45814195768719346	0.556418465960787	-7.009420260682037
64,DMAP_DENDA2	0.0086284245710809	-3.11011137478699e-18	1.7844219692796748	0.08245497441415914	0.1688001482902934	-5.73304160177881
65,SVM NK cells resting	-0.007164780891662415	-1.5178830414797062e-18	-1.5524068442111523	0.12897205694757516	0.2216707228786448	-6.101076683954261
66,IRIS_Neutrophil-Resting	-0.005864617649740349	2.075472730186537e-18	-1.181210573768593	0.24496296041123888	0.34929903614195174	-6.594471288274441
67,REACTOME_COLLAGEN_FORMATION	0.0024591333607357603	9.169252658734552e-19	0.3251730868967451	0.7468589847078441	0.8099738284859718	-7.2405091455583905
68,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT	-0.02334394059694325	-3.191426537723403e-18	-3.6311769325264827	8.397064042025631e-4	0.021354323315142688	-1.525635446095209
69,PID_EPHBFWDPATHWAY	-0.020663167715460715	9.726842347441383e-19	-3.254469189585096	0.002411281516377316	0.025955623979901407	-2.530670339699763
70,KEGG_OXIDATIVE_PHOSPHORYLATION	-0.01586619152715369	-3.810196206163344e-19	-2.332183264642047	0.02516916468563283	0.08651900360686285	-4.699932347073618
71,SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	-0.00968318321954965	3.184456666614567e-18	-1.2521722436476124	0.21826753032208934	0.319517107125492	-6.5096010786883856
72,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	0.004235052548812649	-8.797526199596664e-19	0.6347823466410756	0.5294279203611967	0.6310518555388877	-7.089655234579692
LV 73	-0.006445172004544839	1.996480857619736e-18	-0.907620852538989	0.3698795513287433	0.4762663119115925	-6.8780801222216565
74,KEGG_NOTCH_SIGNALING_PATHWAY	-3.070682641132192e-4	1.770347261644188e-18	-0.052686175387685184	0.958261869836809	0.9760074600189723	-7.2930486001250285
75,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	8.583293075510092e-4	3.0140820395097024e-18	0.11695205293219359	0.9075227273526301	0.9417455575303088	-7.2874786762490045
76,KEGG_CELL_CYCLE	-0.02151650366401773	8.301890920746149e-19	-2.5652919701952133	0.014441284871830018	0.06818271525140683	-4.197506408750778
77,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.004831791653972347	-4.0889910505167595e-19	0.503630071832127	0.6174698325753342	0.700840227770587	-7.165288150535904
78,IRIS_Neutrophil-Resting	-0.006733455339348689	-9.788796757297697e-19	-0.8356065828237402	0.40867357557379325	0.5108419694672416	-6.940949800448413
79,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.01915324499025754	-1.3815833397958141e-18	-1.718754957318377	0.09391286088475766	0.17811059822971279	-5.84165840210697
80,KEGG_ENDOCYTOSIS	-0.013586165118173127	-4.674460223658932e-18	-1.7556477439691436	0.08732198806027675	0.17152740711229741	-5.781060559202088
LV 81	-0.015570280775064158	-7.558438002470374e-19	-2.10067037202418	0.04245616758162531	0.11467688741370534	-5.163184958582037
82,REACTOME_METABOLISM_OF_RNA	-0.015855825155669034	1.0160523216435585e-18	-2.967952004268073	0.005200334538802555	0.04004257594877967	-3.2536131216123136
83,SVM Monocytes	0.008199642986663234	-2.0816681711721684e-18	1.685093343253492	0.10028368774024171	0.18742339699025756	-5.895989814952234
84,REACTOME_RNA_POL_III_TRANSCRIPTION	-0.0019001214800924032	-2.677204935915992e-18	-0.20418934071212974	0.8393106586840278	0.8877324274542602	-7.273172713712269
85,REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS	0.0045903267135121596	-5.730782911709095e-19	0.8232331308278961	0.41558476739564754	0.5177997910916644	-6.951248866661232
86,REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS	-0.019831532135758445	-4.6094080933098015e-18	-2.7026446941814273	0.010278471638221983	0.058194287951697996	-3.8858059171948938
87,REACTOME_CELL_CYCLE_MITOTIC	-0.026765227380049668	2.0692772892009056e-18	-2.794615195574652	0.00814500865190074	0.049775052872726745	-3.6709989793540307
88,REACTOME_MUSCLE_CONTRACTION	0.03423378433852289	3.097720492815727e-20	1.8523619596389977	0.07186465496625774	0.15810224092576705	-5.617065127168259
89,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.02390037663211833	2.4781763942525816e-18	-1.6745631162640455	0.10234879551110364	0.19035887087813963	-5.912796792322246
90,REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	-0.008292939801966853	4.312026925999492e-18	-1.165223485927324	0.2512936222778548	0.35569134035652245	-6.612958737430742
91,KEGG_PYRUVATE_METABOLISM	-0.010933829404635567	1.053224967557347e-18	-1.3957541958813038	0.17100555475107101	0.2648295456320467	-6.32405853954551
92,REACTOME_METABOLISM_OF_PROTEINS	-0.017777022889033874	2.01700325588464e-18	-1.93486687635743	0.06058312889984715	0.14309512040761443	-5.471403656116295
93,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.024243249407230244	8.425799740458777e-19	-2.9730461064554152	0.005131217403316707	0.04004257594877967	-3.241108828942033
LV 94	-0.004604475621952656	2.76936212057726e-18	-0.5943058953797906	0.5558794575093716	0.6524804607960613	-7.1148230871750275
95,PID_DELTANP63PATHWAY	-0.003097852178335263	-6.195440985631454e-20	-0.5368007477101892	0.5945787887398626	0.683321891536857	-7.147778985984555
96,REACTOME_SIGNALLING_BY_NGF	-0.022544789145539368	-1.9825411154020652e-19	-2.5294568051866153	0.01575716916747244	0.0697300014882401	-4.276968502401762
97,PID_DELTANP63PATHWAY	0.001969140075424177	3.9093232619334474e-18	0.2575218788981757	0.7981850889563565	0.851250025618275	-7.260607346478957
98,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	1.694956349825432e-4	-1.0842021724855044e-19	0.00959037428738207	0.9923989904525017	0.9923989904525017	-7.294420061791253
99,DMAP_ERY3	-0.009973413948578895	-3.709520290146833e-18	-1.4312740515223887	0.16064069724391303	0.25451303884323667	-6.2753538500784
LV 100	-0.022937830333497493	1.2390881971262907e-19	-2.5531275452470217	0.014876228782125129	0.06818271525140683	-4.2245682693456175
101,IRIS_Neutrophil-Resting	-0.008322799302566287	1.4807103955659174e-18	-1.374006945794584	0.1776042499159974	0.2713398262605516	-6.353334085367184
102,REACTOME_METABOLISM_OF_CARBOHYDRATES	-0.021721655811203833	-2.4348083073531612e-18	-2.868275455429306	0.006741801172010918	0.04553672721445971	-3.4955819803205803
103,REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	-0.009308106583081163	-1.474514954580286e-18	-1.2776335637466696	0.2092386655406376	0.31103044877662345	-6.478039227719155
104,SVM Mast cells resting	-0.015352981095008732	-1.4125605447239715e-18	-2.475355595083707	0.017952506979966542	0.07431951814287224	-4.39543090940653
105,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.008297195899694614	8.363845330602463e-20	-1.5792686777360097	0.12268110488375446	0.21567226201025327	-6.060740588500358
106,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	-0.0075211425271632885	-1.6634759046420454e-18	-1.4918218187318493	0.14411862799109382	0.24124205120248315	-6.189811693469327
107,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.015444900023261241	-5.0016569507125934e-18	-1.840406340593893	0.0736396296587778	0.15927672707095197	-5.637736296782486
108,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-0.010432052185410538	5.66882850185278e-18	-2.0202303352847966	0.050551719887939314	0.1288901467341499	-5.315257665342719
109,PID_ERBB1_DOWNSTREAM_PATHWAY	-0.008276358766834097	-2.0692772892009056e-18	-1.022519887731242	0.31309203060323976	0.41422828791150273	-6.767520296676945
110,REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	-0.011747318068762072	3.989863994746656e-18	-2.0998132034709838	0.042536043491309745	0.11467688741370534	-5.1648302317026475
111,PID_AURORA_A_PATHWAY	-0.016986934006822788	-2.1064499351146943e-19	-3.253976717683671	0.0024145334358894213	0.025955623979901407	-2.5319457129807175
LV 112	-0.006338263166963015	-1.598423774292915e-18	-1.0532445597997648	0.29897427903854856	0.40106305724683344	-6.735843807910241
113,REACTOME_METABOLISM_OF_RNA	-0.016279733498760177	-2.6144760959364735e-18	-3.3039432881272144	0.002105017069021851	0.025955623979901407	-2.4020024604376635
114,REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS	-0.0038614504700943937	-5.947623346206196e-19	-0.6180345348070754	0.5402914890765076	0.6380743045842191	-7.100265848280774
LV 115	0.005935337157774571	-1.2452836381119222e-18	0.8051990509275667	0.42578541206236276	0.5254082809102874	-6.965994097499219
116,KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.02246505290598335	-9.664887937585068e-19	-3.3507751637268632	0.0018495653398680444	0.025955623979901407	-2.279232311729766
117,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	-0.022265031327886542	1.3320198119107627e-18	-2.4234893369627013	0.020315274079704744	0.07981000531312578	-4.507269596887971
118,KEGG_CELL_CYCLE	-0.0022667067891840023	-3.9526913488328674e-18	-0.41821649710198194	0.6781762957529867	0.7459939253282853	-7.205295398167003
LV 119	0.0011992399585591946	2.9118572632467834e-18	0.24160281588334873	0.8104053929817597	0.8595208713442906	-7.264660957747153
120,KEGG_PARKINSONS_DISEASE	-0.027347028914853376	-3.1906521076001986e-18	-3.222900673407669	0.0026283916454979046	0.027349480635586305	-2.6122060352805
LV 121	-0.014047938437372683	-3.268095119920592e-19	-2.385200537485071	0.02223688962189472	0.08476438123197491	-4.588724552320404
122,REACTOME_DEVELOPMENTAL_BIOLOGY	-0.011870257352503246	1.1957201102268706e-18	-1.8464189780312708	0.07274236282711215	0.15912391868430784	-5.627354420829346
LV 123	-0.011688659045148507	-3.060547846901938e-18	-2.13605466724841	0.03927200270489325	0.11283373911480522	-5.094807260579787
124,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	-0.022971272644802643	1.5488602464078636e-18	-3.2873426207240177	0.0022033940474052377	0.025955623979901407	-2.445295172507717
125,REACTOME_PHOSPHOLIPID_METABOLISM	-0.00838443960391664	4.460717509654647e-18	-1.0875679431145657	0.28373292215200313	0.38463794024127185	-6.699413378419979
LV 126	-0.0026966434727179185	1.053224967557347e-18	-0.5202722075639561	0.6059347855258037	0.69430027508165	-7.156641130880418
127,REACTOME_NEURONAL_SYSTEM	-0.006651125663574925	-4.459168649408239e-18	-0.8903283317174481	0.3789712115298687	0.48473061939866924	-6.893631373813843
128,KEGG_PURINE_METABOLISM	-0.010943032904037146	-6.638415016104103e-18	-1.7314280025927247	0.09160347791064787	0.17716522760726822	-5.820965863192581
LV 129	-0.019969237860144807	4.268658839100072e-18	-2.7497092862459986	0.009129240173075514	0.054073191794370354	-3.776476412193484
LV 130	-0.015388302110785911	5.11123881314595e-18	-2.509611120602088	0.01653226142766983	0.07151596235565039	-4.320635091189806
131,REACTOME_OPIOID_SIGNALLING	-0.026903560620113606	-2.224163313841692e-18	-2.9387493467486423	0.005613737737261872	0.041580530886753876	-3.3250392988882838
132,REACTOME_SIGNALING_BY_SCF_KIT	-0.027711217179945943	1.9329775875170137e-18	-3.3740013485611517	0.001734134746209994	0.025955623979901407	-2.2180006637916243
133,REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES	-0.018954013610846147	-1.155449743820266e-18	-2.4110279373163537	0.020923481005727974	0.0805554018720527	-4.533883806788175
134,REACTOME_DIABETES_PATHWAYS	-0.023259993602124558	1.5488602464078635e-19	-2.69032292405997	0.010600736563937133	0.05914903734950429	-3.9142199287601795
LV 135	-0.02621660593570744	2.208674711377613e-18	-3.266081124005233	0.0023358021597572353	0.025955623979901407	-2.5005673975701557
136,REACTOME_RNA_POL_I_PROMOTER_OPENING	-2.1253921040573386e-4	-2.6392578598789992e-18	-0.018306325230899496	0.9854916231972843	0.9923989904525017	-7.294295809048923
LV 137	-0.02049645086853045	5.451988067355679e-19	-3.094402147708935	0.0037190466973587963	0.03189451465299491	-2.939386590376741
LV 138	-0.011916983282792632	-1.2390881971262908e-18	-1.5688315914066921	0.12509517689565147	0.21737383751406733	-6.0764850937293735
139,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	-0.010660074820781427	1.1616451848058975e-18	-1.8212159796566865	0.07656662674298495	0.16050692738855293	-5.670682769320675
140,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE	-0.014210027920710352	-7.186711543332487e-19	-1.9245760907429155	0.061901407291291226	0.14356651691052483	-5.48985665732369
141,DMAP_ERY5	-0.01821915909270408	-1.2235995946622121e-19	-2.520679821073632	0.016095769519421883	0.07041899164747074	-4.296310616578461
LV 142	-0.013115566116478615	1.3629970168389198e-19	-1.9686652775485138	0.056422404385753286	0.1369726984746043	-5.410233490164614
LV 143	-0.0010481013795859756	1.4373423086664974e-18	-0.18953240771451885	0.8506986290317462	0.897312252540335	-7.2761186390539985
144,REACTOME_SIGNALING_BY_RHO_GTPASES	-0.015527448724424683	7.837232846823789e-19	-1.9374198183295668	0.0602598613025512	0.14309512040761443	-5.466813372120091
145,REACTOME_SIGNALING_BY_ILS	-0.020570114632600937	-1.372290178317367e-18	-3.1070168580750126	0.0035954618175179018	0.03189451465299491	-2.907610187778129
146,KEGG_HEDGEHOG_SIGNALING_PATHWAY	-0.0026849903349759523	1.42804914718805e-18	-0.39030894764372426	0.6985184255838309	0.7618402092061612	-7.216775750262499
147,PID_AURORA_B_PATHWAY	-0.05982596060690132	-5.253733955815473e-18	-1.6245108601719251	0.11265113806604533	0.20457871771428046	-5.991439884125084
148,REACTOME_IMMUNE_SYSTEM	-0.0028629889302978443	-1.1941712499804627e-18	-0.43423553889108635	0.6666079459504011	0.7374829287094954	-7.1983509716295
LV 149	-0.021517237189526382	2.1312316990572203e-18	-3.1335696516101357	0.0033479073492033717	0.03143766657178776	-2.8404762149675955
150,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION	-0.010733651411905753	-6.226418190559611e-19	-1.8284595435444386	0.07545040964379467	0.16048844040254664	-5.6582807308749175
151,IRIS_Monocyte-Day1	-0.018098467665095656	-2.7136031517065768e-18	-2.273232290860365	0.028834597912974172	0.09444628174773478	-4.821391563075367
152,KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	-0.004842504114430849	1.8028733268187532e-18	-0.5512110810400325	0.584761424553623	0.677424521560499	-7.139829931111685
LV 153	-0.018611727125519673	1.2638699610688165e-18	-2.0984833137277543	0.042660231963132025	0.11467688741370534	-5.167381811123571
LV 154	-0.014583866924671975	2.619897106798901e-18	-1.8549293321025275	0.07148828508128367	0.15810224092576705	-5.6126116414697345
155,KEGG_OOCYTE_MEIOSIS	-0.013966911781204145	7.124757133476172e-19	-2.556313278072646	0.01476117577360474	0.06818271525140683	-4.217489773683144
156,DMAP_MONO2	-0.01360957665763085	-6.776263578034403e-19	-2.271530564120719	0.028947172068136892	0.09444628174773478	-4.824862906167654
157,PID_HES_HEYPATHWAY	-0.005862154800697154	-1.4574774918697996e-18	-0.9788054573159272	0.333954306777966	0.4388136795546652	-6.811058579247869
LV 158	-0.002198151443910633	-1.9027748127120604e-18	-0.5794892118448155	0.5657274892214492	0.6600154040916908	-7.123629338684433
LV 159	-0.008538857731904118	2.1931861089135346e-18	-1.2936933705728517	0.2036901825270234	0.3039562801275349	-6.457832220635583
LV 160	-0.007921223692630638	2.4781763942525814e-19	-1.6474686729236552	0.10782456062411458	0.19674149687338444	-5.955624102400854
161,PID_ARF6_TRAFFICKINGPATHWAY	-0.015432720335317326	6.319349805344083e-18	-1.480329225025051	0.1471460713302103	0.24209930539372204	-6.206291081096947
162,KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.012962448635909497	-4.547453683453487e-18	-1.5856040960607947	0.12123429724832119	0.21410644238809018	-6.051138983982135
163,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.01566297876004299	5.080261608217792e-19	-1.9716481259599767	0.056067371664293285	0.1369726984746043	-5.4047936227948465
LV 164	-0.014824291127840379	-4.894398378648849e-19	-2.6544899609055728	0.011591773519184891	0.06157557959851177	-3.9963511253607926
165,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION	-0.009598638719503455	-9.386093093231652e-19	-1.8191912762355822	0.07688112271366136	0.16050692738855293	-5.674141993951201
LV 166	-0.01963137058977252	-1.7037462710486497e-18	-2.2780158977448868	0.028520245718997625	0.09444628174773478	-4.811622982532082
LV 167	-0.0027837982108509744	-6.629121854625655e-19	-0.4774678312624642	0.6358027281450146	0.7095189864806685	-7.178320813313653
