"","X","Var1","Var2","log_fold_change","Sensitive"
"12096",201790,"YAPC","ketorolac",0.00328068476994,TRUE
"12097",201831,"PANC0813","ketorolac",0.115405622683,TRUE
"12098",201863,"PK45H","ketorolac",-0.0185058433756,TRUE
"12099",201887,"TCCPAN2","ketorolac",-0.50900208241,TRUE
"12100",201894,"SNU410","ketorolac",-0.0168936761159,TRUE
"12101",201903,"BXPC3","ketorolac",0.0403291148963,TRUE
"12102",201936,"PATU8902","ketorolac",-0.374610891041,TRUE
"12103",201937,"MIAPACA2","ketorolac",0.110105800687,TRUE
"12104",201968,"SUIT2","ketorolac",0.134173795121,TRUE
"13533",226076,"PATU8988S","bimatoprost",-0.477009943608,TRUE
"13534",226077,"PATU8988T","bimatoprost",-0.204538273659,TRUE
"13535",226085,"PANC0203","bimatoprost",0.209466416231,TRUE
"13536",226092,"PANC1005","bimatoprost",-0.113707361563,TRUE
"13537",226098,"T3M4","bimatoprost",-0.471927054857,TRUE
"13538",226104,"PANC0504","bimatoprost",NA,NA
"13539",226110,"CAPAN2","bimatoprost",0.147670458145,TRUE
"13540",226112,"SU8686","bimatoprost",NA,NA
"13541",226115,"HUPT3","bimatoprost",0.458332691729,FALSE
"13542",226121,"CFPAC1","bimatoprost",0.468368686605,FALSE
"13543",226122,"PANC0327","bimatoprost",-0.851375075121,TRUE
"13544",226128,"SW1990","bimatoprost",-0.261185854062,TRUE
"13545",226132,"PANC1","bimatoprost",0.22740386752,TRUE
"13546",226138,"HS766T","bimatoprost",0.602512721384,FALSE
"13547",226147,"PK59","bimatoprost",-0.434363549393,TRUE
"13548",226153,"HUPT4","bimatoprost",0.177801876353,TRUE
"13549",226157,"ASPC1","bimatoprost",-0.277805827998,TRUE
"13550",226164,"PANC0403","bimatoprost",0.143011788549,TRUE
"13551",226167,"DANG","bimatoprost",0.146296388842,TRUE
"13552",226178,"KP4","bimatoprost",0.339014913757,FALSE
"13553",226179,"SNU213","bimatoprost",-0.0519713360558,TRUE
"13554",226182,"HPAC","bimatoprost",-0.18144937398,TRUE
"13555",226190,"KP2","bimatoprost",0.298987921108,TRUE
"13556",226198,"PK1","bimatoprost",-0.237995751287,TRUE
"13557",226207,"PSN1","bimatoprost",0.337856208853,FALSE
"13558",226214,"YAPC","bimatoprost",-0.104742577087,TRUE
"13559",226255,"PANC0813","bimatoprost",0.0893653462952,TRUE
"13560",226287,"PK45H","bimatoprost",0.109515848911,TRUE
"13561",226311,"TCCPAN2","bimatoprost",-0.0514175793791,TRUE
"13562",226318,"SNU410","bimatoprost",0.0342577627837,TRUE
"13563",226327,"BXPC3","bimatoprost",0.0386480697694,TRUE
"13564",226360,"PATU8902","bimatoprost",0.0236702302398,TRUE
"13565",226361,"MIAPACA2","bimatoprost",0.44440429949,FALSE
"13566",226392,"SUIT2","bimatoprost",-0.148322189665,TRUE
"24753",413516,"PATU8988S","halcinonide",-0.632737133432,TRUE
"24754",413517,"PATU8988T","halcinonide",-0.0902872301764,TRUE
"24755",413525,"PANC0203","halcinonide",0.493828697471,FALSE
"24756",413532,"PANC1005","halcinonide",-0.120903244237,TRUE
"24757",413538,"T3M4","halcinonide",-0.589972387714,TRUE
"24758",413544,"PANC0504","halcinonide",NA,NA
"24759",413550,"CAPAN2","halcinonide",0.250047735725,TRUE
"24760",413552,"SU8686","halcinonide",NA,NA
"24761",413555,"HUPT3","halcinonide",-0.0187298612501,TRUE
"24762",413561,"CFPAC1","halcinonide",0.0394538886808,TRUE
"24763",413562,"PANC0327","halcinonide",-0.412433503438,TRUE
"24764",413568,"SW1990","halcinonide",-0.19545184654,TRUE
"24765",413572,"PANC1","halcinonide",-0.318454640559,TRUE
"24766",413578,"HS766T","halcinonide",0.298302813342,TRUE
"24767",413587,"PK59","halcinonide",-0.986028936596,TRUE
"24768",413593,"HUPT4","halcinonide",-0.0596357991306,TRUE
"24769",413597,"ASPC1","halcinonide",-1.85131361042,TRUE
"24770",413604,"PANC0403","halcinonide",-1.10083831696,TRUE
"24771",413607,"DANG","halcinonide",-0.58040782354,TRUE
"24772",413618,"KP4","halcinonide",-0.249045869003,TRUE
"24773",413619,"SNU213","halcinonide",0.324178224482,FALSE
"24774",413622,"HPAC","halcinonide",-0.464650396538,TRUE
"24775",413630,"KP2","halcinonide",-0.358195826558,TRUE
"24776",413638,"PK1","halcinonide",-0.77136496682,TRUE
"24777",413647,"PSN1","halcinonide",-0.0252836038593,TRUE
"24778",413654,"YAPC","halcinonide",-0.591740159512,TRUE
"24779",413695,"PANC0813","halcinonide",-0.591361990782,TRUE
"24780",413727,"PK45H","halcinonide",-1.03678437626,TRUE
"24781",413751,"TCCPAN2","halcinonide",-0.625205961592,TRUE
"24782",413758,"SNU410","halcinonide",-0.127853773951,TRUE
"24783",413767,"BXPC3","halcinonide",-0.804991663984,TRUE
"24784",413800,"PATU8902","halcinonide",-0.395797616493,TRUE
"24785",413801,"MIAPACA2","halcinonide",-0.107718687912,TRUE
"24786",413832,"SUIT2","halcinonide",-0.071840352119,TRUE
"31043",518596,"PATU8988S","roflumilast",-0.624837366469,TRUE
"31044",518597,"PATU8988T","roflumilast",-0.587688293698,TRUE
"31045",518605,"PANC0203","roflumilast",-0.998436040457,TRUE
"31046",518612,"PANC1005","roflumilast",-0.878067315393,TRUE
"31047",518618,"T3M4","roflumilast",0.473787959417,FALSE
"31048",518624,"PANC0504","roflumilast",NA,NA
"31049",518630,"CAPAN2","roflumilast",0.413997928597,FALSE
"31050",518632,"SU8686","roflumilast",0.493739093586,FALSE
"31051",518635,"HUPT3","roflumilast",0.0104942807911,TRUE
"31052",518641,"CFPAC1","roflumilast",-0.498560927292,TRUE
"31053",518642,"PANC0327","roflumilast",NA,NA
"31054",518648,"SW1990","roflumilast",-0.459071592285,TRUE
"31055",518652,"PANC1","roflumilast",-0.0261440750756,TRUE
"31056",518658,"HS766T","roflumilast",-0.437201875753,TRUE
"31057",518667,"PK59","roflumilast",-0.70079859802,TRUE
"31058",518673,"HUPT4","roflumilast",-1.39059895909,TRUE
"31059",518677,"ASPC1","roflumilast",-0.949666517902,TRUE
"31060",518684,"PANC0403","roflumilast",-0.670859490647,TRUE
"31061",518687,"DANG","roflumilast",-0.808953363276,TRUE
"31062",518698,"KP4","roflumilast",-0.427094761043,TRUE
"31063",518699,"SNU213","roflumilast",-0.346467792997,TRUE
"31064",518702,"HPAC","roflumilast",0.455657201997,FALSE
"31065",518710,"KP2","roflumilast",-0.262517328877,TRUE
"31066",518718,"PK1","roflumilast",-0.38951851844,TRUE
"31067",518727,"PSN1","roflumilast",-0.6591329082,TRUE
"31068",518734,"YAPC","roflumilast",-0.0623303051363,TRUE
"31069",518775,"PANC0813","roflumilast",-0.161309023311,TRUE
"31070",518807,"PK45H","roflumilast",-0.574324322792,TRUE
"31071",518831,"TCCPAN2","roflumilast",-0.601680838179,TRUE
"31072",518838,"SNU410","roflumilast",-0.705529191286,TRUE
"31073",518847,"BXPC3","roflumilast",-0.527128989124,TRUE
"31074",518880,"PATU8902","roflumilast",-0.182908086765,TRUE
"31075",518881,"MIAPACA2","roflumilast",0.198021579022,TRUE
"31076",518912,"SUIT2","roflumilast",-0.420118725481,TRUE
"35463",592436,"PATU8988S","quinine",0.55116588002,FALSE
"35464",592437,"PATU8988T","quinine",-0.384251924545,TRUE
"35465",592445,"PANC0203","quinine",-0.0131884736164,TRUE
"35466",592452,"PANC1005","quinine",0.127954415038,TRUE
"35467",592458,"T3M4","quinine",-0.236677340273,TRUE
"35468",592464,"PANC0504","quinine",NA,NA
"35469",592470,"CAPAN2","quinine",-0.0675240124023,TRUE
"35470",592472,"SU8686","quinine",-0.402404857548,TRUE
"35471",592475,"HUPT3","quinine",0.184906138357,TRUE
"35472",592481,"CFPAC1","quinine",0.354026984847,FALSE
"35473",592482,"PANC0327","quinine",0.470939535614,FALSE
"35474",592488,"SW1990","quinine",-0.100217353634,TRUE
"35475",592492,"PANC1","quinine",-0.0779527018085,TRUE
"35476",592498,"HS766T","quinine",0.147627429194,TRUE
"35477",592507,"PK59","quinine",-0.0613861389775,TRUE
"35478",592513,"HUPT4","quinine",-1.20948846411,TRUE
"35479",592517,"ASPC1","quinine",0.379502697544,FALSE
"35480",592524,"PANC0403","quinine",0.266604289136,TRUE
"35481",592527,"DANG","quinine",-0.389991092598,TRUE
"35482",592538,"KP4","quinine",-0.206291942662,TRUE
"35483",592539,"SNU213","quinine",-0.124728199657,TRUE
"35484",592542,"HPAC","quinine",-0.74537806768,TRUE
"35485",592550,"KP2","quinine",0.181505876215,TRUE
"35486",592558,"PK1","quinine",-0.264543283354,TRUE
"35487",592567,"PSN1","quinine",-0.120738923618,TRUE
"35488",592574,"YAPC","quinine",0.318726265034,FALSE
"35489",592615,"PANC0813","quinine",0.233245801978,TRUE
"35490",592647,"PK45H","quinine",-0.171590289515,TRUE
"35491",592671,"TCCPAN2","quinine",-0.219178605368,TRUE
"35492",592678,"SNU410","quinine",0.434451692487,FALSE
"35493",592687,"BXPC3","quinine",-0.144097981265,TRUE
"35494",592720,"PATU8902","quinine",0.110528410442,TRUE
"35495",592721,"MIAPACA2","quinine",-0.112509354223,TRUE
"35496",592752,"SUIT2","quinine",-0.137407843561,TRUE
"36041",602092,"PATU8988S","diclofenac",0.597612860559,FALSE
"36042",602093,"PATU8988T","diclofenac",-0.645905276908,TRUE
"36043",602101,"PANC0203","diclofenac",-0.508882485635,TRUE
"36044",602108,"PANC1005","diclofenac",-0.929203653998,TRUE
"36045",602114,"T3M4","diclofenac",0.809384251177,FALSE
"36046",602120,"PANC0504","diclofenac",NA,NA
"36047",602126,"CAPAN2","diclofenac",-0.689886330674,TRUE
"36048",602128,"SU8686","diclofenac",-0.258939960401,TRUE
"36049",602131,"HUPT3","diclofenac",-0.0113228006741,TRUE
"36050",602137,"CFPAC1","diclofenac",-0.593774638668,TRUE
"36051",602138,"PANC0327","diclofenac",0.179575033698,TRUE
"36052",602144,"SW1990","diclofenac",-0.12995875331,TRUE
"36053",602148,"PANC1","diclofenac",-0.346470942139,TRUE
"36054",602154,"HS766T","diclofenac",-0.272125376088,TRUE
"36055",602163,"PK59","diclofenac",0.0896933857757,TRUE
"36056",602169,"HUPT4","diclofenac",-0.372796043553,TRUE
"36057",602173,"ASPC1","diclofenac",-0.663694759526,TRUE
"36058",602180,"PANC0403","diclofenac",0.0125848563432,TRUE
"36059",602183,"DANG","diclofenac",-0.202171731207,TRUE
"36060",602194,"KP4","diclofenac",-0.557561896625,TRUE
"36061",602195,"SNU213","diclofenac",0.131221391786,TRUE
"36062",602198,"HPAC","diclofenac",-0.00755374443792,TRUE
"36063",602206,"KP2","diclofenac",-0.00143558311409,TRUE
"36064",602214,"PK1","diclofenac",-0.149179169705,TRUE
"36065",602223,"PSN1","diclofenac",NA,NA
"36066",602230,"YAPC","diclofenac",-0.136420875163,TRUE
"36067",602271,"PANC0813","diclofenac",-0.766421215467,TRUE
"36068",602303,"PK45H","diclofenac",NA,NA
"36069",602327,"TCCPAN2","diclofenac",-0.285361078306,TRUE
"36070",602334,"SNU410","diclofenac",0.281986063803,TRUE
"36071",602343,"BXPC3","diclofenac",-0.103296021369,TRUE
"36072",602376,"PATU8902","diclofenac",0.175136386892,TRUE
"36073",602377,"MIAPACA2","diclofenac",-0.250243018687,TRUE
"36074",602408,"SUIT2","diclofenac",NA,NA
"42943",717396,"PATU8988S","vardenafil",-0.288503748282,TRUE
"42944",717397,"PATU8988T","vardenafil",-0.379326137755,TRUE
"42945",717405,"PANC0203","vardenafil",0.129287369527,TRUE
"42946",717412,"PANC1005","vardenafil",-0.412749159196,TRUE
"42947",717418,"T3M4","vardenafil",0.198750485364,TRUE
"42948",717424,"PANC0504","vardenafil",1.06642502718,FALSE
"42949",717430,"CAPAN2","vardenafil",-0.588408040344,TRUE
"42950",717432,"SU8686","vardenafil",-0.386548109428,TRUE
"42951",717435,"HUPT3","vardenafil",-0.0241715089835,TRUE
"42952",717441,"CFPAC1","vardenafil",-0.514081968118,TRUE
"42953",717442,"PANC0327","vardenafil",-0.000539864203353,TRUE
"42954",717448,"SW1990","vardenafil",-0.277617396036,TRUE
"42955",717452,"PANC1","vardenafil",-0.621555023317,TRUE
"42956",717458,"HS766T","vardenafil",-0.0661541109598,TRUE
"42957",717467,"PK59","vardenafil",-0.760089669127,TRUE
"42958",717473,"HUPT4","vardenafil",0.824680019325,FALSE
"42959",717477,"ASPC1","vardenafil",0.00140340626899,TRUE
"42960",717484,"PANC0403","vardenafil",-0.857936159431,TRUE
"42961",717487,"DANG","vardenafil",0.0412784396362,TRUE
"42962",717498,"KP4","vardenafil",-0.840270322955,TRUE
"42963",717499,"SNU213","vardenafil",0.081806915203,TRUE
"42964",717502,"HPAC","vardenafil",-1.10655452706,TRUE
"42965",717510,"KP2","vardenafil",0.347027017421,FALSE
"42966",717518,"PK1","vardenafil",0.107787345807,TRUE
"42967",717527,"PSN1","vardenafil",-0.128349314155,TRUE
"42968",717534,"YAPC","vardenafil",0.00428071790678,TRUE
"42969",717575,"PANC0813","vardenafil",0.0676255239287,TRUE
"42970",717607,"PK45H","vardenafil",0.189494308911,TRUE
"42971",717631,"TCCPAN2","vardenafil",-0.108574980797,TRUE
"42972",717638,"SNU410","vardenafil",0.599104208073,FALSE
"42973",717647,"BXPC3","vardenafil",0.809360750242,FALSE
"42974",717680,"PATU8902","vardenafil",-0.394285974144,TRUE
"42975",717681,"MIAPACA2","vardenafil",0.113482681209,TRUE
"42976",717712,"SUIT2","vardenafil",-0.359598422457,TRUE
"44439",742388,"PATU8988S","carfilzomib",-3.02670575387,TRUE
"44440",742389,"PATU8988T","carfilzomib",-5.49278307077,TRUE
"44441",742397,"PANC0203","carfilzomib",-5.03684482913,TRUE
"44442",742404,"PANC1005","carfilzomib",-3.88988191385,TRUE
"44443",742410,"T3M4","carfilzomib",-2.5358839523,TRUE
"44444",742416,"PANC0504","carfilzomib",NA,NA
"44445",742422,"CAPAN2","carfilzomib",-3.08825681183,TRUE
"44446",742424,"SU8686","carfilzomib",-2.26963892834,TRUE
"44447",742427,"HUPT3","carfilzomib",-3.94964247754,TRUE
"44448",742433,"CFPAC1","carfilzomib",-4.27765000261,TRUE
"44449",742434,"PANC0327","carfilzomib",-3.29285616061,TRUE
"44450",742440,"SW1990","carfilzomib",-4.72343621263,TRUE
"44451",742444,"PANC1","carfilzomib",-2.81072110297,TRUE
"44452",742450,"HS766T","carfilzomib",-3.76890349921,TRUE
"44453",742459,"PK59","carfilzomib",-3.61756341105,TRUE
"44454",742465,"HUPT4","carfilzomib",-3.66089818363,TRUE
"44455",742469,"ASPC1","carfilzomib",-3.28530961005,TRUE
"44456",742476,"PANC0403","carfilzomib",-4.82122308241,TRUE
"44457",742479,"DANG","carfilzomib",-2.88358124147,TRUE
"44458",742490,"KP4","carfilzomib",-3.5758668575,TRUE
"44459",742491,"SNU213","carfilzomib",-3.37915563809,TRUE
"44460",742494,"HPAC","carfilzomib",-4.47502264669,TRUE
"44461",742502,"KP2","carfilzomib",-2.58737650665,TRUE
"44462",742510,"PK1","carfilzomib",-3.82137498679,TRUE
"44463",742519,"PSN1","carfilzomib",NA,NA
"44464",742526,"YAPC","carfilzomib",-3.99494692258,TRUE
"44465",742567,"PANC0813","carfilzomib",-5.07557242492,TRUE
"44466",742599,"PK45H","carfilzomib",NA,NA
"44467",742623,"TCCPAN2","carfilzomib",-4.92791571622,TRUE
"44468",742630,"SNU410","carfilzomib",-0.911598369471,TRUE
"44469",742639,"BXPC3","carfilzomib",-2.28025801661,TRUE
"44470",742672,"PATU8902","carfilzomib",-4.80533968021,TRUE
"44471",742673,"MIAPACA2","carfilzomib",-4.19109589346,TRUE
"44472",742704,"SUIT2","carfilzomib",NA,NA
"45017",752044,"PATU8988S","ursodiol",0.788487769045,FALSE
"45018",752045,"PATU8988T","ursodiol",0.0337777180893,TRUE
"45019",752053,"PANC0203","ursodiol",-0.583259561544,TRUE
"45020",752060,"PANC1005","ursodiol",0.935544979137,FALSE
"45021",752066,"T3M4","ursodiol",-0.207412659864,TRUE
"45022",752072,"PANC0504","ursodiol",NA,NA
"45023",752078,"CAPAN2","ursodiol",-0.284127021624,TRUE
"45024",752080,"SU8686","ursodiol",-0.402363202052,TRUE
"45025",752083,"HUPT3","ursodiol",-0.381220133947,TRUE
"45026",752089,"CFPAC1","ursodiol",-0.233977854984,TRUE
"45027",752090,"PANC0327","ursodiol",0.383114387245,FALSE
"45028",752096,"SW1990","ursodiol",0.00740124801604,TRUE
"45029",752100,"PANC1","ursodiol",0.0711250779707,TRUE
"45030",752106,"HS766T","ursodiol",0.163934596453,TRUE
"45031",752115,"PK59","ursodiol",-0.435676669861,TRUE
"45032",752121,"HUPT4","ursodiol",0.573600621842,FALSE
"45033",752125,"ASPC1","ursodiol",-0.285231160838,TRUE
"45034",752132,"PANC0403","ursodiol",0.175186556153,TRUE
"45035",752135,"DANG","ursodiol",-0.507114263198,TRUE
"45036",752146,"KP4","ursodiol",-0.0107698437928,TRUE
"45037",752147,"SNU213","ursodiol",-0.151399159133,TRUE
"45038",752150,"HPAC","ursodiol",-1.06751145743,TRUE
"45039",752158,"KP2","ursodiol",-0.0537923935598,TRUE
"45040",752166,"PK1","ursodiol",-0.184014778618,TRUE
"45041",752175,"PSN1","ursodiol",-0.154698173935,TRUE
"45042",752182,"YAPC","ursodiol",0.144637150331,TRUE
"45043",752223,"PANC0813","ursodiol",-0.256525025975,TRUE
"45044",752255,"PK45H","ursodiol",0.129507626932,TRUE
"45045",752279,"TCCPAN2","ursodiol",-0.473309421546,TRUE
"45046",752286,"SNU410","ursodiol",0.165896214273,TRUE
"45047",752295,"BXPC3","ursodiol",0.152755965724,TRUE
"45048",752328,"PATU8902","ursodiol",-0.0229953749462,TRUE
"45049",752329,"MIAPACA2","ursodiol",0.0022694230364,TRUE
"45050",752360,"SUIT2","ursodiol",-0.211660494037,TRUE
"48417",808844,"PATU8988S","olanzapine",-0.229354772268,TRUE
"48418",808845,"PATU8988T","olanzapine",0.0468603163558,TRUE
"48419",808853,"PANC0203","olanzapine",0.0107372973497,TRUE
"48420",808860,"PANC1005","olanzapine",0.362434823848,FALSE
"48421",808866,"T3M4","olanzapine",0.594291150371,FALSE
"48422",808872,"PANC0504","olanzapine",NA,NA
"48423",808878,"CAPAN2","olanzapine",0.215740388991,TRUE
"48424",808880,"SU8686","olanzapine",0.645548991963,FALSE
"48425",808883,"HUPT3","olanzapine",0.552979065701,FALSE
"48426",808889,"CFPAC1","olanzapine",-0.24192649725,TRUE
"48427",808890,"PANC0327","olanzapine",NA,NA
"48428",808896,"SW1990","olanzapine",-0.212914381363,TRUE
"48429",808900,"PANC1","olanzapine",-0.0837173483062,TRUE
"48430",808906,"HS766T","olanzapine",0.235493213536,TRUE
"48431",808915,"PK59","olanzapine",-0.399678167359,TRUE
"48432",808921,"HUPT4","olanzapine",-0.466173272454,TRUE
"48433",808925,"ASPC1","olanzapine",-0.654251582566,TRUE
"48434",808932,"PANC0403","olanzapine",0.0531061186675,TRUE
"48435",808935,"DANG","olanzapine",-0.247661992813,TRUE
"48436",808946,"KP4","olanzapine",0.0885926235936,TRUE
"48437",808947,"SNU213","olanzapine",0.109554199646,TRUE
"48438",808950,"HPAC","olanzapine",-0.210265775327,TRUE
"48439",808958,"KP2","olanzapine",0.0110944523055,TRUE
"48440",808966,"PK1","olanzapine",-0.160591209732,TRUE
"48441",808975,"PSN1","olanzapine",-0.0812463408477,TRUE
"48442",808982,"YAPC","olanzapine",-0.0554834429101,TRUE
"48443",809023,"PANC0813","olanzapine",-0.131524450572,TRUE
"48444",809055,"PK45H","olanzapine",0.154761041322,TRUE
"48445",809079,"TCCPAN2","olanzapine",-0.107907654024,TRUE
"48446",809086,"SNU410","olanzapine",-0.417542452139,TRUE
"48447",809095,"BXPC3","olanzapine",-0.0976496012868,TRUE
"48448",809128,"PATU8902","olanzapine",-0.137942256027,TRUE
"48449",809129,"MIAPACA2","olanzapine",-0.165793504489,TRUE
"48450",809160,"SUIT2","olanzapine",-0.426314926341,TRUE
"53687",896884,"PATU8988S","clindamycin",-0.0521252868729,TRUE
"53688",896885,"PATU8988T","clindamycin",-0.0224632842649,TRUE
"53689",896893,"PANC0203","clindamycin",-0.367923745485,TRUE
"53690",896900,"PANC1005","clindamycin",-0.361590364733,TRUE
"53691",896906,"T3M4","clindamycin",-0.0680975172941,TRUE
"53692",896912,"PANC0504","clindamycin",NA,NA
"53693",896918,"CAPAN2","clindamycin",-0.0106572332235,TRUE
"53694",896920,"SU8686","clindamycin",-0.180370917978,TRUE
"53695",896923,"HUPT3","clindamycin",-0.845593869863,TRUE
"53696",896929,"CFPAC1","clindamycin",-0.336889034612,TRUE
"53697",896930,"PANC0327","clindamycin",0.550823509793,FALSE
"53698",896936,"SW1990","clindamycin",-0.0826484557797,TRUE
"53699",896940,"PANC1","clindamycin",-0.439562553248,TRUE
"53700",896946,"HS766T","clindamycin",-0.168381772411,TRUE
"53701",896955,"PK59","clindamycin",-0.161953958264,TRUE
"53702",896961,"HUPT4","clindamycin",-1.06200761488,TRUE
"53703",896965,"ASPC1","clindamycin",-0.321425905372,TRUE
"53704",896972,"PANC0403","clindamycin",-0.270083941864,TRUE
"53705",896975,"DANG","clindamycin",-0.842621927456,TRUE
"53706",896986,"KP4","clindamycin",0.180628793328,TRUE
"53707",896987,"SNU213","clindamycin",-0.0845483451845,TRUE
"53708",896990,"HPAC","clindamycin",-0.486371728791,TRUE
"53709",896998,"KP2","clindamycin",-0.188307468006,TRUE
"53710",897006,"PK1","clindamycin",-0.603726765037,TRUE
"53711",897015,"PSN1","clindamycin",NA,NA
"53712",897022,"YAPC","clindamycin",-0.53621930581,TRUE
"53713",897063,"PANC0813","clindamycin",-0.898656260893,TRUE
"53714",897095,"PK45H","clindamycin",NA,NA
"53715",897119,"TCCPAN2","clindamycin",-0.364446360031,TRUE
"53716",897126,"SNU410","clindamycin",0.143494868296,TRUE
"53717",897135,"BXPC3","clindamycin",0.226709872806,TRUE
"53718",897168,"PATU8902","clindamycin",-0.482691687369,TRUE
"53719",897169,"MIAPACA2","clindamycin",0.279593400159,TRUE
"53720",897200,"SUIT2","clindamycin",NA,NA
"73781",1232572,"PATU8988S","lonafarnib",0.520465186166,FALSE
"73782",1232573,"PATU8988T","lonafarnib",0.811982916033,FALSE
"73783",1232581,"PANC0203","lonafarnib",0.0264765159809,TRUE
"73784",1232588,"PANC1005","lonafarnib",0.780137482246,FALSE
"73785",1232594,"T3M4","lonafarnib",1.00082479471,FALSE
"73786",1232600,"PANC0504","lonafarnib",NA,NA
"73787",1232606,"CAPAN2","lonafarnib",-0.0192546325371,TRUE
"73788",1232608,"SU8686","lonafarnib",0.166069435638,TRUE
"73789",1232611,"HUPT3","lonafarnib",-0.160198119266,TRUE
"73790",1232617,"CFPAC1","lonafarnib",0.374952962991,FALSE
"73791",1232618,"PANC0327","lonafarnib",1.15475999037,FALSE
"73792",1232624,"SW1990","lonafarnib",-0.145014408439,TRUE
"73793",1232628,"PANC1","lonafarnib",-0.621578141501,TRUE
"73794",1232634,"HS766T","lonafarnib",1.17246894162,FALSE
"73795",1232643,"PK59","lonafarnib",-0.433019035414,TRUE
"73796",1232649,"HUPT4","lonafarnib",-0.656266069162,TRUE
"73797",1232653,"ASPC1","lonafarnib",0.384301164813,FALSE
"73798",1232660,"PANC0403","lonafarnib",-0.683105139185,TRUE
"73799",1232663,"DANG","lonafarnib",-1.51281145924,TRUE
"73800",1232674,"KP4","lonafarnib",-0.567708394496,TRUE
"73801",1232675,"SNU213","lonafarnib",0.514790711324,FALSE
"73802",1232678,"HPAC","lonafarnib",1.30418070885,FALSE
"73803",1232686,"KP2","lonafarnib",-0.329778026238,TRUE
"73804",1232694,"PK1","lonafarnib",-1.14794190909,TRUE
"73805",1232703,"PSN1","lonafarnib",-1.21046667887,TRUE
"73806",1232710,"YAPC","lonafarnib",-0.960670490688,TRUE
"73807",1232751,"PANC0813","lonafarnib",0.645768293907,FALSE
