"","Var1","Var2","log_fold_change","Sensitive"
"126185","HUPT4","ofloxacin",0.00434599646224,TRUE
"126189","ASPC1","ofloxacin",0.0954076189736,TRUE
"126196","PANC0403","ofloxacin",1.18934859541,FALSE
"126199","DANG","ofloxacin",0.590844008682,FALSE
"126210","KP4","ofloxacin",0.455507421418,FALSE
"126211","SNU213","ofloxacin",-0.143037233966,TRUE
"126214","HPAC","ofloxacin",0.699840684095,FALSE
"126222","KP2","ofloxacin",0.939762273022,FALSE
"126230","PK1","ofloxacin",0.537945979435,FALSE
"126239","PSN1","ofloxacin",0.464205810976,FALSE
"126246","YAPC","ofloxacin",0.474013395389,FALSE
"126287","PANC0813","ofloxacin",0.508719501853,FALSE
"126319","PK45H","ofloxacin",0.427499889634,FALSE
"126343","TCCPAN2","ofloxacin",0.425410791672,FALSE
"126350","SNU410","ofloxacin",-0.0358997778032,TRUE
"126359","BXPC3","ofloxacin",0.894686593316,FALSE
"126392","PATU8902","ofloxacin",0.114001767559,TRUE
"126393","MIAPACA2","ofloxacin",0.619227636771,FALSE
"126424","SUIT2","ofloxacin",-0.0814812252895,TRUE
"253908","PATU8988S","fenoldopam",0.0220168688796,TRUE
"253909","PATU8988T","fenoldopam",0.217576985757,TRUE
"253917","PANC0203","fenoldopam",0.345493824604,FALSE
"253924","PANC1005","fenoldopam",0.738879187755,FALSE
"253930","T3M4","fenoldopam",0.772888494341,FALSE
"253936","PANC0504","fenoldopam",NA,NA
"253942","CAPAN2","fenoldopam",-0.348418329994,TRUE
"253944","SU8686","fenoldopam",0.181927899523,TRUE
"253947","HUPT3","fenoldopam",-0.626456327056,TRUE
"253953","CFPAC1","fenoldopam",-0.547738491831,TRUE
"253954","PANC0327","fenoldopam",1.0892493887,FALSE
"253960","SW1990","fenoldopam",0.108726779748,TRUE
"253964","PANC1","fenoldopam",-0.00342783439821,TRUE
"253970","HS766T","fenoldopam",0.613684404233,FALSE
"253979","PK59","fenoldopam",-0.391619278341,TRUE
"253985","HUPT4","fenoldopam",-0.56985971389,TRUE
"253989","ASPC1","fenoldopam",-1.02337951317,TRUE
"253996","PANC0403","fenoldopam",-0.835034107634,TRUE
"253999","DANG","fenoldopam",-0.389346009811,TRUE
"254010","KP4","fenoldopam",-0.192579811339,TRUE
"254011","SNU213","fenoldopam",-0.283343036097,TRUE
"254014","HPAC","fenoldopam",0.174410450947,TRUE
"254022","KP2","fenoldopam",-0.827995671501,TRUE
"254030","PK1","fenoldopam",-0.379913641937,TRUE
"254039","PSN1","fenoldopam",-0.108613900144,TRUE
"254046","YAPC","fenoldopam",0.0792057786009,TRUE
"254087","PANC0813","fenoldopam",-0.458012954847,TRUE
"254119","PK45H","fenoldopam",0.00538702487906,TRUE
"254143","TCCPAN2","fenoldopam",-0.164275760787,TRUE
"254150","SNU410","fenoldopam",-0.107912592595,TRUE
"254159","BXPC3","fenoldopam",-0.138260990759,TRUE
"254192","PATU8902","fenoldopam",-0.316892571599,TRUE
"254193","MIAPACA2","fenoldopam",-0.441155004484,TRUE
"254224","SUIT2","fenoldopam",-0.00499799184483,TRUE
"368644","PATU8988S","gatifloxacin",-0.247916572092,TRUE
"368645","PATU8988T","gatifloxacin",-0.0156337751174,TRUE
"368653","PANC0203","gatifloxacin",-0.000235718067104,TRUE
"368660","PANC1005","gatifloxacin",-1.04036901758,TRUE
"368666","T3M4","gatifloxacin",-0.272355611984,TRUE
"368672","PANC0504","gatifloxacin",NA,NA
"368678","CAPAN2","gatifloxacin",0.260162729405,TRUE
"368680","SU8686","gatifloxacin",-0.620927814997,TRUE
"368683","HUPT3","gatifloxacin",0.304521606022,FALSE
"368689","CFPAC1","gatifloxacin",-0.340014476089,TRUE
"368690","PANC0327","gatifloxacin",-0.589425464677,TRUE
"368696","SW1990","gatifloxacin",-0.0925601535339,TRUE
"368700","PANC1","gatifloxacin",-0.115219851805,TRUE
"368706","HS766T","gatifloxacin",-0.214993485844,TRUE
"368715","PK59","gatifloxacin",-0.59968701593,TRUE
"368721","HUPT4","gatifloxacin",0.5067259249,FALSE
"368725","ASPC1","gatifloxacin",-0.154268374766,TRUE
"368732","PANC0403","gatifloxacin",0.0464321027439,TRUE
"368735","DANG","gatifloxacin",-0.417160253125,TRUE
"368746","KP4","gatifloxacin",-0.0046762984071,TRUE
"368747","SNU213","gatifloxacin",-0.269850061692,TRUE
"368750","HPAC","gatifloxacin",-0.391384411658,TRUE
"368758","KP2","gatifloxacin",0.252635599854,TRUE
"368766","PK1","gatifloxacin",-0.242127190073,TRUE
"368775","PSN1","gatifloxacin",-0.362466462602,TRUE
"368782","YAPC","gatifloxacin",-0.331160747018,TRUE
"368823","PANC0813","gatifloxacin",0.190041707591,TRUE
"368855","PK45H","gatifloxacin",-0.0630811593883,TRUE
"368879","TCCPAN2","gatifloxacin",-0.0377542539519,TRUE
"368886","SNU410","gatifloxacin",0.133259124107,TRUE
"368895","BXPC3","gatifloxacin",-0.232367905412,TRUE
"368928","PATU8902","gatifloxacin",0.293986529328,TRUE
"368929","MIAPACA2","gatifloxacin",0.0849013824739,TRUE
"368960","SUIT2","gatifloxacin",0.0710634452103,TRUE
"403860","PATU8988S","fulvestrant",-0.551776773522,TRUE
"403861","PATU8988T","fulvestrant",-0.668488212109,TRUE
"403869","PANC0203","fulvestrant",-0.366148914431,TRUE
"403876","PANC1005","fulvestrant",-0.607751255227,TRUE
"403882","T3M4","fulvestrant",0.754647823779,FALSE
"403888","PANC0504","fulvestrant",NA,NA
"403894","CAPAN2","fulvestrant",-0.499545390772,TRUE
"403896","SU8686","fulvestrant",-0.608500835411,TRUE
"403899","HUPT3","fulvestrant",-0.324702032667,TRUE
"403905","CFPAC1","fulvestrant",-0.175229069688,TRUE
"403906","PANC0327","fulvestrant",-0.59445455167,TRUE
"403912","SW1990","fulvestrant",-0.613700418217,TRUE
"403916","PANC1","fulvestrant",-0.542162268162,TRUE
"403922","HS766T","fulvestrant",0.224472617373,TRUE
"403931","PK59","fulvestrant",-0.444172262047,TRUE
"403937","HUPT4","fulvestrant",-0.473018976145,TRUE
"403941","ASPC1","fulvestrant",-0.851696457684,TRUE
"403948","PANC0403","fulvestrant",-0.636495797945,TRUE
"403951","DANG","fulvestrant",-0.775266706368,TRUE
"403962","KP4","fulvestrant",-0.441625007041,TRUE
"403963","SNU213","fulvestrant",-0.746730718362,TRUE
"403966","HPAC","fulvestrant",-0.772695428856,TRUE
"403974","KP2","fulvestrant",-0.186968511921,TRUE
"403982","PK1","fulvestrant",-0.132396824197,TRUE
"403991","PSN1","fulvestrant",-0.559317937135,TRUE
"403998","YAPC","fulvestrant",-0.65845217194,TRUE
"404039","PANC0813","fulvestrant",-0.733556858128,TRUE
"404071","PK45H","fulvestrant",-0.398945786102,TRUE
"404095","TCCPAN2","fulvestrant",-0.35338667064,TRUE
"404102","SNU410","fulvestrant",0.0491113687382,TRUE
"404111","BXPC3","fulvestrant",-0.0470867398751,TRUE
"404144","PATU8902","fulvestrant",-0.149035860652,TRUE
"404145","MIAPACA2","fulvestrant",-0.562604837551,TRUE
"404176","SUIT2","fulvestrant",-0.32989665393,TRUE
"602092","PATU8988S","diclofenac",0.597612860559,FALSE
"602093","PATU8988T","diclofenac",-0.645905276908,TRUE
"602101","PANC0203","diclofenac",-0.508882485635,TRUE
"602108","PANC1005","diclofenac",-0.929203653998,TRUE
"602114","T3M4","diclofenac",0.809384251177,FALSE
"602120","PANC0504","diclofenac",NA,NA
"602126","CAPAN2","diclofenac",-0.689886330674,TRUE
"602128","SU8686","diclofenac",-0.258939960401,TRUE
"602131","HUPT3","diclofenac",-0.0113228006741,TRUE
"602137","CFPAC1","diclofenac",-0.593774638668,TRUE
"602138","PANC0327","diclofenac",0.179575033698,TRUE
"602144","SW1990","diclofenac",-0.12995875331,TRUE
"602148","PANC1","diclofenac",-0.346470942139,TRUE
"602154","HS766T","diclofenac",-0.272125376088,TRUE
"602163","PK59","diclofenac",0.0896933857757,TRUE
"602169","HUPT4","diclofenac",-0.372796043553,TRUE
"602173","ASPC1","diclofenac",-0.663694759526,TRUE
"602180","PANC0403","diclofenac",0.0125848563432,TRUE
"602183","DANG","diclofenac",-0.202171731207,TRUE
"602194","KP4","diclofenac",-0.557561896625,TRUE
"602195","SNU213","diclofenac",0.131221391786,TRUE
"602198","HPAC","diclofenac",-0.00755374443792,TRUE
"602206","KP2","diclofenac",-0.00143558311409,TRUE
"602214","PK1","diclofenac",-0.149179169705,TRUE
"602223","PSN1","diclofenac",NA,NA
"602230","YAPC","diclofenac",-0.136420875163,TRUE
"602271","PANC0813","diclofenac",-0.766421215467,TRUE
"602303","PK45H","diclofenac",NA,NA
"602327","TCCPAN2","diclofenac",-0.285361078306,TRUE
"602334","SNU410","diclofenac",0.281986063803,TRUE
"602343","BXPC3","diclofenac",-0.103296021369,TRUE
"602376","PATU8902","diclofenac",0.175136386892,TRUE
"602377","MIAPACA2","diclofenac",-0.250243018687,TRUE
"602408","SUIT2","diclofenac",NA,NA
"699788","PATU8988S","pentamidine",-0.92784905265,TRUE
"699789","PATU8988T","pentamidine",-2.58798736712,TRUE
"699797","PANC0203","pentamidine",-0.437172556715,TRUE
"699804","PANC1005","pentamidine",0.719024373093,FALSE
"699810","T3M4","pentamidine",-1.43547615919,TRUE
"699816","PANC0504","pentamidine",NA,NA
"699822","CAPAN2","pentamidine",-0.0653757090914,TRUE
"699824","SU8686","pentamidine",-1.12703936479,TRUE
"699827","HUPT3","pentamidine",0.382305923827,FALSE
"699833","CFPAC1","pentamidine",-0.269538332214,TRUE
"699834","PANC0327","pentamidine",0.118599731331,TRUE
"699840","SW1990","pentamidine",-0.779030269862,TRUE
"699844","PANC1","pentamidine",-1.29339918761,TRUE
"699850","HS766T","pentamidine",-0.635229334236,TRUE
"699859","PK59","pentamidine",-0.6243507429,TRUE
"699865","HUPT4","pentamidine",-0.0781610671717,TRUE
"699869","ASPC1","pentamidine",0.381196808086,FALSE
"699876","PANC0403","pentamidine",-0.994017811372,TRUE
"699879","DANG","pentamidine",-0.169338731028,TRUE
"699890","KP4","pentamidine",-1.00502995081,TRUE
"699891","SNU213","pentamidine",-0.219636527979,TRUE
"699894","HPAC","pentamidine",0.111719839206,TRUE
"699902","KP2","pentamidine",0.170400095626,TRUE
"699910","PK1","pentamidine",-0.843127891258,TRUE
"699919","PSN1","pentamidine",-0.63024958745,TRUE
"699926","YAPC","pentamidine",0.154141879884,TRUE
"699967","PANC0813","pentamidine",0.337683228916,FALSE
"699999","PK45H","pentamidine",-0.438911544306,TRUE
"700023","TCCPAN2","pentamidine",-0.64141035983,TRUE
"700030","SNU410","pentamidine",1.22952767814,FALSE
"700039","BXPC3","pentamidine",0.111765222239,TRUE
"700072","PATU8902","pentamidine",-0.0471211755065,TRUE
"700073","MIAPACA2","pentamidine",-1.36688919578,TRUE
"700104","SUIT2","pentamidine",-0.025037799344,TRUE
"855988","PATU8988S","riluzole",-0.222814676162,TRUE
"855989","PATU8988T","riluzole",0.352870546938,FALSE
"855997","PANC0203","riluzole",0.00735323896938,TRUE
"856004","PANC1005","riluzole",0.981642066877,FALSE
"856010","T3M4","riluzole",-0.411485040853,TRUE
"856016","PANC0504","riluzole",NA,NA
"856022","CAPAN2","riluzole",0.199705740237,TRUE
"856024","SU8686","riluzole",-0.0730991236675,TRUE
"856027","HUPT3","riluzole",0.135779926212,TRUE
"856033","CFPAC1","riluzole",0.180788080806,TRUE
"856034","PANC0327","riluzole",NA,NA
"856040","SW1990","riluzole",-0.131050187533,TRUE
"856044","PANC1","riluzole",-0.534424788712,TRUE
"856050","HS766T","riluzole",0.23757351964,TRUE
"856059","PK59","riluzole",0.470088242265,FALSE
"856065","HUPT4","riluzole",-0.0731528816188,TRUE
"856069","ASPC1","riluzole",-0.545979374487,TRUE
"856076","PANC0403","riluzole",-0.389719933052,TRUE
"856079","DANG","riluzole",-0.359716989992,TRUE
"856090","KP4","riluzole",0.155638483146,TRUE
"856091","SNU213","riluzole",1.15480121501,FALSE
"856094","HPAC","riluzole",-0.604416605625,TRUE
"856102","KP2","riluzole",0.0262879220805,TRUE
"856110","PK1","riluzole",-0.187695396155,TRUE
"856119","PSN1","riluzole",-0.401687665633,TRUE
"856126","YAPC","riluzole",0.617861841844,FALSE
"856167","PANC0813","riluzole",0.513353613762,FALSE
"856199","PK45H","riluzole",0.303631204752,FALSE
"856223","TCCPAN2","riluzole",0.252576883849,TRUE
"856230","SNU410","riluzole",-0.470834987846,TRUE
"856239","BXPC3","riluzole",-0.205089973906,TRUE
"856272","PATU8902","riluzole",0.267366292282,TRUE
"856273","MIAPACA2","riluzole",-1.18463429838,TRUE
"856304","SUIT2","riluzole",0.025286026908,TRUE
"1036612","PATU8988S","levothyroxine",0.78175733075,FALSE
"1036613","PATU8988T","levothyroxine",0.145449848317,TRUE
"1036621","PANC0203","levothyroxine",0.0992026458101,TRUE
"1036628","PANC1005","levothyroxine",0.745459507121,FALSE
"1036634","T3M4","levothyroxine",0.602297405379,FALSE
"1036640","PANC0504","levothyroxine",NA,NA
"1036646","CAPAN2","levothyroxine",0.438085003162,FALSE
"1036648","SU8686","levothyroxine",0.761622464045,FALSE
"1036651","HUPT3","levothyroxine",0.643142771327,FALSE
"1036657","CFPAC1","levothyroxine",0.114177132947,TRUE
"1036658","PANC0327","levothyroxine",NA,NA
"1036664","SW1990","levothyroxine",-0.279228870288,TRUE
"1036668","PANC1","levothyroxine",0.32656284711,FALSE
"1036674","HS766T","levothyroxine",0.480291795439,FALSE
"1036683","PK59","levothyroxine",-0.223445454756,TRUE
"1036689","HUPT4","levothyroxine",-0.523679950665,TRUE
"1036693","ASPC1","levothyroxine",0.223609009125,TRUE
"1036700","PANC0403","levothyroxine",0.227305503787,TRUE
"1036703","DANG","levothyroxine",0.292951471411,TRUE
"1036714","KP4","levothyroxine",-0.0915713205884,TRUE
"1036715","SNU213","levothyroxine",0.538424661666,FALSE
"1036718","HPAC","levothyroxine",0.359282059512,FALSE
"1036726","KP2","levothyroxine",0.733190869461,FALSE
"1036734","PK1","levothyroxine",0.443636507621,FALSE
"1036743","PSN1","levothyroxine",0.235984333955,TRUE
"1036750","YAPC","levothyroxine",-0.0133489362898,TRUE
"1036791","PANC0813","levothyroxine",0.16697023378,TRUE
"1036823","PK45H","levothyroxine",0.200703715614,TRUE
"1036847","TCCPAN2","levothyroxine",0.191498648225,TRUE
"1036854","SNU410","levothyroxine",0.456416874244,FALSE
"1036863","BXPC3","levothyroxine",0.855046654309,FALSE
"1036896","PATU8902","levothyroxine",0.372982541259,FALSE
"1036897","MIAPACA2","levothyroxine",0.8054530833,FALSE
"1036928","SUIT2","levothyroxine",0.188332130316,TRUE
"1085460","PATU8988S","methylnaltrexone",-0.151932220411,TRUE
"1085461","PATU8988T","methylnaltrexone",-0.410758074275,TRUE
"1085469","PANC0203","methylnaltrexone",0.0457388436382,TRUE
"1085476","PANC1005","methylnaltrexone",0.332068975713,FALSE
"1085482","T3M4","methylnaltrexone",-0.803359075681,TRUE
"1085488","PANC0504","methylnaltrexone",NA,NA
"1085494","CAPAN2","methylnaltrexone",-0.204614814184,TRUE
"1085496","SU8686","methylnaltrexone",NA,NA
"1085499","HUPT3","methylnaltrexone",0.578867643077,FALSE
"1085505","CFPAC1","methylnaltrexone",0.145428304657,TRUE
"1085506","PANC0327","methylnaltrexone",0.864149117719,FALSE
"1085512","SW1990","methylnaltrexone",0.129210013827,TRUE
"1085516","PANC1","methylnaltrexone",0.1596294075,TRUE
"1085522","HS766T","methylnaltrexone",0.635739105491,FALSE
"1085531","PK59","methylnaltrexone",-0.459760233274,TRUE
"1085537","HUPT4","methylnaltrexone",0.411738538689,FALSE
"1085541","ASPC1","methylnaltrexone",-0.0127098204722,TRUE
"1085548","PANC0403","methylnaltrexone",-0.333032166003,TRUE
"1085551","DANG","methylnaltrexone",0.0596760335057,TRUE
"1085562","KP4","methylnaltrexone",0.0922978261702,TRUE
"1085563","SNU213","methylnaltrexone",0.29070305097,TRUE
"1085566","HPAC","methylnaltrexone",-0.0924968792866,TRUE
"1085574","KP2","methylnaltrexone",0.886895252983,FALSE
"1085582","PK1","methylnaltrexone",0.452481774651,FALSE
"1085591","PSN1","methylnaltrexone",0.238318796406,TRUE
"1085598","YAPC","methylnaltrexone",-0.167021400453,TRUE
"1085639","PANC0813","methylnaltrexone",0.140664256203,TRUE
"1085671","PK45H","methylnaltrexone",0.278996786513,TRUE
"1085695","TCCPAN2","methylnaltrexone",-0.34773848299,TRUE
"1085702","SNU410","methylnaltrexone",-0.0767647083731,TRUE
"1085711","BXPC3","methylnaltrexone",0.0760362526604,TRUE
"1085744","PATU8902","methylnaltrexone",0.297169347553,TRUE
"1085745","MIAPACA2","methylnaltrexone",0.575604780884,FALSE
"1085776","SUIT2","methylnaltrexone",0.280755085189,TRUE
"1228028","PATU8988S","balsalazide",-0.239819006657,TRUE
"1228029","PATU8988T","balsalazide",0.188858251622,TRUE
"1228037","PANC0203","balsalazide",0.213569043352,TRUE
"1228044","PANC1005","balsalazide",-0.0738321537273,TRUE
"1228050","T3M4","balsalazide",0.766217205033,FALSE
"1228056","PANC0504","balsalazide",NA,NA
"1228062","CAPAN2","balsalazide",-0.219463177916,TRUE
"1228064","SU8686","balsalazide",NA,NA
"1228067","HUPT3","balsalazide",0.137834720942,TRUE
"1228073","CFPAC1","balsalazide",-0.754918964373,TRUE
"1228074","PANC0327","balsalazide",0.627878033747,FALSE
"1228080","SW1990","balsalazide",0.11349300261,TRUE
"1228084","PANC1","balsalazide",0.328614084644,FALSE
"1228090","HS766T","balsalazide",1.06283526514,FALSE
"1228099","PK59","balsalazide",0.921265830485,FALSE
"1228105","HUPT4","balsalazide",-0.0258157881234,TRUE
"1228109","ASPC1","balsalazide",-0.0384715613173,TRUE
"1228116","PANC0403","balsalazide",0.546433699842,FALSE
"1228119","DANG","balsalazide",-0.214402914133,TRUE
"1228130","KP4","balsalazide",-0.469145391678,TRUE
"1228131","SNU213","balsalazide",-0.0344516311136,TRUE
"1228134","HPAC","balsalazide",0.429202047321,FALSE
"1228142","KP2","balsalazide",0.233004868169,TRUE
"1228150","PK1","balsalazide",0.00535237514171,TRUE
"1228159","PSN1","balsalazide",0.0128090060121,TRUE
"1228166","YAPC","balsalazide",0.294094544362,TRUE
"1228207","PANC0813","balsalazide",0.110667394084,TRUE
"1228239","PK45H","balsalazide",-0.012832104738,TRUE
"1228263","TCCPAN2","balsalazide",0.524795445168,FALSE
"1228270","SNU410","balsalazide",-0.216460016498,TRUE
"1228279","BXPC3","balsalazide",0.7827011293,FALSE
"1228312","PATU8902","balsalazide",0.229908161309,TRUE
"1228313","MIAPACA2","balsalazide",0.533340746431,FALSE
"1228344","SUIT2","balsalazide",0.3043443706,FALSE
"1253020","PATU8988S","temsirolimus",0.536928608196,FALSE
"1253021","PATU8988T","temsirolimus",-0.26029349913,TRUE
"1253029","PANC0203","temsirolimus",0.246760069376,TRUE
"1253036","PANC1005","temsirolimus",0.891491554715,FALSE
"1253042","T3M4","temsirolimus",-0.500279430699,TRUE
"1253048","PANC0504","temsirolimus",0.0238268732189,TRUE
"1253054","CAPAN2","temsirolimus",0.776042347516,FALSE
"1253056","SU8686","temsirolimus",-0.606936048847,TRUE
"1253059","HUPT3","temsirolimus",0.658010907167,FALSE
"1253065","CFPAC1","temsirolimus",-2.2703939744,TRUE
"1253066","PANC0327","temsirolimus",-1.43680350391,TRUE
"1253072","SW1990","temsirolimus",-0.365237674261,TRUE
"1253076","PANC1","temsirolimus",0.183373840449,TRUE
"1253082","HS766T","temsirolimus",0.0677417211689,TRUE
"1253091","PK59","temsirolimus",-0.772581838826,TRUE
"1253097","HUPT4","temsirolimus",-0.849695667509,TRUE
"1253101","ASPC1","temsirolimus",-0.360323312817,TRUE
"1253108","PANC0403","temsirolimus",-0.0724907258424,TRUE
"1253111","DANG","temsirolimus",-0.638214309985,TRUE
"1253122","KP4","temsirolimus",-0.653541047691,TRUE
"1253123","SNU213","temsirolimus",0.552465456177,FALSE
"1253126","HPAC","temsirolimus",0.384529567393,FALSE
"1253134","KP2","temsirolimus",-0.868659269115,TRUE
"1253142","PK1","temsirolimus",-0.326392678834,TRUE
"1253151","PSN1","temsirolimus",-0.119888775505,TRUE
"1253158","YAPC","temsirolimus",0.547113653875,FALSE
"1253199","PANC0813","temsirolimus",0.273370130297,TRUE
"1253231","PK45H","temsirolimus",0.0860659390796,TRUE
"1253255","TCCPAN2","temsirolimus",0.545890770612,FALSE
"1253262","SNU410","temsirolimus",-1.89386430365,TRUE
"1253271","BXPC3","temsirolimus",-0.273049660513,TRUE
"1253304","PATU8902","temsirolimus",-0.108312221117,TRUE
"1253305","MIAPACA2","temsirolimus",-0.420899396197,TRUE
"1253336","SUIT2","temsirolimus",-0.0101891317226,TRUE
"1291644","PATU8988S","ticagrelor",-0.153623865554,TRUE
"1291645","PATU8988T","ticagrelor",-0.0268179181842,TRUE
"1291653","PANC0203","ticagrelor",0.19927244444,TRUE
"1291660","PANC1005","ticagrelor",-1.24152233341,TRUE
"1291666","T3M4","ticagrelor",-1.77337516173,TRUE
"1291672","PANC0504","ticagrelor",NA,NA
"1291678","CAPAN2","ticagrelor",-0.3909565791,TRUE
"1291680","SU8686","ticagrelor",NA,NA
"1291683","HUPT3","ticagrelor",-0.460197873209,TRUE
"1291689","CFPAC1","ticagrelor",-0.935848737347,TRUE
"1291690","PANC0327","ticagrelor",-0.519640134337,TRUE
"1291696","SW1990","ticagrelor",-0.598912842105,TRUE
"1291700","PANC1","ticagrelor",-0.740644843863,TRUE
"1291706","HS766T","ticagrelor",-0.224110246867,TRUE
"1291715","PK59","ticagrelor",0.296242191331,TRUE
"1291721","HUPT4","ticagrelor",-0.105270544797,TRUE
"1291725","ASPC1","ticagrelor",-0.650050701584,TRUE
"1291732","PANC0403","ticagrelor",-0.62900883103,TRUE
"1291735","DANG","ticagrelor",-0.25706665448,TRUE
"1291746","KP4","ticagrelor",-0.259458719697,TRUE
"1291747","SNU213","ticagrelor",0.341943378498,FALSE
"1291750","HPAC","ticagrelor",-0.274068291614,TRUE
"1291758","KP2","ticagrelor",0.797803615195,FALSE
"1291766","PK1","ticagrelor",0.45739977221,FALSE
"1291775","PSN1","ticagrelor",-0.498264036464,TRUE
"1291782","YAPC","ticagrelor",-0.393548173457,TRUE
"1291823","PANC0813","ticagrelor",-0.207173012543,TRUE
"1291855","PK45H","ticagrelor",0.595472139701,FALSE
"1291879","TCCPAN2","ticagrelor",-0.551948954079,TRUE
"1291886","SNU410","ticagrelor",0.606211432382,FALSE
"1291895","BXPC3","ticagrelor",0.208168669782,TRUE
"1291928","PATU8902","ticagrelor",-0.807591400877,TRUE
"1291929","MIAPACA2","ticagrelor",-0.623226949696,TRUE
"1291960","SUIT2","ticagrelor",-0.337362250494,TRUE
"1316636","PATU8988S","amrinone",-0.304851507329,TRUE
"1316637","PATU8988T","amrinone",0.306087648707,FALSE
"1316645","PANC0203","amrinone",-0.395086623299,TRUE
"1316652","PANC1005","amrinone",-0.632840775373,TRUE
"1316658","T3M4","amrinone",-0.251573439398,TRUE
"1316664","PANC0504","amrinone",NA,NA
"1316670","CAPAN2","amrinone",-0.251113953925,TRUE
"1316672","SU8686","amrinone",NA,NA
"1316675","HUPT3","amrinone",-0.321232442223,TRUE
"1316681","CFPAC1","amrinone",0.425843837085,FALSE
"1316682","PANC0327","amrinone",-1.07711243413,TRUE
"1316688","SW1990","amrinone",-0.248750044337,TRUE
"1316692","PANC1","amrinone",0.439475565988,FALSE
"1316698","HS766T","amrinone",0.504581747051,FALSE
"1316707","PK59","amrinone",0.737569057812,FALSE
"1316713","HUPT4","amrinone",0.471216549875,FALSE
"1316717","ASPC1","amrinone",-0.0475600644203,TRUE
"1316724","PANC0403","amrinone",0.221425917882,TRUE
"1316727","DANG","amrinone",0.470609855717,FALSE
"1316738","KP4","amrinone",0.392439679636,FALSE
"1316739","SNU213","amrinone",0.476280579127,FALSE
"1316742","HPAC","amrinone",0.852415241752,FALSE
"1316750","KP2","amrinone",-0.414132249996,TRUE
"1316758","PK1","amrinone",0.567868627108,FALSE
"1316767","PSN1","amrinone",0.074476887768,TRUE
"1316774","YAPC","amrinone",0.0722049242454,TRUE
"1316815","PANC0813","amrinone",0.0778291893395,TRUE
"1316847","PK45H","amrinone",0.191284773746,TRUE
"1316871","TCCPAN2","amrinone",0.218202584031,TRUE
"1316878","SNU410","amrinone",-0.325124759905,TRUE
"1316887","BXPC3","amrinone",0.844444565809,FALSE
"1316920","PATU8902","amrinone",0.0412899927104,TRUE
"1316921","MIAPACA2","amrinone",0.479328634674,FALSE
"1316952","SUIT2","amrinone",0.402370107935,FALSE
"1492148","PATU8988S","artesunate",0.174725335531,TRUE
"1492149","PATU8988T","artesunate",-0.34603767393,TRUE
"1492157","PANC0203","artesunate",0.203426161576,TRUE
"1492164","PANC1005","artesunate",1.11026622827,FALSE
"1492170","T3M4","artesunate",0.984115919053,FALSE
