"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"19","hsa04726","Serotonergic synapse","3/12","1377/20540",0.0419059001635705,0.183976250228885,0.144687916090472,"vardenafil/nimodipine/diltiazem",3
"20","hsa05020","Prion disease","3/12","1382/20540",0.0422933908572149,0.183976250228885,0.144687916090472,"felbamate/nimodipine/diltiazem",3
"21","hsa04911","Insulin secretion","2/12","595/20540",0.0456239305160453,0.189013426423616,0.148649397671325,"nimodipine/diltiazem",2
"22","hsa04727","GABAergic synapse","2/12","612/20540",0.0480058273671672,0.189841226406525,0.149300420041429,"nimodipine/diltiazem",2
"23","hsa04022","cGMP-PKG signaling pathway","3/12","1509/20540",0.0527690879248633,0.199604810846222,0.156978980096847,"vardenafil/nimodipine/diltiazem",3
"24","hsa04929","GnRH secretion","2/12","729/20540",0.0656047288024351,0.222151279203871,0.174710624903226,"nimodipine/diltiazem",2
"25","hsa00830","Retinol metabolism","2/12","732/20540",0.0660820900276862,0.222151279203871,0.174710624903226,"vardenafil/diltiazem",2
"26","hsa04742","Taste transduction","2/12","756/20540",0.0699450678883609,0.222151279203871,0.174710624903226,"nimodipine/diltiazem",2
"27","hsa00590","Arachidonic acid metabolism","2/12","773/20540",0.0727278389346058,0.222151279203871,0.174710624903226,"felbamate/vardenafil",2
"28","hsa04930","Type II diabetes mellitus","2/12","779/20540",0.073719004834945,0.222151279203871,0.174710624903226,"nimodipine/diltiazem",2
"29","hsa04925","Aldosterone synthesis and secretion","2/12","781/20540",0.0740504264012903,0.222151279203871,0.174710624903226,"nimodipine/diltiazem",2
"30","hsa04744","Phototransduction","1/12","151/20540",0.0847589293647804,0.245800895157863,0.193309838902131,"vardenafil",1
"31","hsa04723","Retrograde endocannabinoid signaling","2/12","914/20540",0.0971761548283231,0.272720176453681,0.214480477549779,"nimodipine/diltiazem",2
"32","hsa02010","ABC transporters","1/12","199/20540",0.11028959615001,0.29984983953284,0.235816570715482,"nimodipine",1
"33","hsa05110","Vibrio cholerae infection","1/12","206/20540",0.113957779654793,0.300434146362637,0.236276098167833,"nimodipine",1
"34","hsa00670","One carbon pool by folate","1/12","223/20540",0.122808583595296,0.30938675627565,0.243316868214365,"floxuridine",1
"35","hsa00900","Terpenoid backbone biosynthesis","1/12","233/20540",0.127977005744319,0.30938675627565,0.243316868214365,"pamidronate",1
"36","hsa04261","Adrenergic signaling in cardiomyocytes","2/12","1089/20540",0.130411542838463,0.30938675627565,0.243316868214365,"nimodipine/diltiazem",2
"37","hsa03410","Base excision repair","1/12","240/20540",0.13157827565746,0.30938675627565,0.243316868214365,"rucaparib",1
"38","hsa04912","GnRH signaling pathway","2/12","1132/20540",0.138982537865905,0.315016978123791,0.247744749885619,"nimodipine/diltiazem",2
"39","hsa04921","Oxytocin signaling pathway","2/12","1148/20540",0.142207268521207,0.315016978123791,0.247744749885619,"nimodipine/diltiazem",2
"40","hsa05322","Systemic lupus erythematosus","1/12","266/20540",0.144835392240823,0.315016978123791,0.247744749885619,"felbamate",1
"41","hsa04935","Growth hormone synthesis, secretion and action","2/12","1217/20540",0.156317920422025,0.331699001871127,0.26086430879157,"nimodipine/diltiazem",2
"42","hsa04270","Vascular smooth muscle contraction","2/12","1253/20540",0.163801632006542,0.339303380584979,0.266844763920431,"nimodipine/diltiazem",2
"43","hsa00564","Glycerophospholipid metabolism","1/12","352/20540",0.187375446402014,0.371447450302173,0.292124431574607,"pralidoxime",1
"44","hsa04614","Renin-angiotensin system","1/12","353/20540",0.187858480612593,0.371447450302173,0.292124431574607,"trandolapril",1
"45","hsa05033","Nicotine addiction","1/12","392/20540",0.206492795691145,0.399219405002881,0.313965654267238,"felbamate",1
"46","hsa05415","Diabetic cardiomyopathy","2/12","1542/20540",0.226167987813589,0.425673230816272,0.33477023597166,"trandolapril/rucaparib",2
"47","hsa00240","Pyrimidine metabolism","1/12","446/20540",0.231647482936888,0.425673230816272,0.33477023597166,"floxuridine",1
"48","hsa04960","Aldosterone-regulated sodium reabsorption","1/12","453/20540",0.234854196312426,0.425673230816272,0.33477023597166,"nimodipine",1
"49","hsa01523","Antifolate resistance","1/12","484/20540",0.248908424360978,0.441776566935505,0.347434686640143,"floxuridine",1
"50","hsa04973","Carbohydrate digestion and absorption","1/12","506/20540",0.258738399950728,0.441776566935505,0.347434686640143,"nimodipine",1
"51","hsa04918","Thyroid hormone synthesis","1/12","510/20540",0.26051294626944,0.441776566935505,0.347434686640143,"diflunisal",1
"52","hsa04971","Gastric acid secretion","1/12","518/20540",0.264050361846509,0.441776566935505,0.347434686640143,"nimodipine",1
"53","hsa04913","Ovarian steroidogenesis","1/12","554/20540",0.279777592679166,0.459257557794102,0.361182592336559,"abiraterone",1
"54","hsa01232","Nucleotide metabolism","1/12","583/20540",0.292222039487815,0.470802174730368,0.370261843405613,"floxuridine",1
"55","hsa05030","Cocaine addiction","1/12","617/20540",0.30656091813794,0.484923634145468,0.381367649358202,"felbamate",1
"56","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/12","1937/20540",0.314718125134697,0.488937087262833,0.384524025070588,"felbamate/nimodipine",2
"57","hsa04916","Melanogenesis","1/12","710/20540",0.344432650202228,0.525712992413926,0.413446394517909,"diltiazem",1
"58","hsa04064","NF-kappa B signaling pathway","1/12","747/20540",0.358965301581085,0.535608150134302,0.421228430232663,"rucaparib",1
"59","hsa01524","Platinum drug resistance","1/12","758/20540",0.36322851560832,0.535608150134302,0.421228430232663,"moxifloxacin",1
"60","hsa04976","Bile secretion","1/12","810/20540",0.383032284289044,0.551630412433973,0.433829120486489,"nimodipine",1
"61","hsa00983","Drug metabolism - other enzymes","1/12","820/20540",0.386775346649108,0.551630412433973,0.433829120486489,"felbamate",1
"62","hsa04972","Pancreatic secretion","1/12","857/20540",0.400444411442707,0.559033379363295,0.439651175542821,"nimodipine",1
"63","hsa04530","Tight junction","1/12","869/20540",0.404817274711352,0.559033379363295,0.439651175542821,"nimodipine",1
"64","hsa05017","Spinocerebellar ataxia","1/12","906/20540",0.418116891945652,0.568377649988621,0.446999966718214,"felbamate",1
"65","hsa00230","Purine metabolism","1/12","963/20540",0.438073197117384,0.586344125372499,0.461129681176194,"vardenafil",1
"66","hsa04917","Prolactin signaling pathway","1/12","1009/20540",0.453718657223036,0.590308702220179,0.464247618200988,"abiraterone",1
"67","hsa04152","AMPK signaling pathway","1/12","1016/20540",0.456064167551659,0.590308702220179,0.464247618200988,"nimodipine",1
"68","hsa04668","TNF signaling pathway","1/12","1032/20540",0.461390709781289,0.590308702220179,0.464247618200988,"diltiazem",1
"69","hsa04659","Th17 cell differentiation","1/12","1076/20540",0.475793133622049,0.593694630851609,0.466910477983722,"nimodipine",1
"70","hsa04217","Necroptosis","1/12","1107/20540",0.485727369148892,0.593694630851609,0.466910477983722,"rucaparib",1
"71","hsa05142","Chagas disease","1/12","1129/20540",0.492672450141226,0.593694630851609,0.466910477983722,"trandolapril",1
"72","hsa05034","Alcoholism","1/12","1131/20540",0.493299538444539,0.593694630851609,0.466910477983722,"felbamate",1
"73","hsa05014","Amyotrophic lateral sclerosis","1/12","1174/20540",0.506611265197806,0.593694630851609,0.466910477983722,"felbamate",1
"74","hsa05016","Huntington disease","1/12","1185/20540",0.509964700408823,0.593694630851609,0.466910477983722,"felbamate",1
"75","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/12","1208/20540",0.516909015628813,0.593694630851609,0.466910477983722,"diltiazem",1
"76","hsa04218","Cellular senescence","1/12","1248/20540",0.528771597918061,0.593694630851609,0.466910477983722,"nimodipine",1
"77","hsa04926","Relaxin signaling pathway","1/12","1253/20540",0.530235493662803,0.593694630851609,0.466910477983722,"diltiazem",1
"78","hsa04932","Non-alcoholic fatty liver disease","1/12","1260/20540",0.532277944901443,0.593694630851609,0.466910477983722,"felbamate",1
"79","hsa05164","Influenza A","1/12","1317/20540",0.548608812963635,0.604164135795396,0.475144208429531,"pamidronate",1
"80","hsa05171","Coronavirus disease - COVID-19","1/12","1356/20540",0.559479583808001,0.608434047391201,0.478502275625264,"trandolapril",1
"81","hsa04066","HIF-1 signaling pathway","1/12","1400/20540",0.571455607305986,0.613785652291615,0.4827110393098,"diltiazem",1
"82","hsa04210","Apoptosis","1/12","1454/20540",0.585745332159569,0.621140471152822,0.48849522837185,"rucaparib",1
"83","hsa04936","Alcoholic liver disease","1/12","1482/20540",0.592981601734122,0.621140471152822,0.48849522837185,"felbamate",1
"84","hsa05166","Human T-cell leukemia virus 1 infection","1/12","1523/20540",0.603368681605736,0.621140471152822,0.48849522837185,"pamidronate",1
"85","hsa05418","Fluid shear stress and atherosclerosis","1/12","1559/20540",0.61228809557521,0.621140471152822,0.48849522837185,"diltiazem",1
"86","hsa04015","Rap1 signaling pathway","1/12","1566/20540",0.614000925507387,0.621140471152822,0.48849522837185,"felbamate",1
"87","hsa04014","Ras signaling pathway","1/12","1836/20540",0.675008787451165,0.675008787451165,0.530859905436488,"felbamate",1
