"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"27","hsa04625","C-type lectin receptor signaling pathway","2/5","1019/20544",0.0222348176721237,0.11416841687509,0.0770792215563223,"trifluoperazine/sorafenib",2,2.56292153465248
"28","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","2/5","1027/20544",0.0225674583987643,0.11416841687509,0.0770792215563223,"sorafenib/ruxolitinib",2,2.56292153465248
"29","hsa04725","Cholinergic synapse","2/5","1042/20544",0.0231970591999874,0.11416841687509,0.0770792215563223,"trifluoperazine/ruxolitinib",2,2.56292153465248
"30","hsa01521","EGFR tyrosine kinase inhibitor resistance","2/5","1052/20544",0.0236210517672601,0.11416841687509,0.0770792215563223,"sorafenib/ruxolitinib",2,2.56292153465248
"31","hsa04217","Necroptosis","2/5","1107/20544",0.0260133487342541,0.118481011204594,0.0799908097424848,"trifluoperazine/ruxolitinib",2,2.5258435291262
"32","hsa05034","Alcoholism","2/5","1131/20544",0.0270889303413957,0.118481011204594,0.0799908097424848,"trifluoperazine/sorafenib",2,2.5258435291262
"33","hsa04912","GnRH signaling pathway","2/5","1132/20544",0.0271341599374359,0.118481011204594,0.0799908097424848,"trifluoperazine/sorafenib",2,2.5258435291262
"34","hsa04921","Oxytocin signaling pathway","2/5","1148/20544",0.0278623128399791,0.118481011204594,0.0799908097424848,"trifluoperazine/sorafenib",2,2.5258435291262
"35","hsa04722","Neurotrophin signaling pathway","2/5","1164/20544",0.0285988647735228,0.118481011204594,0.0799908097424848,"trifluoperazine/sorafenib",2,2.5258435291262
"36","hsa04810","Regulation of actin cytoskeleton","2/5","1187/20544",0.0296722775720895,0.119513340220916,0.0806877723451556,"trifluoperazine/sorafenib",2,2.51716823507308
"37","hsa04613","Neutrophil extracellular trap formation","2/5","1237/20544",0.0320646467634687,0.120678850514637,0.0814746504381943,"pyrazinamide/sorafenib",2,2.50746334468571
"38","hsa04218","Cellular senescence","2/5","1248/20544",0.0326016811253299,0.120678850514637,0.0814746504381943,"trifluoperazine/sorafenib",2,2.50746334468571
"39","hsa04270","Vascular smooth muscle contraction","2/5","1253/20544",0.0328470548476817,0.120678850514637,0.0814746504381943,"trifluoperazine/sorafenib",2,2.50746334468571
"40","hsa05160","Hepatitis C","2/5","1262/20544",0.0332907173833482,0.120678850514637,0.0814746504381943,"sorafenib/ruxolitinib",2,2.50746334468571
"41","hsa05164","Influenza A","2/5","1317/20544",0.0360571167103262,0.124663214423473,0.0841646384129435,"sorafenib/ruxolitinib",2,2.47498041728923
"42","hsa04744","Phototransduction","1/5","151/20544",0.0362175833636686,0.124663214423473,0.0841646384129435,"trifluoperazine",1,2.47498041728923
"43","hsa04915","Estrogen signaling pathway","2/5","1374/20544",0.0390226370609773,0.124663214423473,0.0841646384129435,"trifluoperazine/sorafenib",2,2.47498041728923
"44","hsa05310","Asthma","1/5","165/20544",0.0395215995226361,0.124663214423473,0.0841646384129435,"pyrazinamide",1,2.47498041728923
"45","hsa00061","Fatty acid biosynthesis","1/5","166/20544",0.0397572534802587,0.124663214423473,0.0841646384129435,"pyrazinamide",1,2.47498041728923
"46","hsa04062","Chemokine signaling pathway","2/5","1400/20544",0.0404080763993325,0.124663214423473,0.0841646384129435,"sorafenib/ruxolitinib",2,2.47498041728923
"47","hsa04066","HIF-1 signaling pathway","2/5","1400/20544",0.0404080763993325,0.124663214423473,0.0841646384129435,"trifluoperazine/sorafenib",2,2.47498041728923
"48","hsa05165","Human papillomavirus infection","2/5","1478/20544",0.0446850586483953,0.134986114667028,0.0911340011908062,"sorafenib/ruxolitinib",2,2.39542431503166
"49","hsa04022","cGMP-PKG signaling pathway","2/5","1509/20544",0.0464343052726922,0.137407638051844,0.0927688590840038,"trifluoperazine/sorafenib",2,2.37764426572174
"50","hsa05418","Fluid shear stress and atherosclerosis","2/5","1559/20544",0.0493137261159473,0.137476666823865,0.0928154629010488,"trifluoperazine/sorafenib",2,2.37714202698168
"51","hsa04015","Rap1 signaling pathway","2/5","1566/20544",0.0497225007210846,0.137476666823865,0.0928154629010488,"trifluoperazine/sorafenib",2,2.37714202698168
"52","hsa05161","Hepatitis B","2/5","1566/20544",0.0497225007210846,0.137476666823865,0.0928154629010488,"sorafenib/ruxolitinib",2,2.37714202698168
"53","hsa04510","Focal adhesion","2/5","1575/20544",0.0502500920114818,0.137476666823865,0.0928154629010488,"trifluoperazine/sorafenib",2,2.37714202698168
"54","hsa05170","Human immunodeficiency virus 1 infection","2/5","1673/20544",0.0561402074635607,0.150451323716592,0.101575122364015,"trifluoperazine/sorafenib",2,2.28695663244242
"55","hsa00340","Histidine metabolism","1/5","240/20544",0.0570677434787075,0.150451323716592,0.101575122364015,"cimetidine",1,2.28695663244242
"56","hsa04740","Olfactory transduction","1/5","267/20544",0.063321202205986,0.161562177550327,0.10907646106846,"trifluoperazine",1,2.21570616498117
"57","hsa05205","Proteoglycans in cancer","2/5","1790/20544",0.0635106491059907,0.161562177550327,0.10907646106846,"trifluoperazine/sorafenib",2,2.21570616498117
"58","hsa04014","Ras signaling pathway","2/5","1836/20544",0.0665058410794164,0.166264602698541,0.112251238119523,"trifluoperazine/sorafenib",2,2.18701572240258
"59","hsa05163","Human cytomegalovirus infection","2/5","1904/20544",0.0710311186430124,0.174162430285916,0.117583346762905,"trifluoperazine/sorafenib",2,2.14060786270411
"60","hsa04070","Phosphatidylinositol signaling system","1/5","306/20544",0.0722953592691172,0.174162430285916,0.117583346762905,"trifluoperazine",1,2.14060786270411
"61","hsa05208","Chemical carcinogenesis - reactive oxygen species","2/5","1937/20544",0.0732683327409714,0.174162430285916,0.117583346762905,"pyrazinamide/sorafenib",2,2.14060786270411
"62","hsa00100","Steroid biosynthesis","1/5","318/20544",0.0750427551034099,0.175503217580555,0.118488560689595,"trifluoperazine",1,2.13293885733171
"63","hsa04260","Cardiac muscle contraction","1/5","401/20544",0.0938678854226845,0.216045133115703,0.145859872085374,"trifluoperazine",1,1.92510889839494
"64","hsa05410","Hypertrophic cardiomyopathy","1/5","419/20544",0.0979097033647601,0.221826671685785,0.149763197580965,"trifluoperazine",1,1.89869991511217
"65","hsa00591","Linoleic acid metabolism","1/5","444/20544",0.103499399503117,0.230883275814645,0.155877638118054,"sorafenib",1,1.85868395055063
"66","hsa05216","Thyroid cancer","1/5","475/20544",0.110392104567411,0.241305644410567,0.162914155573015,"sorafenib",1,1.81453186983203
"67","hsa04145","Phagosome","1/5","480/20544",0.111499849486262,0.241305644410567,0.162914155573015,"pyrazinamide",1,1.81453186983203
"68","hsa04640","Hematopoietic cell lineage","1/5","509/20544",0.117903029666787,0.249238723389398,0.168270063703913,"sorafenib",1,1.78218506821233
"69","hsa01212","Fatty acid metabolism","1/5","516/20544",0.119443079877806,0.249238723389398,0.168270063703913,"pyrazinamide",1,1.78218506821233
"70","hsa05414","Dilated cardiomyopathy","1/5","520/20544",0.120322142325916,0.249238723389398,0.168270063703913,"trifluoperazine",1,1.78218506821233
"71","hsa05323","Rheumatoid arthritis","1/5","528/20544",0.122078161053034,0.249314554263239,0.168321259865562,"sorafenib",1,1.78188086451806
"72","hsa04911","Insulin secretion","1/5","595/20544",0.136675007321393,0.275248278633361,0.185830053814175,"trifluoperazine",1,1.68292271210842
"73","hsa04730","Long-term depression","1/5","616/20544",0.141209947741544,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"74","hsa05140","Leishmaniasis","1/5","630/20544",0.144222639165405,0.276107671225197,0.186410260790877,"ruxolitinib",1,1.67980533108433
"75","hsa04666","Fc gamma R-mediated phagocytosis","1/5","643/20544",0.147012561994227,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"76","hsa05213","Endometrial cancer","1/5","647/20544",0.147869534288796,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"77","hsa05219","Bladder cancer","1/5","656/20544",0.149795203724182,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"78","hsa04658","Th1 and Th2 cell differentiation","1/5","662/20544",0.151077048099266,0.276107671225197,0.186410260790877,"ruxolitinib",1,1.67980533108433
"79","hsa05211","Renal cell carcinoma","1/5","695/20544",0.158099584836551,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"80","hsa05218","Melanoma","1/5","700/20544",0.159159538898859,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"81","hsa04650","Natural killer cell mediated cytotoxicity","1/5","707/20544",0.160641680768639,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"82","hsa04920","Adipocytokine signaling pathway","1/5","718/20544",0.162966537464996,0.276107671225197,0.186410260790877,"ruxolitinib",1,1.67980533108433
"83","hsa04929","GnRH secretion","1/5","729/20544",0.165286239790305,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"84","hsa00830","Retinol metabolism","1/5","732/20544",0.16591799244649,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"85","hsa05204","Chemical carcinogenesis - DNA adducts","1/5","732/20544",0.16591799244649,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"86","hsa04924","Renin secretion","1/5","740/20544",0.167600796320021,0.276107671225197,0.186410260790877,"trifluoperazine",1,1.67980533108433
"87","hsa04662","B cell receptor signaling pathway","1/5","752/20544",0.170119908386312,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"88","hsa04742","Taste transduction","1/5","756/20544",0.170958255722471,0.276107671225197,0.186410260790877,"trifluoperazine",1,1.67980533108433
"89","hsa05133","Pertussis","1/5","757/20544",0.171167736656441,0.276107671225197,0.186410260790877,"trifluoperazine",1,1.67980533108433
"90","hsa04144","Endocytosis","1/5","758/20544",0.171377175243226,0.276107671225197,0.186410260790877,"sorafenib",1,1.67980533108433
"91","hsa04925","Aldosterone synthesis and secretion","1/5","781/20544",0.176182589676001,0.278964074168956,0.188338721580493,"trifluoperazine",1,1.66951322675116
"92","hsa00590","Arachidonic acid metabolism","1/5","790/20544",0.178056889098893,0.278964074168956,0.188338721580493,"sorafenib",1,1.66951322675116
"93","hsa04310","Wnt signaling pathway","1/5","797/20544",0.179512317703897,0.278964074168956,0.188338721580493,"trifluoperazine",1,1.66951322675116
"94","hsa04928","Parathyroid hormone synthesis, secretion and action","1/5","806/20544",0.181380552818048,0.278964074168956,0.188338721580493,"sorafenib",1,1.66951322675116
"95","hsa00983","Drug metabolism - other enzymes","1/5","820/20544",0.184279930676188,0.278964074168956,0.188338721580493,"pyrazinamide",1,1.66951322675116
"96","hsa05220","Chronic myeloid leukemia","1/5","822/20544",0.184693456001516,0.278964074168956,0.188338721580493,"sorafenib",1,1.66951322675116
"97","hsa04150","mTOR signaling pathway","1/5","841/20544",0.188613588529218,0.280950173003583,0.189679608633998,"sorafenib",1,1.6624189005232
"98","hsa00982","Drug metabolism - cytochrome P450","1/5","853/20544",0.19108168226042,0.280950173003583,0.189679608633998,"sorafenib",1,1.6624189005232
"99","hsa00980","Metabolism of xenobiotics by cytochrome P450","1/5","869/20544",0.194363127439977,0.280950173003583,0.189679608633998,"sorafenib",1,1.6624189005232
"100","hsa04114","Oocyte meiosis","1/5","871/20544",0.194772558176407,0.280950173003583,0.189679608633998,"trifluoperazine",1,1.6624189005232
"101","hsa04664","Fc epsilon RI signaling pathway","1/5","879/20544",0.196408616854278,0.280950173003583,0.189679608633998,"sorafenib",1,1.6624189005232
"102","hsa04370","VEGF signaling pathway","1/5","885/20544",0.19763391480252,0.280950173003583,0.189679608633998,"sorafenib",1,1.6624189005232
"103","hsa00140","Steroid hormone biosynthesis","1/5","907/20544",0.202113892930021,0.281632579377813,0.190140325823133,"sorafenib",1,1.65999292245677
"104","hsa04922","Glucagon signaling pathway","1/5","910/20544",0.202723245361642,0.281632579377813,0.190140325823133,"trifluoperazine",1,1.65999292245677
"105","hsa05031","Amphetamine addiction","1/5","916/20544",0.203940833342554,0.281632579377813,0.190140325823133,"trifluoperazine",1,1.65999292245677
"106","hsa04140","Autophagy - animal","1/5","926/20544",0.205966840564786,0.281747093225415,0.190217638257449,"sorafenib",1,1.65958639785268
"107","hsa05210","Colorectal cancer","1/5","949/20544",0.210611005104324,0.283981044462532,0.19172585941935,"sorafenib",1,1.65168874277847
"108","hsa04657","IL-17 signaling pathway","1/5","954/20544",0.211617724606735,0.283981044462532,0.19172585941935,"sorafenib",1,1.65168874277847
"109","hsa05230","Central carbon metabolism in cancer","1/5","971/20544",0.215032890896578,0.283981044462532,0.19172585941935,"sorafenib",1,1.65168874277847
"110","hsa05223","Non-small cell lung cancer","1/5","973/20544",0.215433895799162,0.283981044462532,0.19172585941935,"sorafenib",1,1.65168874277847
"111","hsa04540","Gap junction","1/5","994/20544",0.219634561340933,0.28691001256248,0.193703311566684,"sorafenib",1,1.64142761234628
"112","hsa05226","Gastric cancer","1/5","1023/20544",0.225405880949079,0.291820113728718,0.197018298197973,"sorafenib",1,1.62445867030395
"113","hsa05224","Breast cancer","1/5","1048/20544",0.230353703951092,0.293089530835305,0.197875327533092,"sorafenib",1,1.62011810552982
"114","hsa05212","Pancreatic cancer","1/5","1067/20544",0.23409711270578,0.293089530835305,0.197875327533092,"sorafenib",1,1.62011810552982
"115","hsa04659","Th17 cell differentiation","1/5","1076/20544",0.235865214865466,0.293089530835305,0.197875327533092,"ruxolitinib",1,1.62011810552982
"116","hsa04914","Progesterone-mediated oocyte maturation","1/5","1085/20544",0.237630050157075,0.293089530835305,0.197875327533092,"sorafenib",1,1.62011810552982
"117","hsa04261","Adrenergic signaling in cardiomyocytes","1/5","1089/20544",0.238413373958203,0.293089530835305,0.197875327533092,"trifluoperazine",1,1.62011810552982
"118","hsa04660","T cell receptor signaling pathway","1/5","1113/20544",0.243099806341519,0.293089530835305,0.197875327533092,"sorafenib",1,1.62011810552982
"119","hsa05162","Measles","1/5","1120/20544",0.244462327559671,0.293089530835305,0.197875327533092,"ruxolitinib",1,1.62011810552982
"120","hsa04611","Platelet activation","1/5","1121/20544",0.244656813163162,0.293089530835305,0.197875327533092,"trifluoperazine",1,1.62011810552982
"121","hsa05168","Herpes simplex virus 1 infection","1/5","1122/20544",0.244851258714013,0.293089530835305,0.197875327533092,"ruxolitinib",1,1.62011810552982
"122","hsa05225","Hepatocellular carcinoma","1/5","1131/20544",0.246599467323498,0.293089530835305,0.197875327533092,"sorafenib",1,1.62011810552982
"123","hsa05014","Amyotrophic lateral sclerosis","1/5","1174/20544",0.254907388074571,0.294009668563562,0.198496545745272,"trifluoperazine",1,1.61698358079335
"124","hsa04919","Thyroid hormone signaling pathway","1/5","1175/20544",0.255099719672899,0.294009668563562,0.198496545745272,"sorafenib",1,1.61698358079335
"125","hsa05145","Toxoplasmosis","1/5","1175/20544",0.255099719672899,0.294009668563562,0.198496545745272,"ruxolitinib",1,1.61698358079335
"126","hsa04072","Phospholipase D signaling pathway","1/5","1177/20544",0.255484263717302,0.294009668563562,0.198496545745272,"sorafenib",1,1.61698358079335
"127","hsa04750","Inflammatory mediator regulation of TRP channels","1/5","1195/20544",0.258938018729805,0.29557582979197,0.199553917754288,"trifluoperazine",1,1.61167081473455
"128","hsa04933","AGE-RAGE signaling pathway in diabetic complications","1/5","1208/20544",0.2614244165818,0.29557582979197,0.199553917754288,"ruxolitinib",1,1.61167081473455
"129","hsa04621","NOD-like receptor signaling pathway","1/5","1226/20544",0.264856098966555,0.29557582979197,0.199553917754288,"ruxolitinib",1,1.61167081473455
"130","hsa04380","Osteoclast differentiation","1/5","1250/20544",0.269411820755725,0.29557582979197,0.199553917754288,"ruxolitinib",1,1.61167081473455
"131","hsa04926","Relaxin signaling pathway","1/5","1253/20544",0.269979694225393,0.29557582979197,0.199553917754288,"sorafenib",1,1.61167081473455
"132","hsa05012","Parkinson disease","1/5","1257/20544",0.270736309499198,0.29557582979197,0.199553917754288,"trifluoperazine",1,1.61167081473455
"133","hsa01522","Endocrine resistance","1/5","1259/20544",0.271114381809187,0.29557582979197,0.199553917754288,"sorafenib",1,1.61167081473455
"134","hsa05215","Prostate cancer","1/5","1274/20544",0.273944928879912,0.296432945429756,0.200132587477076,"sorafenib",1,1.60877519469464
"135","hsa04728","Dopaminergic synapse","1/5","1323/20544",0.283130160797316,0.302463056041215,0.204203732935267,"trifluoperazine",1,1.58863709263871
"136","hsa04068","FoxO signaling pathway","1/5","1326/20544",0.283689487045553,0.302463056041215,0.204203732935267,"sorafenib",1,1.58863709263871
"137","hsa05171","Coronavirus disease - COVID-19","1/5","1356/20544",0.289263571657558,0.306154875112013,0.206696213324263,"ruxolitinib",1,1.57650513213197
"138","hsa04726","Serotonergic synapse","1/5","1377/20544",0.293144742182925,0.308014403018291,0.207951647772784,"sorafenib",1,1.57044968893529
"139","hsa04071","Sphingolipid signaling pathway","1/5","1401/20544",0.297559584521896,0.308946572077451,0.208580988770983,"sorafenib",1,1.56742787781232
"140","hsa05169","Epstein-Barr virus infection","1/5","1405/20544",0.298293242005815,0.308946572077451,0.208580988770983,"ruxolitinib",1,1.56742787781232
"141","hsa04210","Apoptosis","1/5","1454/20544",0.307230903095961,0.315946673396555,0.213307009988237,"sorafenib",1,1.54502278958992
"142","hsa04936","Alcoholic liver disease","1/5","1482/20544",0.312297099169177,0.318894925207962,0.21529748126563,"pyrazinamide",1,1.53573457340004
"143","hsa05206","MicroRNAs in cancer","1/5","1500/20544",0.315538257064571,0.319951379540998,0.216010731740928,"sorafenib",1,1.5324271885464
"144","hsa05415","Diabetic cardiomyopathy","1/5","1542/20544",0.323053449624283,0.324299537925848,0.218946330505291,"trifluoperazine",1,1.51892864538515
"145","hsa05132","Salmonella infection","1/5","1549/20544",0.324299537925848,0.324299537925848,0.218946330505291,"sorafenib",1,1.51892864538515
