"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau","fda_approved","clinical_trial_LIHC"
"24","GSK-269962",NA,"HEPG2","trt_cp","down",-0.470860234257565,2.30212706531587e-05,0.000211649691868116,-1.31088659167832,-0.990764327515336,115,6,NA,-93.1281021035216,FALSE,FALSE
"25","cycloheximide","6197","HEPG2","trt_cp","down",-0.468811018501476,2.31083075932463e-05,0.000211649691868116,-1.30518152409632,0,115,6,"GSK3B; RPL3",-95.6984164500118,FALSE,FALSE
"26","BRD-K37655007",NA,"HEPG2","trt_cp","down",-0.466537920812418,2.31953445333338e-05,0.000211649691868116,-1.29885316365013,0,115,6,NA,-94.1513038682739,FALSE,FALSE
"27","BRD-K92655621",NA,"HEPG2","trt_cp","down",-0.466522562724189,2.31953445333338e-05,0.000211649691868116,-1.2988104063509,0,115,6,NA,-93.8499566690302,FALSE,FALSE
"28","tigecycline","73707446","HEPG2","trt_cp","down",-0.466240147613396,2.32388630033776e-05,0.000211649691868116,-1.29802415566526,0,115,6,NA,-92.6002521074608,TRUE,FALSE
"29","BRD-K00074324",NA,"HEPG2","trt_cp","down",-0.460442828358429,2.34999738236403e-05,0.000211649691868116,-1.28188427481293,-1.28188427481293,115,6,NA,-94.6269597415899,FALSE,FALSE
"30","BRD-K85879095",NA,"HEPG2","trt_cp","down",-0.460243933845151,2.34999738236403e-05,0.000211649691868116,-1.28133054754602,0,115,6,NA,-95.8806034822343,FALSE,FALSE
"31","BMS-754807","24785538","HEPG2","trt_cp","down",-0.459884111506347,2.34999738236403e-05,0.000211649691868116,-1.28032879321425,-0.430295780805069,115,6,"AKT1; IGF1R",-91.0600330891042,FALSE,FALSE
"32","BRD-K45443261",NA,"HEPG2","trt_cp","down",-0.453453721266826,2.38046031139467e-05,0.000211649691868116,-1.26242642701096,0,115,6,NA,-93.5111872685732,FALSE,FALSE
"33","retrorsine","5281743","HEPG2","trt_cp","down",-0.453437228682288,2.38046031139467e-05,0.000211649691868116,-1.26238051124581,0,115,6,NA,-94.609233435752,FALSE,FALSE
"34","BRD-K99006945",NA,"HEPG2","trt_cp","down",-0.452944304286529,2.38046031139467e-05,0.000211649691868116,-1.26100819748028,-0.841368170880667,115,6,NA,-94.8327818482628,FALSE,FALSE
"35","BRD-K18294324",NA,"HEPG2","trt_cp","down",-0.451922322538543,2.38481215839905e-05,0.000211649691868116,-1.25816297490062,0,115,6,NA,-92.5519971637911,FALSE,FALSE
"36","BRD-K24776817",NA,"HEPG2","trt_cp","down",-0.448500874344243,2.39786769941218e-05,0.000211649691868116,-1.24863757811467,0,115,6,NA,-93.53777672733,FALSE,FALSE
"37","BRD-K95549765",NA,"HEPG2","trt_cp","down",-0.447148395256374,2.40657139342094e-05,0.000211649691868116,-1.24487224272887,0,115,6,NA,-93.439297250453,FALSE,FALSE
"38","BRD-K37461197",NA,"HEPG2","trt_cp","down",-0.44503378664671,2.41527508742969e-05,0.000211649691868116,-1.2389851198177,0,115,6,NA,-92.4446545339951,FALSE,FALSE
"39","CD-1530","24868309","HEPG2","trt_cp","down",-0.443652515281688,2.41962693443407e-05,0.000211649691868116,-1.23513962601691,-0.718061766918654,115,6,NA,-91.0945009060112,FALSE,FALSE
"40","BRD-K41723848",NA,"HEPG2","trt_cp","down",-0.443197486611558,2.42397878143845e-05,0.000211649691868116,-1.23387281489314,-0.726923260864897,115,6,NA,-93.0867407232333,FALSE,FALSE
"41","BRD-K22552152",NA,"HEPG2","trt_cp","down",-0.439509564845976,2.43703432245158e-05,0.000211649691868116,-1.22360554906364,-1.22360554906364,115,6,NA,-91.7493894272434,FALSE,FALSE
"42","BRD-K19472114",NA,"HEPG2","trt_cp","down",-0.43943600389539,2.44138616945596e-05,0.000211649691868116,-1.22340075354944,0,115,6,NA,-91.6213661073032,FALSE,FALSE
"43","BRD-K82396235",NA,"HEPG2","trt_cp","down",-0.437828246943155,2.44573801646034e-05,0.000211649691868116,-1.21892471824634,0,115,6,NA,-90.0978886000158,FALSE,FALSE
"44","methoxychlor","4115","HEPG2","trt_cp","down",-0.436604240010269,2.45008986346472e-05,0.000211649691868116,-1.21551705253217,-0.0121551705253218,115,6,NA,-89.9659261010005,FALSE,FALSE
"45","BRD-K83013900",NA,"HEPG2","trt_cp","down",-0.435386383323605,2.45879355747347e-05,0.000211649691868116,-1.21212650925631,0,115,6,NA,-89.7335145355708,FALSE,FALSE
"46","BRD-K70115829",NA,"HEPG2","trt_cp","down",-0.435184326224709,2.45879355747347e-05,0.000211649691868116,-1.21156397727246,0,115,6,NA,-89.6163239580871,FALSE,FALSE
"47","BRD-K34829873",NA,"HEPG2","trt_cp","down",-0.433301032585645,2.46749725148223e-05,0.000211649691868116,-1.20632084098694,-0.646936773259504,115,6,NA,-88.0199716379107,FALSE,FALSE
"48","BRD-K30402907",NA,"HEPG2","trt_cp","down",-0.428812615967302,2.48490463949974e-05,0.000211649691868116,-1.19382497759739,-1.19382497759739,115,6,NA,-90.1422043646104,FALSE,FALSE
"49","resorcinol","5054","HEPG2","trt_cp","down",-0.428673519158326,2.48490463949974e-05,0.000211649691868116,-1.19343772862505,0,115,6,"CA12; CA14; INS-IGF2; PNMT; TPO",-91.0639722681793,FALSE,FALSE
"50","BRD-K34485477",NA,"HEPG2","trt_cp","down",-0.428132307621338,2.48925648650412e-05,0.000211649691868116,-1.19193098225855,0,115,6,NA,-88.9702985897739,FALSE,FALSE
"51","parbendazole","26596","HEPG2","trt_cp","down",-0.425017719643492,2.50231202751725e-05,0.000211649691868116,-1.18325989193979,0,115,6,"TUBB",-90.7380051997164,FALSE,FALSE
"52","phenformin","13266","HEPG2","trt_cp","down",-0.42413212387475,2.50666387452163e-05,0.000211649691868116,-1.18079437131513,-1.02829531373471,115,6,"KCNJ8; PRKAA1",-91.9670290711416,FALSE,FALSE
"53","BRD-K95983807",NA,"HEPG2","trt_cp","down",-0.422841888146163,2.51101572152601e-05,0.000211649691868116,-1.17720232298815,0,115,6,NA,-88.6748601591428,FALSE,FALSE
"54","BRD-K83790954",NA,"HEPG2","trt_cp","down",-0.421599634793703,2.51536756853038e-05,0.000211649691868116,-1.17374385878852,-0.950157930453672,115,6,NA,-87.8249822736942,FALSE,FALSE
"55","BRD-K41047568",NA,"HEPG2","trt_cp","down",-0.421093944509896,2.51971941553476e-05,0.000211649691868116,-1.17233600447347,0,115,6,NA,-87.3631135271409,FALSE,FALSE
"56","cerulenin","5282054","HEPG2","trt_cp","down",-0.419362225604659,2.52842310954352e-05,0.000211649691868116,-1.16751485601312,0,115,6,"FASN",-89.75813440479,FALSE,FALSE
"57","cimetidine","2756","HEPG2","trt_cp","down",-0.419109442421215,2.52842310954352e-05,0.000211649691868116,-1.16681110134949,0,115,6,"ABCG2; ADCY10; HDC; HRH2; SLC22A2; SLC22A6; SLC22A7; SLC22A8; SLC29A4; SLC47A1; SLC47A2",-84.9306704482786,TRUE,FALSE
"58","D-64131","3921152","HEPG2","trt_cp","down",-0.418768675701125,2.52842310954352e-05,0.000211649691868116,-1.1658623983337,0,115,6,NA,-90.8158039864492,FALSE,FALSE
"59","BRD-K58547375","70680397","HEPG2","trt_cp","down",-0.41824682303127,2.5327749565479e-05,0.000211649691868116,-1.1644095475343,0,115,6,NA,-91.2825967068463,FALSE,FALSE
"60","BRD-K21448636",NA,"HEPG2","trt_cp","down",-0.418149431417347,2.5327749565479e-05,0.000211649691868116,-1.16413840686124,-0.0349241522058371,115,6,NA,-86.1793902150792,FALSE,FALSE
"61","BRD-K57389835",NA,"HEPG2","trt_cp","down",-0.41783144149462,2.5327749565479e-05,0.000211649691868116,-1.16325311501525,0,115,6,NA,-81.997951626881,FALSE,FALSE
"62","pyrazinamide","1046","HEPG2","trt_cp","down",-0.417667497504074,2.5327749565479e-05,0.000211649691868116,-1.16279669087204,0,115,6,"EPX; FASN; LPO; MPO",-86.2089340581423,TRUE,FALSE
"63","sorafenib","406563","HEPG2","trt_cp","down",-0.416765580813248,2.53712680355227e-05,0.000211649691868116,-1.16028573239477,0,115,6,"ARAF; BRAF; CCNC; CDK8; CYP2B6; CYP2C8; CYP3A5; DDR1; DDR2; FLT1; FLT3; FLT4; HIPK4; KDR; KIT; MAPK15; MLTK; PDGFB; PDGFRA; PDGFRB; RAF1; RET; SLCO1B3; TIE1",-88.7506893563381,TRUE,TRUE
"64","BRD-K22932079",NA,"HEPG2","trt_cp","down",-0.416042885445769,2.54147865055665e-05,0.000211649691868116,-1.15827373053484,-0.984160471242296,115,6,NA,-83.4209800677539,FALSE,FALSE
"65","fenretinide","5353342","HEPG2","trt_cp","down",-0.415802181058504,2.54147865055665e-05,0.000211649691868116,-1.15760360353989,0,115,6,"CYP2C8; CYP3A5; RARA; RARG; RBP4",-85.0902072008193,FALSE,FALSE
"66","BRD-K40758391","26871482","HEPG2","trt_cp","down",-0.415143129742386,2.54583049756103e-05,0.000211649691868116,-1.15576878830031,0,115,6,NA,-85.5333648467659,FALSE,FALSE
"67","phthalic-anhydride",NA,"HEPG2","trt_cp","down",-0.414817100811859,2.54583049756103e-05,0.000211649691868116,-1.15486111565686,-1.15486111565686,115,6,NA,-86.3753643740644,FALSE,FALSE
"68","BRD-K08039553",NA,"HEPG2","trt_cp","down",-0.414408461490046,2.55018234456541e-05,0.000211649691868116,-1.15372345363143,0,115,6,NA,-85.7490349011266,FALSE,FALSE
"69","acadesine","266934","HEPG2","trt_cp","down",-0.412525721460492,2.55453419156978e-05,0.000211649691868116,-1.14848185860855,0,115,6,"ADSL; PRKAA2; SLC2A4",-84.2639643898212,FALSE,FALSE
"70","EMF-BCA1-60","44492462","HEPG2","trt_cp","down",-0.411941295675023,2.55888603857416e-05,0.000211649691868116,-1.14685480270052,0.669561974590284,115,6,NA,-85.0842984322067,FALSE,FALSE
"71","BRD-A19037878",NA,"HEPG2","trt_cp","down",-0.411763730300553,2.55888603857416e-05,0.000211649691868116,-1.14636045628602,0,115,6,NA,-87.0016938470023,FALSE,FALSE
"72","BRD-K15050703","54615109","HEPG2","trt_cp","down",-0.411725217808815,2.55888603857416e-05,0.000211649691868116,-1.1462532365521,0,115,6,NA,-84.3378239974789,FALSE,FALSE
"73","endosulfan",NA,"HEPG2","trt_cp","down",-0.411401922909828,2.56323788557854e-05,0.000211649691868116,-1.14535317552038,-1.14535317552038,115,6,"GABRB3",-87.6102970141023,FALSE,FALSE
"74","isosilychristin",NA,"HEPG2","trt_cp","down",-0.410942587380061,2.56323788557854e-05,0.000211649691868116,-1.14407437399236,0.476035061098906,115,6,NA,-85.083313637438,FALSE,FALSE
"75","BRD-K18269444",NA,"HEPG2","trt_cp","down",-0.409987382296253,2.56758973258292e-05,0.000211649691868116,-1.14141505930497,-0.0342424517791489,115,6,NA,-82.1890018120224,FALSE,FALSE
"76","BRD-M59180619",NA,"HEPG2","trt_cp","down",-0.409374183912091,2.5719415795873e-05,0.000211649691868116,-1.13970789976727,-1.13970789976727,115,6,NA,-85.9647049554873,FALSE,FALSE
"77","BRD-K31449336",NA,"HEPG2","trt_cp","down",-0.409140866981949,2.5719415795873e-05,0.000211649691868116,-1.13905833963651,0,115,6,NA,-83.2614433152131,FALSE,FALSE
"78","dropropizine","3169","HEPG2","trt_cp","down",-0.408819710863529,2.5719415795873e-05,0.000211649691868116,-1.13816423302303,-0.773951678455662,115,6,NA,-83.6356653273458,FALSE,FALSE
"79","BRD-K18480277",NA,"HEPG2","trt_cp","down",-0.406203071284921,2.58499712060043e-05,0.000211649691868116,-1.13087944342032,0,115,6,NA,-84.0699598203734,FALSE,FALSE
"80","glibenclamide","3488","HEPG2","trt_cp","down",-0.406040147709817,2.58499712060043e-05,0.000211649691868116,-1.13042586013905,0,115,6,"ABCA1; ABCB11; ABCC8; ABCC9; CFTR; CPT1A; CYP2C9; IRS1; KCNJ1; KCNJ11; KCNJ5; KCNJ8; SLCO2B1; TRPA1",-87.1267627826361,FALSE,FALSE
"81","BRD-K48249415",NA,"HEPG2","trt_cp","down",-0.404777450858499,2.58934896760481e-05,0.000211649691868116,-1.12691048073064,0,115,6,NA,-82.9275978886,FALSE,FALSE
"82","OSI-930","9868037","HEPG2","trt_cp","down",-0.404431759534138,2.59370081460919e-05,0.000211649691868116,-1.1259480674942,0,115,6,"FLT1; KIT",-81.9329551721421,FALSE,FALSE
"83","BRD-K90618376",NA,"HEPG2","trt_cp","down",-0.404046465233674,2.59370081460919e-05,0.000211649691868116,-1.12487539858827,-0.0284881390787537,115,6,NA,-84.037461593004,FALSE,FALSE
"84","BRD-K35142716",NA,"HEPG2","trt_cp","down",-0.403911060965382,2.59370081460919e-05,0.000211649691868116,-1.12449842974094,0,115,6,NA,-82.1929409910975,FALSE,FALSE
"85","BRD-K12306437",NA,"HEPG2","trt_cp","down",-0.40379413414677,2.59370081460919e-05,0.000211649691868116,-1.12417290257263,-1.12417290257263,115,6,NA,-84.157606554794,FALSE,FALSE
"86","BRD-K13839830",NA,"HEPG2","trt_cp","down",-0.402677252175619,2.59805266161356e-05,0.000211649691868116,-1.12106347541369,0,115,6,NA,-81.1589064838888,FALSE,FALSE
"87","ruxolitinib","25126798","HEPG2","trt_cp","down",-0.400978297574618,2.60675635562232e-05,0.000211649691868116,-1.11633354359043,0,115,6,"JAK2; TYK2",-82.7444260616087,TRUE,FALSE
"88","BRD-K01594626",NA,"HEPG2","trt_cp","down",-0.400144590580948,2.6111082026267e-05,0.000211649691868116,-1.11401248260486,0.29234765984209,115,6,NA,-81.3145040573544,FALSE,FALSE
"89","BRD-K69096174","54618368","HEPG2","trt_cp","down",-0.399047764375682,2.61546004963107e-05,0.000211649691868116,-1.11095889119646,-0.377726023006797,115,6,NA,-85.6082092491925,FALSE,FALSE
"90","n-nitrosopiperidine",NA,"HEPG2","trt_cp","down",-0.39869136480245,2.61546004963107e-05,0.000211649691868116,-1.10996666592909,-1.10996666592909,115,6,NA,-81.0614118017805,FALSE,FALSE
"91","HMN-214","9888590","HEPG2","trt_cp","down",-0.39755073508747,2.61981189663545e-05,0.000211649691868116,-1.10679112446126,0,115,6,"PLK1",-81.8374300795714,FALSE,FALSE
"92","BRD-K52643615",NA,"HEPG2","trt_cp","down",-0.395537437315679,2.62851559064421e-05,0.000211649691868116,-1.10118605344001,0,115,6,NA,-80.4488694556055,FALSE,FALSE
"93","BRD-K99807031",NA,"HEPG2","trt_cp","down",-0.393865401108748,2.63721928465296e-05,0.000211649691868116,-1.09653106309469,0,115,6,NA,-85.4703379815646,FALSE,FALSE
"94","SAR-245408","52914932","HEPG2","trt_cp","down",-0.393670163507482,2.63721928465296e-05,0.000211649691868116,-1.09598751676168,0,115,6,NA,-81.693650043331,FALSE,FALSE
"95","AGK-2","2130404","HEPG2","trt_cp","down",-0.39351266625089,2.63721928465296e-05,0.000211649691868116,-1.09554904048598,0,115,6,"SIRT2",-82.2500590876861,FALSE,FALSE
"96","BRD-K24581449",NA,"HEPG2","trt_cp","down",-0.389923950358371,2.65462667267047e-05,0.000211649691868116,-1.08555796627207,-0.928551743970291,115,6,NA,-82.9443393996691,FALSE,FALSE
"97","p-anisidine.hcl",NA,"HEPG2","trt_cp","down",-0.38609485761006,2.67203406068799e-05,0.000211649691868116,-1.07489767691897,-1.07489767691897,115,6,NA,-80.3592531316474,FALSE,FALSE
"98","BRD-K99999497",NA,"HEPG2","trt_cp","down",-0.384609276060274,2.67638590769236e-05,0.000211649691868116,-1.07076178097199,0.779172546065384,115,6,NA,-81.693650043331,FALSE,FALSE
"99","prostratin","454217","HEPG2","trt_cp","down",-0.380399272096594,2.69814514271425e-05,0.000211649691868116,-1.05904102533077,0,115,6,"PRKCA; PRKCB; PRKCE; PRKCG; PRKCH",-83.038879697471,FALSE,FALSE
"100","BRD-A59158939",NA,"HEPG2","trt_cp","down",-0.380045536569468,2.69814514271425e-05,0.000211649691868116,-1.05805621683395,-1.05805621683395,115,6,NA,-80.2154730954069,FALSE,FALSE
"101","cyclosporin-a","16404350","HEPG2","trt_cp","down",-0.369362604828158,2.74601545976241e-05,0.000211649691868116,-1.02831466942641,0,115,6,"ABCB11; CAMLG; CYP3A5; CYP3A7; FPR1; PPIA; PPID; PPIF; PPP3CA; PPP3R2; SLC10A1; SLCO1B1; SLCO1B3",-80.3415268258095,FALSE,FALSE
