"","X","Var1","Var2","log_fold_change","Sensitive"
"56932",1796394,"HEPG2","erlotinib",1.09211753616,FALSE
"56933",1796460,"JHH7","erlotinib",-0.542091823271,TRUE
"56934",1796583,"PLCPRF5","erlotinib",-1.42790851264,TRUE
"68473",2160762,"JHH6","trifluoperazine",0.461738683021,FALSE
"68474",2160764,"SNU398","trifluoperazine",-0.0424195192297,TRUE
"68475",2160812,"SNU886","trifluoperazine",0.749869851023,FALSE
"68476",2160834,"SKHEP1","trifluoperazine",-0.0738023314894,TRUE
"68477",2160848,"HLF","trifluoperazine",0.676403012101,FALSE
"68478",2160865,"SNU449","trifluoperazine",0.194845950593,TRUE
"68479",2160902,"JHH4","trifluoperazine",-0.343086763446,TRUE
"68480",2160905,"HUH7","trifluoperazine",NA,NA
"68481",2160908,"SNU182","trifluoperazine",-0.150733986446,TRUE
"68482",2160914,"SNU423","trifluoperazine",0.564154141375,FALSE
"68483",2160936,"SNU761","trifluoperazine",-0.230362332838,TRUE
"68484",2160980,"JHH1","trifluoperazine",0.199767834107,TRUE
"68485",2160984,"HEP3B217","trifluoperazine",0.330288998301,FALSE
"68486",2161021,"SNU878","trifluoperazine",1.41463340926,FALSE
"68487",2161046,"JHH5","trifluoperazine",0.113048978204,TRUE
"68488",2161050,"HEPG2","trifluoperazine",0.32440469692,FALSE
"68489",2161116,"JHH7","trifluoperazine",0.226805060002,TRUE
"68490",2161239,"PLCPRF5","trifluoperazine",0.051818904253,TRUE
