"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count","logqvalue"
"22","hsa05167","Kaposi sarcoma-associated herpesvirus infection","5/11","1557/20548",0.000778125832790329,0.0073568260554722,0.00376032101013508,"midostaurin/palbociclib/etoposide/everolimus/trifluoperazine",5,5.58325095018865
"23","hsa04510","Focal adhesion","5/11","1575/20548",0.000820411016095274,0.00741936918903552,0.00379228890735115,"midostaurin/palbociclib/etoposide/erlotinib/trifluoperazine",5,5.57478550884411
"24","hsa05231","Choline metabolism in cancer","4/11","912/20548",0.00099025545380423,0.00858221393296999,0.00438665793132575,"midostaurin/etoposide/erlotinib/everolimus",4,5.42918763309417
"25","hsa05210","Colorectal cancer","4/11","949/20548",0.00114933001279047,0.00956242570641675,0.00488767710702475,"midostaurin/etoposide/erlotinib/everolimus",4,5.32103811759578
"26","hsa05230","Central carbon metabolism in cancer","4/11","971/20548",0.00125210700468363,0.00972025084767124,0.00496834684015584,"midostaurin/etoposide/erlotinib/everolimus",4,5.30466812194172
"27","hsa05223","Non-small cell lung cancer","4/11","973/20548",0.00126176333118809,0.00972025084767124,0.00496834684015584,"midostaurin/palbociclib/etoposide/erlotinib",4,5.30466812194172
"28","hsa00240","Pyrimidine metabolism","3/11","446/20548",0.00147191779804159,0.0105629019380446,0.00539905412825154,"fluorouracil/clofarabine/etoposide",3,5.22153150218936
"29","hsa05205","Proteoglycans in cancer","5/11","1790/20548",0.00147271228943891,0.0105629019380446,0.00539905412825154,"midostaurin/etoposide/erlotinib/everolimus/trifluoperazine",5,5.22153150218936
"30","hsa01521","EGFR tyrosine kinase inhibitor resistance","4/11","1052/20548",0.00168717895003128,0.0116977740535502,0.00597912540186524,"midostaurin/etoposide/erlotinib/everolimus",4,5.11948097558443
"31","hsa04912","GnRH signaling pathway","4/11","1132/20548",0.00221251073233554,0.014845233300832,0.00758789758797589,"midostaurin/etoposide/erlotinib/trifluoperazine",4,4.88120072357716
"32","hsa04921","Oxytocin signaling pathway","4/11","1148/20548",0.00232992489757808,0.0151445118342575,0.00774086890313771,"midostaurin/etoposide/erlotinib/trifluoperazine",4,4.86124133629404
"33","hsa05014","Amyotrophic lateral sclerosis","4/11","1174/20548",0.00252996412450031,0.015946440542305,0.0081507616132227,"midostaurin/etoposide/everolimus/trifluoperazine",4,4.80964390662032
"34","hsa04933","AGE-RAGE signaling pathway in diabetic complications","4/11","1208/20548",0.00280935540529399,0.0166791817175364,0.00852529025036018,"midostaurin/palbociclib/etoposide/mitoxantrone",4,4.76471820942907
"35","hsa04744","Phototransduction","2/11","151/20548",0.00282496777092469,0.0166791817175364,0.00852529025036018,"midostaurin/trifluoperazine",2,4.76471820942907
"36","hsa04935","Growth hormone synthesis, secretion and action","4/11","1217/20548",0.00288678145111206,0.0166791817175364,0.00852529025036018,"midostaurin/etoposide/everolimus/trifluoperazine",4,4.76471820942907
"37","hsa01232","Nucleotide metabolism","3/11","583/20548",0.00316247153842831,0.0177782183781916,0.00908704481881249,"fluorouracil/clofarabine/etoposide",3,4.70090552609087
"38","hsa05160","Hepatitis C","4/11","1262/20548",0.00329643562613283,0.0180436476377797,0.0092227146326708,"midostaurin/palbociclib/etoposide/erlotinib",4,4.6860858560431
"39","hsa05215","Prostate cancer","4/11","1274/20548",0.00341217224751385,0.0181982519867405,0.00930173811063155,"midostaurin/etoposide/erlotinib/everolimus",4,4.67755400266907
"40","hsa04910","Insulin signaling pathway","4/11","1427/20548",0.00514563233880838,0.0262113052426378,0.0133974788942632,"midostaurin/etoposide/everolimus/trifluoperazine",4,4.3126887319454
"41","hsa04211","Longevity regulating pathway","3/11","694/20548",0.00516665151417379,0.0262113052426378,0.0133974788942632,"midostaurin/etoposide/everolimus",3,4.3126887319454
"42","hsa04920","Adipocytokine signaling pathway","3/11","718/20548",0.00568175512206778,0.0281382158426214,0.014382387652352,"midostaurin/etoposide/everolimus",3,4.24175090067037
"43","hsa04110","Cell cycle","3/11","730/20548",0.00595065712045163,0.0287845739779986,0.0147127630150701,"midostaurin/palbociclib/etoposide",3,4.21903992957541
"44","hsa05415","Diabetic cardiomyopathy","4/11","1542/20548",0.00679219243666082,0.0321085460642148,0.0164117568445632,"midostaurin/etoposide/everolimus/trifluoperazine",4,4.10975732022221
"45","hsa04930","Type II diabetes mellitus","3/11","779/20548",0.00712883176406519,0.0327058560296501,0.0167170620394467,"midostaurin/etoposide/everolimus",3,4.09132540210943
"46","hsa04977","Vitamin digestion and absorption","2/11","246/20548",0.00731135111565104,0.0327058560296501,0.0167170620394467,"etoposide/mitoxantrone",2,4.09132540210943
"47","hsa05131","Shigellosis","4/11","1579/20548",0.00739026554516132,0.0327058560296501,0.0167170620394467,"midostaurin/etoposide/erlotinib/everolimus",4,4.09132540210943
"48","hsa04928","Parathyroid hormone synthesis, secretion and action","3/11","806/20548",0.0078341510850966,0.0339479880354186,0.0173519574472534,"midostaurin/etoposide/erlotinib",3,4.05404995778575
"49","hsa05220","Chronic myeloid leukemia","3/11","822/20548",0.0082712962879278,0.034923621773749,0.0178506366353677,"midostaurin/palbociclib/etoposide",3,4.02571610554557
"50","hsa05221","Acute myeloid leukemia","3/11","827/20548",0.00841085836835073,0.034923621773749,0.0178506366353677,"midostaurin/mitoxantrone/everolimus",3,4.02571610554557
"51","hsa04740","Olfactory transduction","2/11","267/20548",0.00856300341567885,0.034923621773749,0.0178506366353677,"midostaurin/trifluoperazine",2,4.02571610554557
"52","hsa05170","Human immunodeficiency virus 1 infection","4/11","1673/20548",0.00906879472747467,0.0362751789098987,0.018541462904351,"midostaurin/etoposide/everolimus/trifluoperazine",4,3.98774581665249
"53","hsa04530","Tight junction","3/11","869/20548",0.00963935875590879,0.0373644442230171,0.0190982230087284,"midostaurin/palbociclib/etoposide",3,3.95815998444992
"54","hsa04114","Oocyte meiosis","3/11","871/20548",0.00970038455789868,0.0373644442230171,0.0190982230087284,"midostaurin/erlotinib/trifluoperazine",3,3.95815998444992
"55","hsa05017","Spinocerebellar ataxia","3/11","906/20548",0.0108059868297035,0.0408662774650606,0.0208881276516757,"midostaurin/etoposide/everolimus",3,3.86857433635945
"56","hsa04070","Phosphatidylinositol signaling system","2/11","306/20548",0.0111252229416796,0.0413222566405243,0.0211211939306324,"midostaurin/trifluoperazine",2,3.85747829093542
"57","hsa04140","Autophagy - animal","3/11","926/20548",0.0114700181825224,0.0418555049467484,0.0213937550588137,"midostaurin/etoposide/everolimus",3,3.84465621922358
"58","hsa04014","Ras signaling pathway","4/11","1836/20548",0.0125575839205443,0.0449883966474491,0.02299508128235,"midostaurin/etoposide/erlotinib/trifluoperazine",4,3.77247494321285
"59","hsa00230","Purine metabolism","3/11","963/20548",0.0127611317413437,0.0449883966474491,0.02299508128235,"clofarabine/etoposide/trifluoperazine",3,3.77247494321285
"60","hsa04623","Cytosolic DNA-sensing pathway","2/11","337/20548",0.0133759806588022,0.0463700662838477,0.0237012990620882,"midostaurin/etoposide",2,3.74222541959688
"61","hsa04714","Thermogenesis","3/11","1003/20548",0.0142495672649708,0.0485886883789168,0.0248353113677662,"midostaurin/everolimus/trifluoperazine",3,3.69548879304355
"62","hsa04152","AMPK signaling pathway","3/11","1016/20548",0.0147542490584237,0.0491018061645002,0.0250975831103974,"midostaurin/everolimus/trifluoperazine",3,3.68498372790304
"63","hsa04625","C-type lectin receptor signaling pathway","3/11","1019/20548",0.0148721816748246,0.0491018061645002,0.0250975831103974,"midostaurin/etoposide/trifluoperazine",3,3.68498372790304
"64","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","3/11","1027/20548",0.0151893657627804,0.0493654387290364,0.0252323345730399,"midostaurin/erlotinib/everolimus",3,3.67962898897936
"65","hsa04659","Th17 cell differentiation","3/11","1076/20548",0.0172182084971135,0.0546606530946836,0.0279388965716753,"midostaurin/etoposide/everolimus",3,3.57773541871502
"66","hsa05143","African trypanosomiasis","2/11","388/20548",0.0174756181023547,0.0546606530946836,0.0279388965716753,"midostaurin/etoposide",2,3.57773541871502
"67","hsa04914","Progesterone-mediated oocyte maturation","3/11","1085/20548",0.0176070372949221,0.0546606530946836,0.0279388965716753,"midostaurin/etoposide/erlotinib",3,3.57773541871502
"68","hsa04217","Necroptosis","3/11","1107/20548",0.0185787901795071,0.0564199321555328,0.0288381232171498,"midostaurin/etoposide/trifluoperazine",3,3.54605704437119
"69","hsa04660","T cell receptor signaling pathway","3/11","1113/20548",0.018849070688896,0.0564199321555328,0.0288381232171498,"midostaurin/palbociclib/etoposide",3,3.54605704437119
"70","hsa05162","Measles","3/11","1120/20548",0.0191672525290256,0.0564199321555328,0.0288381232171498,"midostaurin/palbociclib/etoposide",3,3.54605704437119
"71","hsa05168","Herpes simplex virus 1 infection","3/11","1122/20548",0.0192587268415521,0.0564199321555328,0.0288381232171498,"midostaurin/etoposide/everolimus",3,3.54605704437119
"72","hsa05034","Alcoholism","3/11","1131/20548",0.0196734736164733,0.0568344793364784,0.0290500122114591,"midostaurin/etoposide/trifluoperazine",3,3.53873637532427
"73","hsa04722","Neurotrophin signaling pathway","3/11","1164/20548",0.0212379038538027,0.0595445407622975,0.0304352156730367,"midostaurin/etoposide/trifluoperazine",3,3.4921549307122
"74","hsa04371","Apelin signaling pathway","3/11","1167/20548",0.0213835383145732,0.0595445407622975,0.0304352156730367,"midostaurin/everolimus/trifluoperazine",3,3.4921549307122
"75","hsa04919","Thyroid hormone signaling pathway","3/11","1175/20548",0.0217746849408546,0.0595445407622975,0.0304352156730367,"midostaurin/etoposide/everolimus",3,3.4921549307122
"76","hsa04072","Phospholipase D signaling pathway","3/11","1177/20548",0.0218731056694385,0.0595445407622975,0.0304352156730367,"midostaurin/erlotinib/everolimus",3,3.4921549307122
"77","hsa05016","Huntington disease","3/11","1185/20548",0.0222693271367617,0.0595445407622975,0.0304352156730367,"midostaurin/etoposide/everolimus",3,3.4921549307122
"78","hsa04750","Inflammatory mediator regulation of TRP channels","3/11","1195/20548",0.0227703211552386,0.0595445407622975,0.0304352156730367,"midostaurin/etoposide/trifluoperazine",3,3.4921549307122
"79","hsa04392","Hippo signaling pathway - multiple species","1/11","43/20548",0.0227854071434609,0.0595445407622975,0.0304352156730367,"midostaurin",1,3.4921549307122
"80","hsa05134","Legionellosis","2/11","448/20548",0.0229017464470375,0.0595445407622975,0.0304352156730367,"midostaurin/etoposide",2,3.4921549307122
"81","hsa04931","Insulin resistance","3/11","1226/20548",0.0243638594718212,0.0625639848165286,0.031978554992254,"midostaurin/etoposide/everolimus",3,3.44268975732971
"82","hsa04613","Neutrophil extracellular trap formation","3/11","1237/20548",0.0249440448738479,0.0627269634330112,0.0320618588397477,"midostaurin/etoposide/everolimus",3,3.44008815345195
"83","hsa04390","Hippo signaling pathway","2/11","473/20548",0.0253464450855214,0.0627269634330112,0.0320618588397477,"midostaurin/palbociclib",2,3.44008815345195
"84","hsa05216","Thyroid cancer","2/11","475/20548",0.0255465552013583,0.0627269634330112,0.0320618588397477,"midostaurin/etoposide",2,3.44008815345195
"85","hsa04926","Relaxin signaling pathway","3/11","1253/20548",0.0258017585450716,0.0627269634330112,0.0320618588397477,"midostaurin/etoposide/erlotinib",3,3.44008815345195
"86","hsa05012","Parkinson disease","3/11","1257/20548",0.0260187464018983,0.0627269634330112,0.0320618588397477,"midostaurin/etoposide/trifluoperazine",3,3.44008815345195
"87","hsa04810","Regulation of actin cytoskeleton","3/11","1261/20548",0.0262367587436153,0.0627269634330112,0.0320618588397477,"midostaurin/erlotinib/trifluoperazine",3,3.44008815345195
"88","hsa05152","Tuberculosis","3/11","1298/20548",0.0283019944300563,0.0668956231983149,0.0341926009262642,"midostaurin/etoposide/trifluoperazine",3,3.37574600550526
"89","hsa05164","Influenza A","3/11","1317/20548",0.0293966660217407,0.0678431231084842,0.0346768999694175,"midostaurin/palbociclib/etoposide",3,3.36168152064379
"90","hsa04728","Dopaminergic synapse","3/11","1323/20548",0.0297471704985907,0.0678431231084842,0.0346768999694175,"midostaurin/etoposide/trifluoperazine",3,3.36168152064379
"91","hsa04068","FoxO signaling pathway","3/11","1326/20548",0.029923290416328,0.0678431231084842,0.0346768999694175,"midostaurin/etoposide/erlotinib",3,3.36168152064379
"92","hsa04971","Gastric acid secretion","2/11","518/20548",0.0300075352210603,0.0678431231084842,0.0346768999694175,"midostaurin/trifluoperazine",2,3.36168152064379
"93","hsa04137","Mitophagy - animal","2/11","523/20548",0.0305455883769156,0.0683170148644993,0.0349191219702147,"midostaurin/etoposide",2,3.35472069236423
"94","hsa05171","Coronavirus disease - COVID-19","3/11","1356/20548",0.0317163160947484,0.0701807845500816,0.0358717572852138,"midostaurin/etoposide/erlotinib",3,3.32780499825004
"95","hsa04071","Sphingolipid signaling pathway","3/11","1401/20548",0.034514391409074,0.0753337265072238,0.0385055990750486,"midostaurin/etoposide/mitoxantrone",3,3.25695161774165
"96","hsa05169","Epstein-Barr virus infection","3/11","1405/20548",0.0347694122341033,0.0753337265072238,0.0385055990750486,"midostaurin/palbociclib/etoposide",3,3.25695161774165
"97","hsa04213","Longevity regulating pathway - multiple species","2/11","578/20548",0.0367205964239019,0.0787410727440371,0.0402472082345534,"midostaurin/everolimus",2,3.21271463815534
"98","hsa04911","Insulin secretion","2/11","595/20548",0.038721780117584,0.0821850026985457,0.0420075165615036,"midostaurin/trifluoperazine",2,3.16990671096114
"99","hsa04141","Protein processing in endoplasmic reticulum","2/11","600/20548",0.0393184529598613,0.0826084668247591,0.0422239633061775,"midostaurin/etoposide",2,3.16476736824917
"100","hsa04136","Autophagy - other","1/11","77/20548",0.0404665047595585,0.0841703298998817,0.0430222840075306,"everolimus",1,3.14603706479151
"101","hsa03030","DNA replication","1/11","81/20548",0.042527397988317,0.0871858705679673,0.0445636281749225,"clofarabine",1,3.11083726443978
"102","hsa05166","Human T-cell leukemia virus 1 infection","3/11","1523/20548",0.0427546096054455,0.0871858705679673,0.0445636281749225,"midostaurin/palbociclib/etoposide",3,3.11083726443978
"103","hsa04622","RIG-I-like receptor signaling pathway","2/11","636/20548",0.0437207836635319,0.0882905145826664,0.0451282488504519,"midostaurin/etoposide",2,3.09824686823481
"104","hsa05213","Endometrial cancer","2/11","647/20548",0.0451024676488541,0.0898720553690701,0.0459366274912757,"etoposide/erlotinib",2,3.08049249557665
"105","hsa05418","Fluid shear stress and atherosclerosis","3/11","1559/20548",0.0453681048738094,0.0898720553690701,0.0459366274912757,"midostaurin/etoposide/trifluoperazine",3,3.08049249557665
"106","hsa04015","Rap1 signaling pathway","3/11","1566/20548",0.045885865259425,0.0900401884335887,0.0460225659503667,"midostaurin/erlotinib/trifluoperazine",3,3.07862343864189
"107","hsa04658","Th1 and Th2 cell differentiation","2/11","662/20548",0.0470135123551731,0.0913907529894954,0.046712884878234,"midostaurin/etoposide",2,3.06373524490592
"108","hsa05211","Renal cell carcinoma","2/11","695/20548",0.051324812102913,0.0988477862722768,0.0505244251695342,"midostaurin/etoposide",2,2.98529839290642
"109","hsa04650","Natural killer cell mediated cytotoxicity","2/11","707/20548",0.0529282206328158,0.100845946503625,0.0515457520084317,"midostaurin/etoposide",2,2.96528547718273
"110","hsa04916","Melanogenesis","2/11","710/20548",0.053331990939417,0.100845946503625,0.0515457520084317,"midostaurin/trifluoperazine",2,2.96528547718273
"111","hsa05222","Small cell lung cancer","2/11","720/20548",0.0546862421136649,0.102475120357138,0.0523784775104804,"palbociclib/etoposide",2,2.94925950656249
"112","hsa00830","Retinol metabolism","2/11","732/20548",0.0563281390038644,0.103683654095609,0.0529961997148607,"etoposide/everolimus",2,2.93753507149403
"113","hsa05204","Chemical carcinogenesis - DNA adducts","2/11","732/20548",0.0563281390038644,0.103683654095609,0.0529961997148607,"etoposide/everolimus",2,2.93753507149403
"114","hsa04924","Renin secretion","2/11","740/20548",0.0574327990003147,0.104789668351451,0.0535615207666832,"midostaurin/trifluoperazine",2,2.92692436486018
"115","hsa04520","Adherens junction","2/11","749/20548",0.0586850558720819,0.105669791194292,0.054011381126637,"midostaurin/erlotinib",2,2.91856049302058
"116","hsa05133","Pertussis","2/11","757/20548",0.0598065484494157,0.105669791194292,0.054011381126637,"etoposide/trifluoperazine",2,2.91856049302058
"117","hsa01524","Platinum drug resistance","2/11","758/20548",0.0599472853890693,0.105669791194292,0.054011381126637,"etoposide/mitoxantrone",2,2.91856049302058
"118","hsa04144","Endocytosis","2/11","758/20548",0.0599472853890693,0.105669791194292,0.054011381126637,"midostaurin/erlotinib",2,2.91856049302058
"119","hsa04713","Circadian entrainment","2/11","766/20548",0.0610775546234101,0.106757406400582,0.0545672978059657,"midostaurin/trifluoperazine",2,2.90832051695094
"120","hsa04720","Long-term potentiation","2/11","777/20548",0.0626442714074189,0.108583403772859,0.0555006264223623,"midostaurin/trifluoperazine",2,2.89136097140403
"121","hsa04925","Aldosterone synthesis and secretion","2/11","781/20548",0.0632175701777524,0.108671525594814,0.055545668446742,"midostaurin/trifluoperazine",2,2.89054974169299
"122","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","2/11","788/20548",0.0642254020425747,0.109499046105373,0.0559686419870582,"etoposide/erlotinib",2,2.88296370960249
"123","hsa05320","Autoimmune thyroid disease","1/11","125/20548",0.0649331386638278,0.109805632862408,0.0561253487808866,"etoposide",1,2.88016771858025
"124","hsa00983","Drug metabolism - other enzymes","2/11","820/20548",0.0689052719658847,0.115583036846,0.0590783740963867,"clofarabine/etoposide",2,2.82889034207025
"125","hsa04150","mTOR signaling pathway","2/11","841/20548",0.072039674579221,0.119874018499824,0.0612716390105374,"midostaurin/everolimus",2,2.79243820198155
"126","hsa00982","Drug metabolism - cytochrome P450","2/11","853/20548",0.0738526738070921,0.121915525014882,0.0623151215916149,"etoposide/everolimus",2,2.77555116046419
"127","hsa00980","Metabolism of xenobiotics by cytochrome P450","2/11","869/20548",0.076294300883161,0.124954445540925,0.0638684159900477,"etoposide/everolimus",2,2.75093031224776
"128","hsa05208","Chemical carcinogenesis - reactive oxygen species","3/11","1937/20548",0.0776894872494886,0.125059112886638,0.0639219149876033,"midostaurin/etoposide/erlotinib",3,2.75009301884267
"129","hsa04664","Fc epsilon RI signaling pathway","2/11","879/20548",0.077834197017265,0.125059112886638,0.0639219149876033,"midostaurin/etoposide",2,2.75009301884267
"130","hsa04970","Salivary secretion","2/11","884/20548",0.0786080971989882,0.125059112886638,0.0639219149876033,"midostaurin/trifluoperazine",2,2.75009301884267
"131","hsa04370","VEGF signaling pathway","2/11","885/20548",0.0787631912891805,0.125059112886638,0.0639219149876033,"midostaurin/etoposide",2,2.75009301884267
"132","hsa05332","Graft-versus-host disease","1/11","157/20548",0.0809276724001817,0.127522392873014,0.0651809801628258,"etoposide",1,2.7305875679008
"133","hsa00140","Steroid hormone biosynthesis","2/11","907/20548",0.0822014362629469,0.127892821124952,0.0653703184899805,"etoposide/everolimus",2,2.72768696925708
"134","hsa04922","Glucagon signaling pathway","2/11","910/20548",0.0826741250659247,0.127892821124952,0.0653703184899805,"midostaurin/trifluoperazine",2,2.72768696925708
"135","hsa04723","Retrograde endocannabinoid signaling","2/11","914/20548",0.0833057917644982,0.127892821124952,0.0653703184899805,"midostaurin/etoposide",2,2.72768696925708
"136","hsa05031","Amphetamine addiction","2/11","916/20548",0.083622229197084,0.127892821124952,0.0653703184899805,"midostaurin/trifluoperazine",2,2.72768696925708
"137","hsa05330","Allograft rejection","1/11","164/20548",0.0843931485088241,0.128129743721426,0.0654914175904052,"etoposide",1,2.72583617408012
"138","hsa04360","Axon guidance","2/11","939/20548",0.08728984770699,0.131567306688796,0.0672484715362776,"midostaurin/trifluoperazine",2,2.69936098884357
"139","hsa04657","IL-17 signaling pathway","2/11","954/20548",0.0897096268749909,0.134241743812936,0.0686154662201748,"midostaurin/etoposide",2,2.67923731455689
"140","hsa04620","Toll-like receptor signaling pathway","2/11","981/20548",0.0941190926284612,0.139834080476571,0.0714738974095833,"midostaurin/etoposide",2,2.63842296713153
"141","hsa04540","Gap junction","2/11","994/20548",0.0962662737477309,0.142009822266156,0.0725859921502114,"midostaurin/erlotinib",2,2.62298332135716
"142","hsa05202","Transcriptional misregulation in cancer","2/11","1001/20548",0.0974288027321836,0.142712612452776,0.0729452118306193,"midostaurin/etoposide",2,2.61804664248526
"143","hsa04940","Type I diabetes mellitus","1/11","192/20548",0.0981365875729828,0.142744127378884,0.0729613201683568,"etoposide",1,2.61782583896698
"144","hsa04668","TNF signaling pathway","2/11","1032/20548",0.102629395371205,0.148242459980629,0.0757717027228925,"midostaurin/etoposide",2,2.58003037103462
"145","hsa04725","Cholinergic synapse","2/11","1042/20548",0.104324796230695,0.148483331396575,0.0758948201976418,"midostaurin/trifluoperazine",2,2.57840684199971
"146","hsa00190","Oxidative phosphorylation","1/11","206/20548",0.104937739015848,0.148483331396575,0.0758948201976418,"etoposide",1,2.57840684199971
"147","hsa05110","Vibrio cholerae infection","1/11","206/20548",0.104937739015848,0.148483331396575,0.0758948201976418,"midostaurin",1,2.57840684199971
"148","hsa04261","Adrenergic signaling in cardiomyocytes","2/11","1091/20548",0.112752565421172,0.157931441705641,0.0807240668637133,"midostaurin/trifluoperazine",2,2.51671852185071
"149","hsa00670","One carbon pool by folate","1/11","223/20548",0.113133580837214,0.157931441705641,0.0807240668637133,"fluorouracil",1,2.51671852185071
"150","hsa04611","Platelet activation","2/11","1121/20548",0.118006967602518,0.163636328408825,0.0836400261603811,"midostaurin/trifluoperazine",2,2.48123309164819
"151","hsa00340","Histidine metabolism","1/11","240/20548",0.121261141139358,0.167035214284679,0.0853773109451042,"pentamidine",1,2.46067489328646
"152","hsa05217","Basal cell carcinoma","1/11","242/20548",0.122212859422654,0.167238649736264,0.0854812936404992,"etoposide",1,2.45945771480739
"153","hsa05130","Pathogenic Escherichia coli infection","2/11","1155/20548",0.124044104018727,0.168635121803237,0.0861950774399134,"midostaurin/etoposide",2,2.45114220920862
"154","hsa05145","Toxoplasmosis","2/11","1175/20548",0.127634453369658,0.171277201941218,0.0875455333808858,"midostaurin/etoposide",2,2.43559623947423
"155","hsa05203","Viral carcinogenesis","2/11","1175/20548",0.127634453369658,0.171277201941218,0.0875455333808858,"palbociclib/etoposide",2,2.43559623947423
"156","hsa05135","Yersinia infection","2/11","1203/20548",0.13270759094238,0.17694345458984,0.0904417455140379,"midostaurin/etoposide",2,2.40304933151494
"157","hsa05322","Systemic lupus erythematosus","1/11","266/20548",0.133560618548638,0.176946551962527,0.0904433286852999,"etoposide",1,2.40303182679523
"158","hsa04621","NOD-like receptor signaling pathway","2/11","1226/20548",0.136914040532335,0.180241268548897,0.0921273690457417,"midostaurin/etoposide",2,2.3845832132457
"159","hsa04380","Osteoclast differentiation","2/11","1250/20548",0.141339621446358,0.184463957048003,0.0942857270336451,"midostaurin/etoposide",2,2.36142545781166
"160","hsa04270","Vascular smooth muscle contraction","2/11","1253/20548",0.141895351575387,0.184463957048003,0.0942857270336451,"midostaurin/trifluoperazine",2,2.36142545781166
"161","hsa04932","Non-alcoholic fatty liver disease","2/11","1260/20548",0.143194203091192,0.184996237533962,0.0945577934763674,"midostaurin/etoposide",2,2.35854406023739
"162","hsa00100","Steroid biosynthesis","1/11","318/20548",0.15769126656187,0.201160155516757,0.102819715117371,"trifluoperazine",1,2.27477816305137
"163","hsa05416","Viral myocarditis","1/11","318/20548",0.15769126656187,0.201160155516757,0.102819715117371,"etoposide",1,2.27477816305137
"164","hsa04216","Ferroptosis","1/11","320/20548",0.158607045695905,0.201160155516757,0.102819715117371,"etoposide",1,2.27477816305137
