"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"14","BIX-02189","46931012","YAPC","trt_cp","down",-0.482615072801848,2.24990490126334e-05,0.000167237314092464,-1.55460037904168,0,85,26,NA,-98.1712361143937
"15","lamivudine","60825","YAPC","trt_cp","up",0.50368050906334,2.1585161141714e-05,0.000167237314092464,1.55387681437661,0.911878723776959,85,26,"DCK",99.2879933821792
"16","ABT-239",NA,"YAPC","trt_cp","up",0.502309140247217,2.16721980818016e-05,0.000167237314092464,1.54964608047091,0.0282793446864919,85,26,NA,99.0299771527614
"17","KIN001-055","3796","YAPC","trt_cp","down",-0.479574355155657,2.26296044227647e-05,0.000167237314092464,-1.54480561490826,0,85,26,"EGFR",-99.1580004727015
"18","rucaparib","9931954","YAPC","trt_cp","up",0.499652940460486,2.17592350218891e-05,0.000167237314092464,1.54145158576904,0.613220902898884,85,26,"PARP1; PARP2; PARP3; TNKS2",98.607500196959
"19","miltefosine",NA,"YAPC","trt_cp","up",0.498031454755118,2.18462719619767e-05,0.000167237314092464,1.53644923011486,1.1086566068416,85,26,"ABCB1; PLA2G1B",99.3756401165997
"20","SB-239063","5166","YAPC","trt_cp","down",-0.476439240933522,2.28036783029398e-05,0.000167237314092464,-1.53470678038622,0,85,26,"MAPK11; MAPK14; TNF",-99.7567556921138
"21","dinoprost","73707481","YAPC","trt_cp","up",0.49597758395761,2.19333089020643e-05,0.000167237314092464,1.53011294718442,0.708103108692516,85,26,"PTGDR2",99.4081383439691
"22","fingolimod",NA,"YAPC","trt_cp","up",0.49575907524848,2.19333089020643e-05,0.000167237314092464,1.52943883808005,0.67674334495913,85,26,"HDAC1; S1PR3; S1PR4; S1PR5",97.5133932088553
"23","picotamide","4814","YAPC","trt_cp","down",-0.470591342395498,2.30212706531587e-05,0.000167237314092464,-1.5158695210544,0,85,26,"PPBP; TBXA2R; TBXAS1",-99.485937130702
"24","chelerythrine",NA,"YAPC","trt_cp","up",0.491111969500604,2.21509012522831e-05,0.000167237314092464,1.51510230977362,0.0373748017254543,85,26,NA,98.2628220278894
"25","MDL-73005EF","71346","YAPC","trt_cp","up",0.490878143379728,2.21509012522831e-05,0.000167237314092464,1.51438094577147,0,85,26,NA,99.3323091467738
"26","pregnenolone","7088398","YAPC","trt_cp","up",0.490196958537164,2.21944197223269e-05,0.000167237314092464,1.51227946017868,0.0296057677893984,85,26,"BPNT1; CGA; CYP11A1; CYP17A1; CYP21A2; CYP7B1; HSD3B1; HSD3B2; LHB; NR1I2; PGR; POMC; STS; SULT2A1; SULT2B1",99.524344126684
"27","tetrindole","160019","YAPC","trt_cp","up",0.489865276951413,2.21944197223269e-05,0.000167237314092464,1.51125620770696,0.791930155997625,85,26,"MAOA",98.4085716536674
"28","mibampator",NA,"YAPC","trt_cp","up",0.489675426888152,2.21944197223269e-05,0.000167237314092464,1.51067051180212,1.03093072270002,85,26,NA,99.3717009375246
"29","tramiprosate",NA,"YAPC","trt_cp","up",0.489636946651694,2.21944197223269e-05,0.000167237314092464,1.51055179855797,0.919182861139861,85,26,NA,99.0319467422989
"30","diazepam","3016","YAPC","trt_cp","down",-0.468601803725379,2.31083075932463e-05,0.000167237314092464,-1.5094608161776,-0.744213014168014,85,26,"ABAT; ADRA1A; DBI; GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GABRR1; GABRR2; GABRR3; TSPO",-99.4288190341133
"31","BRD-K45330754",NA,"YAPC","trt_cp","down",-0.465376993719492,2.32823814734214e-05,0.000167237314092464,-1.49907305346562,-0.713533158985403,85,26,NA,-98.9994485149295
"32","acifran",NA,"YAPC","trt_cp","up",0.48429066299719,2.24555305425896e-05,0.000167237314092464,1.49405827525435,0,85,26,NA,98.9728590561727
"33","equol","382975","YAPC","trt_cp","down",-0.463387125243774,2.33694184135089e-05,0.000167237314092464,-1.49266328621854,-1.06488292980221,85,26,"ESR1; ESR2; SHBG",-98.877333963602
"34","CX-516",NA,"YAPC","trt_cp","down",-0.461274991544879,2.34564553535965e-05,0.000167237314092464,-1.48585967805556,0.847617707279206,85,26,NA,-99.1855747262271
"35","meglitinide",NA,"YAPC","trt_cp","down",-0.460274679336734,2.34999738236403e-05,0.000167237314092464,-1.48263747090626,-0.911089924649944,85,26,NA,-98.9364216497282
"36","amikacin","16218899","YAPC","trt_cp","down",-0.456281675053966,2.36740477038154e-05,0.000167237314092464,-1.46977519966499,0,85,26,NA,-97.8826912471441
"37","CNQX","3721046","YAPC","trt_cp","down",-0.455611214731254,2.36740477038154e-05,0.000167237314092464,-1.46761551189194,-0.0753021401596217,85,26,"GRIA1; GRIA3; GRIA4",-98.3622862995352
"38","physostigmine","16212981","YAPC","trt_cp","up",0.474463885230169,2.28907152430274e-05,0.000167237314092464,1.46374222796358,0,85,26,"ACHE; BCHE; CHRNA4; CHRNB2",99.2151185692902
"39","conivaptan",NA,"YAPC","trt_cp","up",0.470275581502187,2.30647891232025e-05,0.000167237314092464,1.45082112433267,0,85,26,"AVPR1A; AVPR2",97.8954935791381
"40","KIN001-260",NA,"YAPC","trt_cp","up",0.469985273091654,2.30647891232025e-05,0.000167237314092464,1.44992550995008,0,85,26,NA,98.3691798629166
"41","ritonavir","5076","YAPC","trt_cp","up",0.469907483069373,2.30647891232025e-05,0.000167237314092464,1.44968552426503,0,85,26,"CYP1A2; CYP2B6; CYP3A4; CYP3A5; CYP3A7; NR1I2",97.7438351847475
"42","ARP-101","11292680","YAPC","trt_cp","up",0.46961433447066,2.30647891232025e-05,0.000167237314092464,1.44878114777535,0.659305432978861,85,26,NA,96.4222406050579
"43","bevirimat-dimeglumine",NA,"YAPC","trt_cp","up",0.468313557274546,2.315182606329e-05,0.000167237314092464,1.44476819216294,0.281857580049201,85,26,NA,98.5484125108327
"44","epitiostanol","73707456","YAPC","trt_cp","up",0.46829206323065,2.315182606329e-05,0.000167237314092464,1.44470188207975,0.317356056016905,85,26,NA,97.8236035610179
"45","ledipasvir",NA,"YAPC","trt_cp","up",0.46751127946681,2.315182606329e-05,0.000167237314092464,1.44229312937671,0,85,26,NA,98.5031119514693
"46","GSK-2334470",NA,"YAPC","trt_cp","down",-0.446495856802567,2.41092324042532e-05,0.000167237314092464,-1.43825310758747,0,85,26,NA,-96.7393445206019
"47","clotrimazole","2812","YAPC","trt_cp","up",0.465596424805069,2.32388630033776e-05,0.000167237314092464,1.43638571741965,0.604812038444595,85,26,"CYP3A4; CYP46A1; CYP51A1; KCNN4; NR1I2; NR1I3; TRPM2; TRPM4; TRPM8",98.2677460017332
"48","sertindole","60149","YAPC","trt_cp","up",0.464395263787247,2.33258999434652e-05,0.000167237314092464,1.43268008215614,1.25794042238327,85,26,"ADRA1B; ADRA1D; HTR6; KCNH2",96.3247459229497
"49","ilomastat","132519","YAPC","trt_cp","down",-0.442055382487874,2.42833062844283e-05,0.000167237314092464,-1.42394944522427,0,85,26,"ACAN; ADAM28; MMP1; MMP12; MMP13; MMP14; MMP2; MMP3; MMP8; MMP9",-98.4450090601119
"50","inositol",NA,"YAPC","trt_cp","down",-0.441519518622619,2.42833062844283e-05,0.000167237314092464,-1.42222331975703,-0.800629718992605,85,26,NA,-97.1145513275033
"51","clomifene","2800","YAPC","trt_cp","up",0.459192528998362,2.3543492293684e-05,0.000167237314092464,1.41662941349947,0,85,26,"AR; ESR1; SHBG",96.5423855668479
"52","BMS-599626",NA,"YAPC","trt_cp","up",0.459174356396309,2.3543492293684e-05,0.000167237314092464,1.41657335021237,0.663390449980211,85,26,"ERBB2",96.5207200819349
"53","clemizole","5309446","YAPC","trt_cp","down",-0.437879927614476,2.44573801646034e-05,0.000167237314092464,-1.41049946387336,-0.596009737365503,85,26,NA,-99.1314110139447
"54","marbofloxacin","3726475","YAPC","trt_cp","down",-0.437198439345353,2.45008986346472e-05,0.000167237314092464,-1.40830425286318,0,85,26,NA,-96.4035295044513
"55","bupivacaine","2474","YAPC","trt_cp","down",-0.43654741040999,2.45008986346472e-05,0.000167237314092464,-1.40620715750351,-0.0433579096111435,85,26,"PTGER1; SCN10A",-98.1377530922556
"56","topiroxostat",NA,"YAPC","trt_cp","up",0.455727381362406,2.36740477038154e-05,0.000167237314092464,1.40593927863617,-0.806173859859688,85,26,"AOX1",97.8255731505554
"57","valrubicin",NA,"YAPC","trt_cp","down",-0.436205541490673,2.45444171046909e-05,0.000167237314092464,-1.40510592884012,-1.11120415277585,85,26,"TOP2A",-97.8176947924053
"58","JNJ-26481585","11538455","YAPC","trt_cp","down",-0.433979344243344,2.46314540447785e-05,0.000167237314092464,-1.39793489900794,-0.834480888170612,85,26,NA,-97.0810683053652
"59","tamoxifen","2733526","YAPC","trt_cp","up",0.452232486596291,2.38481215839905e-05,0.000167237314092464,1.3951573725508,0,85,26,"ABCB1; ABCG2; AR; BGLAP; CCND1; CTSD; CYP2C9; CYP3A5; EBP; EBPL; ERBB2; ESR1; ESR2; ESRRG; FMO1; FMO2; FMO3; FMO4; FMO5; GPER1; IGFBP5; KCNH2; NCOR1; NCOR2; NR1I2; ODC1; PRKCA; PRKCB; PRKCE; PRKCG; PRKCI; PRKCZ; SHBG; TGFA; UGT1A4",96.876230993461
"60","BAY-K8644","2303","YAPC","trt_cp","down",-0.431193740114645,2.47620094549098e-05,0.000167237314092464,-1.38896190691054,0,85,26,"CACNA1C",-98.2628220278894
"61","bezafibrate","39042","YAPC","trt_cp","down",-0.430142338616957,2.48055279249536e-05,0.000167237314092464,-1.38557513086698,0,85,26,"APOA1; APOA2; APOB; APOE; CETP; CRAT; HBE1; HBG1; HBG2; HSD11B1; LPL; NR1I2; PPARA; PPARD; PPARG; RXRA; RXRB; RXRG; SERPINE1; UCP3",-97.7211849050658
"62","triflupromazine","5568","YAPC","trt_cp","up",0.448996277677923,2.39786769941218e-05,0.000167237314092464,1.38517352383272,0.539233089922612,85,26,"CHRM1; CHRNA7; DRD1; HTR2B",96.2567950839045
"63","daminozide",NA,"YAPC","trt_cp","up",0.448275913280909,2.40221954641656e-05,0.000167237314092464,1.38295116756862,0,85,26,NA,96.1504372488773
"64","lorcaserin",NA,"YAPC","trt_cp","up",0.445670363843088,2.41092324042532e-05,0.000167237314092464,1.37491293145011,-0.349081080626333,85,26,NA,97.3715827621524
"65","licarbazepine",NA,"YAPC","trt_cp","up",0.44550070641093,2.41092324042532e-05,0.000167237314092464,1.374389530712,-0.921544918343689,85,26,NA,97.8383754825494
"66","BRD-K59058766",NA,"YAPC","trt_cp","up",0.444685492392536,2.41527508742969e-05,0.000167237314092464,1.37187455913946,0.718720579485553,85,26,NA,96.696013550776
"67","tiagabine","91274","YAPC","trt_cp","down",-0.425680512174588,2.49796018051287e-05,0.000167237314092464,-1.37120268899885,0,85,26,"SLC6A1",-97.5567241786812
"68","argatroban","92722","YAPC","trt_cp","down",-0.425410547001277,2.50231202751725e-05,0.000167237314092464,-1.37033307678736,0.753044875210905,85,26,"CYP3A5; F2; SELP",-97.2809816434255
"69","JW-55",NA,"YAPC","trt_cp","up",0.441484883753177,2.43268247544721e-05,0.000167237314092464,1.36200053886847,0.750663047322373,85,26,NA,97.2967383597258
"70","luteolin","5280445","YAPC","trt_cp","down",-0.422321586479043,2.51536756853038e-05,0.000167237314092464,-1.36038291263101,-0.443737816903561,85,26,"CSNK2A2; TNKS2; TOP1; TTR",-96.7472228787521
"71","vismodegib",NA,"YAPC","trt_cp","up",0.440770289802488,2.43268247544721e-05,0.000167237314092464,1.35979598468841,0,85,26,"SHH; SMO",95.6068305365162
"72","diminazene-aceturate",NA,"YAPC","trt_cp","up",0.43918382473304,2.44138616945596e-05,0.000167237314092464,1.35490166925655,0,85,26,NA,97.5370282833058
"73","BRD-A39415247",NA,"YAPC","trt_cp","down",-0.419519419680783,2.52407126253914e-05,0.000167237314092464,-1.35135656883817,0,85,26,NA,-96.2627038525171
"74","travoprost",NA,"YAPC","trt_cp","up",0.436295991431791,2.45444171046909e-05,0.000167237314092464,1.34599257484085,0.683898100582367,85,26,"PTGFR",95.2404868825337
"75","istaroxime",NA,"YAPC","trt_cp","down",-0.41744557361201,2.53712680355227e-05,0.000167237314092464,-1.3446762928454,-0.645266923019872,85,26,"ATP1A1; ATP2A2",-97.2396202631372
"76","latanoprost","5311221","YAPC","trt_cp","down",-0.416199155644286,2.54147865055665e-05,0.000167237314092464,-1.34066132946305,0.0177694560471926,85,26,"PTGFR; TYR",-97.3627196092334
"77","AZ-20",NA,"YAPC","trt_cp","down",-0.416114140721089,2.54147865055665e-05,0.000167237314092464,-1.34038747926799,0.747035907094812,85,26,NA,-94.3453084377216
"78","vernakalant",NA,"YAPC","trt_cp","down",-0.415328493711836,2.54583049756103e-05,0.000167237314092464,-1.33785675197163,-0.329030612136666,85,26,"KCNA5; KCND3; KCNH2; SCN5A",-94.1365319467423
"79","lestaurtinib","126565","YAPC","trt_cp","down",-0.415027213515112,2.54583049756103e-05,0.000167237314092464,-1.33688626776087,0,85,26,"FLT3; JAK2; NTRK1; NTRK2; NTRK3",-96.5443551563854
"80","quinine","3034034","YAPC","trt_cp","down",-0.41422560812539,2.55018234456541e-05,0.000167237314092464,-1.33430413530598,0,85,26,"ABCB1; CYP2D6; GP9; KCNB2; KCNN4; SLC29A4",-95.9968092649492
"81","phentolamine","66148","YAPC","trt_cp","down",-0.412575559262399,2.55453419156978e-05,0.000167237314092464,-1.32898899549289,0,85,26,"ADCY10; ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C",-93.782005829985
"82","zaleplon","5719","YAPC","trt_cp","up",0.430523598100965,2.47620094549098e-05,0.000167237314092464,1.3281844841984,-0.610019777218594,85,26,"TSPO",94.4073505081541
"83","molsidomine","5360788","YAPC","trt_cp","down",-0.412295446978036,2.55888603857416e-05,0.000167237314092464,-1.32808669739243,0,85,26,"GUCY1A2; GUCY1A3",-96.1583156070275
"84","azelaic-acid",NA,"YAPC","trt_cp","up",0.429888128423951,2.48055279249536e-05,0.000167237314092464,1.3262240319284,-0.679646028827386,85,26,NA,94.5885527456078
"85","melatonin","896","YAPC","trt_cp","up",0.42911485348801,2.48490463949974e-05,0.000167237314092464,1.32383844429402,0,85,26,"ASMT; CALM1; CALM2; CALM3; CALR; EPX; MPO; MTNR1A; MTNR1B; NQO2",95.5536516190026
"86","GSK-J2",NA,"YAPC","trt_cp","down",-0.410832339993281,2.56323788557854e-05,0.000167237314092464,-1.3233737350312,0,85,26,NA,-96.9244859371307
"87","methylstat",NA,"YAPC","trt_cp","up",0.428192133691877,2.48925648650412e-05,0.000167237314092464,1.32099181260672,0,85,26,NA,94.4171984558418
"88","alaproclate","2081","YAPC","trt_cp","down",-0.410034203222247,2.56758973258292e-05,0.000167237314092464,-1.3208027756959,-0.0419189479592678,85,26,"SLC6A4",-95.0691325927677
"89","vortioxetine",NA,"YAPC","trt_cp","up",0.427441574826273,2.4936083335085e-05,0.000167237314092464,1.31867630506156,1.06271555368648,85,26,"ADRB1; HTR1B; HTR3A; HTR7; SLC6A4",93.3752855904829
"90","flutrimazole",NA,"YAPC","trt_cp","down",-0.409321830844143,2.5719415795873e-05,0.000167237314092464,-1.31850808074866,0.0353002337014687,85,26,NA,-95.73189947215
"91","ixazomib","25183872","YAPC","trt_cp","down",-0.408972125195741,2.5719415795873e-05,0.000167237314092464,-1.31738160840207,0,85,26,"PSMB5",-95.2995745686599
"92","AM-580","2126","YAPC","trt_cp","down",-0.408861198116753,2.5719415795873e-05,0.000167237314092464,-1.31702428993284,0,85,26,"RARA",-94.4733317576617
"93","droperidol","3168","YAPC","trt_cp","up",0.426514333208114,2.4936083335085e-05,0.000167237314092464,1.31581572335181,0,85,26,"ADRA1A",96.8988812731427
"94","piperidolate","4839","YAPC","trt_cp","down",-0.40757187228866,2.57629342659167e-05,0.000167237314092464,-1.31287111168786,0,85,26,"CHRM1",-95.9199952729851
"95","asymmetrical-dimethylarginine",NA,"YAPC","trt_cp","down",-0.406929286428872,2.58064527359605e-05,0.000167237314092464,-1.31080121317558,-1.31267524270592,85,26,NA,-94.7490742929174
"96","nortriptyline","441358","YAPC","trt_cp","up",0.424876533430337,2.50231202751725e-05,0.000167237314092464,1.3107630380573,-0.0359819988052667,85,26,"ADRA1A; ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; ADRB2; ADRB3; CHRM1; CHRM4; CHRM5; HRH1; HTR6; KCNJ10; PGRMC1; PIK3CD; SIGMAR1; SLC6A2; SLC6A4",94.0813834396912
"97","budipine",NA,"YAPC","trt_cp","down",-0.40661331132545,2.58064527359605e-05,0.000167237314092464,-1.30978339370986,0,85,26,NA,-94.8692192547073
"98","ulipristal",NA,"YAPC","trt_cp","down",-0.405648555552824,2.58499712060043e-05,0.000167237314092464,-1.30667572100271,0.754192421445282,85,26,"AR; NR3C1; PGR",-94.9253525565272
"99","amineptine",NA,"YAPC","trt_cp","down",-0.405020366413653,2.58934896760481e-05,0.000167237314092464,-1.30465219722796,0.760416561303897,85,26,"SLC6A2; SLC6A4",-95.4177499409123
"100","tetrabenazine","6018","YAPC","trt_cp","up",0.422714268180966,2.51101572152601e-05,0.000167237314092464,1.30409235341282,0,85,26,"SLC18A1; SLC18A2",95.436461041519
"101","KPT-330",NA,"YAPC","trt_cp","down",-0.404306620531625,2.59370081460919e-05,0.000167237314092464,-1.30235307794788,-0.949338592422216,85,26,NA,-96.3030804380367
"102","pilaralisib",NA,"YAPC","trt_cp","up",0.422066762170238,2.51536756853038e-05,0.000167237314092464,1.30209476851697,0,85,26,"PIK3CA",94.8337666430316
"103","clinofibrate",NA,"YAPC","trt_cp","up",0.421888388850131,2.51536756853038e-05,0.000167237314092464,1.30154447887615,0.0597947705182714,85,26,"PPARA; PPARD; PPARG",94.8613408965572
"104","GSK-256066",NA,"YAPC","trt_cp","up",0.420750171810831,2.51971941553476e-05,0.000167237314092464,1.29803302859116,-0.643754756428057,85,26,NA,92.9862916568187
"105","clomipramine","2801","YAPC","trt_cp","up",0.420146697116669,2.52407126253914e-05,0.000167237314092464,1.29617128226894,0.982408203620314,85,26,"HTR2B; SLC6A2; SLC6A3; SLC6A4",93.6638304577326
"106","dexloxiglumide",NA,"YAPC","trt_cp","down",-0.402343143427951,2.60240450861794e-05,0.000167237314092464,-1.29602832262706,0,85,26,"CCKAR",-92.0014968880485
"107","valdecoxib","119607","YAPC","trt_cp","up",0.41817903626112,2.5327749565479e-05,0.000167237314092464,1.29010096085095,0,85,26,"CA12; CA3",94.840660206413
"108","panobinostat","6918837","YAPC","trt_cp","down",-0.400113410930282,2.6111082026267e-05,0.000167237314092464,-1.28884590504131,-1.19777783712911,85,26,"HDAC1; HDAC10; HDAC11; HDAC2; HDAC3; HDAC4; HDAC5; HDAC6; HDAC7; HDAC8; HDAC9",-94.9765618845033
"109","BRD-K29133151",NA,"YAPC","trt_cp","down",-0.400095445391909,2.6111082026267e-05,0.000167237314092464,-1.2887880344228,0,85,26,NA,-91.318049318522
"110","NSI-189",NA,"YAPC","trt_cp","up",0.41743040537969,2.53712680355227e-05,0.000167237314092464,1.28779140122287,-0.0273911441176519,85,26,NA,92.7351689907823
"111","resveratrol","445154","YAPC","trt_cp","up",0.41735685994875,2.53712680355227e-05,0.000167237314092464,1.28756451029125,0,85,26,"AHR; AKT1; ALOX15; ALOX5; APOA1; APP; ATP5A1; ATP5B; ATP5C1; BACE1; CBR1; CLEC14A; CSNK2A1; ITGA5; ITGB3; KHSRP; MAOA; MAT2B; MTNR1A; MTNR1B; NQO2; NR1I2; NR1I3; PI4K2B; PPARA; PPARG; SCN5A; SIRT1; SIRT5; SLC2A1; SNCA; SULT1B1; TXNRD1; TXNRD2; YARS",92.7095643267943
"112","potassium-canrenoate","23671691","YAPC","trt_cp","up",0.417331790111681,2.53712680355227e-05,0.000167237314092464,1.28748716872679,0.883206074303299,85,26,NA,95.5034270857953
"113","CL-218872","107950","YAPC","trt_cp","down",-0.398964887519243,2.61546004963107e-05,0.000167237314092464,-1.28514627974827,0,85,26,"GABRA2; GABRA3; GABRA5; GABRB2; GABRG2",-94.2862207515954
"114","fadrozole","59693","YAPC","trt_cp","up",0.416362855715399,2.54147865055665e-05,0.000167237314092464,1.28449796293871,0.0217365274199645,85,26,"CYP11B1",93.4373276609155
"115","BRD-A47364545",NA,"YAPC","trt_cp","down",-0.398759621293501,2.61546004963107e-05,0.000167237314092464,-1.28448507588141,0,85,26,NA,-93.1261325139841
"116","dronedarone",NA,"YAPC","trt_cp","up",0.414569274564638,2.54583049756103e-05,0.000167237314092464,1.27896468516694,1.10067319288447,85,26,"ADRA1B; ADRA1D; ADRA2B; ADRA2C; ADRB1; CACNA1C; CACNA1D; CACNA1F; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; KCNA5; KCNH2; KCNK2; SCN1A",93.0158354998818
"117","medroxyprogesterone-acetate",NA,"YAPC","trt_cp","up",0.413996062894869,2.55018234456541e-05,0.000167237314092464,1.27719630162349,0.904666609081067,85,26,NA,93.3624832584889
"118","lacidipine","5311217","YAPC","trt_cp","down",-0.396216396848442,2.62851559064421e-05,0.000167237314092464,-1.27629283757579,0,85,26,"CACNA1C; CACNA1D; CACNA1F; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4",-93.9760103994328
"119","WZ-7043","73265276","YAPC","trt_cp","up",0.413140851358791,2.55453419156978e-05,0.000167237314092464,1.27455793592661,0.90616881396271,85,26,NA,88.9496178996297
"120","BRD-K04887706",NA,"YAPC","trt_cp","down",-0.395260304772728,2.63286743764859e-05,0.000167237314092464,-1.27321307238181,0,85,26,NA,-94.7608918301426
"121","cianidanol",NA,"YAPC","trt_cp","up",0.412689801141691,2.55453419156978e-05,0.000167237314092464,1.27316642590814,0,85,26,NA,91.0068541715906
"122","thioctic-acid",NA,"YAPC","trt_cp","up",0.412236934606933,2.55888603857416e-05,0.000167237314092464,1.27176931246876,-0.741664670865469,85,26,NA,93.7603403450721
"123","rotundine",NA,"YAPC","trt_cp","up",0.411983887367303,2.55888603857416e-05,0.000167237314092464,1.27098865045876,0,85,26,NA,95.3517686914047
"124","doxapram","3156","YAPC","trt_cp","down",-0.394197378787578,2.63721928465296e-05,0.000167237314092464,-1.26978917364236,-0.689064529976398,85,26,"KCNK3; KCNK9",-92.950839045143
"125","lenvatinib",NA,"YAPC","trt_cp","up",0.411114082779172,2.56323788557854e-05,0.000167237314092464,1.26830526454604,0.629391706317394,85,26,"FGFR2; FGFR3; FGFR4; FLT1; FLT4; KDR; KIT",93.3181674938943
"126","AZD-7545",NA,"YAPC","trt_cp","up",0.410924053571334,2.56323788557854e-05,0.000167237314092464,1.26771901597219,1.05440483029565,85,26,NA,93.7997321358229
"127","riluzole","5070","YAPC","trt_cp","down",-0.393217335194637,2.64157113165734e-05,0.000167237314092464,-1.26663225578603,-0.363943398423966,85,26,"BDNF; GDNF; KCND3; KCNK10; KCNK2; KCNK4; KCNN4; MAP2; NGF; SCN5A; SLC7A11",-93.4845978098164
"128","cytisine",NA,"YAPC","trt_cp","down",-0.392831447428069,2.64157113165734e-05,0.000167237314092464,-1.26538923354743,0,85,26,"CHRNA1; CHRNA3; CHRNA4; CHRNA5; CHRNA6; CHRNA7; CHRNB2; CHRNB3; CHRNB4; CHRND; CHRNE; STXBP5",-88.2139762073584
"129","azathioprine","2265","YAPC","trt_cp","up",0.409889970187343,2.56758973258292e-05,0.000167237314092464,1.264528822654,0,85,26,"HPRT1; IMPDH1; PPAT; RAC1; TPMT",89.5680690144174
"130","MLN-9708",NA,"YAPC","trt_cp","down",-0.392250302925698,2.64592297866172e-05,0.000167237314092464,-1.26351725002562,-0.635999342664326,85,26,NA,-94.5659024659261
"131","rifaximin","57507834","YAPC","trt_cp","up",0.408673730750792,2.5719415795873e-05,0.000167237314092464,1.26077666979682,0.53058096868355,85,26,"CYP3A4; NR1I2",93.5417159064051
"132","MBX-2982",NA,"YAPC","trt_cp","up",0.408348751397485,2.57629342659167e-05,0.000167237314092464,1.25977409401084,0,85,26,"HCAR3",93.8883636650122
"133","CT-7758",NA,"YAPC","trt_cp","down",-0.390746941201079,2.6502748256661e-05,0.000167237314092464,-1.2586746190374,0,85,26,NA,-90.6700543606712
"134","lucitanib",NA,"YAPC","trt_cp","down",-0.390627399228988,2.6502748256661e-05,0.000167237314092464,-1.2582895502619,0,85,26,NA,-93.7357204758528
"135","piclamilast",NA,"YAPC","trt_cp","down",-0.390150693341408,2.65462667267047e-05,0.000167237314092464,-1.25675398455894,0.828292563680611,85,26,"PDE4A; PDE4B; PDE4C; PDE4D",-92.2841329866856
"136","colforsin-daproate",NA,"YAPC","trt_cp","up",0.407147547764287,2.58064527359605e-05,0.000167237314092464,1.256068327277,0.0362351989546833,85,26,NA,96.7206334199953
